 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
906,32.974,28.310,28.433,27.227,26.752,26.837,27.254,26.571,27.004,23.964,21.780,21.208,20.955,21.604,22.460,24.691,25.529,23.451,25.021,23.711,20.127
907,33.172,28.515,28.191,27.388,27.082,26.890,27.189,26.527,27.152,24.115,21.934,21.081,20.906,21.655,22.431,24.847,25.497,23.373,24.630,24.076,20.110
908,33.188,28.302,28.223,27.205,26.975,26.832,27.215,26.403,26.855,23.996,21.920,21.042,20.865,21.521,22.473,24.761,25.486,23.527,24.936,23.838,20.074
909,33.347,28.250,28.477,27.168,26.737,26.951,27.084,26.383,27.279,23.909,21.896,20.981,20.981,21.623,22.420,24.923,25.569,23.262,25.132,23.718,20.176
910,33.146,28.490,28.313,27.299,26.960,26.883,27.314,26.502,26.763,24.008,21.902,21.201,20.911,21.593,22.449,24.668,25.491,23.478,24.915,23.796,20.135
911,33.284,28.381,28.431,27.370,26.876,26.710,27.224,26.606,27.039,24.080,21.860,21.158,20.963,21.639,22.440,24.905,25.659,23.380,25.009,24.000,20.059
912,33.128,28.232,28.351,27.242,26.710,26.819,27.250,26.603,26.996,23.792,22.032,21.178,20.902,21.623,22.419,24.826,25.425,23.407,24.911,23.691,20.192
913,33.122,28.487,28.392,27.319,27.000,26.951,27.330,26.597,27.021,23.941,22.036,21.027,20.888,21.606,22.383,24.772,25.600,23.289,24.787,23.976,20.149
914,33.313,28.499,28.388,27.336,26.851,26.980,27.142,26.518,27.032,23.869,21.998,21.347,20.862,21.548,22.383,24.757,25.632,23.456,24.621,23.713,19.928
915,33.064,28.348,28.285,27.119,26.598,26.927,27.264,26.361,27.035,24.047,21.918,21.201,20.957,21.608,22.452,24.796,25.552,23.417,24.932,23.738,20.118
916,33.013,28.428,28.368,27.351,26.953,26.957,27.300,26.393,26.965,24.142,21.864,21.193,20.890,21.581,22.437,24.887,25.394,23.331,25.123,23.973,20.136
917,33.285,28.355,28.337,27.264,27.065,27.026,27.423,26.424,26.890,23.999,22.014,21.093,20.984,21.588,22.506,24.870,25.484,23.380,24.826,23.882,20.136
918,33.360,28.412,28.424,27.180,26.864,26.605,27.259,26.427,27.046,24.039,21.992,21.166,20.925,21.541,22.385,24.851,25.516,23.591,24.698,23.891,20.104
919,33.371,28.390,28.198,27.220,26.901,26.821,27.217,26.391,27.014,24.045,21.912,21.116,20.944,21.577,22.448,24.763,25.538,23.316,24.796,23.889,20.075
920,32.990,28.626,28.452,27.338,26.782,26.726,27.118,26.382,27.074,24.025,22.026,20.795,20.945,21.609,22.452,24.894,25.474,23.449,25.038,23.824,20.145
921,33.998,29.945,32.503,33.933,29.151,32.847,33.058,26.520,28.866,25.311,22.798,22.039,22.530,21.855,22.553,24.898,25.794,24.615,26.485,25.753,20.573
922,38.496,33.513,40.817,46.284,34.608,44.236,43.871,26.660,34.389,29.865,24.509,23.703,24.758,24.002,22.892,25.081,26.449,26.789,27.796,27.329,21.485
923,37.864,32.970,38.691,43.136,33.988,41.779,42.428,26.560,34.364,29.841,23.992,23.371,24.719,23.981,22.853,25.081,26.346,26.973,27.072,26.371,21.627
924,36.473,31.224,35.830,39.269,32.645,39.043,39.786,26.596,32.898,28.516,23.427,23.116,24.124,23.717,22.868,25.026,26.145,26.022,26.094,25.356,21.815
925,35.598,30.259,33.659,35.353,31.203,36.306,37.056,26.572,32.025,27.272,22.858,22.514,23.899,23.296,22.741,25.076,25.953,25.502,25.804,24.904,21.767
926,34.814,29.888,32.210,32.123,30.263,34.194,35.110,26.657,30.714,26.709,22.749,22.170,23.738,23.296,22.697,24.971,25.814,25.167,25.519,24.509,21.512
927,34.492,29.150,31.010,30.432,28.953,32.710,33.336,26.530,30.074,26.064,22.389,21.992,23.353,22.955,22.683,24.800,25.790,24.674,25.183,24.364,21.522
928,33.878,28.979,30.192,29.267,28.687,31.794,31.958,26.406,29.445,25.586,22.291,21.707,22.893,22.656,22.640,24.834,25.770,24.299,25.179,24.260,21.194
929,33.802,28.833,29.798,29.022,28.588,30.838,30.813,26.421,28.869,25.149,22.064,21.664,22.478,22.562,22.565,24.753,25.841,24.277,25.336,23.858,21.099
930,33.751,28.654,29.349,28.360,28.134,29.896,30.195,26.484,28.251,24.655,22.184,21.429,22.066,22.393,22.516,25.007,25.701,23.772,24.962,24.051,20.932
931,33.649,28.504,29.078,28.395,27.816,29.609,29.886,26.568,28.357,24.699,22.054,21.622,21.752,22.247,22.525,24.890,25.505,23.980,24.804,23.842,20.858
932,33.493,28.575,28.879,27.951,27.573,29.026,29.343,26.639,28.060,24.404,22.118,21.347,21.847,22.110,22.543,24.804,25.589,23.794,24.970,23.876,20.718
933,33.295,28.630,28.767,27.741,27.231,28.810,28.967,26.427,27.827,24.318,21.990,21.533,21.452,22.052,22.447,24.705,25.466,23.556,24.826,23.933,20.715
934,33.545,28.599,28.849,27.758,27.216,28.557,28.616,26.494,27.671,24.291,21.994,21.255,21.331,22.078,22.492,24.706,25.553,23.782,25.055,23.887,20.722
935,33.339,28.603,28.644,27.402,27.263,28.179,28.545,26.480,27.601,24.325,21.930,21.282,21.186,21.937,22.501,24.848,25.483,23.598,24.719,23.940,20.666
936,33.427,29.147,34.477,34.570,31.444,38.831,37.656,26.396,27.269,24.066,21.910,21.181,21.278,21.875,22.482,24.939,25.717,26.132,27.026,25.704,20.664
937,33.263,29.085,38.514,39.790,34.856,45.952,50.807,26.452,27.495,24.221,21.942,21.185,21.131,21.923,22.502,24.717,25.655,28.132,27.630,26.147,20.496
938,33.368,28.561,36.361,36.605,33.521,43.830,49.968,26.434,27.463,24.079,21.950,21.274,21.140,21.816,22.561,24.766,25.740,27.331,26.677,25.124,20.490
939,33.270,28.600,34.283,33.254,32.598,40.800,46.265,26.670,27.085,24.199,21.942,21.120,21.177,21.766,22.462,24.756,25.601,26.691,25.872,25.036,20.350
940,33.545,28.536,32.322,31.175,31.397,38.233,42.878,26.506,27.113,23.972,21.958,21.232,21.135,21.746,22.514,24.800,25.588,26.255,25.740,24.527,20.192
941,33.441,28.210,31.117,29.331,30.089,36.293,40.286,26.288,27.286,24.059,21.928,21.097,21.052,21.696,22.448,24.554,25.595,25.770,25.523,24.204,20.293
942,33.215,28.577,30.343,28.975,29.266,34.255,37.962,26.434,27.117,24.052,21.962,21.290,21.017,21.791,22.473,24.764,25.535,25.157,25.089,24.144,20.163
943,33.218,28.442,29.782,28.195,29.238,33.010,36.038,26.394,27.230,23.993,21.974,21.135,21.040,21.748,22.497,24.745,25.702,24.873,24.821,24.180,20.203
944,33.322,28.400,29.552,27.941,29.099,32.104,34.554,26.408,27.304,24.012,22.112,21.147,20.952,21.729,22.513,24.703,25.552,24.946,24.838,24.058,20.246
945,33.463,28.357,29.396,27.496,28.730,31.200,33.200,26.484,27.406,23.976,21.906,20.907,21.009,21.687,22.367,24.748,25.509,24.328,25.157,24.049,20.357
946,33.371,28.422,29.149,27.570,28.779,30.476,32.214,26.546,27.120,24.075,21.962,21.228,20.986,21.633,22.499,24.786,25.612,24.199,24.970,24.127,20.165
947,33.122,28.234,29.023,27.459,28.124,29.859,31.575,26.494,27.205,23.996,21.824,21.112,20.919,21.579,22.381,24.794,25.721,23.956,24.979,23.967,20.086
948,33.281,28.577,28.933,27.684,27.806,29.566,30.763,26.416,27.219,24.197,21.898,20.969,21.026,21.627,22.423,24.789,25.456,23.975,24.796,23.913,20.276
949,33.341,28.487,28.638,27.427,27.752,28.968,30.168,26.484,27.198,24.194,22.018,21.212,20.970,21.669,22.481,24.727,25.520,23.659,24.689,24.049,20.133
950,33.239,28.284,28.951,27.496,27.888,28.707,29.843,26.426,27.237,24.072,22.040,21.035,20.963,21.647,22.494,24.759,25.599,23.877,24.757,24.073,20.241
951,33.217,28.532,28.763,27.284,27.434,28.258,29.517,26.476,26.972,23.920,22.034,20.873,20.950,21.705,22.474,24.821,25.689,23.635,24.506,24.004,20.237
952,33.198,28.390,28.638,27.538,27.357,28.291,29.203,26.486,27.233,24.018,21.986,21.069,21.027,21.675,22.459,24.902,25.529,23.515,24.949,23.722,20.268
953,33.172,28.534,28.736,27.306,27.169,28.014,28.951,26.492,27.184,24.002,21.850,21.270,20.941,21.472,22.471,24.821,25.529,23.664,24.732,23.902,20.145
954,33.234,28.313,28.522,27.240,27.189,27.945,28.562,26.416,27.145,24.112,21.806,21.282,20.996,21.682,22.463,24.801,25.551,23.392,24.838,23.962,20.302
955,33.384,28.239,28.594,27.306,27.238,27.658,28.439,26.572,27.131,24.072,21.900,21.054,20.892,21.526,22.403,24.754,25.696,23.493,25.060,23.911,20.223
956,33.320,28.449,28.505,27.289,27.109,27.710,28.407,26.383,27.159,23.902,21.938,21.127,20.963,21.643,22.460,24.694,25.543,23.569,25.145,23.969,20.302
957,33.223,28.453,28.548,27.452,26.998,27.361,28.160,26.451,26.943,23.888,21.900,21.081,20.901,21.556,22.431,24.712,25.538,23.581,24.647,23.882,20.149
958,33.340,28.499,28.655,27.077,26.945,27.657,27.916,26.466,27.053,23.982,21.934,21.247,20.983,21.569,22.456,24.774,25.430,23.520,24.881,23.822,20.115
959,33.230,28.496,28.353,27.286,27.402,32.175,28.039,26.400,27.095,23.996,21.882,21.208,20.954,21.647,22.499,24.636,25.450,23.907,26.234,23.953,20.101
960,33.298,28.322,28.685,27.069,27.355,31.794,27.879,26.527,26.908,23.921,21.936,21.189,20.808,21.552,22.370,24.861,25.479,23.801,25.732,24.042,20.101
961,33.316,28.371,28.368,27.284,27.253,30.678,27.804,26.475,27.095,24.064,21.984,21.239,21.004,21.583,22.462,24.742,25.484,23.831,25.489,23.758,20.153
962,33.029,28.381,28.503,27.202,27.134,29.724,27.823,26.493,27.124,23.936,21.956,21.185,20.944,21.621,22.423,24.797,25.469,23.640,25.140,23.784,20.214
963,33.161,28.458,28.350,27.035,26.769,29.249,27.666,26.374,26.883,24.025,21.834,21.058,20.950,21.564,22.456,24.851,25.527,23.542,25.026,23.980,20.101
964,33.178,28.371,28.362,27.242,26.980,28.490,27.857,26.391,26.806,24.068,21.944,21.162,21.004,21.485,22.457,24.716,25.521,23.554,24.613,23.880,20.122
965,33.160,28.450,28.358,27.358,26.945,28.074,27.767,26.401,26.890,23.876,21.818,21.062,20.945,21.669,22.409,24.825,25.478,23.434,24.817,23.682,20.171
966,33.193,28.555,28.463,27.262,27.362,27.927,27.715,26.425,27.173,23.968,21.892,21.104,20.811,21.556,22.499,24.830,25.358,23.377,24.651,24.020,20.086
967,33.387,29.254,31.000,31.190,28.730,32.372,32.441,26.479,28.039,24.746,22.677,21.668,22.042,21.812,22.582,24.850,25.588,24.395,25.860,25.313,20.440
968,35.445,31.945,36.644,40.427,33.725,44.921,45.635,26.701,33.898,28.842,24.044,23.749,24.350,23.726,22.791,24.908,26.059,26.630,27.409,27.211,21.316
969,35.211,31.616,35.448,37.778,33.727,43.427,44.461,26.941,35.170,29.269,23.756,24.012,24.396,23.983,22.895,24.954,26.110,26.370,26.668,25.942,21.873
970,34.537,30.701,33.371,34.430,32.266,40.875,41.604,26.726,34.527,28.090,23.132,23.486,24.048,23.737,22.776,24.977,26.107,25.728,25.843,25.469,21.842
971,34.240,29.840,31.602,32.225,30.926,38.330,38.691,26.648,32.442,26.931,22.637,22.637,23.478,23.333,22.728,24.749,25.959,25.267,25.434,24.787,21.679
972,34.137,29.139,30.785,29.953,29.541,35.985,36.448,26.431,31.534,26.084,22.489,22.124,22.798,23.002,22.641,24.901,25.687,24.865,25.221,24.216,21.555
973,33.879,28.676,29.925,28.983,28.586,34.264,34.654,26.527,30.276,25.396,22.188,22.058,22.463,22.852,22.612,24.857,25.656,24.395,25.064,24.064,21.262
974,33.419,28.657,29.627,28.235,28.263,32.898,33.225,26.573,29.880,24.909,22.198,21.958,22.053,22.490,22.585,24.892,25.774,24.051,24.894,24.098,21.197
975,33.511,28.596,29.275,27.790,27.722,32.096,32.110,26.584,29.166,24.693,22.096,21.880,21.823,22.328,22.536,24.670,25.685,23.892,24.749,23.927,21.011
976,33.561,28.422,28.924,27.963,27.365,31.048,31.244,26.400,28.774,24.337,22.000,21.672,21.586,22.217,22.510,24.764,25.558,23.745,24.762,23.929,20.811
977,33.686,28.427,28.924,27.677,27.377,30.254,30.563,26.596,28.120,24.217,21.898,21.363,21.432,22.159,22.471,24.717,25.629,23.811,24.872,23.847,20.628
978,33.410,28.419,29.015,27.484,27.640,29.758,29.994,26.466,28.141,24.197,22.056,21.548,21.385,22.001,22.522,24.709,25.521,23.561,24.694,23.849,20.707
979,33.301,28.436,28.786,27.368,27.685,29.381,29.541,26.241,27.760,24.087,21.950,21.282,21.212,21.980,22.520,24.646,25.520,23.654,24.804,24.069,20.539
980,33.051,28.367,28.634,27.417,27.377,29.089,29.147,26.450,27.806,24.172,21.960,21.359,21.094,21.904,22.461,24.966,25.552,23.877,24.740,23.880,20.445
981,33.186,28.656,28.610,27.360,27.037,28.714,28.910,26.485,27.396,24.016,21.754,21.309,21.118,21.887,22.540,24.672,25.504,23.468,24.574,23.804,20.402
982,33.332,28.393,28.561,27.491,27.233,28.467,28.836,26.572,27.625,24.086,21.886,21.093,21.029,21.825,22.504,24.748,25.565,23.642,24.860,23.942,20.409
983,31.653,26.809,27.093,25.677,25.402,26.179,27.132,25.286,25.117,23.502,21.593,20.838,20.986,21.736,22.135,24.179,24.907,23.096,23.723,23.153,20.140
984,31.975,28.036,27.741,26.319,27.052,27.677,27.862,26.289,26.124,24.096,21.964,21.062,21.001,21.766,22.388,24.585,25.335,23.252,24.545,23.562,20.203
985,32.768,28.427,28.395,27.279,26.834,27.920,28.172,26.431,27.127,24.000,21.960,21.089,21.017,21.736,22.549,24.623,25.483,23.451,24.749,23.640,20.343
986,32.952,28.115,28.548,27.151,26.903,27.689,27.767,26.398,27.127,23.978,22.046,21.120,20.958,21.722,22.477,24.810,25.511,23.321,24.638,23.902,20.215
987,32.545,28.240,28.277,27.077,27.164,27.742,27.832,26.287,27.014,24.055,22.090,21.058,20.939,21.750,22.488,24.698,25.635,23.498,24.987,23.856,20.255
988,33.080,28.325,28.574,27.059,27.072,27.568,27.795,26.358,27.293,24.005,21.930,21.243,20.924,21.741,22.424,24.792,25.599,23.409,24.953,23.973,20.093
989,33.097,28.341,28.542,27.373,26.734,27.380,27.836,26.432,27.134,24.016,22.008,21.193,20.939,21.663,22.408,24.898,25.479,23.199,24.885,23.716,20.293
990,33.146,28.357,28.623,27.279,26.831,27.388,27.849,26.408,27.293,23.990,21.872,21.224,20.955,21.702,22.381,24.877,25.429,23.309,24.804,23.936,20.239
991,33.206,28.370,28.369,27.002,26.573,27.428,27.510,26.331,27.053,23.857,22.056,21.224,20.912,21.620,22.479,24.859,25.417,23.441,24.719,23.936,20.090
992,32.622,28.472,28.353,27.338,27.012,27.413,27.571,26.376,26.972,24.080,21.982,21.046,20.885,21.591,22.467,24.865,25.442,23.096,24.915,23.907,20.163
993,31.863,28.106,27.974,26.921,27.012,27.180,27.441,26.411,26.004,23.840,21.733,21.162,20.841,21.595,22.530,24.663,25.667,23.431,24.864,23.816,20.181
994,31.674,27.861,27.823,26.805,27.132,27.036,27.437,26.326,25.788,23.920,21.705,21.255,20.978,21.620,22.327,24.531,25.552,23.414,24.787,23.609,20.118
995,31.753,28.122,27.811,26.575,27.166,27.166,27.434,26.232,26.071,23.936,21.820,21.035,20.762,21.637,22.426,24.430,25.423,23.333,24.898,23.496,20.043
996,31.613,28.130,27.522,26.514,26.953,27.041,27.183,26.334,25.975,24.091,21.810,20.869,20.762,21.588,22.448,24.640,25.407,23.216,24.936,23.387,20.196
997,31.557,27.847,27.504,26.449,27.325,27.117,27.243,26.334,25.625,24.008,21.754,20.934,20.605,21.534,22.336,24.630,25.499,23.341,25.034,23.511,20.189
998,31.523,27.932,27.696,26.548,27.171,27.088,27.179,26.333,25.502,23.806,21.862,20.915,21.049,21.644,22.463,24.701,25.356,23.260,25.068,23.520,20.104
999,31.728,27.981,27.691,26.798,27.144,26.853,27.164,26.361,25.943,23.865,21.824,20.915,20.865,21.549,22.397,24.611,25.279,23.419,24.817,23.404,20.145
1000,31.863,28.111,27.809,26.756,27.186,27.001,27.260,26.396,26.074,23.900,21.964,21.035,20.843,21.564,22.441,24.771,25.331,23.321,25.132,23.556,20.047
1001,31.983,27.913,27.764,26.573,26.829,27.012,27.135,26.359,25.689,23.931,21.912,21.108,20.831,21.617,22.428,24.708,25.247,23.493,25.111,23.662,20.311
1002,31.905,28.128,27.711,26.778,26.960,26.909,27.270,26.298,25.770,24.005,21.725,20.915,20.852,21.448,22.379,24.625,25.486,23.412,24.894,23.649,20.056
1003,31.576,28.033,27.811,26.726,27.109,26.927,27.169,26.403,26.205,24.050,22.070,20.981,20.916,21.505,22.439,24.588,25.487,23.297,24.885,23.651,20.153
1004,31.669,28.112,27.620,26.563,27.419,26.977,27.178,26.273,25.848,23.908,21.900,21.139,20.912,21.453,22.462,24.617,25.333,23.221,24.540,23.518,20.172
1005,31.754,27.981,27.792,26.699,27.015,27.007,27.128,26.255,25.922,23.894,21.802,21.178,20.853,21.589,22.418,24.630,25.462,23.169,24.813,23.442,20.029
1006,31.801,28.085,27.864,26.588,27.050,26.818,27.147,26.209,25.951,23.939,21.743,21.077,20.756,21.546,22.302,24.679,25.327,23.473,24.787,23.522,20.061
1007,31.677,28.096,27.598,26.756,26.926,26.867,27.057,26.316,25.806,23.973,21.856,20.772,20.862,21.424,22.425,24.575,25.175,23.203,24.872,23.507,20.002
1008,31.517,27.880,27.575,26.635,26.864,26.814,27.024,26.203,25.756,23.947,21.876,20.992,20.942,21.432,22.268,24.553,25.344,23.213,25.106,23.418,20.022
1009,31.600,27.894,27.575,26.528,26.886,26.799,26.814,26.379,25.625,23.915,21.908,20.965,20.794,21.456,22.346,24.611,25.443,23.348,24.962,23.547,20.153
1010,31.624,27.992,27.407,26.664,26.854,26.862,27.146,26.141,25.707,23.818,21.768,20.992,20.873,21.560,22.282,24.600,25.256,23.282,24.723,23.404,20.034
1011,31.421,27.773,27.608,26.593,26.672,26.785,27.008,26.316,25.516,23.860,21.737,21.019,20.831,21.365,22.398,24.615,25.256,23.275,24.723,23.529,20.156
1012,31.460,27.883,27.460,26.395,26.816,26.790,27.061,26.187,25.604,23.867,21.828,20.985,20.823,21.429,22.310,24.618,25.354,23.238,24.911,23.449,20.007
1013,31.164,27.768,27.520,26.427,26.722,26.602,27.026,26.150,25.378,23.728,21.705,20.958,20.803,21.452,22.359,24.548,25.375,23.265,24.783,23.247,20.205
1014,31.187,27.904,27.339,26.346,26.826,26.739,27.111,26.070,25.558,23.720,21.820,20.942,20.839,21.405,22.271,24.393,25.257,23.083,24.749,23.384,20.093
1015,31.238,27.750,27.394,26.321,26.749,26.771,26.923,26.170,25.357,23.870,21.717,21.019,20.778,21.456,22.408,24.662,25.303,23.157,24.557,23.324,20.093
1016,31.384,27.697,27.399,26.457,26.906,26.593,27.001,26.066,25.085,23.835,21.824,21.077,20.803,21.399,22.264,24.428,25.392,23.130,24.609,23.467,19.993
1017,31.026,27.720,27.298,26.277,26.772,26.748,26.888,26.144,25.304,23.777,21.952,21.035,20.857,21.451,22.360,24.559,25.113,23.191,24.770,23.322,19.928
1018,30.961,27.758,27.198,26.131,26.824,26.604,26.865,26.077,25.583,23.948,21.689,21.085,20.899,21.367,22.230,24.599,25.301,23.176,24.626,23.373,20.090
1019,31.057,27.627,27.203,26.151,26.660,26.498,26.810,26.177,25.371,23.892,21.846,21.058,20.787,21.370,22.306,24.415,25.126,23.108,24.651,23.076,20.088
1020,31.050,27.517,27.143,25.990,26.645,26.519,26.734,26.073,25.198,23.796,21.860,20.822,20.795,21.341,22.237,24.472,25.266,23.223,24.740,23.182,20.061
1021,30.939,27.629,27.184,26.111,26.598,26.637,26.637,26.277,25.279,23.859,21.687,20.788,20.785,21.323,22.254,24.381,25.096,23.201,24.430,23.360,19.907
1022,30.958,27.725,27.185,26.242,26.826,26.487,26.781,26.090,25.095,23.779,21.707,20.888,20.780,21.422,22.227,24.437,25.297,22.973,24.540,23.276,20.036
1023,30.854,27.731,27.170,26.331,26.752,26.610,26.671,26.096,25.184,23.807,21.691,21.023,20.863,21.450,22.314,24.372,25.205,23.289,24.681,23.411,19.995
1024,30.918,27.594,27.161,26.175,26.633,26.646,26.715,26.170,24.901,23.921,21.697,21.069,20.807,21.442,22.287,24.483,25.292,23.034,24.549,23.289,19.937
1025,31.026,27.450,26.816,26.220,26.675,26.291,26.676,26.091,25.032,23.687,21.784,20.610,20.830,21.409,22.199,24.469,25.120,23.027,24.711,23.204,20.034
1026,32.197,27.806,28.027,26.936,26.583,26.843,27.150,26.254,26.269,23.722,21.780,20.876,20.840,21.492,22.252,24.625,25.440,23.216,24.868,23.640,20.206
1027,32.641,27.984,28.124,26.857,26.600,26.871,27.139,26.272,26.544,23.826,21.788,20.876,20.869,21.456,22.300,24.550,25.449,23.103,24.413,23.560,20.084
1028,32.376,27.978,28.104,26.733,26.878,26.887,26.915,26.081,25.915,23.769,21.754,20.749,20.702,21.376,22.316,24.531,25.375,23.186,24.540,23.642,19.939
1029,32.440,27.919,27.933,27.037,26.809,26.731,27.108,26.084,26.346,23.693,21.675,21.054,20.902,21.579,22.408,24.614,25.365,23.267,24.609,23.676,20.077
1030,32.383,27.997,28.046,27.086,26.568,26.736,26.867,26.231,26.572,23.825,21.836,20.942,20.787,21.446,22.356,24.735,25.321,23.211,24.443,23.658,19.955
1031,32.495,27.891,28.005,26.783,26.494,26.695,26.986,26.199,26.332,23.728,21.772,20.830,20.769,21.474,22.225,24.739,25.539,23.078,24.626,23.653,20.093
1032,32.236,27.875,28.075,26.607,26.454,26.756,27.090,26.048,26.360,23.636,21.784,20.749,20.824,21.438,22.345,24.626,25.384,23.061,24.562,23.700,19.944
1033,32.469,28.008,27.990,26.820,26.437,26.711,27.166,26.086,26.456,23.711,21.908,20.954,20.914,21.449,22.352,24.767,25.374,23.174,24.494,23.664,19.966
1034,30.726,27.526,27.226,26.360,26.826,26.472,26.741,25.899,25.053,23.797,21.780,20.992,20.739,21.411,22.311,24.505,25.079,23.047,24.417,23.322,20.016
1035,30.982,27.597,27.386,26.262,26.797,26.642,26.604,26.037,25.473,23.802,21.733,21.062,20.875,21.413,22.287,24.746,25.338,23.191,24.745,23.238,19.996
1036,31.270,27.995,27.311,26.516,26.921,26.525,26.854,26.065,25.442,23.826,21.756,21.031,20.875,21.437,22.321,24.542,25.277,23.309,24.826,23.618,19.887
1037,31.326,27.784,27.692,26.388,26.635,26.462,26.796,26.093,25.643,23.774,21.661,21.027,20.830,21.393,22.252,24.528,25.182,23.176,25.038,23.476,20.088
1038,31.416,27.675,27.432,26.765,26.725,26.456,26.773,26.186,25.781,23.847,21.958,20.919,20.908,21.322,22.407,24.606,25.307,23.115,24.868,23.378,20.086
1039,31.741,27.686,27.685,26.694,26.598,26.565,26.713,26.144,26.035,23.873,21.966,20.965,20.816,21.495,22.337,24.701,25.246,23.123,25.098,23.482,20.095
1040,31.404,27.676,27.337,26.467,26.792,26.697,26.843,26.189,25.551,23.813,21.603,20.927,20.905,21.439,22.289,24.512,25.370,23.037,24.745,23.380,20.014
1041,31.450,27.585,27.249,26.536,26.648,26.597,26.810,26.076,25.721,23.632,21.790,20.973,20.807,21.412,22.216,24.607,25.269,23.248,24.532,23.356,20.023
1042,31.234,27.490,27.394,26.472,26.516,26.554,26.752,26.087,25.572,23.739,21.723,20.931,20.765,21.372,22.307,24.628,25.269,23.289,24.694,23.391,20.009
1043,31.162,27.556,27.466,26.227,26.839,26.624,26.656,26.138,25.633,23.808,21.850,20.838,20.803,21.441,22.382,24.440,25.213,23.218,24.996,23.487,19.968
1044,30.988,27.556,27.360,26.062,26.772,26.695,26.792,26.083,25.452,23.831,21.719,21.062,20.823,21.434,22.290,24.657,25.169,23.164,24.651,23.429,19.973
1045,31.239,27.656,27.264,26.259,27.025,26.528,26.800,25.937,25.470,23.828,21.651,21.073,20.844,21.410,22.306,24.554,25.101,23.100,24.545,23.516,19.968
1046,31.202,27.675,27.260,26.269,26.893,26.647,26.756,26.120,25.293,23.837,21.749,21.008,20.816,21.388,22.227,24.655,25.226,23.277,24.757,23.462,19.957
1047,31.243,27.681,27.357,26.402,26.596,26.580,26.840,26.172,25.650,23.962,21.782,20.869,20.903,21.401,22.320,24.516,25.241,22.980,24.847,23.473,20.075
1048,31.313,27.558,27.364,26.425,26.854,26.522,26.779,26.151,25.473,23.857,21.701,21.104,20.670,21.396,22.290,24.538,25.201,23.098,24.511,23.358,19.996
1049,31.540,27.588,27.259,26.538,26.715,26.575,26.680,26.216,25.700,23.778,21.754,21.019,20.893,21.313,22.261,24.691,25.314,23.272,24.826,23.416,20.047
1050,31.295,27.722,27.657,26.481,26.759,26.637,26.830,26.043,25.816,23.792,21.729,21.027,20.841,21.347,22.240,24.622,25.206,23.341,24.877,23.351,20.045
1051,31.479,27.757,27.386,26.452,26.931,26.546,26.826,26.220,25.890,23.910,21.786,21.100,20.896,21.426,22.291,24.611,25.189,23.066,24.732,23.473,20.027
1052,31.591,27.596,27.455,26.644,26.861,26.499,26.925,26.135,25.968,23.805,21.731,20.958,20.726,21.523,22.305,24.629,25.272,23.157,24.685,23.453,20.034
1053,31.599,27.633,27.544,26.644,26.826,26.625,26.807,26.141,26.152,23.750,21.715,21.000,20.888,21.476,22.308,24.697,25.228,23.078,25.098,23.511,20.052
1054,31.753,27.773,27.677,26.610,26.935,26.645,26.783,26.100,26.166,23.717,21.864,20.857,20.824,21.392,22.302,24.730,25.447,23.213,24.681,23.496,19.984
1055,31.699,27.850,27.580,26.681,26.935,26.861,26.797,26.107,26.205,23.869,21.766,20.799,20.859,21.496,22.261,24.597,25.499,23.123,24.702,23.547,20.084
1056,31.741,27.810,27.535,26.812,26.816,26.766,26.778,26.320,26.191,23.769,21.886,20.961,20.702,21.443,22.281,24.818,25.198,23.355,25.234,23.576,20.095
1057,31.879,27.731,27.767,26.410,26.886,26.578,26.915,26.182,26.180,23.811,21.846,20.988,20.777,21.348,22.346,24.636,25.234,23.360,24.779,23.673,19.914
1058,31.922,27.716,27.711,26.721,27.077,26.605,26.796,26.092,26.170,23.731,21.854,21.201,20.967,21.471,22.297,24.724,25.096,23.279,24.860,23.498,19.946
1059,31.813,27.853,27.702,26.728,26.968,26.462,26.888,26.233,26.389,23.701,21.854,20.903,20.840,21.458,22.272,24.757,25.475,23.270,24.766,23.593,20.023
1060,31.712,27.633,27.676,26.652,26.935,26.710,26.852,26.186,26.124,23.684,21.762,21.131,20.889,21.388,22.321,24.636,25.244,23.311,24.898,23.578,19.860
1061,31.963,27.703,27.888,26.756,26.705,26.665,26.822,26.202,26.131,23.727,21.778,20.876,20.831,21.439,22.304,24.670,25.435,23.316,24.953,23.482,20.099
1062,31.766,27.695,27.693,26.751,26.948,26.699,26.977,26.049,26.148,23.886,21.796,20.799,20.834,21.398,22.333,24.543,25.287,23.348,24.991,23.471,20.075
1063,31.967,27.686,27.728,26.758,26.911,26.740,26.896,26.130,26.269,23.773,21.747,20.961,20.869,21.480,22.287,24.582,25.178,23.419,24.843,23.533,20.066
1064,31.870,27.842,27.643,27.091,26.653,26.773,26.940,26.184,26.420,23.760,21.721,20.807,20.867,21.376,22.239,24.646,25.344,23.404,24.813,23.631,20.092
1065,31.881,27.749,27.857,26.590,26.789,26.617,26.954,26.127,26.265,23.676,21.820,20.761,20.886,21.455,22.277,24.852,25.277,23.203,24.745,23.440,20.025
