 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21
161,34.161,30.024,29.556,28.346,28.261,27.725,28.017,26.843,28.360,24.789,22.148,21.270,21.337,21.865,22.933,26.232,26.374,24.020,26.272,24.762,20.111
162,34.320,29.817,29.564,28.267,28.365,27.900,27.832,26.824,28.085,24.863,22.064,21.205,21.059,21.849,22.929,26.283,26.383,24.093,26.685,24.847,20.133
163,34.234,29.833,29.286,28.240,28.097,27.695,27.949,26.758,27.912,24.892,22.206,21.324,21.137,21.810,22.953,26.148,26.338,24.319,26.715,24.724,20.018
164,34.022,29.779,29.349,28.212,28.514,27.615,27.811,26.800,28.131,24.899,22.046,21.452,21.033,21.801,22.933,25.888,26.332,23.990,26.774,24.751,20.151
165,33.976,30.081,29.259,28.032,28.429,27.795,27.941,26.675,28.230,24.820,22.058,21.498,21.177,21.866,22.926,26.091,26.389,24.311,26.409,24.851,20.260
166,34.236,29.809,29.410,28.158,28.119,27.576,28.017,26.649,28.254,24.728,22.212,21.185,21.148,21.907,22.904,26.149,26.384,24.081,26.421,24.684,20.203
167,34.091,29.711,29.272,28.390,28.427,27.708,27.877,26.731,28.032,24.807,22.116,21.178,21.079,21.751,22.945,26.148,26.374,24.152,26.987,24.791,20.122
168,34.400,29.652,29.383,28.116,28.136,27.567,27.742,26.731,28.244,24.792,22.265,21.324,21.050,21.801,22.851,26.223,26.376,24.206,26.762,24.804,20.174
169,34.007,30.016,29.625,28.180,28.154,27.480,27.899,26.640,28.187,24.893,22.421,21.247,21.058,21.845,22.880,26.128,26.189,24.331,26.796,24.698,20.174
170,34.189,29.796,29.590,28.304,28.462,27.609,27.961,26.799,28.223,24.859,22.162,21.344,21.030,21.857,22.980,26.265,26.279,24.145,26.753,24.676,20.124
171,34.217,29.815,29.324,27.970,28.221,27.525,27.857,26.727,28.053,24.858,22.152,21.278,21.085,21.797,22.880,26.312,26.172,24.189,26.349,24.678,20.259
172,34.048,29.807,29.312,27.877,28.280,27.700,27.737,26.695,28.092,24.693,22.283,21.251,21.027,21.881,22.849,26.058,26.369,23.998,26.719,24.778,20.129
173,34.281,29.738,29.451,27.938,28.256,27.654,27.722,26.787,28.145,24.853,22.190,21.201,21.071,21.850,22.823,26.230,26.313,24.007,26.404,24.756,20.239
174,34.131,29.690,29.394,28.410,28.521,27.568,27.794,26.724,27.802,24.801,22.285,21.220,21.004,21.815,22.887,26.120,26.226,24.270,26.472,24.536,20.075
175,34.274,29.747,29.320,28.067,28.514,27.689,27.746,26.730,28.049,24.876,22.313,21.405,21.001,21.781,22.915,25.989,26.333,24.118,26.379,24.771,20.250
176,34.109,29.736,29.266,28.365,28.536,27.535,27.687,26.668,28.141,24.745,22.301,21.274,21.027,21.819,22.760,26.095,26.295,24.081,26.706,24.558,20.255
177,34.239,29.910,29.459,28.323,28.479,27.559,27.757,26.748,28.025,24.665,22.265,21.494,20.909,21.800,22.846,26.279,26.278,24.088,26.728,24.902,20.142
178,34.257,29.559,29.320,28.269,28.519,27.674,27.798,26.816,27.954,24.792,22.186,21.324,21.075,21.716,22.866,26.269,26.290,24.012,26.796,24.773,20.066
179,34.207,30.237,29.974,29.526,28.881,28.737,29.095,26.787,28.675,25.255,22.459,21.788,21.594,21.818,22.978,26.141,26.291,24.500,27.187,25.456,20.336
180,36.761,37.420,38.420,45.926,35.581,43.123,45.872,26.971,33.060,33.299,25.585,25.089,25.341,24.506,23.840,26.502,28.461,27.471,29.102,27.956,21.399
181,37.106,41.859,37.914,45.183,37.040,42.843,48.002,28.324,34.746,36.671,26.325,26.282,26.372,25.549,24.628,26.943,29.978,28.132,28.519,27.084,21.892
182,36.388,41.531,35.774,39.953,35.794,40.277,48.973,30.135,35.000,35.932,25.479,25.938,26.112,25.020,25.025,26.839,30.219,27.598,27.813,26.160,22.260
183,35.504,39.126,33.898,36.025,34.308,37.926,50.465,30.798,33.555,33.532,24.868,25.004,25.501,24.491,24.942,26.767,30.806,26.875,27.311,25.811,22.278
184,35.037,36.115,32.748,33.267,32.576,36.031,51.387,30.455,33.403,31.839,24.062,24.332,24.937,24.216,24.624,26.981,30.083,26.353,27.251,25.764,22.020
185,34.902,34.251,31.906,31.783,32.057,34.977,49.788,29.807,32.265,30.110,23.557,23.718,24.569,23.659,24.409,26.757,29.303,26.316,27.009,25.562,21.747
186,34.759,33.864,38.320,39.733,36.811,45.996,59.576,29.167,30.915,28.848,22.964,23.429,23.739,23.344,24.231,26.743,29.202,28.669,28.957,26.718,21.709
187,34.737,33.186,38.702,39.353,37.752,48.171,63.662,28.959,30.498,27.824,22.729,22.942,23.438,22.957,24.105,26.425,28.874,29.233,28.272,26.187,21.612
188,34.401,32.000,36.772,35.862,36.481,45.694,61.058,28.551,30.155,27.113,22.687,22.548,23.068,22.776,23.747,26.497,28.246,28.321,27.974,25.689,21.241
189,34.658,31.194,35.007,33.368,34.536,42.908,58.979,28.192,29.777,26.705,22.481,22.313,22.633,22.625,23.770,26.433,27.897,27.554,27.191,25.233,21.235
190,34.475,30.926,33.723,31.523,32.667,41.014,57.099,28.148,29.007,26.363,22.443,22.417,22.421,22.569,23.630,26.353,27.550,26.821,27.021,25.127,21.115
191,34.275,30.182,32.593,30.474,32.211,39.016,55.717,27.834,28.643,25.782,22.463,21.927,22.039,22.392,23.484,26.321,27.248,26.255,27.021,25.078,21.068
192,34.334,30.201,31.990,29.565,31.328,37.906,53.432,27.686,28.735,25.835,22.222,21.838,21.777,22.272,23.460,26.258,26.941,25.926,26.698,24.984,20.928
193,34.545,30.256,31.285,29.291,30.375,36.374,52.262,27.713,28.739,25.574,22.379,21.718,21.695,22.236,23.332,26.034,26.907,25.706,26.574,24.953,20.801
194,34.297,30.286,30.866,29.148,30.444,35.391,50.314,27.483,28.601,25.382,22.253,21.641,21.599,22.162,23.343,26.043,26.982,25.115,26.851,25.022,20.702
195,34.478,30.242,30.681,28.778,30.208,34.292,48.119,27.392,28.569,25.283,22.355,21.668,21.524,22.152,23.279,26.210,26.838,25.088,26.843,24.951,20.752
196,34.444,29.956,30.647,28.679,29.551,33.837,45.938,27.449,28.502,25.275,22.437,21.622,21.300,22.135,23.132,26.124,26.665,24.777,26.579,24.600,20.713
197,34.011,30.160,30.335,28.657,29.194,32.747,44.033,27.460,28.512,25.220,22.130,21.714,21.429,22.026,23.260,26.065,26.640,24.814,26.511,24.769,20.562
198,34.332,30.954,30.168,28.138,29.012,32.186,42.144,27.357,28.459,24.943,22.323,21.556,21.269,21.918,23.090,26.208,26.527,24.483,26.613,24.851,20.614
199,34.401,30.414,30.199,28.612,28.866,31.552,40.990,27.091,28.618,25.096,22.415,21.456,21.337,21.998,23.188,26.181,26.477,24.895,26.953,24.889,20.598
200,34.425,30.044,29.925,28.358,29.176,31.308,39.611,27.142,28.371,24.819,22.315,21.510,21.336,21.843,23.073,26.079,26.478,24.544,26.651,24.958,20.501
201,34.366,30.216,29.886,28.598,29.367,30.678,38.758,26.984,28.505,24.888,22.281,21.622,21.271,21.999,23.071,26.237,26.375,24.382,26.711,24.744,20.496
202,34.258,30.106,29.756,28.558,28.690,30.519,37.511,27.150,28.127,24.934,22.194,21.398,21.218,22.098,23.008,26.305,26.307,24.468,26.536,24.931,20.564
203,34.527,29.798,29.745,28.356,28.739,30.014,36.792,27.045,28.293,25.013,22.343,21.587,21.157,21.886,23.014,26.273,26.353,24.336,26.609,24.731,20.434
204,34.339,29.825,29.816,28.343,28.618,29.800,35.911,27.240,28.216,24.983,22.333,21.371,21.004,22.033,22.973,26.283,26.480,24.855,26.774,25.044,20.350
205,34.550,29.970,29.831,28.242,28.519,29.629,35.259,26.926,28.435,24.999,22.074,21.359,21.140,21.888,22.977,26.099,26.246,24.608,26.728,24.842,20.372
206,34.450,29.856,29.740,28.067,28.623,29.381,34.338,27.038,28.300,24.894,22.076,21.467,21.009,21.858,23.106,26.206,26.257,24.586,26.630,25.002,20.373
207,34.544,29.727,29.689,28.227,28.385,28.928,33.777,26.947,28.279,24.899,22.327,21.409,21.154,21.895,22.952,26.251,26.384,24.404,26.426,24.884,20.323
208,34.494,30.269,29.828,28.516,28.536,29.067,33.182,26.899,28.378,24.892,22.341,21.529,21.091,21.830,23.061,26.251,26.255,24.517,26.681,24.909,20.197
209,34.558,29.883,29.749,28.464,28.682,28.502,32.672,27.027,28.293,24.786,22.335,21.432,21.146,21.920,22.948,26.343,26.369,24.301,26.328,24.916,20.381
210,34.590,30.079,29.896,28.474,28.767,28.459,32.229,26.971,28.110,24.834,22.246,21.263,21.120,21.837,22.995,26.432,26.485,24.066,26.579,24.876,20.167
211,34.529,29.829,29.778,28.249,28.288,28.398,31.736,26.938,28.343,24.842,22.263,21.425,21.121,21.864,22.936,26.178,26.327,24.125,26.294,25.049,20.266
212,34.545,29.810,29.703,28.279,28.290,28.218,31.301,26.938,28.428,24.758,22.204,21.359,21.115,21.810,22.960,26.153,26.365,24.132,26.809,24.887,20.192
213,34.590,29.934,29.815,28.501,28.573,28.076,31.118,26.841,28.350,24.800,22.112,21.502,21.128,21.853,22.969,26.139,26.242,24.321,26.221,24.956,20.135
214,34.578,30.005,29.838,28.521,28.372,28.160,30.664,26.951,28.014,24.812,22.116,21.185,21.163,21.857,22.899,26.306,26.176,24.059,26.468,24.909,20.092
215,34.823,29.735,29.890,28.447,28.521,28.063,30.358,26.960,28.233,24.670,22.212,21.359,21.091,21.863,22.906,26.206,26.376,24.248,26.540,25.000,20.443
216,34.603,29.910,29.843,28.183,28.434,28.115,29.920,26.891,28.276,24.881,22.024,21.301,21.068,21.866,22.783,26.270,26.400,24.230,26.247,24.864,20.242
217,35.056,31.324,31.604,31.728,29.682,31.662,33.536,26.898,29.152,26.108,22.958,22.073,21.958,22.150,23.140,26.153,26.365,25.047,27.404,25.889,20.621
218,38.744,39.156,38.948,47.867,36.734,46.990,51.540,27.095,35.269,34.223,25.812,25.297,25.487,24.845,24.141,26.578,28.319,27.917,29.698,28.778,21.865
219,38.285,41.468,37.700,45.398,37.290,46.391,52.571,27.173,35.594,35.750,26.082,26.189,25.867,25.280,24.460,26.752,28.388,27.826,28.762,27.700,22.546
220,37.118,39.305,35.793,40.815,35.494,43.311,50.936,27.251,34.279,34.266,25.273,25.641,25.651,24.849,24.602,26.686,29.051,27.007,27.987,26.422,22.452
221,36.323,36.082,33.619,36.595,33.546,41.047,48.041,27.194,32.795,32.059,24.643,24.849,25.192,24.242,24.334,26.594,28.881,25.985,27.455,25.767,22.233
222,35.804,33.921,32.798,33.531,32.392,38.867,45.375,27.164,31.548,30.182,23.621,24.201,24.690,23.731,24.217,26.578,28.275,25.618,26.868,25.684,22.092
223,35.507,32.299,31.890,31.835,31.174,37.127,42.548,27.053,30.940,29.027,23.275,23.448,24.055,23.367,23.937,26.763,27.933,25.463,26.783,25.140,21.935
224,35.307,31.469,31.398,30.440,30.377,35.946,40.755,27.012,30.438,28.053,23.102,23.081,23.501,23.078,23.766,26.455,27.544,25.228,26.660,25.056,21.557
225,35.156,30.782,30.880,30.057,29.774,34.837,38.818,27.075,29.940,27.164,22.723,22.780,23.098,22.863,23.674,26.425,27.242,24.973,26.489,25.069,21.384
226,35.034,30.480,30.610,29.523,29.094,33.768,37.319,27.040,29.484,26.734,22.717,22.537,22.710,22.796,23.606,26.339,27.038,24.716,26.579,25.064,21.341
227,34.946,30.324,30.281,28.975,29.218,33.100,36.013,27.077,28.947,26.263,22.541,22.548,22.301,22.597,23.538,26.368,26.914,24.627,26.187,24.689,21.145
228,34.869,30.242,30.199,28.896,28.784,32.400,35.043,27.058,28.951,26.015,22.491,22.236,22.190,22.557,23.453,26.194,26.726,24.598,26.209,24.818,21.065
229,34.936,30.433,30.331,28.723,28.419,31.742,34.281,27.019,28.435,25.705,22.349,22.143,21.901,22.353,23.357,26.239,26.697,24.412,26.651,25.056,20.969
230,34.942,29.927,30.199,28.704,28.578,31.314,33.357,26.963,28.502,25.610,22.253,22.151,21.720,22.363,23.236,26.190,26.637,24.458,26.340,24.822,20.919
231,34.973,30.058,30.001,28.496,28.387,30.877,32.757,27.008,28.869,25.201,22.263,21.811,21.504,22.302,23.225,26.316,26.508,24.424,26.570,24.940,20.826
232,34.962,29.972,29.837,28.343,28.598,30.327,32.147,27.037,28.784,25.252,22.327,21.737,21.628,22.153,23.236,26.269,26.453,24.216,26.634,24.642,20.587
233,34.940,30.038,29.986,28.523,28.390,29.857,31.593,26.966,28.717,25.205,22.138,21.792,21.445,22.169,23.126,26.425,26.534,24.279,26.315,24.551,20.670
234,34.893,29.961,30.053,28.111,28.199,29.493,31.110,26.874,28.544,25.120,22.240,21.718,21.326,22.049,23.086,25.938,26.398,24.225,26.834,24.711,20.668
235,35.077,29.937,30.064,28.360,28.218,29.217,30.801,27.066,28.314,25.140,22.232,21.846,21.238,22.039,23.065,25.996,26.256,24.020,26.528,24.989,20.440
236,34.931,30.008,29.801,28.341,28.228,29.244,30.332,27.037,28.152,24.936,22.359,21.656,21.378,21.958,23.053,25.963,26.466,24.066,26.302,24.847,20.424
237,34.804,29.839,29.887,28.457,28.141,28.889,30.074,26.866,28.420,24.967,22.048,21.448,21.156,21.909,23.119,26.185,26.283,24.123,26.426,24.787,20.521
238,35.086,29.956,29.681,28.081,28.767,28.748,29.597,27.032,28.201,24.791,22.291,21.448,21.195,22.027,22.994,26.230,26.347,24.167,26.421,24.978,20.289
239,35.101,29.652,29.868,28.417,28.400,28.768,29.414,26.965,28.428,24.834,22.305,21.510,21.294,21.983,23.033,26.130,26.325,23.939,26.523,24.993,20.436
240,34.829,29.840,29.646,28.301,28.107,28.581,29.351,26.818,28.371,24.900,22.301,21.332,21.167,21.983,23.055,26.048,26.184,24.108,26.426,24.760,20.364
241,35.254,29.945,29.725,28.272,28.087,28.428,29.072,26.932,28.205,24.822,22.319,21.436,21.065,21.916,22.965,26.276,26.350,24.029,26.379,24.880,20.282
242,35.057,29.929,29.699,27.990,28.062,28.339,29.083,26.940,28.265,24.784,22.072,21.232,21.159,21.914,22.920,25.946,26.314,23.973,26.540,24.900,20.228
243,34.960,29.932,29.738,28.331,28.104,28.259,29.036,26.790,28.261,24.809,22.048,21.305,21.135,21.896,23.002,26.028,26.186,24.037,26.426,24.907,20.393
244,35.073,29.807,29.666,28.042,28.057,28.189,28.666,26.930,28.297,24.877,22.118,21.602,21.128,21.854,23.014,26.014,26.343,24.002,26.349,24.689,20.406
245,34.908,29.877,29.621,28.291,27.881,28.016,28.673,26.900,28.459,24.801,22.164,21.239,21.121,21.885,22.969,26.080,26.224,24.123,26.600,24.807,20.354
246,35.059,29.848,29.649,28.235,27.732,27.853,28.582,26.748,27.915,24.830,22.214,21.332,21.092,21.901,22.968,26.113,26.237,23.941,26.200,24.673,20.305
247,34.872,29.855,29.802,28.257,28.333,27.830,28.481,26.932,28.247,24.729,22.218,21.394,21.040,21.815,22.875,25.863,26.238,24.292,26.485,24.682,20.228
248,35.122,29.788,29.751,28.005,27.680,27.838,28.502,26.725,28.035,24.649,22.244,21.417,21.102,21.800,22.967,25.989,26.263,24.047,26.132,24.860,20.339
249,34.993,29.863,29.662,28.116,28.062,27.842,28.456,26.930,28.138,24.706,22.204,21.174,21.160,21.865,22.960,25.909,26.164,24.044,26.013,24.787,20.215
250,35.091,29.747,29.678,28.069,27.864,27.793,28.423,26.804,28.173,24.551,22.393,21.255,20.906,21.842,22.905,26.011,26.165,24.027,26.498,24.818,20.291
251,35.074,30.011,29.688,28.237,28.074,27.993,28.206,26.719,27.845,24.758,22.202,21.483,21.062,21.840,22.939,25.873,26.164,23.980,25.983,24.627,20.154
252,35.092,29.736,29.713,28.123,27.789,27.792,28.106,26.793,28.304,24.698,22.178,21.429,21.059,21.858,22.902,26.160,26.087,24.020,26.574,24.680,20.232
253,34.868,29.714,29.681,28.353,27.732,27.620,28.178,26.993,28.032,24.597,22.064,21.127,21.099,21.862,22.907,26.102,26.080,24.042,26.221,24.731,20.192
254,35.112,29.820,29.711,28.136,27.660,27.688,28.201,26.823,28.198,24.842,22.236,21.243,21.128,21.889,22.902,26.113,26.047,24.047,26.557,24.796,20.187
255,35.113,29.810,29.797,28.131,27.749,27.801,28.102,26.790,28.240,24.766,22.166,21.409,21.000,21.845,22.778,25.844,26.199,23.895,26.289,24.891,20.314
256,35.092,29.826,29.556,28.119,27.868,27.610,28.285,26.790,28.131,24.649,22.198,21.197,21.059,21.876,22.875,25.821,26.198,24.105,26.438,24.953,20.255
257,35.103,29.853,29.589,28.417,27.494,27.726,28.043,26.825,27.975,24.619,22.124,21.340,21.027,21.889,22.860,25.968,26.181,23.875,26.379,24.829,20.176
258,35.075,29.803,29.612,27.840,27.759,27.499,28.046,26.804,28.060,24.737,22.198,21.463,21.220,21.847,22.924,26.192,26.190,23.973,26.272,24.669,20.269
259,34.926,29.893,29.721,27.970,27.888,27.639,28.061,26.807,28.314,24.737,22.130,21.506,21.209,21.869,22.889,26.048,26.208,23.995,26.387,24.876,20.189
260,35.260,29.738,29.816,28.131,27.809,27.615,27.973,26.904,28.163,24.936,22.349,21.479,21.339,21.917,22.969,25.982,26.133,24.132,26.200,24.889,20.339
261,35.138,29.682,29.538,28.094,27.873,27.382,27.927,26.912,28.346,25.007,22.295,21.514,21.375,22.137,22.979,25.967,26.150,24.120,26.162,24.802,20.397
262,35.316,29.858,29.692,28.272,27.772,27.713,27.945,26.766,28.491,25.133,22.679,21.807,21.548,22.244,22.995,25.999,26.107,23.949,26.447,25.080,20.293
263,35.274,29.919,29.702,28.202,27.789,27.646,28.072,26.931,29.025,25.320,22.709,21.761,21.718,22.264,23.131,26.102,26.293,24.042,26.328,24.838,20.603
264,35.649,30.292,29.703,28.059,27.742,27.658,28.160,26.755,28.724,25.322,22.924,22.035,21.903,22.414,23.405,26.230,26.283,24.010,26.230,24.844,20.803
265,35.821,30.141,29.723,28.077,27.739,27.610,27.893,26.905,29.074,25.666,23.146,22.282,22.035,22.663,23.422,26.601,26.428,24.201,26.511,24.789,20.941
266,35.902,30.183,29.809,28.126,27.720,27.613,27.892,26.880,28.986,25.876,23.405,22.278,22.235,22.881,23.646,26.639,26.495,23.922,26.387,24.944,20.907
267,37.043,33.344,34.847,35.793,30.593,35.756,35.223,26.976,30.774,28.905,24.513,23.876,24.118,23.679,24.108,27.124,27.102,25.424,28.498,26.942,21.528
268,40.425,40.815,45.263,50.467,38.047,51.401,47.856,27.095,35.018,36.590,27.339,26.417,26.999,26.494,25.284,27.834,28.735,28.424,30.230,28.882,22.517
269,39.911,41.346,43.283,47.412,37.640,49.224,47.033,27.251,35.042,36.714,26.862,26.822,27.331,26.639,25.428,27.886,29.083,28.110,28.940,27.582,22.978
270,39.493,38.826,40.381,42.644,35.948,46.372,44.397,27.256,34.318,35.181,26.236,26.112,26.592,26.240,25.449,28.243,29.051,27.402,28.183,26.604,22.697
271,39.021,36.864,38.181,38.598,34.082,43.707,41.608,27.174,33.633,33.161,25.056,25.243,25.908,25.490,25.371,28.676,29.017,26.708,27.745,26.151,22.427
272,38.840,35.096,36.741,36.010,33.228,41.874,39.659,27.502,32.700,31.547,24.433,24.324,25.013,24.948,25.047,28.952,29.055,26.297,27.166,25.916,22.269
273,38.766,34.292,35.665,33.985,32.648,40.208,37.966,27.617,31.633,30.288,23.910,23.892,24.536,24.523,24.857,28.968,29.244,25.941,27.519,26.129,21.966
274,38.304,33.893,34.992,33.020,31.772,38.894,36.626,27.741,31.668,29.032,23.639,23.498,24.079,24.057,24.625,28.862,29.344,25.777,27.391,25.973,21.831
275,38.348,33.752,34.738,32.469,31.620,38.234,35.690,27.754,31.004,28.329,23.643,23.220,23.396,23.757,24.434,28.745,29.640,25.897,27.460,26.344,21.555
276,37.850,33.613,34.371,32.227,31.238,37.271,34.936,27.998,30.714,27.854,23.170,23.008,23.055,23.501,24.305,28.377,29.529,25.975,27.885,26.562,21.481
277,37.461,32.983,34.101,31.911,31.258,36.804,34.246,28.152,30.216,27.439,22.982,22.517,22.906,23.334,24.129,28.021,29.436,26.272,27.996,26.691,21.311
278,37.103,32.724,33.642,31.686,31.551,36.084,33.954,28.235,29.837,26.951,22.986,22.320,22.576,23.204,24.027,27.941,29.032,26.017,28.051,26.971,21.174
279,36.947,32.261,33.302,31.294,31.581,35.199,33.370,28.204,29.827,26.687,22.832,22.251,22.305,22.997,24.122,27.585,28.614,26.034,28.519,26.853,21.115
280,36.959,32.646,33.057,30.886,31.052,34.922,33.013,28.391,29.852,26.434,22.870,22.290,22.131,22.919,23.903,27.582,28.346,26.265,28.477,26.582,21.099
281,36.753,33.115,32.703,30.533,30.672,34.169,32.398,28.038,29.604,26.407,22.980,22.097,22.046,22.884,23.861,27.659,28.304,26.078,27.974,26.622,20.864
282,37.005,32.741,32.522,30.872,30.620,33.374,32.051,28.265,29.311,26.119,22.743,21.946,22.016,22.818,23.854,27.618,28.277,25.949,27.974,26.440,20.822
283,36.910,32.295,32.234,30.615,30.821,32.996,31.595,28.352,29.481,26.081,22.687,22.120,21.886,22.815,23.745,27.535,28.163,25.873,27.940,26.509,20.817
284,36.851,31.986,32.177,30.252,30.531,32.571,31.618,28.328,29.544,26.080,22.914,22.089,21.924,22.760,23.758,27.626,27.993,25.843,28.353,26.769,20.846
285,36.909,32.096,32.271,30.538,30.871,32.109,31.305,28.129,29.512,25.951,22.715,21.996,21.810,22.613,23.791,27.167,28.244,25.907,27.800,26.540,20.697
286,37.240,32.058,32.488,30.553,30.367,31.995,31.031,28.200,29.265,25.922,22.671,22.042,21.808,22.744,23.823,27.223,28.507,25.944,28.153,26.784,20.776
287,36.983,32.330,32.413,31.025,30.583,31.274,30.517,28.031,29.512,26.004,22.814,21.934,21.791,22.728,23.801,27.526,28.613,25.725,27.855,26.651,20.682
288,37.512,32.652,32.602,30.719,30.546,30.933,30.203,27.746,29.728,25.978,22.836,22.066,21.860,22.770,23.803,27.746,28.927,25.331,27.902,26.822,20.668
289,37.282,32.539,32.271,30.175,30.486,30.273,29.534,27.189,29.770,26.068,22.844,21.857,21.751,22.769,23.900,28.011,29.032,25.074,27.502,26.604,20.819
290,37.334,32.626,31.719,29.733,29.697,29.546,28.938,27.040,29.580,26.113,22.862,22.050,21.726,22.869,23.975,28.457,28.884,24.787,26.974,26.147,20.831
291,37.307,32.472,31.308,29.447,28.975,29.453,28.823,27.101,29.728,26.201,22.780,22.000,21.752,22.793,24.102,28.320,28.447,24.733,26.698,25.851,20.677
292,36.833,32.055,30.946,29.230,28.799,28.942,28.512,26.979,29.449,25.949,22.784,21.610,21.622,22.679,23.929,27.959,28.005,24.426,26.532,25.424,20.542
293,36.586,31.573,30.560,28.706,28.347,28.821,28.503,26.905,29.290,25.813,22.653,21.764,21.529,22.596,23.769,27.703,27.559,24.098,26.204,25.116,20.657
294,36.440,31.289,30.218,28.299,28.022,28.359,28.355,26.903,29.071,25.691,22.505,21.873,21.500,22.525,23.775,27.662,27.514,24.154,26.468,25.011,20.607
295,36.138,31.186,30.185,28.363,27.856,28.514,28.295,26.872,28.689,25.465,22.443,21.529,21.493,22.402,23.544,27.196,27.152,23.956,26.051,24.884,20.368
296,36.275,30.815,30.015,28.420,27.948,28.254,28.251,26.820,28.597,25.369,22.565,21.730,21.428,22.301,23.460,26.981,26.916,24.118,26.268,25.022,20.474
