 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89
37,24.320,53.871,29.680,35.584,29.079,34.797,27.708,44.536,34.636,27.380,23.032,22.326,24.217,23.406,22.752,27.568,22.338,27.162,22.330,35.939,26.692,25.657,26.479,31.362,25.563,23.930,45.984,27.997,23.867,20.589,53.932,32.265,30.173,27.603,26.901,19.438,75.045,29.835,39.103,41.413,34.289,37.226,27.506,26.754,44.408,25.953,25.824,24.973,24.595,22.740,23.453,22.868,36.054,24.928,38.930,22.272,22.240,22.429,23.564,22.330,33.077,42.193,38.613,26.911,26.784,28.344,26.228,35.790,37.010,27.861,47.350,31.268,29.618,34.201,27.839,23.077,26.235,40.153,32.933,21.867,25.071,21.784,23.168,20.548,32.329,22.113,22.062,21.004,22.345
38,24.357,53.291,29.719,34.718,28.550,35.305,27.410,44.427,34.512,27.763,23.038,22.170,24.235,23.413,22.689,27.387,22.312,26.647,22.170,37.017,26.449,25.267,26.003,31.388,25.512,24.108,44.696,27.866,24.093,20.517,50.264,31.513,29.485,26.854,26.780,19.325,74.048,29.443,37.703,40.729,34.011,37.510,27.602,26.856,42.504,26.114,25.672,25.044,24.591,22.656,23.373,22.986,35.291,24.669,37.771,22.105,22.283,22.583,23.277,22.220,33.119,40.809,38.850,26.615,26.849,28.059,26.145,34.610,36.566,27.713,48.741,30.844,29.369,34.006,28.005,22.935,25.981,39.924,34.939,21.983,25.050,21.819,22.980,20.480,32.936,22.101,22.139,21.141,22.302
39,24.304,52.495,29.712,34.201,28.374,35.445,27.853,44.504,34.245,27.200,23.339,22.422,24.204,23.471,22.541,27.533,22.479,26.974,22.155,36.903,26.489,25.196,25.749,31.176,25.378,23.938,43.832,27.878,24.191,20.666,47.278,30.731,28.961,26.241,26.468,19.359,74.323,29.130,36.574,40.551,33.912,37.826,28.234,26.629,43.249,25.623,25.607,24.799,24.397,22.639,22.946,23.112,34.872,24.536,39.600,22.022,22.296,22.477,23.333,22.184,31.785,40.654,39.334,26.621,26.631,28.060,26.101,34.732,36.468,27.442,47.929,30.977,29.150,33.478,28.213,22.863,25.836,40.271,34.388,21.867,24.829,21.713,23.068,20.489,33.016,22.217,22.347,20.900,22.449
40,23.854,52.208,30.030,34.216,27.898,35.410,27.405,44.351,33.899,26.753,23.117,22.314,24.099,23.566,22.591,27.152,22.489,26.621,22.011,37.145,26.192,25.073,25.514,30.801,25.300,23.967,44.283,27.717,24.319,20.626,44.439,29.962,28.314,25.841,26.297,19.411,73.677,28.977,35.632,40.275,33.881,37.893,27.770,26.708,44.029,25.493,25.666,25.163,24.463,22.609,22.926,22.847,34.705,24.548,40.694,21.877,22.290,22.529,23.528,22.196,32.544,40.625,39.721,26.963,26.555,27.885,25.862,34.096,36.005,27.207,47.103,30.937,28.891,33.293,28.629,22.798,26.044,39.167,34.389,21.755,24.402,21.818,23.168,20.438,33.192,22.247,22.019,20.891,22.311
41,23.610,51.447,30.277,33.628,28.492,35.381,27.202,44.171,33.710,27.073,23.204,22.273,24.185,23.547,22.509,27.440,22.399,26.551,22.273,37.550,26.033,24.822,25.120,30.381,25.367,23.859,45.125,27.253,24.416,20.566,42.266,29.217,28.160,25.528,26.217,19.266,71.277,28.684,34.192,40.280,33.451,37.824,27.848,26.569,44.785,25.270,25.548,25.041,24.188,22.696,22.905,22.976,34.204,24.443,41.680,21.800,22.416,22.523,23.422,22.486,32.085,40.012,39.266,26.733,26.503,27.745,25.923,32.710,35.199,26.913,45.674,30.785,28.638,32.807,28.330,22.747,25.505,38.622,34.241,21.739,23.881,21.496,23.278,20.524,32.122,22.206,22.000,20.861,22.233
42,23.255,50.524,30.486,33.648,28.630,35.013,26.741,44.450,34.091,27.094,23.582,22.197,24.195,23.280,22.700,27.351,22.508,26.676,22.405,37.371,26.143,24.401,24.860,30.388,25.270,23.921,47.353,26.963,24.384,20.777,40.348,29.048,28.197,25.916,26.025,19.364,73.553,28.806,34.157,39.911,33.711,38.205,27.606,26.594,45.839,24.987,25.662,25.107,24.179,22.650,22.917,22.841,34.069,24.470,42.533,21.923,22.384,22.456,23.185,22.079,32.435,40.812,39.168,26.763,26.482,27.752,25.795,33.071,34.527,26.797,43.821,30.529,28.532,32.226,28.490,22.701,25.418,38.620,33.108,21.602,23.695,21.501,23.020,20.592,32.339,22.011,21.867,20.853,22.290
43,23.008,50.779,30.864,33.694,28.739,34.563,26.713,44.322,34.776,27.439,23.897,22.321,24.274,23.322,22.580,27.414,22.457,26.691,22.164,36.802,26.370,24.291,24.888,29.958,25.359,24.032,49.454,27.021,24.416,20.640,38.617,28.499,28.305,25.627,25.500,19.466,75.837,28.864,33.930,40.199,33.707,37.649,27.755,26.562,45.983,24.879,25.583,25.234,24.312,22.733,22.979,22.898,34.135,24.374,43.428,22.239,22.251,22.272,23.317,22.282,31.761,40.990,39.695,26.601,26.374,27.776,25.772,33.416,35.092,26.964,41.585,30.867,29.041,32.243,28.580,23.025,25.378,39.757,31.998,21.624,23.423,21.627,23.070,20.550,33.708,21.865,21.985,20.801,22.276
44,23.535,50.694,31.006,33.983,28.122,34.690,26.944,44.151,35.124,27.188,24.020,22.362,24.096,23.442,22.773,27.289,22.437,26.695,22.244,37.241,27.192,25.072,25.366,30.622,25.450,24.100,51.064,27.016,24.476,20.510,43.923,29.564,28.138,25.188,25.629,19.486,76.603,28.986,34.733,40.114,33.866,36.851,27.967,26.513,46.050,25.268,25.753,25.077,24.591,22.836,23.154,22.908,34.206,24.564,43.580,22.257,22.461,22.143,23.198,22.120,30.904,39.617,38.826,26.425,26.375,27.690,25.830,32.338,35.660,26.668,40.641,30.920,28.935,31.784,28.106,22.857,25.142,39.992,30.716,21.116,23.689,21.559,22.925,20.445,33.917,21.645,22.028,20.868,22.398
45,24.409,50.406,31.190,34.853,28.372,35.737,27.013,44.443,35.172,26.831,24.693,22.647,24.144,23.765,22.599,27.562,22.585,26.283,22.218,37.802,30.521,28.355,26.386,30.955,25.817,23.970,54.072,27.607,24.682,20.524,50.660,31.021,28.588,25.151,25.926,20.888,77.889,29.296,37.283,40.871,36.873,36.475,27.539,26.635,45.293,25.897,25.587,25.183,24.205,22.839,23.077,22.915,34.038,24.722,42.942,22.209,22.459,21.948,23.277,22.158,32.787,39.004,38.488,26.293,27.470,27.763,26.539,33.160,34.926,26.856,39.688,31.350,28.676,31.772,28.210,22.703,25.418,40.580,29.368,20.875,23.955,21.611,22.855,20.466,33.425,21.516,22.926,20.925,22.276
46,25.405,49.984,31.574,36.524,28.903,37.056,27.261,44.620,35.467,26.467,24.820,22.612,24.082,23.932,22.731,27.693,22.833,26.688,21.920,37.388,32.675,31.169,27.256,30.401,25.774,24.103,53.597,28.307,24.826,20.629,53.420,31.482,29.304,25.101,26.710,21.706,79.918,29.403,38.691,41.061,36.859,36.374,27.680,26.327,44.381,26.866,25.412,25.015,24.545,23.085,23.169,22.908,33.509,25.242,43.035,22.097,22.571,22.104,23.218,22.201,33.047,38.455,38.361,26.221,28.326,27.708,27.326,34.934,34.865,27.137,38.685,31.492,28.747,32.703,28.526,22.615,25.633,40.702,28.115,20.529,24.229,21.600,22.822,20.644,34.032,21.510,23.118,21.166,22.359
47,25.785,48.996,31.144,36.017,28.432,36.851,27.226,44.284,35.315,25.959,24.909,23.439,24.090,24.167,22.746,27.747,22.810,25.941,21.848,37.442,33.124,30.917,26.844,29.971,25.684,24.116,52.081,28.689,24.829,20.624,50.753,30.745,28.953,24.692,26.378,21.761,80.322,29.206,37.532,40.605,36.276,35.898,27.428,26.294,42.192,26.594,25.420,25.044,24.845,22.949,23.080,23.159,33.010,24.858,43.621,21.989,22.521,21.776,23.314,22.189,32.009,37.226,38.078,26.104,27.607,27.477,26.672,34.210,35.117,27.050,36.938,31.319,29.000,32.853,28.510,22.610,25.333,40.192,27.154,20.461,24.557,21.501,22.892,20.452,33.446,21.343,23.303,21.132,22.355
48,26.362,47.960,30.769,36.447,28.781,36.374,26.875,44.308,35.488,25.839,24.756,23.206,24.121,24.133,22.588,27.307,22.772,25.732,21.790,36.347,32.561,29.601,25.974,29.375,25.337,24.081,51.634,28.987,24.950,20.694,47.382,29.755,28.499,24.483,26.337,21.359,79.717,28.977,35.892,40.423,35.339,34.837,27.409,26.435,40.126,26.683,25.432,25.183,24.739,23.095,23.237,22.888,32.472,24.565,42.939,21.916,22.704,21.647,23.172,22.191,30.510,35.855,37.779,26.044,27.098,27.245,26.097,33.232,35.164,26.611,35.432,31.417,28.761,32.817,27.984,22.536,25.100,39.335,26.226,20.181,24.279,21.635,22.822,20.283,32.855,21.536,23.297,21.203,22.280
49,26.072,47.010,30.396,35.329,28.136,36.590,26.506,44.216,34.929,25.318,24.689,22.930,23.903,24.238,22.504,27.226,22.376,25.632,21.805,36.285,32.264,28.309,25.612,29.311,25.159,23.850,51.959,28.826,24.881,20.633,44.091,29.125,28.087,24.369,26.427,21.045,81.930,28.904,34.553,40.075,34.920,34.216,27.494,26.046,38.000,26.277,25.456,24.802,24.353,22.841,23.066,22.627,32.088,24.400,42.224,21.939,22.483,21.423,23.215,22.289,30.019,34.311,36.299,25.798,26.824,27.295,26.000,32.023,34.838,26.349,33.871,31.252,28.608,32.727,27.643,22.408,25.092,39.276,25.572,19.899,23.898,21.442,22.815,20.169,31.724,21.262,23.077,21.323,22.101
50,25.424,46.046,30.272,34.574,28.166,36.982,26.543,44.041,34.724,25.216,24.473,22.887,23.774,24.210,22.609,27.295,22.534,25.607,21.968,35.761,32.400,27.301,25.212,28.385,25.026,23.699,51.818,28.970,24.919,20.360,41.093,28.585,27.825,24.147,26.346,20.704,82.211,28.614,33.393,39.601,34.539,33.222,27.480,26.215,36.766,25.926,25.481,24.805,24.500,22.841,22.906,22.593,31.625,24.406,42.523,21.864,22.785,21.411,23.188,22.282,29.281,33.516,35.033,25.736,26.599,26.989,25.672,31.073,35.542,25.971,32.718,30.664,28.406,32.306,27.068,22.342,24.791,38.192,24.919,19.879,23.683,21.568,22.982,20.098,30.759,21.269,22.709,21.221,22.302
51,25.003,45.165,30.346,34.073,28.573,36.871,27.441,43.776,34.002,24.937,24.840,22.976,23.809,24.214,22.680,27.000,22.624,25.643,21.770,35.564,32.106,27.479,24.923,28.083,25.014,23.934,52.652,28.671,24.992,20.536,39.127,28.355,27.555,24.127,26.369,20.414,80.433,28.165,33.089,38.627,34.168,32.602,27.651,26.171,35.759,25.819,25.279,25.000,24.310,22.787,22.640,22.580,31.768,24.451,43.140,21.620,22.650,21.624,23.399,22.144,28.595,32.513,34.168,25.657,26.373,27.104,25.308,30.055,34.630,25.681,31.556,30.299,28.386,31.693,26.556,22.278,24.296,36.984,24.461,19.584,23.691,21.343,23.165,20.003,29.924,21.285,22.762,21.217,22.326
52,24.866,44.733,29.917,32.932,28.187,36.788,27.440,43.784,34.429,24.673,24.475,22.899,23.838,23.914,22.593,27.057,22.759,25.478,21.672,35.073,31.529,27.174,24.754,27.609,25.065,23.763,53.537,28.536,25.016,20.647,37.643,28.025,27.168,23.979,26.109,20.253,76.868,27.574,32.066,38.163,33.952,32.427,27.472,26.052,34.448,25.904,25.290,24.828,24.386,22.741,22.645,22.651,31.694,24.411,44.733,21.545,22.601,21.434,23.601,22.227,28.418,31.791,33.184,25.711,26.275,26.769,25.356,29.311,33.884,25.378,30.809,29.730,28.038,31.044,25.725,22.145,24.153,35.598,23.893,19.501,23.771,21.503,22.850,19.921,28.958,20.859,22.669,21.097,22.192
53,24.572,44.030,29.627,31.807,27.570,36.668,26.857,43.914,34.644,24.565,23.980,22.811,23.823,23.911,22.461,26.869,22.514,25.669,21.701,34.711,30.881,26.370,24.565,27.689,25.007,23.788,54.486,28.167,24.846,20.524,36.175,27.702,26.989,23.752,25.623,19.954,72.977,27.214,31.246,37.430,33.408,31.795,27.431,26.004,33.676,25.527,25.266,24.799,24.336,22.767,22.681,22.929,31.526,24.036,44.885,21.514,22.532,21.394,23.300,22.203,28.267,30.642,32.068,25.460,26.289,26.829,25.156,28.679,32.698,25.016,29.782,29.281,27.833,30.494,25.387,22.053,23.971,34.720,23.390,19.419,23.611,21.260,22.912,19.911,28.288,20.641,22.567,21.103,22.208
54,24.177,43.174,29.030,30.936,26.873,36.682,26.568,44.067,34.899,24.376,23.772,22.621,23.728,23.650,22.483,26.792,22.556,25.588,22.017,33.845,30.323,25.783,24.493,26.949,24.822,23.847,54.712,27.994,24.637,20.647,34.649,27.478,26.782,23.767,25.483,19.887,69.525,27.000,30.972,36.435,33.164,31.299,27.431,26.058,32.795,25.272,25.085,24.896,24.524,22.696,22.710,22.973,31.311,23.917,45.103,21.468,22.479,21.210,23.409,22.065,28.002,29.942,31.338,25.532,26.284,26.640,24.925,28.191,31.895,24.474,29.465,28.491,27.751,29.754,24.907,21.997,23.699,33.302,23.037,19.318,23.575,21.423,22.977,19.908,27.829,20.306,22.192,21.214,22.216
55,23.678,42.533,28.444,30.990,27.755,36.312,28.599,44.036,34.457,24.273,24.436,23.245,23.496,23.612,22.633,26.741,22.650,25.702,22.083,32.465,29.723,25.761,24.544,27.042,24.852,23.940,55.355,28.049,24.747,20.585,33.623,27.305,26.699,23.849,25.396,20.223,70.703,27.058,31.518,36.444,33.524,30.837,27.483,26.198,32.151,25.359,25.189,24.701,24.306,22.542,22.879,22.637,31.402,24.313,44.647,21.431,22.277,21.210,23.251,22.328,28.710,29.410,31.105,25.260,26.181,26.690,24.872,27.604,31.313,24.545,28.768,28.298,27.939,29.592,24.540,21.985,23.479,33.533,22.901,19.130,24.140,21.352,22.729,19.637,27.433,20.324,22.300,21.114,22.273
56,23.983,42.024,28.269,31.277,28.478,36.795,29.619,44.171,34.161,24.239,25.123,23.772,23.631,23.919,22.588,26.628,22.695,25.081,22.103,31.950,29.585,25.439,24.302,27.032,24.757,23.758,58.412,28.024,24.681,20.471,32.862,27.005,26.514,23.659,25.311,20.723,71.906,27.394,32.297,36.145,33.077,30.669,27.439,26.256,31.285,25.667,25.168,24.680,24.203,22.590,22.974,22.515,31.393,24.298,43.825,21.409,22.408,21.176,23.033,22.285,29.559,28.872,30.307,25.623,26.210,26.515,25.028,27.279,31.743,24.952,28.671,28.445,27.741,30.104,24.248,21.892,23.769,33.404,22.699,19.200,24.434,21.327,22.872,19.967,26.779,20.382,22.074,21.100,22.194
57,24.205,41.861,28.899,30.798,28.266,36.535,29.147,43.999,33.195,24.308,25.424,23.815,23.646,23.720,22.710,26.649,22.537,24.871,22.256,31.373,30.755,25.416,24.456,26.747,24.999,23.837,59.936,28.113,24.616,20.603,32.079,27.012,26.977,23.679,25.107,21.637,69.181,27.203,31.600,35.281,33.216,29.897,27.520,26.087,30.692,25.797,25.246,24.651,24.198,22.597,23.050,22.776,31.504,24.164,43.091,21.272,22.609,21.079,23.290,22.239,29.859,28.596,30.160,25.522,25.981,26.636,25.022,27.175,31.839,24.948,28.191,28.732,28.014,29.484,23.695,21.843,23.823,32.333,22.369,19.030,24.276,21.310,22.925,19.736,26.368,20.004,21.833,21.234,22.190
58,24.186,41.931,29.690,30.481,27.751,36.290,29.518,44.196,32.964,24.084,25.533,23.799,23.613,23.675,22.681,26.795,22.566,24.360,22.124,30.508,30.814,25.378,24.292,26.647,24.761,23.593,60.988,28.298,24.816,20.592,31.145,27.054,26.780,23.584,24.999,21.500,67.483,26.870,31.162,35.221,32.870,29.801,27.632,26.017,30.209,25.690,25.366,25.015,24.125,22.636,23.304,22.824,31.561,24.114,43.066,21.464,22.509,21.025,23.921,22.105,30.567,27.936,29.424,25.633,26.100,26.550,24.912,26.834,31.812,25.009,27.535,28.393,27.348,29.084,23.431,21.845,23.574,31.731,21.990,18.918,24.713,21.434,22.982,19.747,26.064,19.997,22.124,21.420,22.225
59,24.018,41.877,30.158,30.299,27.857,36.935,29.655,44.116,32.825,23.980,25.582,23.859,23.540,23.725,22.726,26.747,22.585,24.438,22.144,30.591,31.469,25.964,24.406,27.125,25.177,23.941,62.989,28.073,24.878,20.766,30.867,26.782,26.807,23.502,24.786,21.196,68.322,26.661,30.574,35.640,33.139,29.989,27.331,25.981,29.914,25.500,25.258,25.033,24.009,22.767,23.255,22.793,32.176,24.466,43.561,21.376,22.530,21.143,23.650,22.017,30.842,28.617,29.275,25.732,26.884,26.631,25.483,27.991,31.660,25.070,27.485,28.503,27.809,28.605,23.379,22.039,24.131,32.943,21.901,18.932,24.916,21.618,22.940,19.609,26.246,19.987,22.077,21.799,22.146
60,24.046,41.737,30.721,29.662,27.199,37.147,30.125,44.118,32.798,23.947,25.323,23.652,23.527,23.469,22.652,27.015,22.450,24.154,22.072,31.221,32.015,26.576,24.521,27.404,25.174,23.883,62.898,27.887,24.912,20.680,30.289,26.610,26.964,23.810,24.803,20.844,69.095,26.583,30.180,36.100,33.008,29.776,27.465,26.094,29.025,25.373,25.387,24.822,24.211,22.953,23.136,22.858,32.097,24.577,44.386,21.393,22.489,21.141,23.746,21.976,32.403,28.555,29.059,25.952,27.021,26.699,25.529,28.727,31.368,25.369,27.241,28.183,27.549,28.260,23.188,22.122,24.062,33.345,21.805,18.779,25.261,21.517,22.895,19.824,26.281,19.778,22.102,21.896,22.342
61,24.384,42.225,31.249,29.078,27.037,36.808,30.110,44.210,32.546,23.845,24.764,23.448,23.511,23.699,22.451,26.592,22.479,24.059,21.868,30.804,31.703,26.093,24.488,27.119,25.229,23.797,63.014,27.982,24.762,20.552,29.890,26.397,26.957,23.496,24.525,20.708,68.922,26.217,29.698,35.480,33.071,29.661,27.647,26.004,28.933,25.312,25.195,24.947,24.267,23.013,22.778,22.658,31.285,24.391,42.886,21.338,22.408,21.041,23.350,22.313,32.817,28.197,28.574,25.395,26.610,26.414,25.185,27.892,30.801,25.160,27.000,28.276,27.027,27.724,22.787,22.110,24.033,31.988,21.558,18.749,24.741,21.496,22.852,19.592,25.832,19.736,21.907,21.676,22.205
62,25.048,43.483,31.500,28.438,27.314,37.100,30.220,44.364,32.449,23.965,24.945,23.115,23.435,23.625,22.424,26.652,22.370,23.838,21.733,30.540,31.846,25.780,24.360,27.253,24.873,23.828,65.913,27.512,25.067,20.520,29.516,26.268,26.991,23.478,24.548,20.548,69.545,26.261,29.124,34.910,32.864,29.985,27.405,25.985,28.728,25.210,25.247,24.929,24.297,22.815,22.766,22.769,31.319,24.193,42.045,21.261,22.277,21.010,23.330,22.340,34.139,27.573,28.465,25.456,26.335,26.347,25.106,27.360,30.406,25.130,26.794,28.265,27.386,27.222,22.722,22.222,24.150,31.896,21.562,18.819,24.533,21.471,22.820,19.600,25.585,19.702,21.827,21.708,22.137
63,25.557,44.626,31.754,28.008,26.831,37.370,29.892,44.161,31.611,23.747,25.051,22.851,23.504,23.458,22.707,26.732,22.235,23.901,22.187,30.782,32.181,26.017,24.473,27.631,25.026,23.715,65.277,27.397,25.036,20.689,29.249,26.117,27.307,23.539,24.322,20.445,70.808,26.093,28.733,34.748,32.749,30.636,27.331,26.008,28.169,25.147,25.380,24.689,24.338,22.693,22.958,22.824,30.955,24.030,41.087,21.251,22.341,21.066,23.254,22.158,33.669,27.513,28.225,25.828,26.370,26.598,24.899,27.170,30.720,25.064,26.803,27.980,27.420,26.869,22.632,22.138,24.150,32.990,21.445,18.681,24.350,21.361,22.787,19.569,25.636,19.540,21.768,21.661,22.194
64,26.979,47.850,32.419,28.870,29.069,38.347,31.148,44.601,31.614,24.041,25.051,22.825,23.464,23.282,22.622,27.152,22.553,24.162,22.190,31.642,33.793,28.472,25.310,28.904,25.436,23.782,69.574,27.426,25.168,20.740,32.184,27.023,27.675,23.735,24.746,20.156,74.906,26.881,32.056,36.063,33.672,33.123,27.587,27.121,29.881,25.121,25.609,24.988,24.188,23.169,22.906,22.739,31.003,24.899,41.680,21.387,22.487,21.191,23.931,22.256,35.089,31.592,29.680,26.599,29.187,26.761,27.201,29.113,30.924,25.458,32.618,28.348,28.065,27.489,22.839,22.340,24.790,34.700,23.232,19.774,24.698,21.520,23.085,19.995,27.949,19.806,21.625,21.750,22.139
65,28.004,52.329,33.030,29.554,30.236,39.080,31.148,44.691,31.180,23.824,24.913,23.002,23.542,23.327,22.568,27.530,22.479,24.460,22.095,31.820,33.479,28.899,25.471,28.808,25.362,23.972,70.053,27.622,25.139,20.613,33.080,28.355,28.083,23.771,25.760,20.048,78.463,27.664,34.133,36.275,33.938,37.274,27.606,27.263,31.607,25.491,26.036,24.926,24.235,23.351,22.937,22.790,31.340,25.249,41.344,21.424,22.311,21.037,24.079,22.215,35.009,33.853,31.029,27.027,29.518,27.033,27.661,30.173,30.686,26.298,33.094,29.267,28.242,28.319,23.289,22.643,25.374,36.243,23.615,20.067,24.743,21.630,22.902,20.168,29.928,20.185,21.907,21.706,22.048
66,28.839,54.459,33.043,31.508,29.822,40.310,31.398,44.965,31.134,24.402,24.517,23.283,23.789,23.290,22.607,27.479,22.540,24.537,22.141,33.012,34.466,29.713,26.365,29.891,25.650,23.810,68.058,27.790,25.169,20.582,41.070,30.268,29.598,24.073,26.477,20.973,81.045,28.006,36.546,37.113,34.056,39.247,27.855,27.054,32.839,25.868,25.988,24.876,24.558,23.541,22.891,22.692,31.213,25.129,41.334,21.444,22.238,21.185,23.832,22.246,35.328,33.849,32.102,27.467,29.173,26.730,27.676,30.925,31.136,27.046,32.606,30.107,28.215,28.890,23.856,22.864,25.186,36.698,23.680,20.293,25.145,21.717,22.797,20.134,30.741,20.234,21.817,21.683,22.040
67,29.231,55.331,33.191,32.915,29.501,40.359,31.293,44.700,31.977,24.845,25.463,23.712,23.547,23.128,22.763,27.560,22.408,24.066,21.994,33.426,35.166,30.464,26.836,29.596,25.509,24.028,66.461,28.037,25.165,20.564,46.241,31.901,30.361,24.172,27.110,21.625,83.922,28.310,38.958,37.757,34.165,40.251,27.736,27.196,33.387,25.759,26.134,25.169,24.782,23.624,22.885,22.939,30.688,25.030,41.528,21.483,22.296,20.907,23.591,22.100,34.584,33.106,33.111,27.471,28.422,26.560,27.072,30.988,30.941,27.226,31.132,30.413,28.461,28.885,24.496,22.923,25.469,38.327,23.244,20.128,25.428,21.673,22.992,19.942,31.137,20.201,22.115,21.598,22.101
68,29.615,56.294,33.271,33.593,29.455,39.820,31.196,44.536,32.048,24.837,26.513,24.278,23.612,23.217,22.510,27.467,22.534,24.570,22.445,33.343,35.003,30.464,27.205,29.276,25.648,23.821,64.822,28.054,25.244,20.677,48.385,32.277,30.282,24.116,27.379,21.402,84.371,28.432,42.564,37.470,34.231,40.563,27.513,27.767,34.845,26.567,26.056,25.077,24.582,23.450,23.089,23.003,30.568,25.187,41.699,21.294,22.311,21.087,23.785,22.187,33.429,32.969,34.244,27.714,27.920,26.796,26.775,32.983,30.998,27.476,31.118,30.678,28.300,29.256,24.826,23.116,25.939,40.394,23.274,20.333,25.486,21.676,23.013,20.066,31.338,20.373,21.901,21.482,22.135
69,29.398,57.307,33.375,34.265,29.367,39.971,31.236,44.734,32.430,24.798,26.968,24.463,23.584,23.081,22.638,27.586,22.637,24.246,22.379,32.290,34.292,30.499,27.043,28.670,25.435,23.981,64.922,28.141,25.083,20.636,45.433,31.487,30.827,24.052,27.216,21.818,85.136,28.823,42.393,37.346,34.011,39.944,27.498,27.506,34.264,26.297,26.165,25.036,24.707,23.475,23.222,22.990,30.498,25.002,43.460,21.459,22.461,21.073,23.271,22.177,33.450,33.248,34.006,27.063,27.264,26.482,26.278,33.001,31.263,27.483,30.185,31.163,28.157,29.339,24.640,23.006,26.096,41.375,23.023,20.033,25.417,21.735,23.048,20.075,31.981,20.715,22.164,21.307,22.265
70,28.582,58.113,33.315,35.451,28.829,40.225,30.764,44.675,32.361,24.522,26.873,24.592,23.668,23.110,22.631,27.679,22.752,24.772,22.632,31.726,33.947,30.470,26.722,27.901,25.386,23.897,64.901,28.109,25.076,20.740,44.320,30.931,32.471,24.011,27.493,21.832,83.155,28.974,42.105,36.890,33.777,39.469,27.558,28.462,34.596,26.134,25.697,25.325,24.625,23.718,22.893,22.729,30.210,24.969,43.552,21.345,22.607,21.170,23.805,22.359,32.972,32.300,33.705,26.429,28.439,26.767,27.126,33.290,31.138,27.239,30.041,31.204,28.587,29.969,24.978,22.852,26.404,41.027,22.456,19.785,25.060,21.478,23.073,19.871,32.463,20.679,22.099,21.273,22.320
71,27.911,57.795,33.247,37.562,28.390,40.031,29.973,45.067,32.467,24.341,26.525,25.432,23.708,22.945,22.641,27.818,22.778,25.456,26.434,31.505,33.327,30.153,26.718,28.144,25.529,23.823,63.226,28.223,25.141,20.432,44.121,30.491,34.004,24.153,28.095,21.479,82.326,29.235,42.171,36.846,33.842,38.879,27.424,29.256,35.948,26.277,25.694,25.210,24.694,23.700,23.166,22.620,30.403,25.200,43.470,21.451,22.712,21.098,23.825,22.409,31.627,31.255,33.234,26.282,29.290,26.686,27.541,32.822,31.157,26.768,30.529,31.258,28.246,31.657,24.940,22.727,26.249,40.239,22.069,19.549,25.045,21.658,23.043,19.885,32.361,20.809,22.111,21.140,22.196
