 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89
1018,22.195,63.249,32.822,37.142,30.273,36.078,26.916,45.491,36.632,26.665,25.269,26.657,23.992,22.104,22.739,28.292,22.939,26.938,25.756,39.853,29.169,28.128,26.967,32.333,26.087,24.252,62.982,26.591,24.552,20.469,44.680,30.739,35.738,26.888,30.184,21.579,72.986,29.670,43.061,45.241,34.818,32.670,28.271,28.913,42.843,24.578,25.785,25.680,25.444,23.710,24.456,23.071,36.795,26.504,53.790,22.394,22.845,21.651,23.875,22.416,31.977,41.077,34.184,26.158,32.417,28.497,29.830,39.999,33.074,26.934,33.341,34.181,29.331,34.686,24.142,22.392,25.608,37.594,25.380,20.220,26.125,21.919,23.832,20.271,33.841,21.540,23.954,22.194,22.723
1019,22.591,63.383,32.834,36.985,29.861,35.931,26.785,45.414,36.242,27.145,25.115,26.355,23.874,21.896,22.794,27.682,22.752,26.761,24.997,39.573,28.783,27.800,26.864,32.106,25.981,24.169,60.470,26.603,24.769,20.552,44.318,30.138,35.111,26.718,29.934,21.270,73.321,29.904,42.597,45.103,34.564,34.487,28.115,29.540,43.140,24.641,25.827,25.698,25.353,23.706,24.255,22.990,36.346,26.190,52.769,22.442,22.712,21.492,23.799,22.316,32.959,41.466,36.406,26.339,31.474,28.589,29.160,40.862,32.969,26.995,35.062,34.212,29.720,34.684,24.978,22.463,25.743,39.376,27.247,20.456,25.765,22.145,23.602,20.339,35.198,21.861,24.000,22.209,22.836
1020,22.478,64.309,32.964,36.675,32.626,36.521,27.065,45.327,35.886,28.196,26.257,25.930,24.005,22.142,22.718,27.979,23.177,26.761,24.368,40.066,28.365,26.961,26.731,32.455,25.989,24.179,58.322,26.583,24.791,20.638,42.153,29.616,35.070,27.244,29.605,20.890,75.027,29.614,42.030,46.004,34.947,36.538,28.335,29.215,43.247,24.444,25.957,25.328,25.181,23.814,24.137,23.339,36.433,26.180,52.054,22.409,22.796,21.969,23.541,22.416,42.392,44.010,40.691,26.769,30.416,28.711,28.724,41.593,34.473,27.472,41.741,34.986,29.829,34.883,26.060,22.763,27.087,42.159,30.704,21.221,26.233,22.034,23.586,20.792,40.148,22.566,23.923,22.016,22.578
1021,22.572,64.468,32.815,36.598,34.721,37.209,28.166,45.382,35.753,29.445,27.691,25.866,24.024,22.095,23.074,28.012,23.080,26.540,23.457,40.106,27.781,26.308,26.874,32.522,25.971,24.223,56.201,26.768,24.768,20.684,43.714,30.007,36.203,27.985,30.128,20.716,75.922,30.183,42.745,46.328,35.055,36.337,28.238,28.708,43.847,24.542,25.678,25.473,24.991,23.815,23.979,23.302,36.008,25.995,51.077,22.481,22.526,22.122,23.637,22.352,51.930,44.159,43.236,27.027,29.549,28.804,28.093,42.598,36.952,28.102,46.085,35.463,29.870,34.898,26.954,23.074,28.054,44.241,32.253,21.321,26.952,22.092,23.561,21.058,44.272,23.475,23.365,21.927,22.601
1022,22.384,64.301,32.754,37.106,35.053,37.145,28.564,45.007,35.402,29.198,28.339,25.986,24.116,22.180,23.006,27.908,22.971,26.842,23.624,40.838,27.421,25.652,26.856,33.218,25.918,24.097,54.832,26.503,24.665,20.803,43.074,29.979,37.029,29.201,30.167,20.562,76.986,30.023,43.101,46.357,34.863,37.282,28.364,28.513,45.220,24.241,26.204,25.118,24.634,23.718,23.884,23.376,35.457,25.824,50.472,22.409,22.620,22.224,23.703,22.328,54.829,43.783,44.389,27.764,28.712,28.832,27.819,43.295,38.967,27.927,47.956,35.840,30.014,34.853,27.292,23.459,28.757,45.563,32.291,21.592,27.449,22.016,23.311,20.967,45.921,23.855,23.124,21.740,22.555
1023,22.598,65.628,32.747,37.245,36.427,37.388,29.219,45.589,35.192,29.251,28.376,25.602,24.076,22.214,22.894,28.101,22.990,26.945,23.339,40.792,27.964,26.095,27.268,32.788,25.868,24.024,55.539,26.603,24.549,20.571,42.660,29.987,36.993,29.528,30.647,20.608,79.942,30.664,43.372,46.709,35.091,38.766,28.197,28.073,46.000,24.674,26.141,25.340,24.603,23.737,23.576,23.386,35.131,25.769,50.995,22.394,22.665,22.413,23.888,22.383,57.864,43.549,44.105,27.914,28.174,28.789,27.324,43.578,40.218,28.246,48.782,36.416,30.198,35.135,27.243,23.897,29.023,45.408,32.220,21.163,28.371,22.212,23.561,20.846,46.782,24.312,23.443,21.684,22.673
1024,22.416,66.341,32.300,36.670,35.469,37.535,29.562,45.247,34.684,28.663,28.174,25.163,24.028,22.340,22.984,28.205,22.862,26.710,22.986,39.686,27.615,25.467,26.819,31.455,25.762,24.040,54.173,26.756,24.528,20.675,40.346,29.477,36.017,29.112,30.124,20.543,80.772,30.183,41.719,46.367,34.727,39.659,28.041,28.150,44.236,24.674,26.118,25.118,24.427,23.542,23.511,22.837,34.506,25.529,50.848,22.266,22.682,22.214,23.789,22.230,57.294,41.489,42.943,27.688,27.999,28.610,27.013,42.705,40.451,28.360,48.432,36.368,29.891,35.179,26.839,24.088,28.997,44.951,30.828,21.133,27.762,22.182,23.105,20.777,46.668,24.456,23.467,21.563,22.413
1025,22.345,67.515,32.024,35.697,36.411,37.410,31.886,45.187,34.498,27.804,30.952,25.456,23.934,22.290,23.432,28.250,22.772,26.772,22.491,39.325,27.146,25.180,26.787,31.154,25.730,24.065,53.004,26.711,24.370,20.594,38.215,28.809,35.153,28.767,29.872,20.368,81.351,30.075,41.075,45.894,34.608,39.975,28.141,27.719,42.190,24.518,26.071,25.098,24.360,23.585,23.420,23.119,34.526,25.603,50.942,22.343,22.549,22.340,23.713,22.447,59.782,40.232,43.619,28.152,27.738,28.387,26.785,43.488,40.558,28.488,47.894,36.466,30.003,34.821,27.057,24.194,29.543,46.371,30.839,20.829,27.689,22.191,23.266,20.839,48.079,24.499,22.805,21.437,22.484
1026,22.365,67.826,31.964,34.603,36.771,36.940,35.685,45.536,34.619,27.480,33.451,26.158,23.994,22.471,23.412,28.542,22.746,26.757,22.575,38.021,26.663,24.836,26.213,30.561,25.751,24.035,51.887,26.397,24.277,20.742,36.655,28.467,34.719,28.248,29.681,20.637,83.690,30.186,41.124,45.647,34.675,41.950,28.167,27.688,39.958,24.440,26.098,25.107,24.463,23.733,23.177,23.169,35.325,25.810,51.229,22.347,22.556,22.303,23.528,22.254,62.535,40.300,45.434,27.874,27.604,28.471,26.532,44.744,40.154,28.724,47.868,37.787,30.014,34.366,26.918,24.669,30.664,47.663,31.318,21.155,28.013,22.064,23.326,20.815,49.261,24.651,23.046,21.511,22.370
1027,22.165,68.317,31.506,34.114,36.335,36.559,37.493,45.466,33.714,28.027,33.998,26.460,23.875,22.277,23.717,28.167,22.627,26.651,22.546,37.695,26.542,24.521,25.865,30.186,25.674,23.840,50.859,26.165,24.120,20.538,34.930,27.538,33.919,27.451,29.285,21.110,84.283,30.243,40.208,45.828,34.660,43.761,28.268,27.729,38.559,24.252,25.695,25.047,24.403,23.676,23.198,23.197,36.086,25.926,50.801,22.404,22.571,22.552,23.838,22.352,62.921,40.772,47.422,27.797,27.244,28.517,26.672,45.542,41.157,28.881,50.447,37.592,30.010,34.312,27.185,25.027,31.088,48.688,32.802,21.478,28.134,22.060,23.236,20.960,49.859,24.876,23.229,21.394,22.504
1028,22.156,68.732,31.330,33.575,35.915,36.748,38.019,45.430,33.248,28.565,33.440,26.077,23.965,22.303,23.671,27.976,22.833,26.415,22.290,38.162,26.564,24.399,25.737,30.875,25.806,23.949,51.569,25.787,23.934,20.585,34.025,27.462,32.756,27.237,28.835,21.479,85.487,30.255,39.213,45.549,34.567,44.019,28.097,27.517,36.954,24.042,26.162,24.956,24.328,23.922,23.166,23.041,36.028,25.691,49.509,22.251,22.539,22.556,23.584,22.400,60.725,41.222,49.186,28.559,27.206,28.237,26.874,46.193,40.530,28.804,51.485,37.497,30.034,33.939,28.163,25.519,31.971,48.843,33.681,21.586,27.631,21.796,23.211,20.951,49.966,25.088,23.015,21.350,22.358
1029,21.970,68.107,31.224,33.062,35.769,37.147,39.767,45.373,32.843,28.449,33.426,25.530,23.812,22.024,23.660,27.801,22.601,26.614,22.273,39.492,26.430,24.180,25.478,31.811,25.821,23.962,50.383,25.594,23.647,20.599,35.482,27.505,32.167,27.429,28.543,21.268,85.254,30.270,39.267,45.711,34.619,43.682,28.037,27.521,37.513,23.958,26.221,25.065,24.375,23.937,23.130,23.037,36.061,25.645,49.871,22.156,22.408,22.620,23.574,22.316,59.136,39.660,49.736,29.202,27.171,28.527,26.411,46.218,39.409,28.594,52.038,37.117,29.945,33.630,28.316,25.669,31.303,49.414,34.338,21.742,27.199,21.719,23.150,21.040,50.081,25.224,22.827,21.303,22.458
1030,22.013,67.894,31.378,34.643,36.972,38.120,42.148,45.266,33.560,28.571,33.580,24.789,23.918,22.314,23.586,27.866,22.621,26.551,22.149,39.904,26.876,24.593,25.448,32.141,25.960,24.024,50.178,25.978,23.693,20.571,41.989,28.978,33.134,27.720,28.868,20.967,86.805,30.301,41.445,45.430,34.650,44.414,28.491,27.340,40.391,24.438,26.281,25.328,24.056,23.933,23.136,23.169,36.474,25.590,49.540,22.134,22.567,22.828,23.686,22.220,59.386,38.435,49.398,29.061,26.988,28.444,26.424,45.373,39.181,28.314,51.276,36.813,30.133,33.512,28.392,25.413,31.243,49.463,34.546,21.684,27.367,21.885,23.123,21.019,50.452,25.411,22.628,21.028,22.476
1031,21.945,67.976,31.517,34.933,36.792,37.837,44.632,45.405,33.412,28.308,33.970,24.873,23.996,22.252,23.781,27.792,22.637,26.728,22.190,39.394,26.700,24.464,25.218,31.321,25.829,23.964,50.530,25.659,24.132,20.508,40.355,29.038,33.462,27.034,29.094,20.857,87.468,30.377,42.297,45.608,34.699,43.211,28.156,27.279,40.000,24.473,26.170,25.172,24.203,23.957,23.290,23.275,37.334,25.747,50.531,22.206,22.504,22.616,23.614,22.316,60.497,38.193,48.695,28.997,26.969,28.227,26.306,45.961,40.318,28.308,49.603,37.133,29.840,33.340,28.270,25.608,31.265,49.035,33.633,21.700,28.035,21.720,23.308,20.894,50.159,25.466,22.412,21.029,22.256
1032,21.835,67.964,31.744,33.912,36.667,37.156,45.659,45.525,32.906,28.398,34.499,24.861,23.980,22.152,23.680,27.634,22.595,26.471,22.250,38.424,26.847,24.519,25.256,30.478,25.998,23.948,49.880,25.510,24.220,20.652,38.108,28.649,33.215,26.748,28.887,20.631,87.247,29.797,40.756,44.901,34.553,42.655,28.123,27.112,38.427,23.942,26.106,24.911,24.144,24.158,23.331,22.969,38.142,25.563,51.189,22.204,22.601,22.627,23.538,22.313,58.015,38.124,47.828,28.299,26.896,28.184,26.238,46.659,40.991,28.314,48.441,37.161,29.843,33.071,27.981,26.092,30.774,48.727,33.331,21.664,27.991,21.793,23.143,20.923,49.924,25.304,22.638,21.212,22.458
1033,21.948,68.491,31.737,33.943,36.688,37.285,48.228,45.309,32.886,28.224,35.186,25.580,23.973,22.157,23.689,27.961,22.650,26.540,22.250,38.718,26.765,24.435,24.920,31.115,26.007,23.911,49.251,25.295,24.405,20.640,36.287,27.836,32.379,26.101,28.529,20.393,88.093,29.739,39.211,44.558,34.280,42.220,28.260,27.179,38.563,24.183,26.019,25.112,24.291,24.347,23.041,23.203,38.932,25.474,52.301,22.081,22.845,22.583,23.644,22.242,57.175,37.559,48.613,27.882,26.864,28.056,25.980,46.133,41.059,28.004,47.124,37.126,30.143,32.411,28.267,26.222,30.923,49.898,33.510,21.687,27.505,21.758,22.977,20.871,50.167,25.456,22.418,21.075,22.328
1034,21.836,68.580,31.757,33.484,35.753,36.780,49.455,45.864,32.351,27.902,35.665,25.429,23.885,22.150,23.676,28.024,22.749,26.445,22.445,39.238,26.595,24.196,24.910,31.071,25.890,24.101,49.011,25.229,24.301,20.476,34.675,27.546,31.421,25.603,28.278,20.211,88.845,29.612,38.141,44.378,34.220,41.360,28.167,26.906,39.209,24.114,26.103,25.012,23.931,24.334,23.295,23.169,39.314,25.592,53.105,21.965,22.672,22.643,23.439,22.289,56.606,36.373,48.705,27.705,26.738,27.998,26.316,44.647,40.138,27.843,46.035,36.966,29.881,31.899,27.698,26.530,31.017,49.598,33.827,21.551,27.618,21.772,22.962,20.805,49.639,25.369,22.464,20.992,22.454
1035,21.947,69.398,31.931,32.727,34.896,36.771,48.441,45.149,32.182,28.182,36.164,25.221,23.783,22.231,23.638,28.024,22.540,26.430,22.348,40.541,26.607,24.202,24.901,31.529,25.972,23.994,49.214,25.321,24.227,20.561,33.359,27.204,30.728,25.424,28.103,20.160,89.685,29.536,37.911,44.006,34.357,39.904,28.160,26.817,38.412,23.987,26.121,25.074,24.200,24.575,23.249,23.285,40.470,25.706,53.650,22.217,22.693,22.367,23.802,22.555,55.252,35.074,48.158,27.625,26.770,28.082,26.063,43.626,38.976,27.688,44.874,37.468,29.696,31.876,27.360,26.603,30.864,49.351,33.632,21.428,27.067,21.807,23.005,20.649,49.475,25.190,22.266,20.950,22.465
1036,21.794,69.398,31.974,32.017,34.838,36.742,48.306,45.485,32.233,27.459,36.287,25.492,23.912,22.129,23.346,27.685,22.646,26.312,22.267,39.992,26.196,24.055,24.826,31.429,25.903,23.934,50.067,25.259,24.085,20.534,32.386,26.641,30.395,24.963,27.927,19.936,89.671,29.336,36.742,43.623,34.099,38.653,28.375,26.933,37.222,23.821,26.097,25.293,24.030,24.757,23.119,23.125,41.335,25.473,53.430,22.266,22.378,22.465,23.538,22.275,53.522,34.894,48.633,27.951,26.642,27.719,25.977,42.774,37.926,27.611,44.056,37.474,29.464,31.418,27.332,26.466,30.862,49.418,33.989,21.444,27.130,21.681,22.925,20.738,49.631,25.117,22.254,20.901,22.319
1037,21.651,70.082,31.995,31.652,34.732,37.049,49.481,45.351,31.980,26.867,36.442,25.149,23.893,22.123,23.491,27.827,22.759,25.926,22.112,39.305,26.103,23.704,24.790,30.538,25.843,23.981,49.094,25.057,24.077,20.610,31.493,26.612,29.920,24.785,27.932,19.935,90.561,29.368,36.152,43.627,34.087,37.458,27.606,26.608,39.151,23.721,25.946,25.136,24.041,24.832,23.066,23.075,41.741,25.441,53.848,22.026,22.560,22.508,23.779,22.366,51.970,34.565,48.557,27.592,26.543,27.837,25.779,42.230,36.333,27.615,41.982,37.140,29.771,31.390,27.158,26.434,30.681,49.084,33.146,21.273,27.313,21.623,23.143,21.000,48.906,24.975,22.226,20.904,22.287
1038,21.648,69.581,31.992,32.175,34.016,36.929,47.388,45.337,32.268,26.261,35.958,24.552,23.855,22.078,23.444,28.033,22.643,25.868,22.011,39.477,26.320,23.812,24.573,30.401,25.674,23.997,47.859,25.030,24.157,20.703,30.753,26.423,29.398,24.644,27.924,19.825,90.339,29.072,35.239,43.552,34.088,36.502,28.045,26.625,38.636,23.855,25.870,25.024,24.108,24.686,23.165,23.139,41.795,25.349,53.136,22.156,22.590,22.342,23.729,22.222,50.895,33.853,47.244,27.100,26.543,27.846,25.824,41.322,35.668,27.456,40.053,37.110,29.751,31.501,27.025,26.536,30.281,48.351,32.223,20.795,27.168,21.681,23.010,20.630,48.477,25.008,22.238,20.950,22.409
1039,21.595,69.179,31.705,31.371,33.025,36.332,46.006,45.271,32.002,25.747,35.768,23.844,23.733,22.121,23.406,27.902,22.714,26.040,21.922,39.688,26.226,23.706,24.593,30.019,25.651,23.945,46.965,24.943,23.900,20.680,30.355,26.101,28.742,24.472,27.385,19.775,91.242,29.409,34.693,43.306,34.028,35.563,27.985,26.625,37.004,23.926,25.605,25.124,24.134,24.529,22.983,23.193,41.482,25.032,53.262,21.989,22.609,22.376,23.370,22.000,50.827,32.839,45.973,26.800,26.509,27.545,25.521,39.624,34.789,27.185,37.759,36.948,29.300,31.249,26.488,26.287,30.296,47.784,31.298,20.792,26.542,21.540,22.935,20.532,47.938,24.631,22.186,20.978,22.209
1040,21.662,68.142,31.174,31.012,32.275,36.448,46.933,45.231,31.389,25.565,35.964,24.269,23.861,22.052,23.114,27.705,22.354,26.393,21.968,38.569,26.333,23.646,24.470,28.987,25.742,23.875,46.239,24.853,23.665,20.466,29.842,25.789,28.852,24.353,27.004,19.828,91.144,29.099,33.970,43.017,33.786,34.596,28.242,26.448,35.569,23.730,25.691,25.104,24.047,24.654,22.912,23.054,41.163,24.942,53.392,22.121,22.663,22.127,23.670,22.156,49.136,31.766,44.877,27.049,26.495,27.402,25.794,38.594,34.902,27.267,36.485,37.403,29.287,31.064,26.436,26.708,30.008,47.127,30.034,20.488,26.078,21.542,23.073,20.344,47.547,24.066,22.012,20.867,22.283
1041,21.697,67.357,30.627,30.474,31.157,35.499,47.149,44.983,31.015,25.467,35.931,24.465,23.784,21.892,23.254,27.527,22.447,25.956,22.109,37.969,26.191,23.566,24.296,28.917,25.614,23.967,45.724,24.705,23.390,20.568,29.488,25.749,28.999,24.118,26.755,19.699,90.494,28.571,33.347,42.139,33.522,34.121,28.297,26.385,34.117,24.065,25.816,25.044,24.073,24.528,22.971,23.095,41.361,25.057,54.248,21.950,22.687,21.828,23.498,22.251,47.633,31.263,43.490,26.832,26.486,27.287,25.531,37.405,36.359,27.014,35.359,37.222,29.205,30.195,25.992,26.906,29.209,47.014,28.761,20.148,25.557,21.497,22.997,20.400,47.467,23.808,22.226,20.913,22.491
1042,21.554,66.423,29.918,29.944,30.843,35.009,45.624,44.975,30.902,25.222,35.261,24.583,23.934,21.877,23.060,27.348,22.354,25.676,21.960,37.101,25.833,23.468,24.238,28.535,25.687,23.750,44.988,24.719,23.188,20.515,29.173,25.523,28.670,24.144,26.223,19.698,88.332,28.130,32.911,41.759,33.336,33.370,28.100,26.438,33.341,23.962,25.534,24.805,24.052,24.495,22.855,23.102,41.332,24.737,54.516,21.728,22.693,21.649,23.429,22.225,44.940,32.826,42.357,26.862,26.336,27.523,25.491,37.466,39.024,27.020,35.182,37.190,29.089,29.912,25.992,26.678,29.469,45.769,28.349,20.309,25.162,21.596,23.048,20.579,46.251,23.293,21.820,21.013,22.422
1043,21.610,66.626,29.463,31.317,30.635,34.875,43.965,44.962,30.748,24.973,35.418,25.671,23.668,21.793,23.061,27.491,22.801,25.592,22.511,36.442,25.917,23.468,24.092,28.458,25.510,23.984,44.436,24.869,22.949,20.515,29.116,25.505,28.776,24.207,26.377,19.507,87.267,28.099,32.044,41.812,33.422,32.971,28.112,26.283,32.372,24.013,25.655,24.914,24.519,24.640,23.015,22.983,41.812,24.806,55.573,21.850,22.721,21.641,23.667,22.184,42.194,33.116,41.500,26.602,26.454,27.515,25.584,36.592,42.807,26.938,34.512,38.046,29.253,30.284,25.714,26.500,29.052,44.253,27.507,20.293,25.238,21.692,23.118,20.312,45.393,23.332,22.099,21.104,22.461
1044,21.496,66.637,29.309,33.473,31.046,35.327,42.927,45.370,30.195,24.910,34.612,25.954,23.831,21.953,22.899,27.622,23.129,25.386,23.078,35.340,25.494,23.338,24.274,27.942,25.377,23.978,43.956,25.296,22.815,20.473,28.849,25.855,28.947,24.056,26.475,19.455,86.177,27.719,31.724,41.300,33.256,31.975,27.955,26.423,31.513,24.951,25.647,24.997,24.672,24.661,23.082,22.858,42.170,24.684,56.269,21.884,22.536,21.641,23.584,22.206,39.593,31.830,39.963,26.262,26.321,27.317,25.313,36.134,42.933,26.841,33.615,38.133,29.143,30.245,25.183,26.308,28.536,43.435,26.539,20.050,25.307,21.531,22.950,20.438,44.297,23.256,22.031,21.306,22.282
1045,21.704,66.469,28.937,34.929,30.473,35.519,41.983,44.813,29.452,24.680,34.176,25.518,23.767,21.987,22.850,27.580,23.177,25.673,23.141,34.762,25.385,23.381,24.131,27.699,25.457,23.881,43.442,25.238,22.578,20.615,28.665,25.492,29.412,23.780,26.716,19.455,84.883,27.835,31.466,40.858,33.399,31.688,27.818,26.240,30.799,25.002,25.365,24.837,24.349,24.548,22.976,22.956,42.078,24.719,55.879,21.730,22.723,21.639,23.617,22.306,37.409,30.838,38.703,25.880,26.324,27.121,25.393,35.365,42.195,26.529,32.659,38.224,28.956,30.368,24.738,26.180,28.374,42.602,25.845,19.923,25.199,21.448,22.782,20.126,43.474,23.101,21.935,21.333,22.385
1046,21.677,65.636,28.508,34.794,29.841,35.163,43.202,45.183,29.094,24.692,34.770,25.312,23.612,21.812,22.932,27.196,23.000,25.680,22.672,33.625,25.217,23.330,24.053,26.856,25.429,23.821,43.154,25.138,22.305,20.633,28.311,25.354,29.940,23.938,26.612,19.412,82.086,27.606,31.063,40.535,32.863,31.167,27.892,26.044,30.142,25.058,25.302,24.923,24.384,24.377,23.076,22.997,42.065,24.631,55.948,21.642,22.822,21.425,23.640,22.285,38.102,30.093,37.184,25.594,26.389,27.125,25.273,34.266,42.653,26.394,31.888,37.712,28.642,30.240,24.398,25.845,27.916,41.518,25.095,19.752,25.045,21.504,22.724,20.119,42.099,22.676,21.882,21.316,22.324
1047,21.470,64.794,28.432,34.160,29.557,34.996,44.202,44.999,29.065,24.584,35.376,25.194,23.527,21.837,22.834,27.250,23.032,25.493,22.293,32.480,24.990,23.254,23.998,26.654,25.274,23.992,42.783,24.851,22.095,20.425,28.371,25.164,29.839,23.875,26.375,19.363,79.039,27.026,30.494,39.433,32.783,30.860,28.104,26.433,29.569,24.658,25.268,24.982,24.274,24.393,22.826,23.142,42.478,24.552,55.323,21.664,22.476,21.355,23.347,22.189,37.426,29.491,36.303,25.606,26.377,27.110,25.241,33.189,43.330,26.127,31.418,37.692,28.652,29.905,24.226,25.390,27.714,40.843,24.579,19.617,24.866,21.536,22.872,20.183,41.124,22.280,21.889,21.103,22.196
1048,21.619,64.863,28.147,33.059,30.436,35.127,46.555,44.505,28.722,24.614,35.511,25.271,23.606,21.964,22.807,27.369,22.846,25.607,22.055,31.571,25.295,23.289,24.064,26.365,25.237,23.766,42.124,24.862,22.127,20.680,28.000,24.977,29.494,23.621,26.045,19.399,75.619,27.023,30.340,38.752,33.069,30.592,27.922,26.183,29.042,24.446,25.552,25.089,24.832,24.650,22.547,22.969,43.496,24.620,56.584,21.756,22.361,21.160,23.591,22.103,36.217,28.762,35.352,25.722,26.310,26.973,25.053,32.060,42.648,25.886,30.694,37.126,28.669,29.458,23.869,25.235,27.243,39.947,24.078,19.428,24.605,21.345,22.885,20.101,40.338,21.735,21.814,21.096,22.382
1049,21.545,64.508,27.903,31.771,28.926,35.492,45.677,44.922,28.474,24.502,35.347,24.859,23.760,21.822,22.847,27.327,22.881,25.710,22.046,30.739,24.970,23.264,24.107,26.500,25.160,23.837,41.611,24.604,22.662,20.606,27.870,24.764,29.491,23.660,25.820,19.526,72.866,26.687,30.101,37.805,32.702,30.207,28.037,26.087,28.828,23.984,25.282,24.938,24.644,24.747,22.489,23.173,43.276,24.598,56.192,21.572,22.500,21.317,23.673,22.026,36.448,28.352,34.428,25.827,26.185,26.940,25.028,31.263,40.653,25.590,29.638,36.198,28.464,28.986,23.605,25.274,26.542,38.702,23.645,19.228,24.505,21.453,23.125,19.813,39.543,21.354,21.762,20.980,22.173
1050,21.454,63.814,27.660,31.414,27.908,34.882,43.582,44.582,28.993,24.151,34.471,24.777,23.698,21.701,22.842,27.009,22.666,25.375,22.020,30.000,25.018,23.191,23.875,26.026,25.201,23.788,41.350,24.650,22.691,20.735,27.947,24.591,29.571,23.642,26.073,19.460,70.268,26.290,29.553,36.908,32.436,29.785,27.848,26.256,28.282,23.679,25.255,25.041,24.752,24.688,22.576,22.892,42.947,24.472,55.248,21.530,22.639,21.133,23.548,22.254,35.264,27.743,33.682,25.609,26.010,26.900,25.123,30.387,39.587,25.135,29.359,35.578,28.276,28.592,23.204,24.895,26.149,37.851,23.293,19.220,24.114,21.271,22.917,19.812,38.379,21.512,21.641,21.014,22.192
1051,21.509,63.679,27.569,31.405,27.222,34.661,42.508,44.534,28.745,24.143,33.400,24.803,23.593,21.592,22.683,27.318,22.730,25.118,22.417,29.429,24.965,23.167,24.044,25.869,25.203,23.794,40.901,24.363,22.287,20.480,27.859,24.513,29.476,23.765,26.196,19.342,67.723,25.945,29.454,36.085,32.571,29.395,28.301,25.900,28.021,23.951,25.263,24.861,24.280,24.349,22.633,23.024,42.966,24.454,53.930,21.385,22.655,21.073,23.591,22.067,33.580,27.369,32.850,25.423,25.969,26.792,24.943,29.626,39.812,24.799,29.032,35.288,28.372,28.738,22.970,24.564,25.856,36.912,22.880,19.120,23.819,21.384,22.805,19.981,37.793,21.122,21.848,20.920,22.251
1052,21.432,64.167,27.136,30.649,26.783,34.374,41.153,45.071,28.164,24.151,32.630,24.753,23.712,21.717,22.879,27.259,22.531,25.070,22.652,28.929,24.910,23.174,24.092,25.756,25.094,23.769,40.638,24.350,22.178,20.557,27.549,24.431,29.807,23.586,25.956,19.278,64.903,25.733,29.066,35.558,32.339,29.366,27.766,25.977,27.774,23.837,25.275,25.006,24.830,24.670,22.624,22.980,42.553,24.254,53.428,21.466,22.609,21.100,23.208,21.919,32.166,27.155,32.225,25.827,26.295,26.701,24.980,29.096,39.249,24.742,28.394,34.658,27.973,28.414,23.082,24.203,25.373,36.188,22.674,18.937,23.689,21.448,22.777,19.852,36.787,20.834,21.820,20.906,22.131
1053,21.376,63.388,26.960,29.709,28.485,34.058,40.525,44.595,28.114,24.067,33.457,24.245,23.494,21.638,22.609,27.134,22.621,25.088,22.253,28.119,24.695,23.180,23.933,25.817,25.210,23.725,40.322,24.375,21.848,20.557,27.564,24.390,29.198,23.597,25.710,19.296,62.426,25.696,28.792,34.766,32.646,29.261,28.112,25.777,27.333,23.873,25.097,24.849,24.739,24.441,22.625,23.054,42.643,24.352,52.806,21.330,22.361,21.075,23.333,22.313,30.883,26.720,31.715,25.465,26.097,26.538,24.814,28.780,38.045,24.738,27.918,34.423,28.116,28.135,22.826,24.229,25.048,35.716,22.325,19.075,23.428,21.421,22.950,19.677,35.607,20.647,21.526,20.884,22.185
1054,21.576,63.773,26.964,30.220,29.453,34.330,39.322,44.618,30.199,24.147,33.087,24.139,23.665,21.772,22.589,27.488,23.277,25.360,22.457,28.769,25.017,23.528,24.223,26.221,25.225,23.861,40.161,24.600,23.071,20.543,30.185,24.890,29.452,23.785,25.801,19.558,61.467,25.803,30.087,34.547,32.319,29.126,28.249,26.277,28.056,24.185,25.413,24.911,24.625,24.422,23.083,23.081,43.025,24.409,51.519,21.350,22.519,21.129,23.455,22.127,31.420,26.675,31.654,25.423,26.091,26.745,24.787,28.230,37.116,24.654,27.868,34.267,27.877,27.748,22.665,24.006,25.085,34.712,22.132,18.915,23.564,21.460,22.955,19.719,35.140,20.382,21.669,21.022,22.133
