 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1110,76.354,76.556,73.137,79.414,74.702,73.571,74.060,86.395,72.319,73.861,70.496,69.236
1111,75.033,76.289,73.861,80.040,73.991,74.310,73.856,84.818,71.801,74.523,70.543,70.045
1112,74.709,75.843,73.116,79.559,74.325,73.150,73.267,84.164,71.958,73.891,70.290,69.395
1113,73.817,75.702,73.327,79.431,73.574,73.366,73.936,82.766,72.473,73.735,70.433,69.832
1114,73.591,75.452,73.188,79.301,74.170,73.075,73.884,82.075,72.027,73.992,70.375,69.308
1115,73.357,75.320,73.384,79.471,73.234,73.501,73.701,81.518,71.926,73.611,70.730,70.021
1116,73.526,75.083,73.040,79.459,73.562,73.227,73.970,80.713,71.456,73.742,70.538,69.315
1117,72.821,74.991,73.206,79.962,73.857,73.784,73.961,80.559,72.174,74.195,71.018,69.651
1118,72.200,74.412,73.228,79.404,73.450,73.435,73.626,79.582,72.358,74.168,70.436,69.624
1119,72.010,74.613,72.941,79.677,73.547,73.551,73.232,79.026,72.020,74.737,70.350,69.430
1120,72.111,74.461,73.169,79.566,73.556,73.122,73.581,78.803,71.512,73.483,70.072,69.768
1121,72.373,74.452,73.048,79.506,73.605,72.972,73.293,77.945,71.988,73.611,70.266,69.156
1122,71.845,74.645,73.431,80.143,73.839,73.368,73.735,78.103,72.539,73.981,70.483,69.577
1123,71.420,73.962,73.579,79.935,72.909,73.343,73.598,78.049,72.436,74.099,70.653,69.269
1124,71.786,73.438,72.796,79.807,73.392,72.936,73.550,76.825,71.576,73.504,70.317,69.536
1125,71.836,74.043,73.526,80.206,72.678,72.997,73.721,76.692,72.348,74.261,70.446,69.397
1126,71.939,73.522,73.223,79.937,73.307,73.280,73.370,76.819,72.583,74.015,70.008,69.240
1127,72.131,73.740,73.359,79.318,73.377,73.424,73.946,76.263,71.819,74.240,69.859,69.448
1128,71.662,73.751,73.440,79.777,73.486,72.958,73.559,76.266,72.316,74.076,70.372,69.632
1129,72.096,73.756,73.775,79.358,73.246,73.349,73.839,76.249,72.196,73.865,70.795,69.603
1130,71.725,73.957,72.911,79.872,73.778,73.562,73.370,76.025,71.978,73.954,70.309,69.745
1131,72.310,74.249,73.373,80.195,73.775,73.258,73.837,75.878,72.397,74.082,71.151,70.059
1132,71.695,73.754,73.365,80.055,73.280,73.978,73.544,75.913,72.836,73.979,70.458,69.713
1133,72.094,73.883,73.512,79.353,72.964,73.620,73.493,75.958,72.304,74.279,70.490,69.871
1134,71.753,73.662,73.579,80.246,73.638,73.410,73.987,75.265,72.252,74.107,70.249,69.652
1135,71.833,73.922,73.636,79.271,73.945,73.512,73.946,75.158,72.363,74.542,70.260,69.562
1136,71.751,73.840,73.576,79.992,73.708,72.950,73.890,76.029,72.451,74.122,70.619,69.960
1137,71.739,73.816,72.973,79.672,73.249,73.283,74.095,75.068,72.186,74.223,70.498,69.918
1138,71.693,74.353,73.126,79.990,72.921,73.482,73.920,75.353,72.559,73.794,70.515,69.673
1139,71.990,73.498,73.770,80.216,73.821,73.407,74.080,75.275,72.586,74.365,70.213,69.902
1140,71.767,73.439,73.268,79.599,73.015,73.476,73.772,74.946,72.735,74.634,70.524,69.778
1141,71.324,73.358,73.483,79.596,73.435,73.620,73.714,75.082,72.375,74.176,70.374,69.926
1142,71.929,73.575,73.502,79.604,73.663,73.731,73.813,75.230,72.480,74.288,70.685,69.431
1143,71.735,74.174,73.281,80.444,73.933,72.654,73.202,75.169,72.502,73.756,70.458,70.113
1144,71.946,73.614,73.596,80.446,73.383,73.889,73.650,75.305,72.444,74.095,70.375,69.577
1145,72.082,73.871,73.324,80.073,73.565,73.596,73.948,74.974,72.054,74.294,70.676,69.815
1146,72.251,73.862,73.636,79.932,72.772,73.906,73.447,74.415,72.211,74.277,70.418,69.636
1147,71.955,73.499,73.630,79.649,73.234,73.870,74.222,74.747,72.439,74.246,70.320,69.696
1148,72.057,73.309,73.107,79.867,73.477,73.349,73.785,74.977,72.426,74.645,70.490,69.556
1149,71.767,73.891,73.939,79.930,73.587,73.363,73.692,75.288,72.336,74.279,70.698,70.202
1150,71.908,73.512,72.992,79.985,73.088,73.809,74.021,74.958,72.181,74.164,70.870,69.678
1151,71.911,74.089,73.341,80.253,73.465,73.712,74.019,75.274,72.505,74.055,70.761,69.621
1152,71.456,73.404,73.233,79.426,73.660,73.789,73.856,75.035,72.341,74.265,70.612,69.731
1153,72.258,73.544,73.171,79.749,73.055,73.454,73.622,75.250,72.248,74.099,70.450,70.146
1154,72.157,73.381,73.293,80.033,73.164,73.767,73.794,74.826,72.216,74.258,70.636,70.113
1155,71.718,73.727,73.351,80.095,73.653,73.393,73.903,75.088,72.284,73.620,70.787,69.755
1156,72.132,73.404,73.163,79.704,73.663,73.526,74.249,75.278,72.591,73.849,70.518,69.815
1157,71.902,73.627,73.413,79.779,73.213,73.310,74.110,74.964,72.350,73.868,70.587,69.453
1158,71.272,73.553,73.565,79.902,72.912,73.188,73.740,75.013,72.708,74.406,70.624,70.181
1159,71.695,73.226,73.936,79.764,73.611,73.454,73.708,74.867,72.654,74.218,70.600,69.642
1160,71.686,73.333,73.239,79.752,72.754,73.925,73.974,74.922,72.596,74.450,70.679,69.895
1161,71.848,73.333,73.255,79.727,72.678,72.961,73.841,74.674,72.559,74.183,70.336,69.898
1162,72.033,73.578,73.099,79.564,73.304,73.657,73.875,74.999,72.400,74.977,70.445,69.314
1163,71.563,73.550,73.715,79.474,73.343,73.532,74.036,74.799,72.451,74.372,70.630,69.765
1164,71.432,73.803,73.486,80.248,73.602,73.834,73.751,74.715,72.527,74.055,70.496,69.403
1165,71.962,73.410,73.301,79.308,73.085,73.825,73.557,74.933,72.417,73.878,70.251,69.822
1166,71.789,73.412,73.097,79.927,73.550,73.000,74.288,75.331,72.032,74.053,70.489,69.741
1167,71.676,73.767,73.164,79.617,73.824,73.352,73.776,74.844,71.941,73.990,70.735,70.044
1168,71.540,73.355,73.437,79.135,73.146,73.139,73.366,75.055,72.275,73.914,70.450,69.986
1169,71.434,73.435,73.501,79.559,73.195,73.546,73.815,75.135,72.980,74.359,70.504,69.487
1170,71.134,73.714,73.640,79.268,73.371,73.235,74.202,75.262,72.385,74.323,70.174,69.771
1171,71.481,73.410,73.510,80.211,73.043,74.053,73.761,74.926,71.868,74.616,70.105,70.013
1172,71.631,73.498,73.293,80.343,73.617,73.504,73.824,75.026,72.542,74.691,70.749,69.849
1173,71.472,73.576,73.486,79.669,73.128,74.003,74.034,75.151,72.779,74.311,70.634,69.778
1174,71.404,73.166,73.791,80.105,73.328,73.515,73.669,74.563,72.346,74.036,70.819,69.704
1175,71.538,73.135,73.512,79.474,73.568,73.000,73.966,75.020,72.564,73.752,70.129,70.134
1176,72.167,73.988,73.616,79.855,74.046,73.693,73.697,75.185,72.561,73.473,70.198,69.614
1177,71.770,73.642,73.450,79.371,74.146,73.632,74.183,74.758,72.686,74.225,70.307,70.177
1178,71.960,73.897,73.533,79.604,73.687,73.310,73.794,74.918,72.480,74.160,70.193,69.740
1179,71.298,73.631,73.110,80.682,73.271,73.443,74.222,75.324,71.623,74.439,70.598,69.761
1180,71.594,73.803,73.561,80.098,73.532,73.690,74.060,75.237,72.659,74.492,70.779,70.136
1181,72.075,73.954,74.171,79.887,73.973,74.094,73.903,75.056,72.637,74.998,70.735,69.812
1182,71.753,73.977,73.989,80.308,73.523,73.792,73.890,74.913,73.172,74.853,71.164,69.778
1183,72.002,73.657,73.432,80.341,73.666,74.172,74.290,75.489,72.500,74.181,70.399,70.051
1184,71.779,73.866,73.874,80.576,73.644,73.875,74.136,75.357,72.777,75.240,70.505,70.031
1185,71.779,73.811,73.343,79.942,73.818,74.222,74.342,75.483,72.985,74.370,70.303,70.266
1186,71.929,74.327,73.697,80.236,74.052,74.244,74.325,75.143,72.654,74.865,70.742,69.844
1187,71.974,73.739,73.638,80.439,73.693,73.557,74.275,75.205,73.027,74.429,70.928,70.351
1188,72.106,73.425,73.257,80.128,74.486,74.139,74.647,75.515,72.350,74.406,70.904,70.211
1189,71.868,73.813,74.104,80.043,73.076,73.720,74.501,75.130,72.728,74.137,70.504,70.236
1190,71.378,73.588,73.659,81.090,73.994,73.848,74.206,74.780,72.213,74.689,70.806,70.042
1191,71.634,74.083,73.455,80.519,74.274,74.172,73.617,75.462,72.331,74.601,70.822,69.914
1192,72.084,73.648,74.293,80.158,73.353,73.837,74.363,75.120,72.223,74.521,70.564,70.137
1193,71.786,74.190,74.088,80.246,73.827,74.288,74.564,75.190,72.228,74.744,70.553,69.934
1194,71.944,73.719,73.740,80.541,73.693,74.188,73.742,75.851,72.483,74.519,70.538,70.059
1195,71.653,73.684,74.284,79.967,73.568,73.670,74.007,74.867,72.358,74.403,70.785,70.122
1196,71.803,73.722,73.764,79.952,73.918,73.781,73.957,74.915,72.458,74.893,71.002,69.876
1197,72.375,74.089,73.635,80.110,73.480,73.252,74.107,75.119,72.537,74.452,70.569,69.741
1198,72.200,73.822,74.040,79.955,73.486,74.560,74.654,75.774,72.716,74.271,70.718,69.823
1199,72.066,73.545,73.589,80.288,73.976,73.551,74.041,75.106,72.282,74.807,70.715,69.750
1200,71.376,73.077,73.000,80.386,72.793,73.972,74.482,74.773,72.328,74.994,70.749,69.885
