 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51
66,30.601,33.803,56.521,43.004,46.234,41.314,33.667,52.225,42.809,50.443,46.125,45.241,41.353,42.791,45.334,42.961,61.857,38.440,37.010,39.895,36.672,33.818,31.036,38.376,34.974,36.637,33.957,44.477,43.725,47.223,48.544,46.454,41.328,38.970,68.260,44.241,40.471,45.012,39.486,39.786,44.700,39.473,38.465,40.476,34.583,29.921,45.641,31.472,30.844,40.103,38.520
67,30.397,33.725,56.667,42.862,46.431,40.592,33.804,51.836,43.157,50.011,45.700,45.567,41.615,42.330,45.356,43.499,62.269,38.316,37.022,40.259,37.037,33.946,31.100,38.195,34.929,36.531,33.859,44.011,43.770,47.070,48.605,46.309,41.176,39.144,68.014,44.366,40.202,44.771,39.498,39.914,44.306,39.527,38.400,40.806,34.559,30.123,46.544,31.474,30.678,40.014,38.368
68,30.493,33.489,56.290,42.859,46.093,41.676,33.633,52.309,42.852,49.552,45.956,45.457,41.442,42.798,45.655,43.231,62.336,38.312,37.128,40.039,36.655,33.942,31.061,38.644,34.869,36.575,33.888,43.605,43.635,47.017,48.727,46.207,41.085,38.741,67.630,44.236,40.214,44.928,39.818,39.782,44.506,39.847,38.477,40.298,34.566,29.976,46.249,31.570,30.647,39.752,38.229
69,30.536,33.638,56.267,42.755,46.120,41.878,34.124,52.886,42.879,49.848,46.149,45.588,41.880,42.461,44.989,43.276,61.978,38.914,37.344,40.140,36.824,34.096,31.190,38.128,34.765,36.597,33.568,43.824,43.693,47.268,48.490,46.378,41.158,38.889,67.558,44.335,40.570,45.285,39.570,39.688,44.599,39.886,38.531,40.725,34.402,29.964,46.235,31.337,30.486,39.904,38.257
70,30.603,33.647,56.748,42.710,46.400,41.862,33.545,52.252,43.182,49.950,45.910,45.543,41.476,42.693,45.331,43.166,62.195,38.358,36.864,39.922,36.636,33.978,31.117,37.887,34.820,36.617,33.918,44.344,43.680,46.937,48.683,46.206,41.125,38.968,67.765,44.099,40.646,44.572,39.842,39.770,44.793,39.638,38.608,40.877,34.397,29.921,45.888,31.124,30.423,39.933,38.429
71,30.686,33.477,56.686,42.959,46.546,41.383,33.835,51.695,42.816,49.764,45.755,45.151,41.740,42.814,45.241,43.346,62.412,38.640,37.054,39.860,36.787,34.068,30.972,38.426,34.959,36.250,33.637,44.153,43.359,46.850,48.544,46.534,41.253,38.801,68.340,44.208,40.245,44.894,39.893,39.729,44.463,39.597,38.028,40.136,34.406,29.993,46.614,31.582,30.675,40.039,38.238
72,30.803,33.236,56.473,42.760,45.942,41.592,34.059,52.943,42.801,50.045,45.953,45.254,41.377,42.597,45.039,43.559,62.398,38.737,36.782,40.160,36.374,33.727,31.023,38.360,34.727,36.489,33.991,43.938,43.402,47.386,48.910,46.452,41.234,39.127,67.686,44.371,40.382,44.973,39.875,39.836,44.638,39.738,38.568,40.472,34.436,30.140,45.825,31.283,30.858,40.000,38.458
73,30.543,33.509,56.593,42.855,45.995,41.640,33.550,52.047,42.886,50.298,46.012,45.361,41.022,42.812,45.214,43.153,62.057,38.428,36.952,40.135,36.423,33.713,31.075,38.209,34.963,36.735,33.994,44.125,43.342,46.755,48.666,46.639,41.005,38.752,68.228,44.370,40.546,44.930,39.715,39.655,44.371,39.532,38.194,40.537,34.457,29.952,46.406,31.612,30.659,40.365,38.289
74,30.735,33.612,56.664,43.019,45.866,41.952,33.804,52.456,42.979,49.364,46.067,45.337,41.555,42.610,45.210,43.130,61.751,38.714,36.910,40.279,36.594,33.996,31.046,38.158,34.977,36.693,33.755,44.173,43.581,47.083,48.423,46.151,41.150,38.595,67.179,43.937,40.522,44.819,39.656,39.417,44.449,39.420,38.381,40.586,34.365,30.079,45.819,31.620,30.481,39.631,38.466
75,30.489,33.353,56.755,42.874,46.252,41.908,33.649,51.950,42.856,49.916,46.411,45.467,41.022,42.836,45.296,43.207,61.808,38.688,36.923,40.030,36.711,33.928,31.028,38.377,34.997,36.471,33.592,44.267,43.404,47.437,48.535,46.410,41.082,38.991,67.995,44.064,40.560,44.807,39.729,39.556,44.709,39.687,38.252,40.388,34.385,29.850,46.177,31.434,30.680,40.245,38.352
76,30.814,33.557,56.525,42.752,46.095,41.355,33.780,51.916,43.068,49.561,46.009,44.983,41.281,42.505,45.295,43.231,61.803,38.779,36.791,40.059,36.636,33.683,31.044,38.453,34.871,36.467,33.982,43.952,43.391,47.199,48.722,46.487,41.204,38.998,67.575,44.172,40.260,45.046,39.881,39.869,44.446,39.670,38.462,40.350,34.599,30.003,45.669,31.438,30.784,39.741,38.295
77,30.538,33.470,56.658,42.960,46.076,41.765,33.850,52.685,42.648,49.959,45.773,45.430,41.404,42.774,45.152,43.179,61.998,38.572,37.141,40.279,36.782,33.729,31.031,38.191,34.731,36.527,33.975,44.466,43.366,47.319,48.415,46.437,41.347,38.755,67.875,44.416,40.005,44.990,39.570,39.908,44.590,39.583,38.491,40.628,34.493,30.009,46.285,31.558,30.541,40.000,38.328
78,30.677,33.766,56.791,42.553,45.836,42.008,33.744,52.671,42.417,49.650,46.362,45.646,40.909,42.644,45.189,42.860,61.813,38.463,37.000,39.984,36.301,34.064,31.093,37.934,34.846,36.635,33.897,44.884,43.776,46.951,48.465,46.381,41.290,38.648,67.539,44.291,40.471,44.966,39.850,39.546,44.486,39.723,38.661,40.699,34.392,30.238,45.904,31.458,30.421,39.649,38.354
79,30.585,33.264,56.355,42.890,46.294,41.607,33.625,52.188,42.909,50.216,45.845,45.031,40.930,42.371,45.345,43.091,62.197,38.547,37.010,39.902,36.531,34.062,31.013,38.295,34.851,36.637,33.900,44.088,43.158,47.099,48.487,46.200,41.117,39.234,68.589,44.342,40.497,44.691,39.676,40.109,44.688,39.898,38.411,40.660,34.496,29.949,46.058,31.303,30.466,40.025,38.300
80,30.556,33.330,56.150,42.814,46.438,41.584,33.656,52.550,43.021,49.959,45.965,45.553,41.188,42.595,45.416,43.786,62.550,38.684,36.963,40.018,36.606,33.930,30.954,38.466,34.931,36.587,33.880,44.116,43.376,47.400,48.275,46.324,41.229,38.870,68.126,44.046,40.317,44.382,39.586,39.620,44.319,39.981,38.510,40.239,34.355,30.053,46.193,31.450,30.740,40.426,38.529
81,30.726,33.383,56.634,42.704,46.331,42.061,33.912,52.728,43.057,49.682,46.076,45.873,41.387,42.911,45.420,43.261,62.119,38.644,36.859,40.069,36.795,33.910,31.233,38.222,35.012,36.499,33.934,44.369,43.130,47.726,48.682,46.484,41.070,39.111,68.521,44.435,40.276,44.879,39.688,39.585,45.389,39.597,38.893,40.401,34.452,29.800,45.946,31.231,30.728,40.525,38.237
82,30.581,33.493,56.989,42.949,47.007,42.066,33.519,51.940,43.538,51.430,46.883,48.065,43.894,47.196,50.688,45.715,67.292,39.316,37.366,40.007,37.836,34.697,31.225,39.349,36.869,36.311,34.396,44.023,43.568,48.834,52.145,49.728,43.369,39.539,69.779,45.755,40.635,45.046,39.691,39.671,47.266,39.864,40.077,42.168,34.901,30.263,46.888,31.486,30.584,40.553,38.865
83,30.578,33.782,57.439,43.819,47.556,45.084,34.292,53.738,43.667,53.375,51.755,51.804,49.154,54.529,56.744,48.408,76.958,40.212,37.939,40.078,38.572,35.417,32.595,40.663,39.012,36.978,34.777,45.557,43.894,49.847,57.406,53.576,45.750,39.773,69.682,46.115,41.330,45.263,40.289,41.341,48.775,40.442,40.743,43.757,35.037,30.414,47.645,31.311,30.685,41.376,39.604
84,31.038,33.842,58.611,45.843,47.079,46.648,34.855,54.644,44.138,54.627,52.227,54.478,52.683,58.153,60.544,49.674,78.057,41.465,38.704,40.153,39.244,35.888,33.244,41.080,40.372,37.495,35.287,47.580,44.425,49.342,61.289,56.870,46.805,39.674,70.149,46.053,41.330,45.841,40.469,41.737,50.194,41.097,40.949,44.544,35.092,30.352,47.827,31.918,30.762,42.170,40.131
85,31.545,34.303,58.110,47.286,47.266,46.207,35.119,54.829,44.258,57.202,54.399,56.632,57.495,59.030,64.502,50.417,79.662,41.888,39.514,40.126,39.963,36.056,33.790,41.164,41.531,37.321,35.230,48.273,44.685,49.983,63.537,59.082,46.557,39.394,69.844,46.122,41.296,45.171,40.404,42.023,51.391,41.760,41.114,44.618,35.223,30.258,48.283,32.002,30.904,42.397,40.249
86,31.565,34.899,57.893,48.529,48.113,46.013,34.982,54.638,44.269,59.975,54.977,57.313,62.236,59.599,66.321,50.983,84.040,42.835,40.769,40.547,40.487,36.186,34.731,41.265,42.058,37.070,35.280,49.716,44.480,50.038,67.034,62.051,47.627,39.333,70.377,46.149,41.488,45.797,40.334,42.608,52.044,42.362,41.063,45.133,34.931,30.342,49.062,32.120,30.721,43.255,40.271
87,31.955,34.383,57.445,49.094,47.653,48.069,35.028,54.909,44.318,59.984,57.245,59.007,64.118,60.847,69.766,51.408,84.261,43.458,41.182,40.284,40.822,36.567,34.699,41.367,42.756,37.228,35.003,52.233,44.384,50.393,69.106,63.831,46.867,39.407,70.919,46.074,41.714,45.510,40.361,43.279,53.350,42.597,41.224,44.511,34.986,30.285,49.026,32.110,30.865,42.982,40.571
88,32.390,34.704,58.353,49.484,48.581,47.918,35.217,54.980,44.305,62.002,59.373,60.952,67.690,61.652,72.196,52.108,89.113,44.456,42.357,40.302,41.477,36.948,35.303,41.627,43.720,37.389,35.738,53.077,44.902,50.010,70.855,65.046,46.495,39.822,71.326,46.288,41.661,45.650,40.635,43.203,54.169,42.752,41.299,44.945,35.232,30.226,49.476,32.225,30.762,43.809,40.969
89,32.639,35.034,57.680,51.593,48.262,48.378,34.997,54.889,44.070,64.050,60.052,62.636,69.606,62.043,74.594,52.747,88.980,45.237,43.048,40.197,41.912,37.028,35.207,42.190,44.581,37.240,35.559,54.460,44.792,50.709,74.365,68.134,47.059,39.704,71.911,45.949,41.781,45.908,40.252,43.398,55.412,43.459,40.853,45.411,35.034,30.178,49.767,32.468,31.034,44.089,41.083
90,32.717,35.557,58.972,52.902,48.866,49.878,35.375,55.181,44.407,66.634,61.528,64.478,72.483,64.416,77.822,53.529,92.854,45.895,43.544,40.268,42.105,37.393,35.934,42.832,45.888,37.351,35.710,54.884,44.722,51.633,73.998,71.064,48.046,39.593,72.005,45.691,41.493,45.560,40.686,43.678,56.759,44.716,41.329,45.434,34.957,30.335,49.424,32.562,30.788,44.777,41.361
91,33.126,35.860,59.116,53.681,49.218,50.212,34.979,55.909,44.309,65.498,63.662,65.821,73.673,65.337,79.445,53.300,93.447,46.056,43.520,40.121,42.773,37.491,36.022,42.907,46.177,36.964,35.305,55.602,44.509,51.307,74.693,72.116,47.358,39.898,73.153,45.895,41.817,45.686,40.359,43.934,57.115,44.354,41.603,45.042,35.278,30.467,49.494,32.914,30.685,44.578,41.551
92,33.451,35.417,58.989,54.284,49.412,52.036,35.550,56.161,44.542,67.032,64.729,67.577,73.885,66.352,80.637,53.952,96.237,46.621,43.827,40.382,43.457,37.539,36.100,43.168,46.235,37.475,35.393,57.653,45.043,50.940,77.760,74.615,47.775,39.715,72.907,46.259,42.116,45.826,40.762,44.446,58.181,44.284,42.965,45.712,35.115,30.624,49.878,32.378,30.981,45.624,41.678
93,33.892,36.174,59.658,55.972,50.380,54.867,35.827,58.037,44.924,69.109,66.408,69.192,74.671,67.546,83.075,54.402,100.242,47.007,44.884,40.526,43.875,37.760,37.009,43.682,46.790,37.431,35.335,60.736,44.969,51.776,80.257,76.700,48.025,39.646,76.889,46.943,42.420,47.543,41.410,44.610,60.289,45.107,43.131,46.443,35.351,30.501,50.378,32.867,30.858,46.035,42.032
94,33.852,37.523,60.535,59.893,50.815,58.258,35.848,59.094,44.956,73.186,67.195,70.876,77.024,70.269,85.136,56.024,105.708,48.712,45.454,40.421,43.499,38.385,37.738,43.759,46.911,37.058,35.381,63.440,44.955,53.339,81.666,77.399,48.590,39.558,84.321,47.462,42.248,50.063,42.227,45.018,61.002,46.083,43.044,46.780,35.443,30.800,50.721,32.861,30.637,46.982,42.471
95,33.767,37.291,59.284,59.439,50.861,57.827,35.680,59.621,45.002,73.864,67.548,70.409,78.373,69.512,86.449,56.378,105.627,48.865,45.158,40.650,44.430,38.329,38.335,44.012,46.757,37.395,34.870,62.449,45.025,52.805,76.598,75.440,47.725,39.650,81.074,46.912,41.887,47.531,41.330,45.269,60.925,46.364,42.514,45.712,35.149,30.711,50.805,32.845,30.851,46.695,42.187
96,33.749,36.713,58.813,57.389,50.206,55.388,35.168,57.651,44.119,72.332,67.609,69.608,77.990,68.143,86.492,54.942,102.168,47.584,44.570,40.542,44.083,37.952,38.607,43.381,46.372,37.104,34.753,60.497,44.478,52.505,72.237,71.509,46.063,39.861,78.830,46.532,41.810,46.802,40.539,45.111,60.858,45.180,42.517,45.081,35.037,30.578,50.133,33.090,30.601,45.635,41.702
97,33.877,36.606,59.452,56.043,51.019,55.666,35.233,57.171,44.513,72.650,66.883,68.756,77.293,67.258,86.865,54.123,104.351,47.967,44.223,40.069,45.384,37.790,38.884,43.108,46.743,37.311,34.840,58.455,45.098,51.885,69.828,69.270,45.351,39.852,76.916,46.050,41.769,46.486,40.430,44.817,61.584,44.624,43.778,45.236,35.062,30.713,49.992,32.867,30.793,45.301,41.634
98,33.964,36.805,58.757,55.770,51.808,54.747,34.770,56.721,44.424,74.732,65.522,69.557,77.002,66.699,86.764,53.879,106.225,46.823,44.551,40.545,45.873,38.186,39.102,43.822,46.869,36.994,35.060,57.227,44.559,52.150,69.593,70.490,46.334,39.944,76.779,46.817,41.762,46.092,40.270,45.261,62.487,44.238,46.435,45.246,35.172,30.851,50.301,33.036,31.375,45.979,41.615
99,33.475,37.287,58.748,56.817,52.646,55.671,35.129,56.349,44.701,75.177,66.160,71.969,76.195,67.710,87.111,53.622,106.158,47.300,44.129,40.423,46.002,38.741,39.693,43.663,46.896,37.024,34.716,58.932,44.683,51.732,68.618,70.148,46.870,39.588,76.525,46.593,42.116,45.874,40.393,44.860,62.778,44.762,49.143,46.375,35.452,30.974,49.936,33.167,31.837,46.071,41.547
100,33.101,37.489,58.153,56.084,54.231,57.574,34.811,57.158,44.621,73.557,66.222,71.612,73.954,65.925,86.445,53.339,103.333,46.577,44.092,40.453,46.665,38.599,39.104,43.081,46.435,36.830,34.806,58.651,44.413,51.671,65.507,70.036,46.051,39.447,75.981,46.721,41.717,45.891,40.326,45.312,62.838,44.320,50.191,45.984,35.124,30.974,49.775,33.008,32.036,46.610,41.471
101,33.117,38.195,58.531,56.574,55.306,57.304,34.700,57.490,44.267,72.580,65.927,71.368,72.500,65.186,85.871,52.745,104.134,45.586,44.900,40.435,46.269,38.353,38.666,42.763,46.320,37.204,34.541,58.017,44.964,51.432,63.983,66.601,45.552,39.516,76.032,46.267,41.557,45.756,40.676,45.433,62.683,44.124,50.222,45.456,35.007,30.675,49.773,32.801,32.159,45.858,41.447
102,33.314,37.995,58.348,55.634,53.778,56.992,34.762,56.906,44.498,69.232,64.953,70.973,70.832,62.601,84.925,51.672,97.420,44.777,44.332,40.371,46.235,38.082,38.244,41.908,45.490,36.984,34.570,57.366,44.599,51.122,63.356,64.061,44.476,39.532,74.525,45.817,41.408,46.010,40.428,44.879,62.692,43.468,49.364,44.864,35.174,30.812,49.906,32.968,31.865,44.982,40.511
103,32.823,37.505,57.991,54.783,53.509,56.311,34.375,56.225,44.324,66.505,63.411,69.663,69.260,60.015,83.644,50.125,94.385,44.144,43.553,40.261,46.115,37.649,37.787,41.775,44.783,36.792,34.430,55.520,44.216,50.447,61.764,61.552,43.785,39.699,74.100,45.520,41.466,45.715,40.225,44.211,62.504,42.818,48.304,43.427,35.023,30.711,49.215,33.169,31.822,44.287,40.261
104,32.623,36.853,58.237,53.371,52.766,55.740,33.938,55.725,43.900,62.180,62.528,69.966,65.911,57.951,81.075,48.577,88.815,43.563,43.270,40.117,45.968,37.417,37.424,40.927,44.306,37.158,34.244,54.668,44.087,50.259,60.239,59.418,43.266,39.181,72.818,45.267,41.312,45.514,40.115,43.949,62.568,42.104,47.351,42.699,34.649,30.605,48.444,33.110,31.413,43.801,40.078
105,32.350,36.193,57.449,52.979,52.854,54.286,34.111,55.393,43.585,60.089,61.636,67.918,63.911,55.908,79.526,48.184,85.696,42.426,42.974,40.421,46.156,37.138,37.075,40.806,43.315,36.717,34.102,52.259,44.144,49.897,58.811,57.787,43.016,39.669,72.875,45.385,41.226,45.007,40.176,43.895,61.330,42.049,46.360,42.515,34.823,30.663,48.807,32.779,31.570,43.181,39.878
106,32.074,35.716,57.282,51.983,52.146,53.819,34.258,54.450,43.892,58.568,60.070,66.296,61.861,54.631,76.135,47.795,81.745,41.895,42.405,40.439,46.570,36.822,36.696,40.214,42.757,36.551,34.405,51.861,44.089,49.520,58.144,55.970,42.918,39.495,72.084,44.993,41.002,44.971,40.018,43.815,60.470,41.985,45.615,42.683,34.757,30.306,48.510,32.813,31.808,43.323,39.585
107,31.987,35.817,57.645,51.312,51.169,52.158,34.225,54.762,43.244,57.082,57.580,63.653,60.406,52.454,74.896,47.434,79.615,41.158,41.151,40.723,45.450,36.898,36.186,40.011,42.140,36.583,33.807,49.781,43.995,49.387,56.515,54.484,42.460,39.218,71.995,45.069,41.243,45.353,40.100,42.998,60.067,41.153,44.570,41.799,34.709,30.448,48.998,32.616,31.743,42.691,39.461
108,31.540,35.328,57.185,51.009,50.428,50.865,34.186,54.138,43.843,55.139,57.461,64.784,57.993,51.341,72.605,47.408,76.395,40.949,40.548,40.462,45.213,36.479,36.044,39.573,41.187,36.391,34.102,49.349,44.373,49.352,55.729,53.837,42.419,39.431,71.896,44.952,41.140,44.802,39.984,42.497,58.934,41.221,44.016,42.019,34.819,30.291,48.323,32.592,31.846,41.876,39.550
109,31.471,34.716,57.019,50.607,49.975,50.209,34.054,53.587,43.278,54.636,56.802,63.770,56.125,50.002,69.826,46.730,75.392,40.195,39.866,40.357,44.342,36.255,35.450,39.446,40.733,36.786,34.259,49.565,43.873,49.095,55.930,52.940,42.244,39.324,71.393,45.419,40.795,45.222,40.363,42.386,58.349,41.155,43.780,41.230,34.803,30.415,48.147,32.651,31.981,42.004,39.349
110,31.729,34.736,57.430,50.046,49.417,49.184,33.891,53.634,43.633,53.980,54.915,62.649,54.072,49.006,67.957,46.330,73.422,39.816,39.464,40.279,44.335,35.970,35.250,39.697,39.783,36.721,33.994,48.452,43.899,49.026,54.674,51.999,42.331,39.326,71.084,45.167,41.205,44.908,39.830,42.583,58.351,41.197,43.143,41.715,34.998,30.200,47.474,32.596,31.649,42.142,39.601
111,31.300,34.539,57.237,49.347,49.169,47.934,33.897,53.832,43.119,53.464,53.574,61.828,53.175,48.023,65.114,46.413,71.561,40.188,38.692,39.922,43.753,35.872,34.861,39.147,39.496,36.619,33.894,47.903,44.259,48.747,54.610,51.454,42.342,39.326,70.886,45.147,40.474,45.246,40.328,41.973,56.814,41.323,42.175,41.168,34.723,30.251,47.600,32.359,31.839,41.511,39.158
112,30.924,34.390,57.265,48.572,48.748,47.061,33.879,53.584,43.727,52.625,52.848,60.825,51.793,47.350,64.515,46.045,69.818,39.837,38.352,40.487,43.858,36.050,34.631,39.127,39.177,36.573,34.112,47.707,43.865,48.652,54.086,51.376,41.937,39.329,70.381,44.724,40.803,45.370,39.672,41.945,55.974,40.925,41.844,41.168,34.702,30.262,47.703,32.159,31.507,41.074,39.115
113,31.043,34.436,57.402,48.229,48.535,47.059,33.726,53.755,43.157,52.120,52.379,60.564,50.101,46.953,61.789,45.594,68.938,39.423,38.128,39.778,43.144,35.741,34.475,38.954,38.859,36.806,34.143,47.710,44.141,48.607,53.151,50.167,42.085,39.354,70.282,44.261,41.034,45.063,40.209,41.417,55.367,40.294,41.591,41.249,34.709,29.995,47.376,32.151,31.409,40.929,39.065
114,31.135,34.023,56.860,48.165,48.567,46.464,34.119,53.161,43.489,52.039,51.216,59.557,49.894,46.552,59.904,45.348,68.987,39.188,38.214,40.405,42.885,35.361,34.202,39.301,38.481,36.766,34.265,46.776,43.745,49.060,52.841,49.984,42.130,38.958,70.333,44.988,40.634,44.821,39.984,41.688,54.754,40.767,40.818,41.142,34.589,30.221,47.938,32.141,31.543,41.245,38.826
115,31.072,34.122,57.222,47.670,48.213,45.901,33.488,53.856,43.131,52.105,50.843,58.828,48.690,45.868,58.323,45.477,67.956,38.872,37.969,40.222,42.570,35.168,33.926,38.637,37.977,36.491,34.088,47.119,43.916,48.338,52.874,49.903,41.873,39.090,70.482,44.642,40.481,45.188,39.924,40.823,53.984,40.522,40.544,41.375,34.615,30.082,47.416,32.243,31.142,41.326,39.173
116,30.897,34.078,57.013,47.501,47.778,45.737,33.819,53.238,43.148,51.673,49.956,58.735,48.089,45.518,56.743,45.218,67.548,39.509,37.825,39.970,42.333,35.126,33.568,39.028,37.834,36.497,33.756,46.676,43.790,48.747,52.332,49.472,42.253,39.345,70.223,44.627,40.873,45.312,39.959,40.797,53.601,40.660,40.448,40.693,34.676,30.079,47.486,32.321,31.171,40.617,38.833
117,31.056,33.800,56.772,47.214,48.042,45.253,33.584,53.309,43.042,51.882,50.120,58.443,47.639,44.870,55.146,44.914,67.057,39.226,37.573,40.128,42.117,35.289,33.432,39.022,37.524,36.599,34.103,46.233,43.405,48.753,52.218,49.027,41.927,39.278,70.347,44.885,40.615,45.237,40.000,40.692,53.011,40.233,40.149,41.123,34.654,30.203,47.339,32.066,30.899,40.968,38.777
118,31.139,34.080,57.155,46.989,48.037,44.258,34.023,52.436,43.371,51.420,49.280,56.821,46.579,45.249,54.081,45.384,66.802,39.074,37.673,40.348,41.780,34.774,33.258,38.678,37.206,36.371,33.954,45.849,43.624,48.515,51.559,49.276,41.864,39.720,70.191,44.636,40.483,45.295,39.744,41.014,52.548,40.522,40.257,40.828,34.803,30.133,47.436,31.837,31.060,40.663,38.779
119,31.011,34.018,57.191,46.924,47.646,44.528,33.592,53.577,43.460,51.141,49.638,57.660,46.038,44.844,53.153,44.875,65.874,38.921,37.861,40.185,41.897,34.922,33.100,38.567,36.934,36.752,34.094,45.429,43.848,48.632,51.580,48.924,41.782,38.949,70.505,44.821,40.704,44.829,40.012,40.733,51.786,40.255,40.094,40.498,34.706,30.048,47.257,31.910,31.082,40.826,38.539
120,31.119,33.830,56.716,46.643,47.613,44.531,34.160,52.748,42.797,51.023,49.452,57.828,45.644,44.691,52.216,45.374,65.560,38.765,37.514,40.181,41.927,34.675,33.070,38.749,36.919,36.599,34.007,45.966,43.814,48.591,51.246,48.788,41.926,39.116,69.432,44.539,40.683,45.174,39.676,40.975,51.319,40.362,39.710,41.023,34.628,29.986,47.271,31.637,31.260,40.539,38.693
121,30.729,33.683,57.075,46.560,46.889,43.827,34.070,53.221,42.907,50.830,48.703,56.612,45.517,44.326,51.471,44.581,65.504,38.972,37.315,40.616,41.494,34.882,32.821,38.801,36.983,36.701,33.970,45.787,43.649,48.672,51.585,48.296,41.839,38.998,69.582,44.787,40.658,44.655,39.846,40.238,50.507,40.459,39.867,40.663,34.761,30.067,46.996,31.825,31.209,40.270,38.837
122,30.760,33.984,57.179,46.321,47.176,43.982,33.643,53.124,42.881,50.852,48.356,55.739,44.849,44.375,50.979,44.518,65.210,38.833,37.556,39.723,41.513,34.605,32.946,38.919,36.571,36.802,33.963,45.651,43.703,48.277,51.011,48.157,41.579,39.414,69.602,44.901,40.719,44.969,39.941,40.448,50.552,40.036,39.788,40.615,34.624,30.159,46.890,32.006,30.904,40.784,39.015
123,30.865,33.486,57.191,45.954,47.463,43.426,33.902,52.889,42.992,50.866,48.198,55.832,44.880,44.051,50.067,44.557,64.634,38.779,37.277,40.320,41.408,34.647,32.822,38.881,36.252,36.780,33.845,45.196,43.421,48.309,51.067,48.028,41.771,39.132,69.551,44.467,40.457,44.635,39.824,40.569,49.988,40.248,39.203,40.521,34.784,30.265,47.147,31.863,31.075,40.550,38.908
124,30.886,33.567,57.079,45.593,47.194,42.964,33.517,53.725,43.316,50.784,47.892,56.368,44.120,43.815,49.942,44.119,64.840,38.742,37.347,40.016,40.565,34.637,32.499,38.597,36.590,36.339,33.991,45.270,43.585,48.259,50.665,48.343,41.568,39.188,69.575,44.583,40.724,45.046,39.838,40.409,49.648,40.155,39.364,40.790,34.711,30.010,46.978,31.719,30.897,40.656,38.781
