 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
440,90.213,92.761,90.316,90.327,83.934,115.932,101.693,94.764,94.577,110.493,101.113,106.795,120.818,96.010,91.707,107.770,99.074,92.620,86.932,93.954,97.069,88.234,84.120,98.123,97.645,102.783
441,90.503,93.848,89.626,91.635,83.696,115.716,102.753,94.565,95.147,109.187,101.191,106.819,120.132,96.457,90.862,106.453,98.425,92.557,86.285,93.981,99.048,87.996,85.178,98.884,98.487,102.498
442,90.508,93.344,90.442,90.982,84.237,115.943,101.688,93.382,94.933,109.789,101.427,107.420,120.857,95.612,91.122,106.301,99.075,91.443,86.218,93.643,97.447,87.907,84.454,98.524,97.224,102.596
443,90.480,93.526,90.895,89.808,84.404,116.608,101.974,94.074,96.437,109.566,102.000,106.917,120.576,96.094,90.422,106.094,98.768,91.758,86.183,92.862,97.589,87.928,84.442,98.603,97.761,102.490
444,90.466,93.711,90.222,90.178,84.119,116.671,102.735,93.947,95.667,109.692,100.019,107.391,119.401,95.835,90.705,107.503,98.968,91.553,86.377,94.056,98.964,87.523,84.373,98.034,97.756,102.917
445,90.402,93.315,90.037,90.321,84.635,115.800,102.452,93.870,95.194,109.528,101.142,106.822,119.898,96.520,90.478,107.575,99.425,91.286,85.963,93.984,98.998,87.885,84.577,98.132,97.729,102.805
446,90.891,94.291,90.613,90.535,83.701,115.742,102.644,94.512,95.635,109.744,101.123,106.820,119.871,95.718,91.391,106.602,98.991,92.526,86.645,92.700,98.014,87.579,83.930,98.090,97.772,102.687
447,90.130,93.545,90.547,90.333,83.394,115.292,102.383,94.259,94.971,108.424,101.545,106.339,119.741,96.523,91.023,106.441,98.668,92.004,85.548,93.990,99.169,87.986,83.861,98.613,98.164,101.909
448,89.329,93.488,90.406,90.964,84.056,115.349,101.930,93.949,95.680,108.860,100.479,106.924,120.477,96.015,90.848,107.549,98.608,92.501,86.232,93.365,98.409,88.008,84.339,98.104,98.433,102.173
449,90.312,93.732,90.267,90.561,84.212,115.884,102.551,94.250,94.494,109.545,101.849,106.578,120.150,96.416,91.351,107.717,98.994,92.597,85.852,93.626,98.755,87.748,84.298,98.642,97.236,102.834
450,90.617,92.588,90.491,89.954,84.003,115.773,102.752,94.486,94.427,108.431,101.710,106.424,119.789,95.551,90.143,107.766,98.569,91.859,86.229,93.003,97.884,88.079,83.851,98.498,97.426,102.538
451,90.246,93.424,89.844,90.605,83.846,116.251,102.416,93.931,95.135,108.884,100.665,106.244,120.338,96.305,90.251,106.862,98.655,92.340,85.960,93.876,98.138,87.780,84.377,98.838,97.912,102.803
452,90.776,92.261,90.482,91.429,84.162,115.772,102.250,94.146,95.165,109.903,101.469,106.369,119.712,96.069,90.778,108.216,98.731,92.141,85.920,93.866,98.582,87.596,84.474,98.453,98.153,102.808
453,89.458,93.062,90.509,91.391,83.791,115.717,102.560,93.611,94.817,110.021,100.561,106.028,120.124,96.931,90.342,107.278,98.482,91.143,85.565,93.756,98.515,87.818,83.289,97.537,97.214,102.566
454,89.655,92.818,90.093,89.956,84.521,115.451,102.185,94.132,94.638,109.152,100.526,106.203,119.154,95.949,90.073,107.811,98.139,91.557,86.340,93.077,98.648,87.282,83.882,98.362,98.030,103.076
455,90.546,92.370,90.361,91.289,84.394,115.608,102.442,93.410,95.202,109.976,99.925,107.026,120.166,95.754,89.616,106.894,97.803,92.172,86.009,93.558,97.546,87.344,84.233,98.679,97.944,102.842
456,90.347,93.118,90.622,91.068,84.176,115.622,102.368,93.637,95.971,109.299,100.925,106.355,119.595,95.056,90.283,107.379,98.836,92.324,86.292,93.539,97.154,88.152,85.043,98.220,97.926,102.031
457,90.317,93.180,90.171,90.938,84.577,114.922,102.711,93.646,94.742,109.898,100.703,106.035,119.965,94.942,90.255,107.885,98.479,90.926,85.326,93.264,98.627,87.581,84.348,98.192,97.527,103.014
458,89.773,93.130,90.097,90.918,83.948,116.138,101.938,94.231,95.759,110.223,101.094,106.456,119.377,95.926,90.487,107.237,97.846,91.092,85.652,93.254,98.235,87.663,84.241,97.502,98.100,102.835
459,90.979,92.986,89.859,90.511,83.676,115.454,101.720,93.646,95.560,109.280,101.297,105.742,119.834,96.302,90.319,106.834,98.238,91.282,85.703,93.354,97.736,87.579,83.457,97.100,97.507,102.243
460,89.851,93.694,90.372,90.467,84.242,115.388,101.492,94.368,94.535,110.382,99.974,106.695,120.008,95.629,90.230,107.963,98.229,91.076,86.088,93.950,98.052,87.687,83.128,97.580,97.527,102.202
461,90.014,93.886,90.411,90.890,83.957,115.759,102.533,94.836,95.131,109.353,100.205,105.723,119.919,96.962,90.651,107.618,98.959,91.895,86.192,92.846,97.520,87.104,84.158,97.811,97.865,102.220
462,90.782,92.791,90.318,89.733,83.760,116.055,102.622,94.157,95.191,109.301,100.021,105.779,119.797,96.523,90.721,107.651,98.286,92.013,86.183,92.860,98.264,87.925,83.998,98.232,97.565,102.072
463,90.381,94.540,90.109,90.683,84.064,115.910,102.035,93.935,94.790,110.187,100.333,106.555,119.242,95.589,90.925,106.961,98.267,91.353,86.008,92.455,97.404,87.465,83.644,97.611,98.158,101.828
464,89.995,93.716,90.426,90.661,84.008,115.326,102.239,94.685,95.868,109.104,100.559,105.877,119.214,96.259,90.084,106.520,97.920,91.427,85.752,92.365,97.917,87.182,83.500,97.097,97.377,102.469
465,90.404,93.585,90.191,91.114,84.187,115.950,102.464,93.576,95.152,108.908,100.925,106.268,119.961,96.231,90.056,108.099,98.906,91.239,85.908,93.254,97.587,86.774,83.103,97.640,97.238,102.368
466,90.572,93.382,89.747,90.870,84.039,116.215,103.260,93.944,94.385,109.453,100.297,106.419,119.053,96.980,91.215,106.724,98.478,91.345,85.762,92.650,97.634,87.747,83.800,98.000,97.493,102.176
467,89.681,92.810,90.347,90.080,84.010,116.087,102.024,95.146,95.511,109.872,100.892,106.968,119.344,95.272,90.623,108.055,98.062,90.548,85.752,92.977,97.589,87.239,84.200,97.699,97.401,101.922
468,89.411,93.908,89.943,90.447,83.622,115.581,101.741,93.822,93.860,108.536,99.271,106.001,119.823,94.926,90.138,106.271,97.906,91.168,86.292,93.050,97.513,87.564,83.880,97.672,97.648,101.910
469,90.334,93.659,90.020,90.908,84.080,115.854,102.871,93.604,94.468,109.900,100.505,106.166,119.999,96.378,90.178,106.202,97.785,91.528,85.365,93.195,98.181,86.609,82.991,97.856,97.624,102.412
470,90.104,92.723,90.488,91.647,84.140,115.676,102.141,94.340,95.171,108.680,99.979,106.132,119.644,95.964,90.239,106.080,98.303,91.260,85.669,93.371,97.648,87.229,83.769,97.642,97.238,102.665
471,90.577,93.313,90.117,90.377,83.560,115.878,101.873,94.785,94.832,109.685,100.842,105.509,119.225,95.571,89.717,106.453,98.480,91.427,84.957,92.010,97.430,87.459,83.731,97.047,97.197,102.372
472,90.653,92.936,89.213,91.104,83.884,116.077,102.245,94.292,95.245,108.917,100.776,105.293,118.708,96.071,90.419,107.510,98.701,91.508,85.365,92.330,96.900,86.809,83.579,96.702,97.809,102.266
473,89.785,93.230,90.354,90.030,84.088,115.892,102.200,94.289,94.465,109.521,99.828,105.255,119.944,96.799,89.639,106.915,98.190,91.081,85.258,92.636,98.247,87.154,83.914,97.559,97.734,101.959
474,90.707,92.697,90.250,90.405,84.131,115.396,102.325,93.880,94.334,108.306,100.590,106.703,119.192,94.967,90.489,106.972,97.483,90.839,85.365,92.428,96.751,86.170,83.240,97.192,96.667,102.498
475,90.532,93.682,89.956,90.651,83.300,116.144,102.818,94.243,96.031,109.445,100.139,105.975,119.388,95.462,90.173,106.448,97.922,90.732,85.486,92.321,97.466,86.805,83.478,97.810,96.773,102.222
476,89.925,92.493,90.321,90.778,83.620,115.985,102.713,93.597,95.261,109.386,99.755,105.842,118.637,95.543,90.424,106.384,98.168,92.067,85.318,92.565,96.701,87.423,82.880,97.561,97.444,102.311
477,90.688,94.509,90.617,90.874,84.081,116.551,101.853,94.012,95.530,109.246,99.925,105.786,120.090,95.530,90.173,107.067,98.971,91.007,86.275,92.793,97.214,87.257,83.635,97.436,97.304,102.188
478,90.480,92.877,90.209,90.603,84.101,116.294,102.723,94.924,94.832,109.315,100.620,106.040,120.683,96.330,90.253,106.393,97.167,91.736,85.866,92.441,97.043,86.515,83.673,97.432,97.845,102.570
479,89.785,92.770,89.985,91.261,83.775,115.758,102.755,94.257,94.622,108.661,100.101,105.414,119.971,95.924,90.689,106.906,97.792,91.022,85.417,92.585,96.988,87.157,83.420,97.641,97.302,102.839
480,90.080,92.848,90.914,90.910,83.838,115.265,102.496,94.986,95.126,109.033,100.764,106.035,118.860,95.122,90.190,107.106,97.768,91.647,85.434,92.397,97.627,86.952,83.851,97.536,97.009,102.527
481,90.544,93.213,90.072,91.072,83.680,115.712,102.067,94.227,95.574,109.265,100.441,105.996,118.580,96.168,90.150,106.818,98.707,91.159,85.942,92.655,97.876,86.939,83.527,97.642,97.404,102.559
482,89.395,94.313,90.448,90.393,83.837,115.660,102.716,94.509,95.496,109.706,99.408,105.732,118.574,96.266,90.597,106.720,97.341,91.105,85.203,92.058,97.922,87.472,83.933,96.865,97.052,102.136
483,90.248,93.218,90.495,90.741,83.457,116.215,101.823,94.748,95.742,108.270,100.467,106.456,118.848,94.272,89.871,107.023,98.187,90.593,84.997,92.488,96.772,87.088,83.461,97.105,97.388,102.433
484,89.735,94.230,90.463,90.623,83.824,114.963,102.156,94.539,95.701,109.102,99.689,105.402,119.221,95.706,89.984,106.616,98.232,90.935,85.609,92.425,97.385,86.455,83.825,97.035,97.241,103.024
485,90.260,92.879,89.699,90.878,83.986,115.867,103.210,93.456,94.612,108.991,100.052,104.659,118.658,95.272,90.501,107.409,97.642,91.743,85.466,92.268,97.197,86.226,83.493,97.107,96.759,102.365
486,90.282,93.434,90.752,90.579,84.360,116.245,101.770,93.861,95.206,109.678,98.851,105.411,118.636,95.096,89.541,107.103,97.562,90.828,85.866,92.623,96.667,86.685,83.791,97.192,96.775,102.300
487,89.738,93.346,90.139,91.190,84.070,115.716,102.129,94.088,95.188,108.206,99.995,105.980,118.953,95.584,89.909,107.239,98.004,90.342,84.858,92.419,97.342,86.025,83.305,97.286,96.734,101.900
488,90.362,92.652,89.576,90.202,84.311,115.580,102.655,94.852,95.470,109.057,99.474,105.413,118.434,94.891,89.923,106.853,97.782,90.946,85.705,92.280,96.979,87.082,83.296,96.933,96.928,102.860
489,90.610,93.256,89.921,91.070,84.054,121.887,104.749,95.056,95.189,112.813,100.634,106.063,120.110,95.596,90.557,108.340,99.091,90.978,84.942,92.568,97.114,86.570,83.092,96.811,96.750,102.780
490,96.203,99.818,92.940,98.858,84.651,155.239,126.274,96.042,98.812,130.855,111.976,108.933,126.261,101.784,92.607,110.651,103.385,94.620,85.758,94.489,98.131,87.202,83.668,98.219,100.590,103.283
491,98.109,103.573,96.439,99.381,85.360,170.979,134.073,97.428,97.364,143.028,117.481,109.821,126.872,101.277,93.904,111.278,105.717,98.034,85.735,93.857,97.599,87.389,84.084,98.251,102.139,103.299
492,98.939,103.908,97.654,98.844,84.675,177.242,132.106,98.988,98.336,145.069,118.215,110.461,125.186,100.810,94.621,111.280,106.563,99.121,85.702,93.322,97.948,86.558,83.878,98.590,100.433,103.355
493,100.581,105.545,98.036,99.527,84.439,181.539,132.887,98.831,99.427,147.443,120.842,110.000,124.470,101.556,96.211,111.361,105.917,99.197,85.858,93.116,97.442,87.018,83.762,97.741,98.626,102.991
494,99.243,104.232,98.030,98.561,84.471,182.826,131.371,99.856,98.670,148.709,121.686,108.620,122.216,101.234,95.602,110.625,102.776,99.277,84.602,93.076,96.637,86.692,83.589,97.874,98.906,102.876
495,99.882,104.637,97.733,97.319,84.687,184.085,130.676,99.613,99.302,150.201,120.078,108.287,121.700,100.391,94.443,109.841,102.167,99.403,85.166,93.297,96.506,86.867,84.479,97.611,97.208,103.023
496,101.258,109.199,97.956,100.373,85.022,187.473,134.112,101.238,99.494,156.962,121.061,109.390,124.805,101.213,96.740,113.269,106.801,102.018,85.409,93.726,97.808,86.934,84.113,97.058,98.751,103.389
497,101.761,110.164,99.156,101.347,84.872,190.242,135.660,102.169,99.940,159.727,121.960,110.960,125.152,101.360,98.241,114.069,108.478,103.103,84.338,94.492,97.584,86.800,84.521,97.869,97.629,102.876
498,101.395,109.839,98.471,100.956,84.380,190.684,134.445,102.049,99.966,158.448,121.269,109.671,123.982,101.812,97.956,112.126,106.955,103.380,85.666,93.133,96.971,86.808,84.651,97.584,97.720,103.000
499,101.522,112.057,99.023,100.180,84.946,190.792,134.365,102.104,100.834,158.358,122.196,111.299,123.897,100.827,97.372,115.789,110.511,104.103,84.506,92.448,97.551,86.575,84.729,97.532,97.224,103.897
500,101.064,112.050,99.065,100.854,83.904,189.659,134.002,104.021,100.401,157.012,122.316,111.084,123.189,102.066,98.625,114.607,109.668,102.790,84.711,94.428,97.952,86.987,84.848,97.567,97.468,103.593
501,99.991,110.735,97.772,100.289,84.345,190.323,134.169,103.081,99.581,154.111,121.528,110.910,121.367,101.543,97.838,113.345,108.448,101.463,85.597,93.602,96.957,86.478,84.599,98.278,97.175,103.618
502,99.468,110.379,97.913,99.433,84.585,189.021,134.337,102.956,99.907,155.344,120.137,111.537,121.060,100.612,96.967,114.189,112.508,103.387,85.071,93.953,97.017,86.904,84.404,97.385,97.009,103.673
503,98.877,109.794,97.968,97.547,83.937,187.283,132.974,102.812,99.036,154.289,119.210,111.351,120.445,101.058,97.056,115.549,111.701,103.228,84.531,95.742,97.302,86.957,84.464,97.470,96.164,102.943
504,98.508,109.422,97.651,94.874,84.068,185.930,130.961,101.347,98.803,151.104,119.193,110.825,119.962,100.647,95.965,113.625,108.459,101.481,84.983,94.914,96.466,85.802,84.505,96.787,96.915,103.049
505,98.582,108.111,97.656,95.731,84.096,184.498,132.231,101.150,99.424,150.052,119.066,112.503,119.992,99.929,96.002,111.326,107.313,100.971,83.925,94.676,96.537,86.161,84.113,97.039,97.415,102.644
506,99.591,110.142,96.927,97.174,83.804,184.024,131.929,101.343,98.754,151.128,118.038,112.037,120.587,99.822,95.850,113.483,109.668,101.568,85.318,95.719,97.325,86.192,84.308,96.912,96.781,102.858
507,97.659,107.327,96.666,95.569,83.807,182.682,131.433,101.868,98.219,146.810,119.264,110.158,120.234,99.147,94.965,111.793,108.595,100.523,84.566,95.719,96.838,86.651,84.680,97.182,97.205,102.238
508,98.075,108.327,96.492,94.938,83.610,181.082,131.513,100.748,98.046,145.711,117.722,110.442,119.683,100.525,93.728,110.917,109.688,101.655,84.429,97.111,96.361,86.407,84.253,97.740,97.171,102.584
509,97.317,107.557,96.267,94.080,84.018,179.636,128.893,101.447,97.511,144.699,116.807,111.152,120.081,101.442,94.173,111.697,108.312,100.758,85.063,96.278,95.948,86.428,83.983,97.486,96.770,102.660
510,96.314,106.021,95.105,93.134,84.279,176.174,127.595,99.609,98.701,142.301,117.304,110.354,118.405,99.046,94.443,111.887,106.462,99.924,84.769,96.237,97.221,86.675,83.745,97.634,96.643,102.193
511,95.868,105.410,94.839,91.754,83.853,173.385,125.958,99.549,97.799,140.941,115.733,110.808,119.214,98.718,93.588,110.857,106.219,95.973,85.335,96.713,95.881,85.980,84.137,96.555,96.822,102.243
512,95.664,104.462,94.738,92.002,83.418,172.675,124.263,98.250,97.403,140.275,115.288,108.055,118.697,98.424,92.637,109.811,103.784,97.315,84.435,96.260,97.031,86.001,83.887,97.138,97.070,101.737
513,94.619,102.938,94.588,92.210,84.141,170.995,122.207,99.111,96.561,138.310,114.644,107.993,118.445,96.769,92.944,109.347,102.911,96.098,84.620,95.787,96.670,86.244,82.894,96.209,96.754,102.532
514,94.187,104.336,94.131,91.004,83.219,169.640,121.607,99.463,96.582,136.135,112.472,107.427,118.783,97.127,92.806,108.667,101.469,94.584,84.783,95.603,96.874,85.999,83.027,96.756,97.552,102.295
515,92.702,102.903,93.779,90.749,83.821,167.435,120.749,98.694,96.783,134.242,111.613,107.823,119.298,95.904,91.410,108.329,100.637,95.139,85.032,95.730,96.755,86.240,82.757,96.063,96.349,101.986
516,92.120,101.637,93.697,90.984,83.599,164.757,119.339,98.220,95.380,135.360,111.325,106.598,119.264,95.802,91.590,107.874,99.520,95.174,85.194,94.281,97.033,86.180,83.572,96.745,96.172,101.621
517,91.354,99.280,92.364,91.004,83.353,161.437,118.564,97.988,96.400,132.576,111.915,106.473,118.316,95.690,91.719,108.053,99.283,94.237,84.449,95.484,95.672,86.717,83.598,96.514,96.495,102.322
518,91.393,99.156,92.135,91.100,84.264,159.660,118.958,96.569,95.843,131.083,109.715,106.170,118.449,95.127,90.801,107.331,99.409,93.653,84.640,95.050,95.879,86.066,82.721,96.455,96.894,102.042
519,90.671,97.581,91.996,90.248,83.841,157.394,116.791,97.366,95.101,129.938,108.524,105.859,118.160,95.548,91.504,106.455,98.206,93.242,85.071,95.054,96.418,85.903,82.705,96.614,96.892,102.162
520,90.821,97.863,91.557,91.575,83.412,156.800,116.262,95.889,94.891,129.111,108.073,105.444,118.933,94.655,90.806,106.237,97.604,93.248,84.812,95.197,95.603,86.258,83.123,95.541,97.020,102.240
521,90.347,97.213,91.381,90.048,84.126,153.621,115.669,95.977,94.622,127.246,108.295,105.237,118.911,93.980,90.630,107.457,97.694,92.208,84.728,93.739,96.418,85.967,82.755,96.359,96.385,101.900
522,90.586,97.147,90.234,89.940,83.865,152.471,114.548,95.738,95.785,126.166,107.538,105.284,118.370,94.358,90.007,106.064,98.165,91.698,84.895,93.949,96.316,86.184,83.812,96.934,97.113,101.968
523,90.288,96.201,90.851,90.776,83.640,152.969,113.850,95.384,94.825,124.749,106.842,105.295,118.207,94.066,89.672,107.556,96.954,91.622,84.643,93.800,97.100,86.264,82.709,97.265,97.119,101.734
524,90.936,94.882,90.482,90.323,84.028,150.782,113.758,95.618,94.664,122.735,108.311,105.150,118.202,94.437,90.368,106.943,97.042,90.736,85.328,93.886,96.641,85.854,82.741,96.543,96.695,102.239
525,91.257,94.896,90.294,90.693,83.404,149.100,113.206,95.845,95.300,124.064,107.399,105.123,118.320,93.277,89.314,106.372,97.070,90.877,84.483,94.198,95.891,86.226,82.772,96.625,97.590,102.131
526,90.028,94.775,90.271,90.291,84.413,148.970,112.766,94.139,95.887,121.246,106.559,105.696,118.462,93.888,89.911,106.956,97.070,90.698,84.731,95.337,96.290,86.019,83.324,96.715,96.397,101.867
527,90.381,94.633,90.291,90.265,83.617,146.687,113.172,94.229,95.243,120.839,106.519,104.698,118.149,93.751,90.478,105.644,96.837,90.468,84.423,94.452,95.874,85.855,82.909,95.912,96.451,101.474
528,90.083,94.031,90.824,90.603,84.084,146.714,111.300,93.671,95.223,119.566,105.667,105.262,118.630,94.317,89.314,106.016,96.663,91.152,85.208,93.961,96.021,86.050,83.503,96.157,97.045,102.278
529,90.012,93.995,90.207,89.649,83.052,144.848,110.983,93.792,95.007,119.391,105.321,104.238,118.154,94.701,89.553,105.724,97.194,90.906,85.114,93.518,96.304,85.785,82.346,97.099,96.407,101.798
530,89.425,92.934,90.222,90.355,84.381,142.947,109.324,95.498,94.641,117.794,105.762,104.551,118.353,94.096,89.888,106.067,96.213,90.483,84.331,93.068,95.881,85.851,82.836,96.803,96.105,101.911
531,90.028,93.052,89.883,90.860,83.127,142.171,108.968,94.984,94.331,117.374,104.012,104.484,117.957,93.964,89.787,104.779,96.437,89.933,84.757,92.474,95.646,85.809,82.592,96.302,96.410,102.226
532,89.943,92.917,89.822,90.150,83.520,140.374,108.787,95.072,94.331,116.891,103.158,104.770,118.350,94.805,88.895,106.586,96.800,90.183,84.452,91.743,95.444,85.845,82.786,96.399,96.826,102.004
533,89.877,93.182,90.389,90.226,83.661,140.092,108.988,94.537,94.238,115.884,103.002,104.529,118.316,94.678,89.340,105.910,97.060,89.756,84.925,92.073,96.002,85.799,82.570,97.157,96.319,102.227
534,89.399,93.562,89.921,91.132,83.342,138.864,108.764,94.780,95.558,115.891,101.517,104.468,117.474,94.766,89.103,105.823,96.396,90.362,84.838,91.344,95.895,85.722,82.995,96.463,97.175,102.060
535,89.596,92.303,90.609,90.407,84.095,136.307,107.203,93.495,94.406,114.701,101.752,104.608,118.598,93.805,89.246,105.430,96.245,89.322,84.692,92.203,96.891,85.503,82.264,95.806,97.261,102.154
536,89.879,92.604,89.425,91.709,84.334,136.110,107.387,93.782,94.848,114.434,101.443,104.528,118.460,95.530,89.274,106.101,96.208,89.291,84.497,91.190,95.784,86.139,82.216,96.132,97.290,101.583
537,89.761,91.858,89.815,90.150,83.962,133.910,106.803,94.007,95.093,113.723,101.061,104.617,118.677,94.470,89.492,105.977,96.560,89.723,84.908,91.646,96.496,86.257,82.430,96.460,96.712,101.682
538,89.813,93.012,89.914,90.192,83.979,134.990,106.596,93.900,93.856,113.318,100.660,104.718,117.725,94.838,88.754,105.067,95.942,89.617,85.237,91.009,95.660,85.646,82.130,96.709,96.521,101.930
