 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26
431,88.537,90.313,89.263,89.840,84.878,112.355,100.334,93.711,93.126,107.159,96.189,102.039,113.839,89.409,87.696,100.991,93.035,87.400,83.015,89.114,92.675,84.227,82.259,94.435,95.410,100.918
432,88.485,90.486,89.687,89.854,84.425,112.504,100.144,93.495,93.527,105.979,94.392,102.071,114.694,91.198,88.742,100.476,93.318,87.490,82.748,89.068,92.195,84.859,81.914,94.829,95.235,100.774
433,89.523,89.853,88.777,89.421,84.810,112.589,100.552,94.127,93.385,105.121,95.953,101.328,114.736,90.970,88.176,100.913,93.020,87.114,83.246,89.496,93.912,84.652,82.166,94.884,95.326,100.996
434,88.482,89.931,88.785,89.980,84.366,112.659,100.782,92.836,93.887,105.536,95.267,102.855,114.882,89.967,88.518,100.899,93.395,87.119,83.442,89.621,92.914,85.074,82.058,94.916,95.258,100.345
435,88.598,91.156,89.260,89.922,84.668,111.912,100.699,93.968,94.080,105.789,96.394,102.227,113.712,90.701,88.541,101.168,93.547,87.060,83.232,88.867,93.009,84.820,82.521,94.818,96.069,100.565
436,88.998,90.114,89.417,89.537,84.774,112.849,99.880,92.859,93.821,105.962,95.934,101.885,115.676,90.424,87.937,101.239,93.433,87.114,84.123,89.337,93.658,85.014,82.180,95.146,95.427,101.310
437,88.742,89.479,89.292,89.216,84.838,113.171,100.059,93.104,94.140,106.706,95.665,101.722,114.566,90.604,87.642,100.122,92.942,87.430,83.588,88.736,92.836,84.859,81.599,95.402,95.396,100.785
438,89.217,90.491,89.215,90.122,84.792,112.938,101.012,93.650,93.560,104.621,96.804,102.185,114.751,89.840,88.260,100.269,92.955,86.606,83.466,89.311,93.561,84.963,82.265,94.507,95.479,101.188
439,89.237,90.737,89.412,89.944,84.982,113.062,100.271,93.623,94.388,105.934,95.809,101.946,114.181,89.695,88.714,101.607,93.209,86.783,83.415,89.365,92.743,84.581,81.697,94.335,95.149,100.375
440,88.468,90.628,89.945,89.725,84.777,112.983,99.493,94.039,93.563,107.528,96.873,102.343,115.327,90.437,88.136,100.598,92.942,86.993,83.975,89.397,93.594,84.442,81.829,94.958,96.016,101.334
441,89.430,89.957,89.617,90.138,83.768,112.009,101.136,93.669,93.930,105.981,96.476,101.860,114.673,90.038,88.525,100.016,92.466,87.293,84.328,89.660,93.532,84.405,82.024,94.692,95.848,101.529
442,88.856,89.993,89.727,90.228,84.770,112.013,100.162,94.130,94.457,105.749,95.526,102.336,114.677,91.510,87.656,102.034,93.241,86.964,83.212,89.215,92.653,84.323,81.705,94.920,95.543,100.972
443,88.912,90.095,89.350,90.790,84.293,112.321,99.944,93.241,93.535,106.737,96.182,102.252,115.033,90.911,87.867,101.871,92.874,87.962,84.137,89.312,93.242,84.723,82.336,95.501,95.127,101.255
444,89.700,90.794,89.726,89.365,85.047,112.729,100.489,94.032,93.969,106.057,96.483,102.139,114.777,91.066,88.370,101.244,93.479,86.765,83.552,89.188,92.406,84.875,82.354,94.746,96.009,101.091
445,88.948,90.246,89.620,90.433,85.494,112.780,101.074,92.940,94.670,106.313,96.493,102.319,114.811,90.401,88.499,99.816,93.406,87.740,83.222,88.880,92.689,85.087,81.517,94.472,96.163,101.004
446,88.182,90.308,89.401,90.419,84.541,112.308,100.672,93.023,93.808,105.659,96.278,101.776,114.772,90.766,88.232,100.789,93.379,87.177,84.106,88.743,94.002,84.118,82.793,94.721,95.516,101.936
447,88.262,91.033,89.723,90.363,84.652,111.595,99.815,93.382,93.853,106.424,96.469,102.103,114.433,90.985,87.276,101.239,93.017,86.794,82.880,88.765,93.252,84.608,81.579,94.148,95.967,101.434
448,88.953,89.827,89.061,90.130,84.465,111.878,100.457,94.169,93.839,105.325,95.814,102.154,114.917,90.779,87.204,100.655,93.171,86.931,83.600,89.579,93.024,84.563,81.161,94.702,95.380,100.992
449,88.811,90.159,89.220,90.916,84.810,112.641,100.856,93.706,94.271,106.429,95.823,101.666,115.206,91.008,88.030,100.703,93.824,87.327,83.598,89.024,92.843,84.697,82.214,94.341,95.120,101.105
450,88.395,90.555,89.558,89.741,84.219,112.526,101.328,94.315,94.250,106.543,96.330,102.021,115.238,90.817,87.956,100.315,93.136,87.546,84.062,89.225,92.884,84.306,81.920,95.067,95.977,101.064
451,88.383,89.919,89.756,90.084,84.848,112.827,101.192,93.597,94.106,105.493,96.075,102.180,114.645,90.437,88.532,101.225,93.605,86.709,83.918,88.615,92.644,85.302,82.084,94.617,96.515,100.984
452,88.775,90.808,90.176,90.042,85.096,112.661,100.725,93.676,94.808,105.640,96.675,102.405,114.530,90.766,88.485,101.864,93.208,87.441,84.294,88.387,93.043,84.080,82.433,94.579,96.139,100.659
453,88.965,89.332,89.659,90.601,85.344,112.157,100.823,93.646,94.809,105.754,96.210,101.786,115.293,90.500,88.639,101.064,92.798,87.445,83.408,89.234,93.204,85.059,82.192,94.410,95.977,101.550
454,89.510,90.424,89.199,89.689,85.215,112.602,101.020,94.019,94.512,106.033,96.507,102.442,115.081,91.713,88.002,101.644,93.151,86.864,83.323,89.220,93.822,84.231,81.882,94.155,95.886,101.273
455,89.156,90.005,89.437,89.948,85.094,112.827,100.130,92.963,94.948,106.893,95.488,101.930,114.633,90.975,87.871,101.880,93.109,86.808,84.115,89.188,92.919,84.270,82.043,94.715,95.311,101.923
456,88.194,90.512,90.055,89.705,84.894,113.002,100.207,93.847,94.501,105.810,96.458,102.044,114.655,89.640,88.473,100.331,92.373,87.029,83.586,89.193,92.779,84.339,82.027,94.386,95.685,100.410
457,88.629,90.675,90.138,89.719,85.444,112.307,100.693,94.194,94.395,105.855,96.498,101.338,115.266,90.660,88.667,100.740,93.424,86.311,83.995,89.083,92.926,83.992,81.771,95.151,95.499,101.302
458,88.759,91.277,89.217,90.269,84.990,112.276,100.605,94.560,93.584,105.815,95.913,101.734,114.789,91.843,88.141,101.430,93.753,87.047,83.695,88.839,92.333,84.348,82.568,94.861,95.460,101.425
459,88.688,91.071,89.288,89.982,85.047,112.537,101.086,94.683,94.579,105.739,96.675,101.741,114.586,90.843,87.658,100.736,93.608,87.306,83.432,88.873,92.905,84.924,81.741,93.880,95.485,101.912
460,89.416,90.481,89.509,90.244,85.116,112.390,101.000,94.398,93.643,105.391,96.295,101.668,114.718,90.886,88.279,100.952,93.673,87.490,83.600,88.950,93.131,84.550,82.005,94.329,96.279,101.227
461,87.854,90.277,89.295,90.194,84.641,112.444,100.660,94.299,94.471,106.092,95.587,101.929,114.951,91.305,88.487,101.575,93.705,86.832,83.675,88.583,93.926,84.897,81.866,94.767,96.006,101.622
462,89.225,90.232,89.882,90.325,84.469,113.683,101.316,93.856,94.527,106.877,96.224,102.109,114.925,90.673,86.895,101.497,93.460,87.226,83.454,88.431,93.133,84.877,82.005,95.239,96.116,101.623
463,88.617,90.502,89.829,90.042,84.518,112.687,101.356,94.106,95.287,106.552,95.837,102.497,115.058,91.228,87.721,101.441,93.055,86.680,82.737,88.970,93.211,84.232,82.300,94.495,95.412,101.361
464,89.118,90.306,89.563,91.128,85.212,112.796,100.673,94.042,94.684,106.294,96.528,102.057,114.755,91.327,87.721,100.002,93.759,87.398,83.335,89.036,93.907,83.990,82.158,94.661,95.147,101.532
465,88.891,89.834,90.213,90.832,84.628,112.095,100.386,93.762,94.361,106.595,95.651,101.922,114.844,90.898,88.035,102.097,93.186,86.904,83.437,89.016,93.834,84.590,81.837,94.267,95.710,101.612
466,89.083,90.690,89.552,90.523,84.884,113.228,100.968,94.100,94.370,106.355,96.238,102.094,114.704,91.348,88.087,101.110,93.599,87.183,83.871,89.325,92.746,84.748,82.577,95.127,95.155,101.392
467,88.314,90.419,90.065,90.475,85.377,112.708,100.616,94.389,93.830,106.322,96.224,101.879,115.466,90.713,88.368,102.034,93.980,87.385,83.978,88.886,93.133,84.110,81.967,94.873,95.189,101.808
468,88.728,90.583,89.909,90.784,85.258,112.692,100.900,94.435,94.977,105.692,95.816,102.280,114.509,91.566,88.274,100.883,92.923,87.969,83.149,89.230,92.050,84.699,82.065,94.873,95.754,101.586
469,87.813,90.955,89.953,90.289,85.420,112.731,101.469,94.532,95.483,105.917,95.573,102.022,114.019,91.500,87.923,101.244,93.385,86.743,83.975,88.977,92.423,85.104,82.272,93.889,95.934,101.761
470,88.225,90.841,89.699,89.954,85.096,113.186,100.782,94.051,94.977,106.026,95.637,102.255,114.159,91.706,88.035,101.037,93.435,87.485,84.142,88.866,92.606,84.404,82.055,95.250,95.056,101.359
471,88.402,91.263,90.065,90.240,85.081,112.493,101.596,93.662,94.419,105.889,95.656,101.620,115.398,91.513,87.738,101.099,93.267,87.034,84.082,89.565,92.865,84.105,81.327,95.282,95.689,101.288
472,88.737,91.237,90.238,90.475,84.473,112.416,101.608,93.611,95.057,105.543,96.038,102.483,114.277,91.127,87.820,100.697,93.486,87.515,83.565,88.372,93.112,84.805,82.068,94.451,96.255,101.342
473,88.735,90.071,89.733,91.004,84.797,112.569,101.210,93.752,95.219,105.647,95.667,102.037,114.691,91.152,88.686,100.862,93.643,87.362,83.349,88.504,92.599,84.266,81.935,94.607,95.491,100.664
474,88.917,90.206,89.429,90.184,84.919,113.052,99.943,94.155,94.790,105.263,95.974,101.520,114.904,90.970,88.475,101.120,93.464,87.072,83.625,88.719,93.200,83.940,81.812,94.444,95.563,100.882
475,88.737,90.339,89.305,89.956,85.712,113.054,100.832,94.067,94.281,105.986,96.387,101.768,115.925,90.860,87.557,101.343,93.147,87.705,83.326,89.155,93.254,85.050,81.779,94.101,95.825,101.303
476,88.886,89.832,89.796,90.507,85.563,112.443,100.955,94.472,94.794,107.417,96.524,101.567,114.318,90.003,88.977,101.039,93.366,87.394,83.688,89.003,92.720,84.601,82.033,94.968,96.189,101.450
477,88.872,90.230,89.472,90.301,84.703,111.812,101.545,94.155,95.232,106.512,96.127,102.142,114.526,91.033,88.508,101.989,93.737,86.993,83.897,89.041,92.717,84.405,82.146,94.526,96.221,101.357
478,88.274,90.000,89.831,90.733,84.708,113.405,100.722,93.454,94.147,106.059,97.057,102.107,114.850,91.373,87.745,99.844,93.213,86.875,83.697,89.382,92.729,84.946,81.880,94.702,96.116,101.255
479,88.671,90.509,89.579,91.092,85.075,112.708,99.998,94.514,95.542,105.744,95.292,102.026,115.545,90.812,88.138,101.885,92.978,87.557,84.717,88.301,93.069,84.569,82.017,94.308,96.017,101.706
480,88.821,90.310,89.513,90.904,84.985,113.061,100.283,94.850,95.072,105.931,96.875,101.836,115.092,91.063,88.068,100.646,93.527,87.953,83.997,89.494,93.147,84.219,82.170,94.680,96.031,101.726
481,88.924,90.161,89.879,90.022,84.779,112.236,101.354,94.725,95.140,106.071,96.656,101.978,115.245,91.310,88.326,101.202,93.755,86.740,83.609,89.251,92.584,83.843,82.313,94.345,95.357,101.338
482,88.525,90.498,89.910,90.236,85.272,113.039,100.811,94.650,93.925,106.616,95.917,102.742,115.577,91.150,88.574,100.998,93.348,87.206,84.097,89.217,92.439,84.378,82.039,94.453,95.701,101.330
483,88.608,91.190,89.386,90.912,85.211,111.924,101.091,94.644,95.426,105.201,96.059,101.632,115.174,90.421,88.906,101.993,93.473,87.242,83.329,88.867,92.632,83.824,82.180,94.254,95.496,101.985
484,88.620,90.839,89.254,89.643,84.987,112.434,101.330,94.021,94.692,106.073,96.243,101.492,114.605,91.411,87.663,100.340,93.570,86.834,83.932,88.981,91.601,84.823,81.447,95.152,96.208,101.101
485,88.470,90.318,89.979,89.756,85.559,112.313,100.160,93.826,94.646,106.694,96.571,101.711,114.951,91.046,87.841,100.039,93.003,87.342,83.826,89.064,92.432,84.851,82.176,95.124,95.634,101.636
486,87.674,90.770,89.385,89.826,85.140,112.528,101.499,94.544,94.945,106.460,97.158,101.516,113.786,90.855,88.288,101.193,92.988,86.687,83.214,88.499,93.112,84.292,81.955,95.553,95.357,100.897
487,89.050,90.400,89.720,90.619,85.240,112.311,101.248,94.731,94.856,105.957,95.960,101.649,115.120,90.744,87.562,101.807,93.437,87.340,83.768,89.094,92.290,84.521,82.495,94.694,94.709,101.493
488,88.496,90.187,89.488,90.735,84.881,112.965,100.221,93.532,95.330,106.118,96.252,101.640,114.527,91.751,87.787,99.657,93.408,86.251,84.766,88.719,93.207,84.843,81.711,94.503,95.341,101.182
489,88.922,90.066,89.460,90.172,84.687,111.580,100.381,93.655,94.369,106.768,96.358,101.613,115.480,91.629,88.543,102.552,93.309,88.074,83.626,89.067,92.741,83.706,82.250,95.372,95.257,101.148
490,88.615,90.287,90.033,89.691,85.567,112.884,100.673,94.067,95.261,105.900,96.316,102.392,113.950,90.825,87.468,102.232,92.469,87.163,83.589,88.869,92.254,84.246,82.200,94.379,95.577,101.745
491,88.470,90.358,89.521,90.683,84.954,112.744,101.507,94.009,95.268,106.130,96.962,101.687,114.797,90.855,87.621,101.248,93.694,87.503,83.512,88.512,93.283,84.247,82.017,94.121,96.333,101.387
492,88.712,90.303,89.347,90.784,85.631,113.714,101.956,95.118,94.737,106.578,95.962,101.973,114.683,91.569,88.377,100.731,92.761,86.946,83.837,88.409,92.380,84.564,82.752,94.831,94.980,101.353
493,88.939,90.277,89.335,90.669,85.183,112.151,101.359,93.998,94.902,106.699,97.144,102.257,114.573,90.287,88.492,102.338,93.467,86.928,83.365,88.357,93.043,84.001,81.606,95.086,95.628,100.162
494,88.010,90.223,89.691,89.802,84.781,112.923,100.791,94.056,94.897,105.045,95.708,101.783,115.146,91.822,88.340,101.418,93.401,87.416,82.963,88.528,93.708,84.421,81.908,94.390,95.033,101.234
495,89.002,90.943,89.287,90.437,85.385,112.943,101.188,93.887,94.770,106.472,96.658,101.532,115.291,91.678,87.984,101.228,93.438,87.613,83.612,88.957,93.449,83.892,81.546,94.480,95.401,101.394
496,88.743,90.614,89.260,90.796,84.841,112.554,101.318,94.731,94.600,105.299,96.198,102.362,115.281,91.345,88.653,101.168,93.589,86.700,83.123,88.682,93.667,84.680,81.868,94.216,95.565,101.467
497,88.740,91.137,89.806,90.637,85.451,112.822,100.726,94.352,94.649,106.213,96.861,101.987,114.751,91.335,87.780,100.800,93.001,86.568,83.606,89.428,92.302,84.517,82.346,94.300,95.524,100.984
498,89.262,90.924,89.525,89.673,84.901,112.155,100.998,94.444,94.848,105.815,95.724,101.922,114.979,92.231,88.054,101.598,93.984,87.235,83.297,89.000,93.105,84.477,82.077,94.690,96.283,101.394
499,88.541,89.979,89.553,90.323,85.348,112.731,101.357,93.699,94.786,106.754,96.083,100.996,114.259,91.236,87.700,99.931,93.414,86.485,83.465,88.926,92.435,83.988,81.830,94.363,95.642,102.027
500,88.591,90.749,89.715,90.002,85.673,112.836,101.172,93.576,94.718,106.618,96.259,101.908,114.883,91.553,88.370,100.841,93.231,87.114,83.683,89.046,92.496,84.149,82.728,94.628,95.897,101.215
501,88.780,90.059,89.936,91.072,85.342,112.352,101.623,95.296,93.786,105.573,96.233,101.976,114.647,91.992,88.585,100.393,93.290,87.016,82.835,88.606,92.912,84.380,81.772,94.521,95.426,101.207
502,88.990,90.230,89.919,89.737,85.480,112.562,101.206,95.044,95.664,105.100,96.802,101.977,114.700,91.822,87.396,100.687,93.472,87.284,83.662,89.010,94.325,84.429,82.361,95.328,95.778,101.594
503,88.397,90.197,89.676,89.599,85.359,112.265,100.602,94.697,94.648,105.889,96.061,102.319,114.202,90.673,88.213,100.897,92.930,87.539,83.694,88.836,93.112,85.096,82.322,94.655,95.584,101.646
504,89.090,90.408,89.469,89.665,85.711,112.885,100.402,93.653,95.015,106.500,96.295,102.149,114.556,92.074,88.103,100.943,92.313,87.004,83.483,89.150,93.316,84.717,82.414,94.995,96.254,101.354
505,88.704,90.950,89.673,89.343,84.697,112.066,100.313,93.924,95.103,106.498,96.849,102.086,114.833,90.404,88.656,100.733,92.967,87.902,83.897,88.765,92.067,84.253,82.142,94.843,95.678,101.070
506,89.974,90.156,89.801,90.291,85.454,112.663,100.566,93.792,94.426,106.246,96.111,101.576,114.332,91.832,87.972,101.048,93.612,87.228,83.462,88.218,92.677,83.897,82.238,95.061,95.756,101.483
507,88.629,91.107,90.051,90.547,85.538,112.621,100.346,94.257,95.015,105.351,96.693,101.646,114.804,90.335,88.721,100.864,93.462,87.069,83.649,88.913,93.639,84.661,81.916,94.892,95.779,101.207
508,88.163,90.398,89.101,90.277,85.050,111.608,100.393,93.623,93.985,105.647,97.108,101.840,115.552,91.368,87.782,100.871,93.480,87.168,83.812,88.709,93.240,83.995,81.952,94.081,96.189,101.002
509,88.400,89.839,89.900,90.046,85.186,112.224,100.877,93.463,94.887,105.659,95.908,102.136,114.933,90.680,88.007,100.897,92.814,87.251,83.326,88.763,92.829,84.431,82.298,94.928,95.922,100.978
510,88.321,90.017,89.504,90.842,85.074,112.215,100.729,93.456,94.641,106.370,95.561,102.186,115.684,90.160,87.967,100.720,94.006,86.602,84.111,89.175,92.632,84.509,81.536,94.489,95.973,101.174
511,88.516,91.081,89.648,89.824,85.182,112.836,101.212,94.701,95.447,105.967,96.604,102.092,114.341,90.871,89.063,101.163,93.475,87.884,83.726,88.559,93.195,84.625,82.505,94.609,95.283,101.728
512,88.203,90.794,89.604,90.683,85.712,112.423,100.917,94.676,94.470,105.730,95.491,102.242,113.862,90.787,88.475,101.614,93.723,86.774,84.043,88.556,93.584,84.153,82.303,94.995,95.571,101.199
513,89.123,90.135,90.139,89.677,84.690,112.338,100.269,94.801,95.672,105.976,95.922,101.458,113.930,90.302,87.438,100.839,93.653,86.311,83.597,89.525,93.024,84.654,82.079,94.466,96.437,101.779
514,89.487,90.384,89.031,90.727,84.961,111.396,101.071,94.000,94.786,106.654,95.500,102.367,114.715,90.477,88.108,100.018,93.459,87.557,84.214,88.872,92.292,84.437,82.176,94.655,95.892,101.192
515,88.426,90.142,89.741,90.501,85.627,111.855,101.156,94.391,95.853,106.445,95.696,101.433,115.006,91.792,88.548,101.055,93.289,86.519,83.477,88.782,92.306,85.621,82.074,94.727,95.391,101.218
516,88.792,90.737,89.778,90.485,85.242,112.599,101.551,95.593,94.793,106.799,95.955,101.702,114.595,92.010,88.377,101.000,93.013,87.841,83.448,88.843,92.760,84.226,82.402,95.157,95.540,101.234
517,88.432,90.121,90.242,90.840,85.448,112.454,101.425,93.600,95.659,106.927,95.927,102.301,114.302,91.292,88.899,101.471,94.090,86.606,83.134,88.682,93.506,84.355,81.973,94.228,95.842,101.769
518,88.794,90.652,89.896,90.469,84.873,113.418,101.200,95.157,94.958,105.988,96.719,102.061,115.014,91.462,88.815,101.333,93.425,86.347,83.238,88.942,93.637,84.268,82.358,94.582,95.391,101.805
519,89.106,91.611,89.481,89.683,85.577,112.956,101.035,94.565,94.879,106.005,96.184,101.346,114.449,91.132,88.553,100.497,94.480,86.855,84.205,88.481,92.933,84.330,82.565,94.611,95.781,101.414
520,89.016,89.671,89.183,90.028,85.589,112.033,100.779,94.509,95.581,106.720,96.288,101.652,114.780,90.670,87.831,101.352,93.396,85.383,83.742,89.233,93.252,84.116,81.284,94.869,95.651,101.184
521,88.629,90.706,89.964,89.006,85.140,112.867,100.722,94.208,95.429,106.457,96.783,102.026,114.249,91.274,88.253,101.193,93.827,87.009,83.092,88.936,93.765,84.478,82.046,94.638,96.077,101.145
522,88.411,90.910,90.099,90.467,85.675,111.554,100.619,94.741,95.530,105.517,96.375,101.863,114.644,90.396,88.628,100.731,93.983,86.989,83.663,88.817,92.627,84.370,82.538,94.093,95.654,101.170
523,89.345,90.621,89.940,89.367,85.082,112.266,100.622,94.419,95.711,106.225,96.153,102.405,115.011,91.025,88.070,100.660,93.324,87.007,83.752,88.932,92.948,84.164,82.122,95.281,95.826,100.986
524,88.799,90.528,89.158,89.539,84.846,112.415,100.295,94.625,95.439,106.303,95.127,102.538,114.762,91.104,88.253,101.520,93.808,86.904,83.355,88.203,93.340,84.131,81.485,95.009,95.756,101.260
525,88.272,90.609,88.932,89.952,85.059,112.065,101.743,93.581,94.785,105.995,95.495,102.210,115.412,91.470,88.201,101.956,92.904,86.794,83.668,88.890,92.532,84.324,81.955,94.436,95.717,101.662
526,88.087,90.711,89.497,90.497,85.235,111.992,101.340,93.738,94.364,105.081,95.762,102.202,115.552,90.909,87.867,101.795,93.293,86.190,83.198,89.024,92.463,84.820,81.346,94.574,95.674,101.633
527,88.929,90.483,89.517,89.964,85.842,111.562,100.799,94.324,95.051,105.818,96.557,102.624,114.847,91.142,88.148,100.885,93.563,87.065,83.677,89.039,92.525,84.229,82.370,95.398,94.859,101.456
528,88.527,89.872,89.329,91.313,85.015,112.907,100.660,94.231,95.331,105.912,96.512,102.301,115.342,91.591,88.037,101.430,93.575,87.396,83.269,88.960,92.368,84.671,82.800,95.092,95.160,101.242
529,88.251,91.164,90.036,90.631,85.089,112.353,101.670,93.361,94.501,106.377,95.167,102.593,115.285,91.404,88.838,100.956,93.478,87.430,83.537,88.879,93.772,84.521,81.937,95.506,96.640,100.629
530,88.747,91.358,89.528,90.182,85.088,112.950,101.056,93.444,95.382,105.955,96.847,101.985,114.793,91.513,88.993,101.506,93.199,87.181,83.480,88.615,92.827,84.740,82.844,95.251,95.617,101.294
531,88.719,89.090,89.391,90.613,85.239,112.657,100.564,93.907,95.830,106.668,95.665,102.019,115.451,91.180,87.625,101.970,93.469,87.148,84.369,89.210,93.342,84.609,81.705,95.201,95.387,101.037
532,88.016,91.014,89.409,90.363,85.032,111.617,100.585,94.299,95.318,106.175,95.908,102.096,115.049,91.112,87.735,101.338,93.373,87.110,83.346,89.314,93.050,84.656,82.216,95.592,95.310,101.060
