 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39
1826,72.394,65.333,81.469,78.817,76.668,101.511,79.028,115.305,133.028,105.674,132.188,106.539,119.854,90.636,100.836,97.703,103.426,137.571,125.333,109.766,141.676,77.000,72.379,112.346,74.884,81.727,102.096,127.951,161.012,85.145,85.939,125.120,98.217,93.712,119.947,81.858,103.185,100.875,86.602
1827,73.322,65.566,82.335,78.316,77.735,101.134,78.091,115.840,133.321,104.710,132.879,106.889,119.931,90.618,100.190,97.291,104.485,137.155,126.292,109.856,142.835,77.827,73.318,110.440,75.141,83.008,101.296,127.865,162.060,84.412,85.167,125.276,97.108,94.313,120.246,81.658,106.862,100.428,86.954
1828,72.598,65.991,80.142,78.241,77.093,102.519,78.578,114.591,132.713,105.036,133.080,106.931,119.928,90.280,100.765,97.707,104.543,138.028,124.463,109.629,144.140,76.654,72.403,110.932,75.296,82.388,101.369,127.980,163.009,85.243,84.615,125.251,96.642,94.571,119.496,81.826,104.280,100.465,87.450
1829,73.250,65.492,81.413,78.650,76.756,100.212,77.475,114.993,133.665,104.463,130.764,106.380,119.738,90.772,100.716,97.587,103.984,137.692,125.400,108.055,142.208,77.468,72.408,110.254,75.029,82.346,101.582,127.658,161.111,84.721,85.660,124.345,96.728,93.997,118.377,81.137,106.694,100.432,87.486
1830,73.586,65.546,81.193,78.801,76.800,101.745,77.972,115.205,133.411,105.031,132.173,107.808,120.715,90.449,100.135,97.571,104.372,134.911,125.752,109.533,143.102,77.794,72.730,110.429,75.126,81.728,102.171,126.428,162.042,85.095,84.734,124.513,97.387,94.286,119.639,81.639,104.013,100.458,87.365
1831,72.713,66.914,81.476,79.395,76.397,101.320,78.066,115.532,132.577,105.337,131.524,105.838,120.992,90.328,99.579,98.220,103.499,138.737,124.909,110.454,143.282,76.880,72.076,111.427,74.675,82.137,102.134,126.870,162.952,84.878,85.087,125.667,96.868,94.058,119.549,82.421,104.772,101.705,87.784
1832,73.159,76.656,82.575,78.883,77.265,101.061,79.734,116.340,135.099,105.627,135.553,106.575,120.715,91.473,100.581,97.352,103.393,137.282,125.032,108.955,184.684,77.797,72.412,113.649,75.881,82.579,117.641,128.265,163.263,88.534,87.016,130.439,98.000,93.947,121.439,82.616,104.690,101.000,102.264
1833,73.474,73.830,82.039,79.135,76.826,100.121,78.838,116.086,134.310,105.874,133.556,106.832,119.738,90.568,99.748,98.301,103.864,138.505,124.118,109.076,173.943,76.957,72.810,113.037,74.072,82.209,109.624,127.894,163.510,86.561,85.353,126.530,96.882,93.719,119.660,82.074,104.931,99.830,97.021
1834,73.342,69.490,81.370,79.424,76.954,101.126,78.906,114.489,133.146,105.769,132.927,106.901,120.190,89.924,100.306,97.803,103.438,137.047,125.066,108.467,158.678,77.229,72.427,112.482,75.267,81.773,105.357,127.373,163.129,87.335,85.045,125.792,98.195,94.150,119.811,82.226,105.375,99.236,91.061
1835,73.254,67.265,80.559,78.851,76.434,102.104,78.528,115.302,133.152,104.360,132.741,106.826,119.756,89.813,99.675,98.545,103.885,136.658,126.551,107.691,150.008,77.532,73.005,111.301,75.516,82.239,103.265,128.912,162.058,84.967,84.811,126.792,97.094,94.688,120.734,81.918,104.832,99.494,89.827
1836,73.751,66.796,80.780,79.432,77.710,101.710,78.803,115.791,132.425,103.946,133.035,106.778,120.197,90.421,100.312,97.575,103.885,137.577,125.336,108.216,146.992,77.738,73.171,110.634,74.751,81.634,101.636,127.224,160.982,85.128,84.740,125.470,97.584,95.465,120.238,81.876,104.978,101.399,89.146
1837,72.950,66.331,82.705,78.984,77.480,101.108,77.938,116.035,133.611,105.064,132.875,106.629,120.721,90.584,99.833,98.006,104.578,137.146,125.294,111.443,144.386,78.694,73.280,111.898,75.531,82.407,102.117,127.912,162.464,83.872,83.596,125.678,98.384,98.215,120.693,81.279,107.470,101.801,87.875
1838,71.963,66.071,81.331,78.276,77.357,101.766,78.481,115.170,133.225,105.568,132.706,106.617,119.872,90.228,100.778,99.008,103.768,137.771,125.919,109.436,143.646,77.591,72.028,110.479,75.487,82.192,102.566,128.314,161.480,84.116,86.112,124.900,97.139,97.199,119.623,82.442,105.741,100.343,86.453
1839,73.136,65.974,81.760,79.655,77.387,102.255,78.812,114.570,133.823,103.825,134.275,106.183,119.462,91.158,100.489,97.661,103.920,137.635,126.108,108.663,143.042,76.741,72.322,111.147,75.542,82.266,100.979,127.577,162.972,84.585,84.583,124.524,97.147,97.847,118.984,81.555,105.013,99.299,87.784
1840,73.493,66.454,82.697,79.629,77.063,100.498,77.934,115.544,133.358,105.568,133.486,106.198,119.833,90.150,99.987,97.941,103.649,137.363,126.600,108.735,143.934,76.259,72.009,112.678,74.845,81.839,101.606,127.111,161.490,85.323,85.471,124.650,96.203,96.763,119.238,81.284,103.974,98.705,87.505
1841,72.163,65.845,81.307,79.374,77.432,101.887,77.791,114.791,133.637,104.044,132.489,106.287,120.679,90.302,100.470,98.734,103.998,137.741,125.527,108.155,142.977,76.983,71.905,111.461,75.523,82.843,101.408,127.499,162.443,84.653,84.420,123.225,97.011,97.169,121.102,81.674,105.366,99.535,87.350
1842,73.357,66.323,81.366,78.737,77.218,101.169,77.584,115.651,133.338,105.972,131.738,105.943,120.141,90.076,100.086,97.904,102.941,137.575,124.574,107.790,142.405,77.654,73.133,110.654,75.787,82.800,101.904,127.880,163.665,84.445,84.846,124.909,96.867,96.346,120.975,82.287,104.651,99.015,87.498
1843,73.441,65.454,81.209,79.469,76.733,101.394,77.641,115.305,133.811,104.938,131.792,105.497,120.267,90.295,100.229,97.823,103.286,137.650,126.647,110.574,141.712,77.977,71.839,111.348,76.094,82.404,101.932,128.536,163.416,84.519,84.160,123.917,97.122,96.913,120.230,82.105,105.220,100.044,87.319
1844,73.181,65.742,80.787,78.865,78.557,105.190,79.728,116.398,136.870,105.447,142.514,106.359,119.292,90.584,101.105,99.037,104.370,138.132,127.490,112.502,142.506,81.342,72.645,127.199,74.606,87.118,102.235,128.174,162.721,84.890,86.728,124.764,114.539,109.392,120.611,82.242,104.444,100.236,87.903
1845,72.767,65.628,81.409,80.642,78.046,106.818,80.616,114.919,134.941,105.404,142.332,106.234,119.318,90.022,100.797,98.313,104.836,137.650,127.779,111.120,142.924,77.920,72.886,131.063,74.877,87.322,101.873,125.403,160.919,84.496,85.689,123.766,118.048,107.835,121.762,81.782,105.116,99.435,86.571
1846,73.124,65.602,80.587,80.024,77.647,103.277,79.428,114.856,134.403,106.152,137.773,106.326,119.721,90.605,100.070,98.791,102.525,139.325,125.380,110.179,143.903,78.146,72.815,128.058,75.209,87.753,100.688,126.457,162.048,83.745,85.542,125.302,111.647,104.656,120.148,81.179,104.733,99.771,86.644
1847,73.303,65.890,80.787,80.355,76.262,102.416,80.059,115.672,134.217,105.779,136.243,107.296,119.723,90.069,100.867,97.911,105.269,137.202,124.642,107.811,143.155,77.299,72.223,124.340,74.653,86.563,101.413,127.523,162.633,83.760,84.875,126.496,108.525,102.944,121.066,82.787,104.323,98.590,87.243
1848,73.025,65.462,81.886,79.432,76.798,103.325,79.637,115.560,134.386,104.753,134.316,107.048,119.651,90.319,100.308,98.142,104.585,137.762,125.042,109.045,143.383,76.957,71.649,122.251,75.195,84.280,101.005,127.268,161.467,84.487,84.304,125.051,108.687,102.118,121.037,81.513,104.728,97.771,87.787
1849,71.975,66.041,80.071,79.077,76.643,102.879,78.672,114.374,131.800,104.018,134.665,105.009,119.867,90.085,100.637,98.150,103.607,137.433,125.537,108.127,142.557,76.336,72.256,122.691,74.736,83.406,101.932,127.189,161.806,84.967,85.651,124.350,105.633,100.302,118.455,81.295,105.306,98.930,87.043
1850,73.482,66.073,81.071,79.584,76.659,102.446,78.097,114.356,133.366,104.918,136.102,106.341,120.623,90.262,99.895,98.896,104.384,137.690,125.061,108.649,142.403,76.641,73.782,122.634,75.318,84.853,100.376,126.337,162.697,84.955,84.458,125.365,107.723,99.888,119.943,81.789,106.095,98.295,86.979
1851,73.095,65.785,81.732,78.920,75.691,101.632,78.409,115.356,133.769,104.409,134.904,106.575,119.513,90.544,100.053,96.911,104.923,136.688,125.696,108.612,141.644,76.914,72.133,124.668,75.260,84.778,99.904,126.877,161.430,85.184,85.327,123.641,110.625,100.951,122.152,82.297,104.444,98.133,87.906
1852,72.524,65.647,79.791,79.268,77.610,100.861,78.531,116.109,138.783,105.170,134.594,106.332,119.610,90.469,101.118,97.858,103.450,138.002,126.235,109.677,142.786,77.336,73.948,123.555,74.671,84.311,101.516,128.366,162.148,83.629,86.913,125.499,109.769,98.465,121.033,81.684,105.095,97.708,86.666
1853,73.239,66.151,81.665,79.058,77.239,101.797,78.872,116.174,141.845,105.751,134.249,106.509,120.262,90.974,100.733,97.848,104.152,138.079,125.473,111.533,144.055,77.990,71.730,124.160,76.000,84.090,102.108,126.776,162.718,84.312,86.885,125.481,108.879,99.279,120.902,82.166,105.996,103.033,86.717
1854,75.029,65.643,80.736,79.586,77.019,101.229,78.184,115.458,138.924,107.275,142.252,106.608,122.841,92.356,104.417,100.547,107.501,137.862,125.885,116.237,147.053,77.814,73.014,125.594,75.625,84.569,103.887,126.857,162.381,85.979,85.413,126.057,109.031,101.172,120.074,84.611,108.931,104.524,87.419
1855,93.924,82.209,81.063,79.843,79.954,101.017,79.094,117.379,137.476,128.599,172.115,107.734,133.377,107.026,134.509,125.963,113.206,141.306,126.966,133.344,197.667,78.498,79.905,126.031,75.729,85.753,125.291,129.582,169.811,88.617,92.385,132.775,108.870,110.690,121.996,91.326,131.953,103.517,93.155
1856,85.175,82.708,78.602,80.645,79.334,103.281,79.078,115.904,135.417,121.758,151.313,106.743,126.349,100.245,127.145,124.537,108.056,140.512,126.525,119.299,179.142,79.764,79.081,126.005,75.708,85.791,114.214,128.486,164.335,86.487,88.298,128.462,105.800,113.422,120.488,85.379,125.108,101.867,90.897
1857,79.021,76.004,80.508,79.928,79.383,101.680,78.822,115.389,135.645,114.794,139.914,106.970,123.585,93.388,113.295,112.439,105.447,138.701,125.662,112.845,160.299,77.983,77.104,120.929,75.726,86.120,106.423,127.400,163.524,85.243,86.317,124.917,102.164,112.039,120.639,82.958,114.086,101.830,89.021
1858,76.245,71.202,80.626,79.122,78.248,100.909,78.641,115.775,133.972,109.157,135.134,106.072,120.044,91.286,107.961,104.557,104.965,138.261,126.564,109.364,152.102,77.731,75.351,120.029,74.726,86.320,104.371,126.740,162.279,85.323,87.154,126.279,100.916,108.610,121.590,82.747,109.198,100.074,88.781
1859,74.522,68.837,80.531,80.244,77.445,101.095,78.059,115.207,133.958,106.167,133.805,107.281,120.267,91.659,104.039,101.161,104.817,138.246,125.252,109.440,147.525,77.106,74.251,116.924,75.051,85.269,101.138,128.034,162.000,85.223,85.628,125.447,99.413,105.847,119.410,82.358,107.897,101.528,87.112
1860,74.670,67.518,80.343,82.411,77.893,101.377,78.253,114.681,132.651,106.599,132.118,107.608,121.031,90.692,102.472,100.732,104.052,139.437,126.007,108.591,144.597,77.947,74.360,119.141,75.004,83.443,102.303,127.256,161.887,85.151,84.990,123.624,97.413,103.545,120.184,81.642,104.224,101.092,88.389
1861,73.021,67.411,80.402,81.809,77.002,102.844,78.366,115.935,134.977,105.486,132.495,105.743,118.728,90.113,101.814,99.307,104.199,140.064,124.451,108.512,144.699,77.950,73.261,117.421,75.505,83.337,102.284,127.627,162.938,84.837,85.125,123.632,98.570,101.087,119.410,82.468,104.914,100.546,87.663
1862,73.167,65.871,81.122,86.162,77.448,100.753,78.062,115.167,133.704,106.347,132.677,105.997,120.546,90.215,101.421,98.693,104.621,138.125,124.463,108.457,143.269,77.103,73.730,115.063,74.134,83.766,101.899,127.882,162.758,83.825,85.715,125.211,97.918,100.467,120.795,81.439,106.276,101.387,87.416
1863,72.992,65.978,82.079,87.154,77.274,102.615,79.300,114.679,134.011,105.925,132.016,107.458,122.072,89.312,99.876,98.797,103.672,139.452,126.154,108.942,143.564,77.063,73.209,112.005,75.736,83.806,102.258,127.570,161.206,84.614,86.179,125.191,97.133,100.257,120.176,82.695,104.940,100.860,87.191
1864,72.767,66.290,82.929,88.170,76.527,100.584,78.434,114.930,133.566,105.512,130.780,105.844,119.308,90.336,100.671,100.033,104.604,137.270,124.571,109.457,142.233,77.346,71.886,112.741,74.451,83.806,101.662,128.091,162.291,85.151,84.994,125.234,97.582,97.700,120.648,82.542,104.931,101.347,87.587
1865,73.214,65.832,82.921,87.430,76.613,102.030,77.684,115.472,132.806,105.237,132.911,105.686,121.267,89.783,101.199,98.585,104.906,137.671,124.603,108.790,143.419,77.502,72.455,112.162,74.650,83.865,100.458,125.425,162.873,85.148,84.196,124.675,96.698,97.978,119.643,82.332,105.681,100.221,87.830
1866,73.118,66.166,82.984,87.427,77.051,101.874,77.250,115.309,133.380,104.378,131.607,106.425,120.138,90.597,100.000,98.573,103.049,137.117,125.056,107.223,144.203,77.179,72.412,110.762,75.581,83.731,100.927,127.853,163.012,84.795,86.304,125.077,97.252,97.046,119.881,82.226,104.935,100.808,87.094
1867,73.068,66.852,83.138,88.639,77.432,101.662,77.966,114.186,134.921,104.566,132.974,106.272,119.326,90.839,99.677,98.911,104.958,137.665,125.100,108.612,141.962,76.615,72.152,111.212,75.394,83.503,101.904,127.717,161.697,85.261,86.154,124.917,96.754,97.097,119.119,82.439,104.944,101.373,88.897
1868,73.239,65.822,83.803,90.146,76.619,100.134,78.847,114.856,132.687,104.170,131.204,106.491,119.254,90.885,99.814,97.722,104.925,138.352,124.765,108.203,141.932,77.508,72.588,113.846,73.726,82.344,102.486,127.830,160.721,85.475,85.026,125.655,96.791,96.267,121.471,81.684,104.957,99.734,88.845
1869,73.136,65.908,85.480,90.016,76.977,101.983,78.338,116.054,133.104,104.722,132.965,105.461,121.749,90.026,100.491,98.120,104.185,137.620,123.721,110.399,142.191,77.149,72.583,111.542,75.556,82.060,101.099,126.708,161.704,84.226,85.609,125.125,96.289,95.683,119.102,82.195,106.591,99.978,88.544
1870,73.658,65.755,85.831,90.692,77.046,102.221,77.897,115.602,134.408,105.149,133.019,106.491,120.090,89.809,100.679,97.531,103.892,137.870,125.086,109.674,141.360,78.262,72.607,110.992,75.094,81.482,101.333,127.526,161.462,84.596,85.465,125.385,96.776,94.990,120.951,81.811,104.547,100.181,87.383
1871,73.070,66.069,85.492,90.403,76.617,101.740,77.947,115.686,132.403,104.931,132.409,106.177,120.405,90.701,100.376,98.264,104.358,138.289,122.953,108.608,141.809,77.033,71.379,109.788,74.513,80.768,101.031,126.482,161.919,85.234,85.776,125.199,96.587,94.991,118.541,81.947,104.435,99.299,87.520
1872,72.718,65.763,88.630,92.276,77.462,101.100,78.253,115.949,132.992,104.272,131.891,105.994,121.131,90.594,100.024,98.281,103.567,138.885,126.566,107.165,142.629,77.053,71.924,109.848,74.318,81.953,100.507,127.862,161.954,85.469,85.064,125.057,97.262,93.920,119.242,81.237,102.672,99.716,86.827
1873,72.682,65.624,88.303,93.637,76.671,101.636,78.991,115.740,134.073,105.267,132.636,106.249,121.144,90.377,99.070,98.356,103.632,137.569,125.449,107.485,142.744,76.731,72.393,110.982,74.152,81.540,101.124,127.486,161.730,83.641,85.407,125.262,96.596,93.881,119.738,80.924,104.621,100.387,88.173
1874,73.002,65.615,89.224,93.501,76.654,100.788,78.806,114.256,132.431,104.550,131.990,106.036,120.169,90.547,99.577,98.439,103.653,136.234,125.635,107.742,141.309,77.551,72.147,111.395,74.282,81.244,100.779,126.555,160.801,84.513,85.135,125.991,96.627,93.019,120.049,81.226,104.832,98.697,87.058
1875,72.829,66.028,90.646,94.623,76.729,99.152,78.841,114.644,133.293,104.208,130.543,107.278,120.126,90.733,100.126,98.685,104.473,137.900,125.789,108.625,141.780,77.272,72.000,109.851,74.437,82.062,101.333,128.184,161.365,84.905,85.157,125.265,96.389,93.405,118.791,82.297,103.819,100.871,86.553
1876,72.654,65.426,91.417,94.883,76.137,101.740,78.619,114.977,133.724,104.861,131.965,105.228,118.956,91.165,100.250,97.967,104.485,137.142,125.522,108.887,141.843,76.814,71.398,109.202,74.996,81.564,100.836,127.133,163.499,83.849,85.138,125.097,96.276,92.363,118.861,81.200,103.987,98.646,86.860
1877,73.315,66.163,92.047,95.122,76.680,100.874,77.284,114.872,131.361,103.954,133.288,105.470,119.931,90.106,100.273,98.478,103.958,138.342,125.824,108.117,142.347,77.073,72.929,110.246,75.466,81.220,102.042,128.258,162.293,85.151,85.186,124.191,96.621,92.744,121.230,81.608,104.138,99.373,86.827
1878,73.950,66.267,91.189,95.724,77.265,102.472,77.963,114.879,132.637,104.853,132.419,107.225,120.495,91.592,99.459,97.758,103.482,136.645,125.375,108.711,141.178,77.621,71.943,110.764,74.495,81.236,100.474,126.889,164.430,85.430,85.019,125.581,96.466,92.285,119.217,81.571,104.457,99.590,88.152
1879,73.202,65.609,91.906,93.347,77.814,101.442,78.537,114.819,133.290,105.033,132.259,105.841,119.990,89.727,100.000,98.228,103.419,138.314,124.944,108.577,139.917,77.093,71.919,109.639,74.567,81.472,102.239,127.631,162.691,85.620,85.484,125.313,96.228,92.852,120.660,81.655,105.517,99.369,87.611
1880,73.548,65.785,93.122,93.692,77.299,100.056,78.400,115.511,133.099,104.681,132.575,106.332,119.733,90.725,99.870,98.860,105.070,138.378,127.047,109.289,142.727,76.884,72.109,109.450,74.664,81.678,101.927,126.570,163.386,85.315,85.686,123.647,96.585,92.963,120.078,81.305,105.384,99.649,87.140
1881,73.138,71.409,95.531,95.870,77.794,101.818,77.725,117.072,135.544,105.509,132.805,105.961,120.626,90.555,99.910,97.498,103.763,138.059,125.914,111.007,143.551,79.977,71.815,110.709,74.245,81.311,109.718,128.157,162.589,87.466,86.490,127.271,97.661,92.532,120.008,81.479,105.129,102.642,92.347
1882,73.256,74.912,96.728,93.149,77.002,101.779,78.578,116.339,137.896,105.357,132.492,105.997,120.151,90.601,100.096,98.734,104.728,139.357,126.409,109.526,144.966,90.847,72.640,112.393,75.448,81.755,111.512,128.081,163.212,87.131,86.119,127.242,98.604,95.135,121.639,81.584,104.526,104.723,93.152
1883,72.903,69.647,102.843,95.101,76.838,102.481,77.753,115.954,136.276,104.717,134.396,106.539,120.408,90.870,100.445,98.087,104.529,138.718,124.306,110.010,143.551,88.498,71.934,111.427,75.087,82.018,105.768,127.415,162.515,86.122,85.154,124.846,97.616,97.104,122.721,81.139,106.310,105.380,89.331
1884,72.450,67.770,101.638,95.040,75.914,101.065,78.159,115.981,135.980,104.617,133.099,107.937,120.685,90.299,100.445,98.311,104.311,137.248,125.216,108.536,142.085,85.920,72.445,110.979,75.220,81.614,102.965,126.749,161.700,85.579,85.558,125.553,97.523,97.244,121.098,81.811,104.698,103.413,87.796
1885,72.953,66.684,101.169,92.159,77.244,101.251,78.419,115.207,134.037,104.887,131.045,106.632,120.787,90.564,100.679,98.496,103.850,136.936,126.230,108.887,142.216,85.013,71.161,110.806,75.718,81.378,103.176,126.708,163.076,84.685,84.804,126.313,97.228,97.029,121.611,82.095,105.987,101.900,86.793
1886,72.447,66.385,99.732,91.000,76.561,100.355,78.806,114.275,135.501,104.365,131.888,106.317,119.759,90.642,99.355,98.407,104.817,137.635,126.049,109.058,143.203,82.329,72.327,111.429,73.722,81.047,102.481,126.698,164.102,84.852,85.920,125.379,96.528,96.910,121.488,81.047,105.444,99.878,87.489
1887,72.893,66.486,97.724,87.605,76.478,100.935,78.353,115.926,139.172,105.224,130.856,107.701,120.262,90.633,100.372,98.640,103.152,137.590,125.336,109.076,142.275,81.601,71.341,109.623,74.946,81.512,102.223,127.221,163.875,84.448,84.856,126.068,97.469,97.598,120.246,82.103,103.931,102.066,87.422
1888,73.483,65.404,101.949,87.796,76.278,99.740,78.447,115.119,142.073,104.393,131.597,105.584,120.564,90.642,100.893,97.390,104.665,137.380,125.157,108.835,142.610,81.495,71.611,110.424,74.975,81.924,102.333,126.641,162.279,85.003,85.276,125.926,96.850,97.583,120.291,81.424,105.677,104.576,87.280
1889,72.882,65.609,99.965,85.724,77.276,101.952,78.597,114.867,138.913,104.738,131.722,105.222,119.390,90.427,100.761,97.949,105.356,137.847,126.441,109.131,142.498,80.362,72.592,111.990,75.357,81.396,102.108,128.349,163.822,86.380,84.663,125.214,97.681,97.637,120.631,81.745,105.647,104.328,86.611
