 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
43,83.679,121.684,104.737,97.818,80.579,82.390,113.276,95.625,85.015,90.718,99.993,118.523,94.775,74.385,77.238,89.311,86.200,76.434,67.286,71.687,63.824,80.699,72.614,70.086,69.876,70.949,67.060,63.462,64.918,70.964,69.166,67.864,63.419,69.901,66.729,63.227,68.878
44,83.756,122.530,104.772,96.996,81.972,81.439,113.400,95.944,84.378,91.459,99.597,117.846,95.161,74.057,77.951,89.144,85.390,75.853,67.000,70.827,64.293,79.978,72.872,69.909,70.538,71.252,67.021,63.252,64.331,70.787,69.146,67.743,63.627,70.244,67.229,63.134,69.145
45,83.837,122.024,104.079,98.531,80.744,81.416,113.152,96.189,85.153,90.288,99.375,117.682,94.526,74.313,76.660,89.013,86.064,76.621,66.821,71.312,64.126,80.598,72.408,70.171,70.382,71.707,66.215,63.508,64.476,71.733,69.340,67.472,63.710,70.317,66.699,63.565,68.910
46,83.488,121.690,104.596,97.190,80.434,80.740,113.900,96.384,85.534,90.244,99.005,118.858,94.814,74.030,78.236,89.041,85.616,76.375,67.233,70.756,63.752,79.426,72.997,69.855,69.973,71.678,66.556,63.527,64.577,71.898,69.118,67.754,63.804,69.932,66.729,63.088,68.552
47,84.227,122.008,105.063,97.438,80.987,80.315,112.491,95.878,84.791,90.413,98.999,118.573,94.485,74.212,77.437,89.729,85.576,75.783,66.362,70.848,64.335,80.697,71.897,69.875,69.991,71.021,66.845,63.277,64.783,70.691,68.582,67.619,63.588,70.341,67.112,63.270,68.081
48,84.055,121.320,105.608,96.322,80.756,79.792,113.131,96.137,85.003,90.280,99.147,118.803,94.227,74.567,77.463,89.321,85.373,75.838,67.598,71.119,64.163,81.096,71.899,69.732,70.489,71.066,66.359,63.796,64.800,71.474,68.832,67.887,63.371,71.079,66.699,63.476,68.217
49,84.158,122.196,104.794,97.194,80.329,79.397,112.988,95.830,84.886,90.060,99.757,118.072,94.014,73.908,77.518,89.108,85.419,76.169,66.744,71.529,64.076,80.917,71.902,70.379,70.271,71.422,67.028,63.737,64.744,71.498,69.315,67.237,63.760,71.094,66.414,63.705,68.403
50,83.711,121.358,104.954,97.682,81.804,79.364,113.971,96.317,85.350,90.676,99.646,117.893,94.142,74.058,77.267,89.468,85.516,76.647,66.618,71.212,63.727,80.109,71.938,70.081,71.098,70.866,66.218,64.097,64.809,71.748,69.231,67.554,62.938,69.705,67.276,63.333,68.516
51,84.267,121.782,105.222,97.484,80.797,79.283,112.897,96.596,85.364,90.355,99.459,118.894,93.241,73.733,77.758,89.640,84.837,76.941,67.532,70.804,63.822,81.164,72.402,70.661,69.973,71.117,66.944,63.710,64.879,71.198,68.919,67.898,63.753,69.930,66.753,63.846,69.353
52,83.761,122.631,104.088,96.841,80.354,78.554,113.836,96.884,85.381,90.998,98.895,118.470,94.588,73.877,77.577,89.031,85.811,76.184,66.618,71.077,63.417,80.533,71.552,70.869,70.027,70.754,66.472,63.521,64.761,71.703,68.661,67.466,63.256,70.275,66.821,63.905,68.864
53,83.195,120.595,104.151,97.318,79.193,78.257,112.526,96.508,84.664,90.263,99.464,117.091,93.388,74.518,77.898,89.493,85.375,75.654,66.821,71.240,63.942,80.002,72.193,70.276,69.969,70.586,67.139,64.116,64.696,71.414,68.943,67.511,63.512,70.382,66.763,63.045,68.819
54,83.769,120.383,103.514,95.841,79.934,78.512,112.680,96.075,85.007,90.160,99.374,117.600,93.738,73.978,78.221,88.701,85.946,74.982,67.449,70.892,63.647,81.048,72.179,69.974,70.018,71.335,66.926,63.861,64.807,70.823,68.361,67.763,63.463,70.114,66.697,62.998,68.249
55,84.503,121.878,104.027,96.597,80.728,77.843,113.399,96.545,85.047,90.589,99.525,117.925,93.568,73.782,78.202,89.962,85.385,76.438,67.149,71.344,63.990,80.504,72.057,69.893,70.391,71.565,65.940,63.254,64.538,71.739,68.878,66.672,63.452,70.567,67.256,62.986,69.154
56,84.202,120.910,103.879,96.969,80.345,78.463,112.361,95.053,84.838,89.878,98.680,117.612,92.848,74.199,77.338,88.936,85.854,75.529,66.834,70.954,64.453,80.611,71.685,69.572,69.453,71.248,66.815,64.124,64.618,71.568,68.628,67.463,63.350,70.070,66.940,62.925,69.584
57,83.362,119.452,103.472,96.167,80.345,77.243,112.168,95.494,85.103,90.323,99.021,117.565,93.442,74.415,76.811,89.302,85.615,75.228,66.568,71.094,64.149,80.714,72.791,70.006,68.640,71.753,67.424,63.542,64.543,71.369,68.928,66.621,63.558,70.325,66.503,62.819,68.534
58,83.512,121.821,104.042,97.190,80.180,77.535,113.412,96.216,84.585,90.718,99.381,117.776,93.494,73.944,77.280,89.164,85.104,76.279,65.887,71.238,63.950,80.378,71.986,70.069,69.871,70.555,65.873,63.095,64.671,70.925,69.249,68.480,63.392,70.583,66.608,63.088,69.244
59,83.757,119.896,103.979,96.853,79.465,77.808,113.861,94.988,84.767,90.285,98.843,116.869,93.773,74.381,78.008,89.476,85.788,75.154,66.681,70.867,64.469,80.729,72.655,69.861,69.529,71.039,66.287,63.307,64.411,71.637,69.092,67.034,63.505,70.473,66.390,62.778,68.977
60,84.040,120.715,104.876,96.481,80.446,77.545,112.067,94.845,84.801,89.988,99.309,117.995,94.701,74.025,77.875,89.463,85.412,75.335,66.834,71.658,64.452,80.552,71.541,70.351,69.564,71.306,66.944,63.910,64.565,71.625,68.669,67.246,63.728,70.022,66.817,63.374,68.860
61,83.786,120.422,103.977,97.682,79.642,77.017,112.382,95.408,84.352,89.952,99.195,117.060,93.281,74.440,77.459,89.526,85.545,74.930,67.003,71.317,63.998,80.934,72.236,70.091,70.178,70.398,66.741,64.044,65.121,71.856,69.327,67.342,63.726,70.160,66.854,62.447,68.584
62,83.777,121.075,104.086,96.713,81.851,77.131,112.995,96.526,84.985,91.126,98.440,117.503,94.209,74.175,78.115,89.419,85.441,76.158,65.751,71.192,64.320,80.103,72.497,70.022,69.422,71.326,66.970,63.275,64.381,70.760,68.966,67.254,63.316,69.960,66.775,63.206,68.452
63,83.910,121.623,104.474,97.085,80.038,77.019,111.868,95.428,84.652,90.265,98.727,117.703,93.908,74.159,77.992,89.066,85.032,75.533,66.807,71.192,64.279,80.939,72.413,70.056,70.009,70.777,66.625,63.775,65.212,71.784,68.797,67.359,64.247,70.180,66.941,63.247,67.986
64,83.608,121.409,104.546,95.822,79.991,77.432,112.193,95.287,84.650,90.607,98.793,117.468,94.630,74.079,77.871,89.131,85.163,75.206,66.326,70.775,64.012,80.264,71.378,69.990,69.627,71.041,66.954,63.515,64.503,71.865,68.833,66.523,63.309,70.994,67.319,63.268,68.679
65,83.488,120.697,103.771,96.035,79.525,76.988,113.194,95.494,84.872,90.257,98.483,117.447,92.683,74.500,77.783,88.995,85.622,75.485,67.392,71.085,64.072,80.976,71.957,70.291,69.356,71.088,66.431,63.452,63.944,71.129,68.842,67.271,63.357,70.011,66.493,63.020,68.086
66,83.602,120.281,104.067,95.736,79.880,76.809,113.643,95.029,85.354,89.816,99.198,118.049,93.071,74.082,77.752,88.624,86.426,75.923,67.146,71.112,63.769,80.341,72.087,70.308,69.729,71.506,66.611,63.578,64.509,72.099,68.846,67.483,62.843,70.141,66.769,63.079,68.050
67,83.422,119.719,104.267,96.961,79.744,76.517,113.626,95.878,84.604,90.349,99.211,117.959,93.710,74.187,77.520,89.626,85.301,75.941,66.721,70.287,63.983,80.491,71.755,69.711,69.582,70.700,67.116,63.145,64.693,71.168,68.859,67.466,63.429,70.635,66.716,63.467,68.235
68,83.588,118.868,104.010,96.368,80.130,77.068,112.553,95.875,84.960,90.512,98.939,117.068,93.942,74.100,77.486,88.784,85.921,75.114,67.319,70.888,64.091,81.216,72.660,70.058,69.502,71.087,66.715,63.983,64.628,70.766,69.063,66.345,62.919,70.116,66.925,63.274,68.023
69,83.773,120.409,103.213,96.244,78.687,76.404,112.370,95.680,84.451,90.064,99.244,117.730,94.131,74.127,77.754,89.479,85.548,74.801,66.907,70.673,64.047,80.714,71.992,70.035,70.680,70.946,67.141,63.700,64.389,70.916,68.736,67.347,63.279,70.426,66.707,62.673,68.113
70,83.621,120.413,103.679,97.554,79.791,78.337,112.038,95.658,84.230,90.095,99.004,117.283,93.995,74.375,77.637,89.224,86.277,74.871,66.532,71.323,63.754,80.609,71.571,70.026,70.267,71.214,66.819,63.798,64.580,71.231,68.941,67.531,63.164,70.532,66.950,63.023,68.919
71,83.813,121.752,104.214,96.248,80.297,78.969,112.557,96.044,84.333,90.855,98.666,117.201,93.651,74.345,78.399,88.928,85.428,75.614,66.409,70.798,63.419,80.917,71.546,69.832,69.524,70.997,66.720,63.605,64.469,71.562,68.733,66.972,62.756,69.626,66.827,62.265,68.357
72,83.873,119.862,103.951,96.035,79.753,80.320,112.724,95.260,84.229,90.252,97.675,117.175,93.112,74.014,77.310,90.152,85.766,74.835,67.568,70.969,64.273,81.286,72.027,70.634,69.631,71.594,66.905,63.559,64.756,70.949,69.030,68.088,63.532,69.745,66.677,63.098,68.715
73,83.689,121.855,104.112,97.457,80.231,81.579,112.779,96.140,84.657,90.378,99.166,117.828,94.439,74.329,77.526,89.307,85.053,76.154,67.156,71.131,64.405,80.498,72.163,70.455,69.431,70.899,66.694,63.475,64.242,70.898,68.999,66.613,63.426,70.136,66.641,62.896,68.385
74,83.523,121.446,104.657,96.062,79.842,80.253,112.394,95.488,84.238,90.506,98.735,117.446,93.460,74.331,78.227,89.947,85.640,75.728,66.482,71.150,63.870,80.583,72.410,69.788,69.951,71.330,66.713,63.863,64.382,71.153,68.875,66.952,63.295,70.822,66.944,63.161,69.045
75,83.781,120.815,104.290,96.419,79.845,81.285,112.395,95.577,84.396,90.300,98.599,117.134,93.158,74.271,77.371,89.421,85.674,75.952,66.369,71.012,63.878,80.172,71.951,70.216,69.462,71.522,67.176,63.691,65.075,70.775,68.751,67.692,63.198,70.477,67.340,63.315,68.317
76,84.007,121.163,104.470,96.074,80.541,82.402,112.148,95.623,84.546,90.436,98.371,116.887,93.400,74.043,77.573,89.764,85.404,76.331,68.259,71.331,64.099,80.197,71.935,69.762,69.284,71.565,66.697,63.498,64.357,70.775,68.322,67.257,63.468,70.492,67.230,62.830,68.294
77,83.709,121.534,103.973,96.988,80.959,85.281,112.904,94.980,84.307,89.771,99.032,117.350,93.404,74.129,77.888,90.141,85.121,75.559,67.452,70.960,63.808,80.397,71.927,69.837,70.484,70.639,67.062,63.924,64.549,70.982,68.897,67.339,62.977,70.334,66.637,63.553,68.742
78,83.782,121.587,104.086,97.504,80.500,85.808,111.402,94.964,85.105,90.010,99.227,117.962,93.540,73.926,77.354,89.083,85.341,75.493,65.934,70.815,64.601,80.993,72.122,69.813,69.782,70.359,66.468,64.118,65.029,71.399,68.650,66.638,63.046,70.239,66.937,62.501,68.597
79,84.038,122.279,104.313,97.345,81.076,88.937,111.956,95.440,84.223,89.552,98.606,117.915,93.814,74.023,77.870,89.527,85.222,75.890,67.711,71.504,63.595,80.443,71.905,70.139,69.716,71.045,66.606,63.395,64.891,71.249,68.332,66.992,62.724,70.207,66.456,62.782,69.253
80,83.523,121.558,104.154,97.806,80.244,89.070,112.930,94.979,84.086,90.245,99.196,117.863,93.492,73.911,77.822,90.369,85.015,75.629,67.306,70.590,63.665,81.081,72.674,69.412,69.084,70.494,66.525,63.622,64.461,70.589,68.755,67.675,62.652,70.356,67.158,63.111,68.733
81,83.179,122.442,104.570,96.078,79.994,90.521,112.717,95.910,84.465,90.289,98.366,118.608,93.529,74.688,77.703,89.103,85.586,76.007,67.066,70.919,64.110,80.908,72.201,69.264,69.027,71.188,67.167,64.256,64.457,70.994,69.109,67.398,63.113,70.422,66.728,63.020,68.344
82,83.618,122.544,104.464,96.663,80.297,92.493,111.995,95.297,84.410,89.841,98.251,117.517,94.120,74.108,77.486,90.009,85.962,76.199,67.339,71.271,64.419,79.908,71.500,69.145,69.929,71.001,67.229,63.460,64.491,70.568,68.876,67.206,63.772,70.325,67.243,63.342,68.398
83,83.781,122.998,104.899,97.019,80.965,93.895,112.258,96.254,84.702,89.871,98.545,117.767,93.092,74.220,77.750,89.912,85.293,75.316,67.631,71.069,64.029,80.493,71.446,69.593,69.182,71.160,66.926,63.439,64.389,71.180,68.902,67.325,63.207,70.172,66.710,62.882,68.833
84,83.402,121.552,104.111,97.221,80.152,96.591,113.106,95.980,84.824,90.192,98.886,117.831,92.510,73.903,77.677,89.684,85.112,75.629,66.967,71.231,64.107,80.325,72.321,70.204,69.618,70.511,67.238,63.105,64.457,70.667,68.732,67.011,63.463,70.561,67.145,62.397,68.710
85,83.814,123.330,104.532,96.547,81.402,99.227,112.046,95.287,85.003,90.059,98.588,118.253,92.894,74.066,77.393,89.559,85.380,76.114,66.748,71.104,63.448,80.668,71.584,70.141,69.511,70.574,67.403,63.836,64.539,71.087,68.482,67.237,62.947,70.360,67.127,63.059,68.149
86,83.530,123.904,104.832,98.279,80.348,98.465,112.324,94.823,84.898,90.559,98.883,117.812,93.326,74.065,77.800,89.847,85.790,75.732,67.767,70.356,64.543,80.956,71.617,69.871,70.280,70.469,66.574,64.130,64.790,70.535,68.885,67.218,62.733,70.018,67.396,63.245,68.317
87,83.872,123.678,104.733,97.070,80.402,99.565,112.886,95.068,84.794,90.445,99.259,117.914,93.538,73.948,77.529,89.559,85.391,75.007,67.196,70.788,63.659,80.644,72.090,70.388,69.818,70.478,66.387,63.565,64.309,71.306,68.697,66.802,63.048,70.494,66.638,62.989,68.529
88,84.966,122.951,104.905,97.171,80.032,100.977,112.373,95.254,84.865,90.521,98.520,118.260,92.835,74.118,77.433,90.000,85.649,75.118,66.714,70.900,64.442,80.410,71.416,69.962,69.373,71.141,67.282,63.584,64.655,71.589,69.073,66.757,63.544,70.908,66.821,63.200,68.932
89,84.455,122.574,105.402,97.205,79.734,102.671,112.094,95.071,84.524,90.518,99.235,118.382,93.570,74.281,77.437,89.449,85.592,75.195,66.588,70.971,64.047,80.945,71.522,70.073,69.213,70.807,66.289,64.046,64.229,71.153,68.559,67.085,62.924,70.261,67.029,63.576,68.620
90,84.402,123.965,104.942,97.035,80.025,101.899,111.456,95.992,84.546,90.827,99.042,117.783,93.126,74.071,78.246,90.552,85.401,75.588,66.930,71.012,63.890,80.959,72.106,70.331,70.053,71.254,66.704,63.830,64.558,70.997,68.784,67.463,63.343,70.229,66.779,63.723,68.529
91,83.666,123.481,104.725,97.182,79.285,104.166,112.972,95.341,84.193,90.339,98.984,117.586,93.800,73.607,77.060,89.222,85.104,76.026,66.910,71.856,64.215,80.406,72.209,70.468,70.018,71.231,65.961,63.916,65.034,71.745,69.003,67.297,63.191,70.110,66.403,63.027,69.557
92,83.293,123.189,104.575,97.384,80.604,102.808,113.180,95.905,84.660,90.530,98.312,118.229,92.865,74.610,77.342,89.362,85.890,75.537,66.731,71.158,63.818,80.393,72.076,70.018,69.049,71.244,67.250,64.008,64.671,71.129,68.581,66.836,62.949,70.312,66.959,63.088,68.493
93,83.431,123.163,104.873,97.229,79.446,105.007,112.952,95.116,84.905,90.067,98.302,117.396,94.212,74.117,77.491,90.106,85.886,75.423,67.465,70.902,64.167,80.611,71.562,70.419,69.747,70.700,66.229,63.821,64.382,71.438,68.790,66.703,62.836,69.501,67.112,62.646,68.253
94,83.260,124.403,105.236,97.174,79.601,110.040,112.363,95.662,84.803,89.650,98.651,117.855,93.409,74.445,77.845,89.388,85.619,74.860,67.635,70.700,64.273,80.524,72.707,70.642,69.538,70.853,66.604,64.038,64.724,71.153,68.609,66.847,63.166,70.501,66.914,63.726,68.471
95,83.214,124.153,104.928,96.802,80.718,108.418,113.024,95.533,84.726,89.457,98.928,117.941,93.354,74.172,77.864,89.426,85.114,76.173,67.007,70.867,64.279,80.367,71.535,70.267,69.516,70.263,67.315,63.643,64.609,71.102,68.745,66.678,63.021,70.666,66.996,63.399,68.303
96,83.436,123.654,105.774,96.915,80.649,110.281,113.079,95.785,85.161,90.275,98.321,117.811,93.191,73.971,77.132,89.277,85.541,76.206,67.206,70.802,63.769,80.314,72.073,69.720,70.244,70.668,67.431,63.353,64.241,71.520,68.870,67.079,63.007,69.974,66.757,63.141,69.769
97,83.767,123.261,105.710,96.415,80.354,108.465,111.877,94.728,84.358,89.712,98.342,118.020,93.750,74.132,77.590,89.366,85.529,75.640,66.950,71.356,63.727,80.168,72.293,70.158,69.204,70.339,66.616,63.557,64.828,70.498,68.943,67.110,63.495,70.345,66.454,63.381,68.471
98,84.055,122.654,105.273,98.391,79.978,104.678,113.090,95.329,84.340,90.313,98.704,118.540,93.290,74.228,77.482,89.186,85.192,75.581,66.449,71.192,63.992,80.323,72.302,70.508,70.067,70.219,67.243,63.368,64.630,70.547,68.604,66.929,63.567,70.246,66.452,63.179,68.905
99,85.029,123.316,104.629,97.217,79.930,102.086,113.133,95.495,84.823,90.299,98.786,117.767,93.044,74.155,77.282,89.504,85.297,75.654,67.751,71.108,63.992,79.993,72.652,70.709,69.871,70.796,65.706,63.393,64.927,70.637,68.347,66.667,62.318,70.116,66.770,63.032,68.548
100,84.144,123.676,104.710,97.539,79.358,98.946,113.140,96.210,84.900,90.105,98.729,118.565,92.582,74.045,77.355,89.858,85.737,76.232,66.442,71.285,64.417,80.500,72.236,70.958,69.133,70.629,66.979,63.626,64.451,71.195,69.002,67.215,63.286,70.824,67.205,63.678,69.615
101,83.888,122.727,103.733,97.566,79.858,96.764,113.291,95.773,85.233,89.728,99.025,118.490,93.405,74.113,76.732,89.504,85.227,76.360,67.661,71.692,64.293,80.688,72.527,71.470,69.436,70.750,66.866,63.929,64.377,70.937,68.999,67.486,63.175,70.567,66.992,63.293,67.683
102,84.010,122.967,104.322,96.686,80.009,94.956,113.318,95.374,85.297,90.361,98.638,117.589,93.781,74.199,76.934,89.426,85.185,75.967,67.332,71.644,63.965,80.513,71.495,71.304,69.427,70.976,66.613,63.683,64.787,70.435,68.484,66.992,63.147,70.229,67.114,63.195,68.729
103,83.814,122.145,104.888,97.368,80.066,96.748,112.530,95.814,84.732,89.937,99.001,118.430,93.935,73.960,77.711,88.628,85.296,76.371,66.372,71.342,63.907,80.362,71.658,70.942,70.133,70.799,67.118,62.805,64.884,71.069,68.660,67.280,63.666,70.070,66.697,62.490,68.656
104,84.464,121.774,105.163,96.663,80.266,99.010,112.225,95.305,84.968,89.731,99.090,118.454,93.487,73.864,77.845,90.172,85.795,76.254,67.495,71.954,63.800,80.605,72.117,70.901,70.409,70.456,66.759,63.080,64.544,71.354,68.807,66.427,63.124,70.240,66.812,62.905,69.032
105,83.950,123.098,104.791,96.965,80.516,99.794,112.046,96.140,85.267,90.185,99.235,117.941,93.816,74.129,77.138,89.340,85.735,76.309,66.834,71.746,63.905,79.653,71.492,70.725,70.067,71.196,67.014,63.208,64.096,71.081,68.756,67.201,63.346,69.873,66.658,63.186,67.864
106,83.866,124.096,105.453,98.147,80.832,102.399,111.651,96.251,85.109,90.160,99.910,118.747,93.874,73.799,77.214,89.246,85.545,76.176,67.136,71.656,63.936,80.480,72.511,70.209,70.684,71.046,67.025,63.429,64.399,70.751,69.109,67.319,63.150,70.398,66.949,63.159,68.620
107,83.957,123.198,104.443,97.159,79.940,99.418,112.764,95.835,84.950,90.755,99.785,117.937,93.805,74.438,77.526,89.388,84.960,76.283,66.532,71.275,63.955,79.819,72.318,70.327,69.907,71.101,66.532,63.729,64.205,70.631,69.077,67.136,63.452,69.903,66.323,63.143,68.941
108,84.049,123.466,104.754,98.047,80.016,99.063,113.001,95.575,84.680,89.922,98.902,118.199,94.076,73.562,77.669,90.133,84.951,76.485,67.953,71.400,63.917,80.096,72.158,69.764,69.476,70.666,66.465,63.303,64.300,70.462,68.813,67.904,63.394,69.978,67.010,62.283,68.353
109,83.948,121.906,104.629,98.066,80.661,101.540,113.160,96.018,84.461,90.715,98.756,117.584,92.743,73.747,76.637,89.576,85.661,76.467,67.372,71.369,63.965,80.821,72.196,70.522,69.671,71.196,66.162,64.080,65.097,71.619,68.552,66.910,63.041,70.475,66.821,62.812,69.339
110,84.116,123.202,104.151,96.430,79.772,99.420,113.423,96.036,85.013,90.658,99.659,118.185,93.563,74.168,77.352,90.030,85.149,76.221,67.090,71.144,63.924,80.616,72.198,70.363,70.618,70.834,66.444,63.418,64.237,70.739,68.934,67.675,63.122,70.637,66.420,62.764,68.828
111,84.468,122.560,104.200,97.252,80.503,98.386,112.300,95.562,85.317,90.376,99.444,118.838,94.142,73.986,76.907,89.660,85.693,76.533,67.449,71.208,64.384,81.317,71.810,70.219,69.987,70.452,66.127,63.279,64.009,70.799,68.873,66.799,63.541,70.095,66.876,62.712,69.701
112,83.158,122.992,104.838,97.000,79.858,101.502,112.893,95.841,84.497,90.419,99.106,117.794,93.993,73.975,76.741,89.750,85.623,76.390,67.219,70.963,64.025,80.454,71.590,69.807,69.720,70.853,66.558,63.342,64.826,71.066,68.654,66.879,62.809,70.347,66.497,63.297,68.873
113,84.266,122.935,104.202,96.318,79.348,99.818,113.017,96.526,84.524,90.454,98.992,118.141,92.685,74.032,76.934,89.681,85.208,76.673,66.983,70.787,64.438,80.295,72.049,69.674,69.933,70.749,66.444,63.206,64.111,71.141,68.690,67.816,63.263,69.804,66.834,63.544,68.710
114,83.517,123.503,105.218,96.740,79.104,96.839,112.575,95.527,84.607,90.288,99.637,118.494,93.874,73.904,76.539,89.629,85.500,76.544,67.096,70.952,64.229,80.007,71.636,69.861,68.667,70.745,66.549,63.830,64.618,70.844,68.410,67.243,63.136,69.923,67.497,63.247,68.448
115,83.670,122.914,105.104,97.888,79.671,95.187,112.250,96.742,85.150,90.882,98.184,118.674,93.667,74.279,77.907,89.861,85.215,76.415,67.365,71.402,64.256,80.240,72.005,70.573,70.440,70.807,66.734,63.433,64.266,70.961,68.941,67.192,63.560,70.242,67.115,63.673,68.724
116,84.669,122.509,104.143,97.504,81.367,92.470,113.034,95.521,84.579,91.016,99.070,118.633,93.168,74.022,77.144,89.731,85.005,75.728,67.502,71.467,64.169,80.234,72.269,70.147,69.884,70.804,66.384,63.380,64.358,70.736,68.830,67.260,63.078,70.281,66.599,63.102,69.348
117,84.605,121.945,104.038,97.310,80.563,92.726,112.587,95.452,84.710,90.079,98.550,117.929,93.062,73.902,77.331,89.646,85.326,75.967,67.292,71.531,63.886,80.194,72.236,70.353,69.724,70.862,66.986,63.109,64.502,70.562,68.688,66.746,63.740,70.336,66.582,63.785,68.629
118,84.257,122.314,104.187,95.504,79.706,95.965,113.066,94.983,85.028,90.239,97.529,118.643,93.506,74.183,77.346,89.989,85.766,75.338,67.807,70.698,64.136,80.465,72.375,70.396,69.560,71.013,66.363,63.504,64.440,70.562,68.744,66.791,63.272,70.191,66.256,63.562,68.552
119,83.800,122.800,104.490,97.078,80.335,96.741,113.190,96.423,84.242,90.937,99.415,118.606,93.462,73.936,77.117,89.649,85.302,76.669,67.163,71.252,64.047,80.648,72.886,71.069,70.564,70.595,66.782,63.546,64.619,70.583,68.802,67.630,62.963,70.273,67.310,63.029,69.167
120,83.878,123.477,104.330,96.182,80.582,99.003,112.853,96.710,84.743,90.160,98.670,118.428,93.327,74.056,78.159,89.480,85.394,76.386,67.535,71.648,64.556,80.247,72.198,71.118,68.916,70.669,66.801,63.521,64.113,71.090,68.680,67.893,63.470,70.431,67.063,63.497,68.765
121,83.823,122.460,104.703,97.143,80.864,96.802,113.128,96.192,84.485,90.239,99.003,117.367,93.678,73.714,77.367,90.768,85.510,75.011,67.385,71.296,64.149,80.570,71.837,70.610,69.173,71.104,66.884,63.324,64.507,71.324,69.087,66.949,63.309,70.545,66.614,62.810,69.783
122,83.534,123.289,104.368,97.585,80.636,100.799,113.712,96.030,84.507,90.338,98.653,117.965,94.122,73.705,77.550,89.803,85.553,75.875,67.605,71.058,64.364,80.360,72.380,70.658,69.649,70.488,66.748,63.569,64.186,70.844,68.565,67.195,62.979,70.301,67.001,63.181,68.756
123,83.699,121.084,104.148,95.965,78.956,99.406,112.501,95.880,85.025,90.848,98.546,117.494,92.864,74.170,77.728,89.693,84.928,76.357,67.256,71.183,63.736,80.454,72.777,70.788,69.653,70.285,67.343,63.666,64.353,71.183,68.428,66.514,62.889,70.242,66.816,63.079,68.213
124,83.452,123.024,104.701,97.620,79.066,98.580,111.227,95.590,84.688,90.152,98.216,117.803,92.936,74.331,77.864,89.415,85.186,74.776,67.625,71.542,64.610,81.096,71.878,70.256,69.502,70.478,67.125,63.424,64.560,71.384,68.489,66.893,62.555,70.440,66.769,63.166,68.344
