 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37
389,89.028,142.772,124.030,109.674,90.766,159.733,130.461,108.763,92.510,96.958,111.233,226.561,109.586,86.447,88.380,100.382,95.862,78.423,67.851,68.031,63.552,86.354,78.011,77.626,75.289,75.786,69.523,66.290,68.147,77.480,75.158,73.181,66.802,75.613,71.131,66.247,71.633
390,89.754,141.073,122.811,108.539,91.747,157.323,130.458,107.928,91.157,96.920,110.175,229.258,109.989,85.996,88.845,101.128,93.461,77.305,66.611,68.325,63.391,86.731,78.622,76.887,73.818,75.798,70.146,66.095,68.676,77.691,74.957,73.703,66.212,75.040,70.157,67.190,71.353
391,88.656,140.422,122.149,108.659,90.750,150.066,137.440,106.683,94.442,97.985,110.125,240.039,125.329,90.374,92.724,107.998,95.187,77.529,67.329,68.258,63.841,93.072,86.245,75.775,72.831,75.313,69.340,66.876,68.589,77.586,74.319,73.198,66.212,75.253,70.953,68.209,72.032
392,88.477,140.014,120.359,107.012,90.778,150.883,133.036,112.685,93.293,98.219,109.946,241.987,124.050,91.099,93.711,105.956,94.932,76.941,67.807,68.729,63.791,91.312,88.130,75.578,73.547,74.830,69.796,66.880,68.517,76.646,74.716,73.573,66.507,76.207,70.407,67.839,70.973
393,88.503,139.994,120.620,107.233,91.737,149.858,129.589,112.432,92.886,98.395,110.005,241.143,119.568,88.645,91.815,102.119,92.570,77.055,68.133,68.488,63.428,90.343,85.046,76.585,74.271,75.113,69.919,66.670,68.331,75.865,74.214,73.102,65.929,75.404,70.758,67.077,71.172
394,88.779,139.807,119.519,105.302,90.326,157.112,126.342,108.713,91.679,97.044,109.375,233.811,114.669,86.052,88.940,99.767,92.089,75.732,66.824,67.508,63.552,88.059,80.283,75.056,74.142,75.135,69.942,66.235,68.418,77.366,74.002,72.805,65.859,75.306,70.003,66.116,71.154
395,88.835,139.745,119.010,106.810,91.291,153.250,125.092,107.829,91.652,96.583,108.529,231.136,111.596,84.110,87.503,99.189,90.106,74.827,68.179,67.508,63.145,85.795,78.478,75.730,72.884,74.302,70.262,66.162,67.925,76.976,74.080,73.636,66.576,74.332,69.417,65.737,70.982
396,88.579,138.833,118.022,107.058,89.965,147.135,124.435,105.596,90.848,96.113,108.549,223.561,108.687,81.983,86.030,97.527,90.221,74.581,67.183,67.792,62.702,84.808,76.720,74.428,73.813,75.377,70.306,66.569,68.283,77.006,74.265,73.395,66.276,75.332,69.203,64.601,70.520
397,89.649,139.069,121.305,107.035,90.978,142.040,135.334,108.137,92.562,98.461,109.513,227.674,111.784,90.819,94.463,109.706,91.778,76.496,67.472,68.310,62.890,89.598,84.283,74.139,74.120,79.686,69.569,66.805,68.268,78.225,75.408,74.441,66.023,75.442,70.929,66.254,72.810
398,90.063,138.876,124.295,110.229,90.823,137.357,142.838,108.709,93.052,99.929,110.267,235.113,113.014,97.262,99.297,115.746,92.498,76.805,67.764,68.085,62.638,91.314,87.641,73.719,73.987,84.562,69.875,66.342,68.621,79.297,76.877,76.175,66.138,75.728,72.251,68.027,73.430
399,90.420,137.786,122.666,108.349,91.402,132.161,134.462,107.665,92.345,98.502,108.946,238.206,110.161,94.192,95.662,110.211,91.881,78.099,68.312,68.452,62.781,90.620,86.141,73.807,73.747,81.661,70.440,66.261,68.020,79.505,76.155,74.774,66.525,75.420,71.241,67.683,71.819
400,89.525,137.800,121.667,105.674,90.959,128.878,129.439,106.877,92.584,97.079,109.316,236.059,109.034,89.664,91.760,105.033,90.999,76.114,67.618,67.412,63.430,88.528,81.372,74.404,74.418,79.004,69.238,66.563,68.135,78.303,75.767,74.316,66.240,74.611,70.149,67.240,72.448
401,88.989,136.815,120.154,105.547,90.722,127.199,126.546,106.485,91.860,96.756,108.869,227.667,107.227,86.598,89.482,102.382,90.295,74.853,67.741,68.408,62.950,87.373,78.916,74.248,73.289,77.112,69.729,66.355,68.068,77.790,74.820,74.333,65.765,74.622,69.872,66.190,71.204
402,89.245,136.941,118.400,105.023,90.519,124.773,125.571,105.716,91.447,95.309,107.562,224.305,105.478,84.235,86.957,99.922,89.734,76.158,68.369,68.690,63.581,85.889,76.399,74.604,73.787,76.677,70.144,66.426,68.203,77.859,74.652,73.633,66.767,74.450,69.310,65.780,71.344
403,87.733,135.373,117.575,104.760,89.171,130.586,121.674,103.465,89.915,94.664,107.451,209.804,104.085,82.698,85.440,97.463,89.218,74.077,67.056,68.608,62.868,82.476,75.666,73.232,73.253,76.134,68.968,66.258,66.858,77.186,74.367,73.726,65.903,73.727,69.099,64.673,70.095
404,88.149,134.768,117.454,104.686,89.503,129.556,121.363,102.712,89.473,94.260,108.267,199.999,103.915,81.614,84.932,97.646,89.304,72.930,67.578,67.937,62.481,82.714,75.062,73.631,72.898,75.127,69.750,65.861,66.997,77.159,73.955,73.130,65.198,73.754,69.178,63.036,70.493
405,87.511,135.375,117.419,104.492,87.940,126.381,121.536,101.943,89.477,93.569,107.690,189.052,103.025,80.856,83.698,97.344,89.331,74.301,66.668,68.490,62.899,82.094,74.315,73.099,72.707,75.326,69.164,66.681,67.177,77.096,73.996,73.599,65.025,73.901,69.459,63.333,70.068
406,87.916,134.562,116.182,104.736,89.158,123.893,121.004,102.437,89.278,93.775,107.077,177.285,102.258,79.609,83.584,96.338,89.088,74.779,67.176,68.702,62.669,82.140,74.489,71.861,72.929,74.649,69.514,66.439,67.126,77.535,73.525,74.548,65.419,74.525,68.929,63.290,69.923
407,88.648,134.328,116.161,104.236,88.854,120.217,120.491,102.980,88.784,94.110,108.210,167.401,101.920,79.146,82.611,97.061,88.523,74.581,67.355,68.581,62.721,82.004,73.978,72.334,72.316,75.022,69.236,66.450,67.119,77.712,73.401,73.610,65.786,74.051,68.864,63.184,70.308
408,87.942,133.857,115.853,105.093,89.133,118.212,121.069,102.788,88.843,94.180,107.857,159.905,101.835,78.668,83.248,95.568,89.149,74.559,67.040,67.940,63.145,82.456,75.082,71.791,73.142,75.007,68.898,66.792,67.491,77.081,74.040,73.158,66.016,73.732,69.295,62.721,70.588
409,87.960,134.690,116.021,105.233,88.712,116.559,120.836,102.850,88.565,94.354,106.981,153.178,102.345,78.586,82.397,95.315,88.782,73.669,67.641,68.517,62.236,81.823,73.864,72.593,73.013,74.783,69.213,65.992,67.338,76.913,73.366,73.548,66.396,73.596,68.430,63.510,70.122
410,88.023,135.220,114.681,104.616,89.003,114.580,121.624,102.628,88.518,94.300,107.264,148.268,100.897,78.142,82.662,94.951,88.938,74.478,67.193,68.242,63.052,82.373,74.924,72.749,73.449,75.117,69.794,66.685,67.543,77.420,73.516,73.898,66.090,73.363,68.753,62.680,69.946
411,89.230,134.210,115.966,103.957,89.820,120.052,120.688,103.443,89.135,93.919,107.866,144.402,101.457,78.312,82.172,95.028,88.574,75.004,68.159,68.519,62.866,81.714,74.685,73.481,74.013,75.380,69.817,66.626,66.821,76.985,73.572,73.723,65.841,73.631,68.592,62.692,69.394
412,89.771,134.815,115.169,105.341,90.297,121.222,120.616,104.056,89.630,93.911,107.901,141.236,101.508,77.194,82.113,94.872,88.918,74.261,67.957,68.771,63.339,81.825,74.546,73.198,73.631,74.934,69.326,66.191,67.404,76.757,73.758,73.483,65.435,74.040,68.911,63.268,70.683
413,89.227,135.198,115.388,103.686,88.927,117.593,122.164,103.697,89.400,94.429,107.542,138.022,101.398,77.817,82.164,95.710,88.515,74.434,66.827,68.704,63.324,82.546,74.823,73.399,73.640,75.032,69.715,66.349,67.377,76.685,73.971,73.127,65.422,74.211,68.799,63.070,71.593
414,88.879,135.132,115.727,104.880,89.728,116.890,121.309,104.098,89.678,94.583,108.155,135.901,100.136,77.426,81.860,95.740,88.375,74.717,66.794,68.600,63.605,81.627,75.321,73.695,73.044,75.099,69.562,65.926,67.520,76.931,73.426,73.333,65.500,74.253,68.676,63.141,70.371
415,88.674,136.238,116.002,104.213,89.734,122.259,121.982,104.189,89.189,94.097,108.015,134.400,101.414,77.570,82.423,95.789,88.254,74.669,67.309,68.631,63.403,82.166,74.671,73.577,73.431,75.020,69.611,66.132,67.625,76.309,73.557,72.963,65.850,73.694,69.163,63.136,70.814
416,88.398,135.788,114.652,104.973,90.307,120.374,121.017,104.520,89.129,94.129,107.751,133.945,101.288,77.420,82.189,94.914,88.786,74.467,66.947,68.054,63.562,81.830,75.391,72.618,72.698,74.794,68.639,66.645,67.459,77.039,73.938,73.246,65.571,73.295,69.150,63.122,70.430
417,88.461,134.232,115.257,104.329,90.481,117.117,121.910,104.098,89.212,94.405,107.768,132.452,100.811,76.980,82.059,96.315,88.715,73.996,67.203,68.483,63.078,82.214,74.946,73.655,73.667,74.561,69.708,66.126,67.608,76.345,73.490,73.469,65.737,74.417,68.788,62.766,70.262
418,88.599,136.126,115.444,104.047,90.133,119.678,122.063,104.218,89.279,94.218,107.576,131.304,100.458,77.329,82.130,94.903,88.673,74.132,67.458,68.844,63.221,81.124,74.935,73.950,73.316,74.498,69.845,66.790,67.759,76.336,73.959,73.881,65.565,74.108,69.076,63.043,70.462
419,88.442,136.297,115.422,104.411,90.171,122.196,122.041,103.461,89.883,94.275,107.447,130.908,100.209,77.160,82.202,94.969,88.756,74.993,67.558,68.565,62.698,82.127,75.060,75.069,72.796,75.092,69.514,66.139,67.800,76.838,73.483,73.181,66.210,73.187,69.072,63.052,70.430
420,89.009,135.745,115.102,103.729,90.184,119.198,122.141,103.907,89.504,93.816,106.934,130.509,100.527,76.942,82.238,95.282,88.494,74.537,67.060,68.908,63.025,82.148,74.397,75.372,73.271,74.838,69.736,66.576,67.408,77.471,73.494,73.076,66.012,73.927,68.809,62.968,70.443
421,88.429,135.766,115.169,104.965,90.354,116.416,121.258,103.270,89.564,94.483,107.694,129.695,101.025,77.387,82.202,95.357,88.515,74.320,68.033,67.963,63.401,82.109,75.016,75.152,73.218,74.505,69.007,66.244,68.118,76.694,73.800,74.299,65.634,73.886,69.059,62.413,70.864
422,88.237,134.794,115.501,104.981,89.918,113.173,121.676,103.119,90.200,94.036,108.094,129.139,99.727,77.179,81.879,94.947,89.033,74.614,67.093,69.040,63.337,82.493,74.454,73.805,73.018,75.439,69.433,66.511,67.549,76.538,73.664,73.268,65.643,73.771,69.241,62.952,70.190
423,88.573,135.110,114.548,105.291,89.206,118.393,121.675,103.404,90.026,94.105,107.443,128.145,101.451,77.606,82.314,95.958,87.990,74.695,67.033,68.900,62.806,82.251,74.620,73.296,73.022,74.922,69.088,66.021,67.904,77.345,73.347,73.444,65.850,74.314,68.974,62.517,70.557
424,88.131,135.923,115.050,103.667,90.161,119.444,122.213,103.014,90.551,93.863,107.009,127.891,100.028,76.565,81.565,94.829,88.970,73.967,67.807,68.571,62.661,82.939,75.065,73.259,72.680,74.882,70.005,66.034,67.341,76.423,73.640,73.743,65.366,73.418,68.893,62.796,70.566
425,88.122,134.316,114.542,103.845,90.570,115.554,123.041,102.583,90.252,94.442,108.357,128.874,99.949,76.688,82.582,95.316,88.933,75.162,67.369,68.777,63.213,82.105,74.696,74.760,73.147,75.106,69.560,66.641,68.188,76.532,73.023,73.599,65.859,73.899,68.950,63.238,70.638
426,88.583,134.507,114.242,104.678,89.528,112.491,122.123,103.203,90.008,94.622,106.919,127.571,100.225,76.729,81.760,95.175,88.651,75.629,67.784,68.077,62.950,82.559,74.832,74.150,73.578,74.648,70.201,66.706,67.520,76.174,73.495,72.966,66.465,74.400,69.127,63.070,69.824
427,88.436,134.719,113.966,104.581,90.250,110.236,121.909,102.335,89.660,94.330,107.670,128.098,100.023,76.680,81.798,95.042,88.893,75.184,67.595,68.054,62.928,82.419,75.910,72.942,73.844,75.106,69.690,66.351,67.524,76.982,73.128,72.949,65.947,73.439,69.200,63.005,69.570
428,88.340,135.224,114.110,103.543,90.149,108.502,122.048,102.868,90.257,94.525,107.244,127.340,99.865,77.121,81.883,95.720,88.763,74.357,67.867,68.504,63.103,81.910,74.579,73.050,74.107,75.085,69.595,66.395,67.519,76.817,73.942,73.455,66.108,73.523,68.546,62.952,70.154
429,88.367,134.778,113.947,104.314,90.516,106.260,121.888,102.772,90.382,94.943,108.224,127.937,99.857,76.517,81.790,95.709,88.649,73.750,66.894,68.485,63.343,82.395,74.617,72.506,74.044,75.105,70.192,66.752,67.858,77.225,73.612,72.802,66.065,74.007,69.221,62.671,70.946
430,88.315,134.811,113.740,103.109,90.041,104.003,122.670,102.767,89.911,94.562,107.802,127.377,100.204,77.152,82.096,95.257,88.255,74.062,67.336,68.610,62.822,82.852,74.856,73.022,72.947,75.244,70.093,66.737,67.875,76.450,73.748,72.904,65.772,74.143,68.935,62.512,69.955
431,88.138,135.570,114.229,103.326,90.772,102.652,122.189,102.965,89.879,94.543,107.708,128.106,100.326,77.334,82.535,95.169,88.105,74.526,67.608,68.010,63.285,82.860,74.584,72.724,73.876,75.055,69.484,66.347,67.753,77.159,73.898,72.890,66.203,73.879,69.003,63.698,70.439
432,88.296,134.833,114.465,103.504,91.339,100.654,122.055,102.863,89.327,94.242,107.906,127.312,100.352,76.838,81.924,95.851,88.447,74.996,67.030,68.450,63.752,82.376,74.899,72.642,73.009,74.664,69.924,66.521,67.683,76.237,73.594,73.161,66.002,73.699,68.499,63.102,70.389
433,88.246,134.633,114.323,103.167,89.763,101.820,121.882,102.584,89.718,95.123,107.626,127.835,100.437,76.942,81.707,95.002,88.516,74.849,67.608,68.981,63.267,82.675,74.429,72.601,74.222,74.836,69.681,66.542,67.468,76.414,73.588,73.489,65.643,73.472,69.234,63.247,70.172
434,88.449,134.870,114.043,104.267,90.098,106.745,121.836,102.736,89.446,94.760,107.382,127.742,99.834,76.732,81.991,95.232,88.672,74.860,67.688,68.594,63.149,82.319,75.245,73.222,73.271,74.557,70.137,66.824,68.010,75.318,73.425,73.585,65.919,74.705,68.651,62.735,70.489
435,87.843,134.405,114.213,103.678,89.709,106.014,122.654,102.961,89.105,95.403,107.355,127.362,99.595,76.681,81.614,95.387,88.889,74.250,67.781,68.796,63.097,82.830,74.970,73.208,74.276,74.586,69.484,66.084,67.561,76.769,73.269,72.856,66.180,72.894,68.438,62.955,70.421
436,90.363,134.350,114.842,102.791,90.608,104.241,122.717,102.443,89.770,94.400,107.902,127.028,99.917,76.431,82.170,94.415,87.959,74.621,67.575,68.446,63.289,82.485,74.302,73.669,73.378,74.834,69.919,66.311,67.382,75.928,73.872,73.927,65.919,73.470,69.076,63.086,69.792
437,89.910,134.986,113.482,104.337,89.658,104.920,121.530,103.423,90.264,95.098,106.781,127.643,99.205,76.653,82.414,95.792,88.657,74.721,68.070,68.833,63.742,82.568,74.720,74.321,74.009,74.879,69.616,66.120,68.154,76.414,73.535,73.822,66.124,74.339,68.775,63.102,70.190
438,89.121,135.697,114.029,103.027,88.835,109.339,122.797,102.847,89.281,95.103,107.451,127.657,99.050,76.645,81.527,95.100,88.768,75.228,67.090,68.787,63.163,82.921,74.598,73.995,73.862,74.778,70.067,65.996,67.590,76.051,73.496,73.285,65.871,74.103,68.860,62.932,70.335
439,88.537,135.811,114.116,103.264,89.421,106.921,121.993,102.718,89.494,94.895,107.879,127.149,98.892,76.943,81.894,95.818,87.893,75.695,67.588,68.415,63.399,82.472,74.587,73.182,72.871,74.786,69.847,66.298,67.558,76.222,74.027,73.254,65.488,74.372,68.433,63.567,70.000
440,88.822,135.344,114.417,103.368,90.079,104.837,122.145,102.378,89.092,94.849,108.015,127.847,100.021,76.549,81.433,94.840,87.754,73.915,67.894,68.188,63.498,82.288,75.171,72.628,73.213,74.591,70.137,66.485,67.432,76.589,73.348,72.726,65.850,74.103,68.983,62.939,70.475
441,88.971,134.931,114.076,103.093,90.054,105.143,122.999,102.898,89.451,94.506,108.092,127.526,99.398,76.836,81.692,95.476,88.472,75.055,66.993,68.062,63.818,83.024,74.462,72.634,73.800,74.832,69.780,66.349,68.002,76.279,73.384,73.223,65.813,73.932,68.924,63.472,71.023
442,88.137,134.279,114.695,103.787,89.965,110.535,121.779,103.123,89.668,94.581,107.875,137.913,100.085,76.947,82.125,95.196,88.601,74.423,67.698,69.331,62.795,82.347,75.076,72.965,73.467,74.547,69.634,65.933,67.916,75.036,73.683,72.559,65.760,74.457,68.604,63.172,70.389
443,91.315,137.426,116.037,105.438,90.655,129.201,127.733,107.884,91.756,96.734,108.367,168.802,118.278,81.452,87.104,102.468,89.679,75.562,67.934,69.248,64.376,85.011,79.538,73.741,72.667,75.275,70.123,66.303,67.998,76.171,73.836,73.497,66.495,75.459,72.192,64.127,72.733
444,91.454,138.839,117.433,104.950,90.858,146.126,127.230,106.505,91.238,96.172,108.359,178.948,119.600,81.105,86.907,101.077,89.182,76.401,67.980,69.225,63.622,84.177,78.530,76.391,73.956,75.811,69.817,66.181,68.142,76.090,73.744,72.254,65.959,74.369,72.072,63.866,71.656
445,91.065,138.171,116.404,105.810,91.475,143.930,127.232,107.146,92.052,96.120,108.918,193.975,117.496,81.954,87.665,100.654,89.481,75.257,68.040,69.042,63.946,85.533,80.011,78.070,73.284,75.530,69.674,66.498,67.899,76.342,73.874,72.785,65.931,73.866,70.697,63.771,72.195
446,89.681,137.914,116.787,106.426,90.823,147.565,131.806,108.248,93.336,97.118,110.065,225.104,119.818,86.194,93.616,102.552,91.308,74.529,68.070,69.031,64.171,89.074,83.967,77.800,73.196,75.725,69.620,66.527,67.674,77.021,74.618,73.475,66.198,74.806,71.588,64.971,71.719
447,90.595,138.356,119.603,110.225,90.873,144.722,139.658,114.371,93.977,98.492,111.570,238.460,120.080,88.812,96.728,102.050,93.067,74.938,67.681,68.756,63.907,95.041,88.709,75.645,73.120,76.875,70.248,65.872,68.184,78.243,75.417,73.791,66.274,76.772,70.969,66.592,71.552
448,91.404,141.189,121.667,112.984,91.016,149.005,144.834,114.434,93.826,97.531,112.289,241.688,121.612,88.895,96.261,100.736,93.989,76.121,67.196,69.187,63.938,95.775,86.791,73.998,73.747,76.991,69.970,66.216,67.990,77.955,75.519,72.929,66.258,75.895,71.570,66.408,71.896
449,89.813,139.882,121.080,114.523,91.247,155.180,145.900,111.601,94.175,98.873,110.306,245.533,125.973,94.407,99.142,106.801,94.410,74.610,68.645,68.681,63.682,101.345,90.405,74.510,73.369,77.285,70.049,66.649,67.650,78.264,75.796,73.364,66.820,75.774,71.448,66.912,71.964
450,89.810,143.485,122.874,115.043,90.680,164.297,138.626,115.092,94.405,99.431,111.361,247.383,128.499,96.823,98.722,107.264,95.467,76.074,67.917,69.202,63.116,98.629,91.149,72.792,74.196,76.310,69.634,66.439,68.032,78.811,75.321,73.342,65.988,76.149,72.069,68.689,72.036
451,89.346,144.544,122.567,113.643,90.076,162.124,131.876,124.071,93.879,100.246,111.756,245.329,130.083,98.253,99.214,106.383,97.302,76.743,67.605,69.773,63.800,97.192,90.310,72.612,72.613,75.481,69.926,66.668,67.618,77.571,74.928,72.895,66.523,77.211,72.292,70.721,72.167
452,90.093,143.837,123.706,113.798,91.389,162.741,131.982,132.423,93.308,100.624,113.007,244.715,124.051,98.209,102.272,104.025,97.368,76.809,67.452,69.419,63.355,95.900,89.136,72.637,72.484,76.849,69.458,66.172,68.220,77.159,75.212,73.497,66.631,78.545,71.344,70.456,71.833
453,90.385,145.849,124.643,114.593,90.848,160.262,130.273,136.186,93.281,100.759,112.686,244.050,120.343,96.082,101.450,101.250,97.298,76.232,67.851,69.996,63.233,96.096,87.940,72.728,73.840,77.971,69.669,66.681,67.643,78.808,75.818,72.511,66.696,78.642,70.805,69.599,71.480
454,89.742,145.564,122.826,111.922,90.361,154.722,128.396,141.353,92.701,100.427,111.851,240.848,115.828,94.405,97.282,100.862,95.797,75.077,68.748,69.615,63.510,93.712,86.103,73.085,73.102,77.368,69.567,66.321,67.698,77.787,75.449,72.545,66.495,79.371,70.162,69.857,71.276
455,89.996,143.519,122.626,109.744,91.889,149.802,125.828,135.458,91.769,99.089,110.436,236.109,112.609,90.850,94.089,98.582,93.653,75.798,68.631,69.340,63.434,91.096,81.957,73.562,72.920,75.938,70.090,66.445,67.720,78.556,75.133,73.345,66.622,78.086,69.239,68.390,70.213
456,89.265,142.265,120.674,108.671,89.766,145.070,127.975,131.868,92.173,99.242,109.739,236.814,109.235,89.730,93.140,98.175,93.242,75.110,67.243,69.496,63.397,92.094,81.057,73.637,72.604,75.522,69.755,65.901,68.333,77.195,74.658,72.034,65.705,77.809,69.341,67.664,70.973
457,88.852,140.800,119.066,106.822,90.383,140.425,128.129,130.176,92.887,99.175,108.801,237.134,107.504,88.250,91.800,97.505,92.018,74.526,68.056,69.029,63.174,91.686,81.236,74.169,73.204,76.173,70.148,65.947,68.041,77.165,74.680,73.203,66.177,77.323,69.044,67.474,70.557
458,89.316,139.554,118.944,104.744,89.481,135.696,128.841,132.619,93.221,99.374,109.639,241.473,106.581,89.395,93.968,98.717,91.644,75.129,68.296,70.056,63.424,93.293,80.924,74.008,73.809,76.318,68.998,66.042,68.565,77.003,75.226,72.791,66.353,77.240,69.103,67.946,71.552
459,88.833,141.228,118.031,105.953,91.184,141.580,128.551,134.417,92.498,99.321,109.611,242.183,105.579,90.147,94.732,97.567,91.289,75.320,68.432,69.110,63.506,93.448,81.399,75.168,73.444,75.966,69.741,66.218,67.831,77.664,75.076,73.110,66.419,77.306,69.132,67.073,70.633
460,89.158,139.658,118.674,103.977,89.823,140.407,126.919,130.225,92.154,98.218,108.398,239.573,104.227,87.818,92.412,97.250,90.249,74.790,68.020,68.987,63.680,90.814,79.226,76.335,72.689,75.373,69.748,65.901,67.608,76.450,75.019,73.305,66.422,77.167,69.319,66.855,70.534
461,88.266,138.695,117.947,103.667,89.978,136.514,125.721,124.776,91.622,97.362,108.725,234.773,103.616,85.619,89.078,96.817,89.972,76.140,68.140,68.921,63.124,90.330,77.840,75.450,73.858,75.112,69.201,66.550,68.090,76.703,74.283,71.460,65.634,75.558,68.858,65.644,70.910
462,88.935,138.436,118.034,103.907,89.500,133.187,124.094,118.841,91.108,96.679,108.633,232.835,103.531,83.425,86.803,96.509,89.387,74.721,67.096,68.608,63.872,88.354,76.092,74.072,72.844,74.531,69.597,66.170,67.512,76.372,74.303,72.593,66.502,75.934,68.742,65.433,71.136
