 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
986,116.834,137.675,134.429,138.970,131.729,123.768,128.467,116.812,115.294,125.148,122.053,112.319,116.902,117.863,111.880,113.500,113.470
987,116.141,137.364,134.820,140.288,131.649,125.071,128.142,117.393,114.477,125.519,121.766,112.303,116.355,118.496,112.884,113.924,113.575
988,116.807,137.879,134.939,139.251,130.881,124.236,128.375,117.039,114.739,125.143,122.218,113.048,116.111,118.903,111.508,113.248,112.980
989,116.469,137.802,135.408,138.922,130.905,124.341,127.592,117.379,114.817,125.249,121.845,112.948,115.749,118.082,111.991,113.738,113.603
990,117.813,136.555,134.902,137.997,130.537,123.522,127.997,117.265,113.532,124.621,121.449,113.550,116.160,118.324,111.565,113.745,112.626
991,117.261,136.825,134.274,139.841,131.798,123.518,127.123,117.551,114.068,125.347,121.146,112.798,117.798,119.009,112.009,114.087,113.581
992,118.181,138.609,135.062,139.615,129.896,124.190,128.019,116.847,113.523,125.509,121.334,112.283,117.038,118.594,111.773,113.835,113.483
993,118.015,137.546,135.051,137.930,131.430,123.470,127.698,117.120,114.000,125.178,121.147,112.424,117.509,118.030,111.871,113.535,113.801
994,117.472,137.173,134.535,141.032,131.972,124.518,126.913,117.387,114.566,125.940,121.666,112.691,115.934,117.878,111.707,113.399,112.994
995,116.390,138.157,135.097,139.367,131.186,123.347,128.997,117.132,113.682,125.008,121.153,112.938,117.153,118.972,111.707,112.764,113.666
996,117.715,137.895,135.613,139.868,130.970,123.810,128.780,117.263,113.778,125.429,121.760,112.469,117.571,117.835,112.102,113.713,113.568
997,117.218,138.822,135.555,140.321,131.067,124.210,127.634,116.561,114.037,125.251,121.869,112.479,117.244,118.790,112.234,113.151,113.861
998,116.739,138.354,135.004,139.636,130.787,123.609,128.123,116.547,114.394,125.709,121.643,112.241,116.341,118.539,111.619,113.770,113.299
999,117.933,137.441,134.841,139.768,131.163,123.792,127.196,116.979,114.375,125.326,121.980,112.356,115.704,118.137,112.147,113.511,112.620
1000,117.844,138.362,136.206,141.364,131.273,124.450,128.255,117.487,114.869,125.241,121.631,113.329,116.669,118.609,111.760,114.154,113.448
1001,117.745,137.212,135.223,140.329,130.886,123.837,127.828,117.017,114.464,125.511,120.680,112.632,117.390,118.541,112.204,114.128,113.555
1002,117.294,138.450,135.354,140.623,132.622,124.010,127.988,117.335,114.224,124.949,120.766,112.525,117.164,118.880,112.129,113.874,113.743
1003,118.291,138.027,134.974,140.674,131.436,124.429,128.510,117.702,114.020,125.556,121.622,113.303,116.983,118.882,112.116,114.176,113.819
1004,116.736,137.916,135.379,140.143,132.108,123.500,128.194,117.749,113.930,125.415,121.234,112.869,116.916,118.524,111.860,113.738,113.641
1005,117.175,137.848,136.700,140.456,131.136,125.121,127.863,117.240,114.795,125.576,121.616,112.781,117.052,118.908,111.961,113.741,113.101
1006,117.414,138.623,135.467,141.553,131.614,124.018,128.625,117.969,113.998,126.220,121.142,113.367,117.362,118.702,112.599,114.041,113.784
1007,117.206,137.402,135.636,141.439,132.105,125.349,128.134,117.563,114.227,124.701,121.758,113.014,117.540,118.657,111.937,113.793,113.892
1008,118.144,138.212,135.243,140.544,131.132,123.968,127.839,117.230,114.065,125.032,121.471,112.743,116.871,118.470,111.496,114.011,113.451
1009,118.218,137.228,135.909,140.733,130.852,123.893,128.469,118.157,114.673,125.494,121.849,112.297,117.338,117.985,111.148,113.610,113.696
1010,117.377,137.886,135.094,141.313,132.126,123.474,127.946,117.621,115.107,124.701,121.218,112.840,117.373,117.674,111.943,113.356,113.147
1011,118.190,137.729,135.773,142.003,131.020,124.036,128.028,117.520,113.569,125.605,121.663,113.231,117.233,118.427,112.501,114.585,113.578
1012,118.086,137.984,140.484,141.294,131.168,124.014,129.964,117.919,114.845,125.500,121.121,113.323,117.237,118.713,112.603,113.489,113.609
1013,118.448,139.220,142.307,140.771,132.006,124.038,131.530,117.644,114.786,125.744,121.869,113.087,117.449,119.925,111.753,114.332,113.628
1014,118.880,137.646,139.961,141.771,131.798,123.683,130.372,117.642,115.174,125.733,122.442,113.326,117.324,119.195,111.953,113.996,113.436
1015,118.537,138.178,138.260,140.879,132.349,124.040,129.734,117.677,113.937,125.530,121.531,113.228,116.930,118.433,112.104,113.422,112.918
1016,117.512,138.410,138.355,141.140,131.786,123.369,129.144,117.290,115.266,125.562,121.510,113.215,116.474,118.963,112.009,114.126,113.273
1017,118.702,138.001,136.976,141.189,130.868,125.220,128.069,117.364,115.004,125.523,121.735,112.710,117.955,118.781,112.100,114.303,113.382
1018,118.184,137.831,138.286,140.488,131.366,123.605,129.828,117.915,114.878,125.272,121.964,112.615,116.704,118.953,111.732,114.179,113.381
1019,118.104,137.720,136.947,142.038,131.467,124.165,128.972,117.309,114.704,125.503,121.808,112.856,116.993,118.444,112.288,113.982,114.244
1020,117.770,137.996,137.407,141.005,132.030,124.448,129.868,118.261,114.388,124.996,121.869,112.945,117.446,119.577,111.676,113.794,113.156
1021,116.791,138.515,136.985,142.078,132.314,123.694,127.809,117.418,114.597,125.313,121.089,112.984,118.404,118.491,111.794,113.741,113.282
1022,118.672,138.880,136.718,141.577,131.506,124.514,128.335,117.015,114.725,124.739,122.091,113.313,117.868,118.124,111.971,114.207,113.415
1023,116.724,137.907,136.548,141.299,131.764,124.008,128.535,118.236,114.436,125.698,122.684,113.038,117.551,118.457,111.367,113.181,113.857
1024,118.092,138.219,138.333,141.469,132.078,125.308,128.812,118.364,114.353,126.114,122.295,113.315,117.432,119.000,111.288,113.957,113.782
1025,119.331,141.433,152.196,141.606,133.902,125.228,132.870,118.607,114.464,125.545,122.425,112.954,118.739,118.670,112.068,113.759,114.048
1026,119.521,144.056,163.690,143.005,134.362,125.817,135.908,120.540,115.695,125.996,123.146,114.631,116.927,119.507,112.869,113.635,113.898
1027,119.350,142.556,158.476,142.313,133.440,125.401,137.179,119.836,114.597,125.857,123.361,113.192,116.686,120.189,111.542,114.376,114.131
1028,120.252,141.780,152.870,143.173,133.054,124.042,134.543,119.277,115.298,125.988,122.835,113.629,117.443,119.199,112.089,114.245,113.756
1029,119.034,140.822,148.064,142.075,133.473,125.129,133.158,119.296,115.632,126.551,122.982,112.886,116.429,118.663,112.309,113.379,113.635
1030,119.482,140.342,145.661,141.345,133.609,123.974,131.250,118.683,113.908,126.031,122.377,112.577,116.955,119.305,112.029,113.940,113.863
1031,118.911,139.277,143.985,142.431,132.605,124.891,132.064,118.426,114.229,125.100,121.623,112.667,117.258,119.876,112.122,114.004,112.959
1032,119.865,139.214,141.817,141.981,132.038,124.294,129.446,118.495,114.118,126.209,122.066,113.466,117.265,118.253,112.254,114.140,113.879
1033,118.887,139.117,139.603,141.410,132.670,125.069,129.752,118.636,114.904,125.278,121.410,112.994,116.557,119.178,112.104,114.161,113.489
1034,119.202,139.598,139.456,141.922,131.898,124.831,130.191,119.087,114.233,125.770,121.375,113.107,117.178,118.800,111.905,114.241,113.660
1035,119.009,139.192,138.091,143.280,132.288,124.095,129.545,118.569,114.704,125.653,121.391,112.752,118.199,119.433,112.129,113.812,113.800
1036,118.709,139.475,137.651,142.259,133.484,125.115,129.653,117.487,115.185,125.304,122.114,112.843,117.017,118.826,111.860,113.140,113.105
1037,118.362,138.972,138.058,142.259,132.290,124.845,129.161,118.219,114.786,125.305,121.698,112.528,117.146,119.041,112.274,114.631,112.924
1038,119.936,139.629,138.037,141.919,131.925,125.085,129.684,117.791,114.111,125.982,121.789,112.799,117.425,118.734,111.617,113.599,113.974
1039,118.586,137.633,138.086,142.636,131.942,124.540,129.135,117.986,115.397,125.998,121.544,113.202,117.052,118.090,112.125,114.009,113.366
1040,118.635,139.300,137.490,142.302,132.759,124.815,128.906,117.609,114.377,125.775,121.535,114.025,117.704,118.822,112.116,113.610,114.161
1041,119.488,137.845,136.860,142.043,131.868,124.923,128.990,117.936,114.717,125.991,121.465,112.501,117.226,118.388,111.572,113.874,113.199
1042,118.497,138.305,136.466,141.563,132.575,124.042,128.615,117.983,113.739,125.397,120.982,113.273,116.606,118.925,111.968,113.207,113.724
1043,118.911,138.169,136.253,143.604,131.386,125.486,129.042,117.656,114.144,125.696,122.361,112.613,117.425,119.288,112.095,114.083,113.761
1044,119.245,139.519,136.516,142.884,133.359,124.891,128.125,117.474,114.913,125.738,121.135,112.590,116.707,118.751,112.469,114.168,113.549
1045,117.883,138.538,137.549,143.825,133.396,125.248,128.653,117.420,115.057,125.911,121.242,113.283,117.767,118.878,110.830,113.484,113.718
1046,119.107,138.442,136.719,142.291,132.697,124.169,129.502,118.052,114.388,126.035,121.757,112.538,117.683,119.022,111.678,113.739,113.016
1047,119.055,138.865,136.199,142.822,132.108,125.226,128.983,117.410,113.545,125.843,121.064,112.183,117.895,119.279,112.250,114.392,112.847
1048,118.847,138.007,136.227,142.693,130.999,125.823,129.625,117.101,114.166,126.205,122.147,112.316,117.125,118.588,112.161,113.911,113.653
1049,118.423,138.454,137.192,143.795,133.875,125.069,129.278,117.571,113.841,125.721,121.465,113.052,117.920,119.532,111.987,113.559,113.372
1050,119.123,139.741,136.484,142.310,132.435,124.546,128.408,116.741,114.410,125.608,122.277,112.613,117.864,119.172,112.490,113.821,113.315
1051,119.601,139.834,136.376,141.774,131.668,124.421,128.198,117.544,113.590,125.872,121.782,112.645,116.927,119.007,111.606,114.115,113.745
1052,119.340,138.453,136.444,142.776,132.709,124.214,128.144,117.737,114.139,125.715,122.364,113.958,117.780,118.345,111.401,112.954,113.390
1053,118.850,138.679,136.155,143.348,131.847,125.935,127.863,118.186,114.492,125.937,121.767,112.595,118.261,119.174,111.825,113.775,113.701
1054,118.592,138.661,137.041,142.364,131.744,124.518,128.594,117.253,114.521,126.255,122.579,113.329,117.920,118.410,111.996,113.445,113.425
1055,119.098,138.774,136.889,143.213,132.420,124.458,128.184,117.828,114.246,126.220,120.984,113.140,117.272,118.223,112.048,114.121,113.364
1056,119.620,138.496,136.657,142.819,131.695,124.871,128.479,118.197,114.512,126.233,122.663,113.310,118.223,118.728,111.408,114.271,113.803
1057,118.724,138.220,137.213,142.682,131.493,125.248,129.646,117.515,115.499,126.044,121.950,112.994,117.631,118.532,112.068,114.585,113.473
1058,119.420,138.944,136.997,142.536,133.112,125.095,128.826,117.364,114.272,126.345,121.282,113.010,117.627,118.212,113.123,113.980,113.533
1059,119.429,139.240,140.441,143.140,132.334,125.286,129.425,116.992,114.824,126.508,122.266,113.328,116.976,118.923,111.621,114.099,114.229
1060,120.086,140.299,148.846,144.970,133.578,125.220,132.769,118.091,114.553,126.487,121.318,113.224,117.610,119.007,112.301,113.454,113.693
1061,119.730,140.799,144.873,143.822,132.781,124.690,131.724,117.990,114.621,126.514,121.940,113.489,117.418,119.021,111.909,114.213,113.647
1062,118.175,139.635,142.189,144.315,132.482,125.238,130.835,117.671,114.074,126.509,121.915,113.468,117.916,118.169,112.122,114.518,113.791
1063,119.515,140.643,140.916,143.865,132.491,124.226,129.830,118.095,115.220,125.964,121.696,113.792,117.362,119.597,112.803,113.785,113.482
1064,119.098,138.189,139.755,142.970,132.395,125.351,129.012,117.716,114.715,125.880,122.208,113.108,117.986,118.440,111.689,113.596,113.796
1065,119.169,139.842,138.353,143.730,132.393,124.405,129.675,117.812,114.475,126.016,121.719,113.076,117.341,118.721,112.635,113.440,113.636
1066,119.939,138.751,139.585,143.712,133.366,125.181,129.592,118.213,114.708,125.866,121.403,112.564,117.509,118.311,111.814,113.479,113.599
1067,119.184,138.879,137.989,142.447,131.693,125.722,129.833,117.424,114.606,126.428,122.085,112.973,117.024,119.451,112.082,113.746,113.931
1068,117.969,138.142,138.017,143.768,131.781,125.036,129.233,117.814,114.625,126.840,121.535,113.162,117.439,119.912,111.798,114.105,113.901
1069,118.252,139.494,137.517,142.412,131.530,124.843,128.693,118.101,114.889,125.898,122.499,113.257,119.021,118.489,111.733,113.660,113.620
1070,119.193,138.516,137.920,143.270,132.493,124.331,129.179,116.971,114.529,126.228,121.854,112.981,117.352,119.684,111.404,114.151,113.585
1071,120.040,139.772,137.073,144.224,131.544,124.391,130.342,118.236,114.867,126.157,121.734,112.602,116.972,119.390,111.635,113.950,113.442
1072,120.353,139.629,137.177,142.925,132.131,125.004,128.589,117.054,113.505,126.535,121.766,113.814,118.345,119.017,112.540,113.365,112.809
1073,119.509,139.469,137.404,143.550,132.038,124.548,128.292,117.236,114.100,126.491,122.369,113.136,118.805,118.558,112.576,114.399,113.559
1074,119.098,138.905,136.748,143.369,132.446,124.681,128.790,117.745,114.349,126.549,122.048,112.883,117.070,118.865,111.399,113.902,113.111
1075,119.589,139.428,136.911,142.520,132.879,124.546,128.458,117.952,113.800,126.207,121.586,112.895,117.146,119.148,112.041,114.255,114.034
1076,119.245,139.481,137.136,143.065,131.504,124.696,127.946,117.758,114.536,126.491,121.357,112.869,118.101,118.916,111.950,114.411,113.810
1077,118.678,139.003,136.454,141.822,131.912,125.413,128.467,117.534,113.880,126.143,121.856,113.475,117.213,118.043,112.354,113.727,113.959
1078,118.702,138.354,136.112,143.218,132.420,125.653,128.476,117.375,114.797,126.754,121.952,113.377,117.411,118.627,112.386,113.885,113.491
1079,119.534,139.555,136.339,143.162,132.375,125.419,127.917,117.149,114.309,126.359,122.744,112.896,118.174,119.094,111.635,113.534,113.943
1080,120.660,138.182,137.162,143.792,131.240,123.960,128.679,117.710,113.627,125.940,122.011,113.595,118.774,118.507,111.317,114.101,113.307
1081,120.071,139.191,136.324,143.148,133.293,125.988,127.922,117.271,114.351,127.156,122.325,112.772,118.101,119.500,112.311,113.287,113.359
1082,118.629,138.577,136.199,144.340,131.619,124.798,128.299,117.712,115.094,126.076,121.998,113.136,117.523,118.654,111.648,113.351,114.107
1083,119.138,138.648,137.181,142.251,132.131,124.458,128.082,116.809,114.120,126.603,121.488,112.947,117.436,118.292,112.442,113.814,113.639
1084,119.865,137.831,135.819,143.507,132.658,124.526,127.684,117.652,113.789,126.401,122.034,113.114,118.286,119.476,112.191,113.745,113.374
1085,120.313,139.183,136.058,144.388,132.189,124.911,128.741,116.812,114.285,126.661,121.583,112.945,118.261,118.170,111.987,113.539,113.587
1086,119.942,139.439,136.712,143.677,132.261,125.028,127.995,117.925,113.346,126.145,121.623,113.606,118.199,118.740,111.546,113.979,113.747
1087,119.902,139.244,137.748,145.555,132.318,124.546,128.884,117.582,114.281,126.657,121.833,112.153,118.369,118.848,111.157,113.833,114.473
1088,120.543,143.621,160.858,145.253,135.381,126.268,135.005,119.437,113.941,127.173,122.231,114.245,119.244,119.659,112.630,114.183,113.879
1089,121.718,144.939,163.047,144.426,135.962,126.607,138.028,120.443,115.185,126.789,123.016,114.808,118.655,120.659,111.814,113.991,114.193
1090,120.595,144.291,161.824,144.183,134.534,126.454,137.729,120.012,114.190,126.806,122.652,113.769,117.944,120.139,111.705,114.360,113.312
1091,122.586,144.825,170.853,143.601,135.940,127.018,140.193,119.445,115.503,127.328,123.115,114.791,117.829,121.367,112.413,114.243,113.866
1092,123.755,149.149,182.436,144.666,137.354,127.760,142.642,119.745,114.882,126.859,123.092,115.367,117.721,121.865,112.086,114.596,113.959
1093,123.534,150.160,182.440,143.124,138.524,126.919,143.203,120.520,114.878,126.952,123.346,114.794,117.240,122.777,111.592,113.746,113.609
1094,123.702,149.589,179.225,143.954,138.716,126.415,143.715,120.081,115.486,126.763,123.686,115.111,119.003,122.526,111.767,113.355,113.118
1095,122.485,147.666,171.715,144.189,137.422,125.653,141.670,120.605,114.580,126.437,122.828,114.773,118.042,122.114,111.590,114.617,113.349
1096,122.923,145.546,165.959,143.984,135.246,125.571,138.363,119.816,114.776,126.890,122.906,114.698,118.307,121.433,111.789,113.622,113.901
1097,122.764,143.898,160.286,145.690,134.808,126.310,135.938,119.112,115.383,126.478,123.924,113.696,117.780,120.798,111.855,113.887,113.591
1098,122.785,143.404,156.324,144.135,135.000,126.696,133.896,119.373,115.623,127.016,122.915,113.577,117.798,120.455,111.574,113.574,113.269
1099,122.083,141.935,153.459,144.509,134.832,125.458,133.484,119.298,114.813,126.223,123.762,113.548,117.990,120.948,112.045,113.860,113.029
1100,122.607,146.413,165.048,144.879,135.973,125.724,137.675,119.741,115.253,127.476,122.570,113.478,119.105,121.116,112.481,113.809,112.895
1101,122.966,150.105,181.136,145.175,138.901,126.363,141.715,121.427,115.843,126.994,123.757,114.812,117.969,122.148,112.208,113.787,113.534
1102,125.794,155.408,195.866,145.208,141.115,126.409,146.594,121.636,116.549,127.167,125.098,114.632,117.986,123.157,112.247,112.732,113.302
1103,127.856,158.157,197.986,145.189,142.116,126.817,149.592,122.586,115.752,127.398,126.268,114.374,118.676,123.775,111.995,113.463,113.870
1104,128.442,161.907,200.434,145.251,143.320,127.085,149.163,122.810,116.525,127.716,125.440,114.651,118.707,123.365,111.939,114.105,113.213
1105,127.580,159.874,195.508,144.232,141.849,127.117,147.247,121.932,116.721,127.196,125.563,114.198,118.582,124.067,111.775,114.030,113.524
1106,127.926,155.839,189.268,144.801,139.947,125.754,147.259,120.832,116.989,127.410,125.980,114.118,117.303,124.571,112.136,114.098,114.146
1107,125.150,152.470,184.100,143.814,138.203,126.599,143.521,122.155,116.808,127.270,125.252,113.925,118.746,123.300,112.542,113.984,113.222
1108,125.755,149.605,180.859,144.962,138.070,126.373,140.910,121.236,116.277,126.908,125.407,113.719,118.484,122.427,112.413,114.268,113.601
1109,123.319,148.226,175.560,144.108,136.675,126.835,140.273,120.787,115.379,126.911,125.648,113.887,118.463,121.824,111.905,114.654,113.958
1110,123.945,146.664,170.539,144.340,136.651,126.016,138.203,120.832,116.501,126.946,124.940,113.544,117.718,122.277,111.653,114.539,113.175
1111,123.298,145.222,166.577,143.825,135.494,125.990,137.073,120.000,117.113,126.948,124.556,113.918,118.836,121.678,111.488,114.188,113.966
1112,123.724,144.445,163.831,145.372,135.112,125.784,135.356,119.805,116.187,127.129,124.430,113.671,117.655,122.331,111.961,113.222,113.661
1113,122.267,143.549,166.119,144.881,134.743,126.238,136.356,119.710,115.978,127.083,124.163,112.808,118.909,121.910,112.308,114.277,113.958
1114,122.561,142.706,166.050,144.342,134.643,125.722,135.957,119.832,115.505,127.233,124.313,113.974,117.930,121.281,112.583,114.030,113.419
1115,123.098,142.889,161.870,144.916,134.205,126.127,135.062,118.990,115.728,126.884,123.893,114.074,117.906,120.871,111.538,114.012,113.137
1116,121.429,140.999,158.484,146.766,134.060,126.494,133.672,119.164,115.601,126.964,123.609,113.609,117.941,120.316,111.732,113.076,113.169
1117,122.439,141.837,156.458,144.321,133.857,125.802,133.358,119.199,115.972,127.156,123.570,113.427,117.467,119.788,112.216,113.578,113.505
1118,121.635,141.675,153.716,145.218,134.224,126.050,131.722,119.544,116.194,126.777,123.266,113.717,118.749,120.058,112.116,114.353,113.610
1119,121.653,141.018,151.386,143.687,133.815,125.746,130.641,118.240,115.749,126.336,122.872,112.928,119.303,120.631,111.410,113.746,113.577
1120,120.755,140.430,150.152,145.035,133.497,126.315,131.273,118.901,115.928,126.819,123.007,112.779,118.561,120.294,112.136,113.957,113.387
1121,120.917,139.768,148.513,143.695,134.139,125.347,130.800,117.859,115.519,127.222,121.847,113.033,118.244,120.586,112.433,114.486,112.988
1122,120.067,141.022,145.661,144.412,132.722,124.754,131.009,117.526,115.786,126.384,121.616,113.063,118.589,120.013,111.961,114.115,113.270
1123,121.245,140.021,145.611,144.747,132.845,125.679,130.245,118.035,115.017,127.093,122.510,113.491,118.902,119.386,112.132,113.684,114.628
1124,121.405,140.630,143.993,144.625,132.898,125.177,129.957,118.116,114.813,126.412,122.268,113.053,117.878,119.333,111.211,113.908,114.121
1125,121.248,140.893,143.066,143.213,132.970,126.292,129.405,118.603,115.691,126.965,122.455,113.107,118.199,118.830,112.168,113.493,113.569
1126,120.887,139.643,142.375,143.930,133.270,125.470,129.552,118.594,116.305,126.675,122.052,113.241,117.878,117.758,111.179,113.945,113.455
1127,120.988,140.070,141.232,144.248,132.906,124.976,129.142,117.714,114.111,126.848,121.096,112.913,118.749,118.880,111.744,113.413,113.187
1128,120.752,139.413,140.775,145.501,132.736,125.534,128.632,117.675,114.965,126.948,121.964,112.638,117.341,119.148,111.406,114.452,113.399
1129,121.009,140.506,141.503,142.814,132.425,124.194,128.561,118.079,114.989,126.434,121.950,112.717,116.937,118.758,110.984,113.521,113.975
1130,120.276,139.550,140.711,144.652,133.170,125.629,128.656,118.106,115.603,126.880,123.247,113.110,118.038,118.496,111.472,114.106,113.820
1131,119.742,139.845,140.199,144.245,132.832,125.603,129.267,117.526,116.085,126.411,121.725,112.883,118.829,118.837,111.163,114.270,113.642
1132,119.994,140.062,139.705,143.911,133.084,124.849,128.495,117.783,115.176,126.941,121.694,112.877,117.237,118.489,112.020,113.105,112.985
1133,120.006,139.942,139.632,145.431,133.315,124.431,128.024,118.603,114.991,126.847,121.943,113.205,118.265,118.607,112.710,114.727,113.364
1134,120.270,139.822,138.907,145.213,133.439,126.645,128.406,117.079,114.924,126.817,122.016,113.462,118.645,119.292,111.737,114.686,113.619
1135,119.218,139.966,138.438,144.089,133.700,126.244,128.417,117.745,115.736,126.488,121.595,113.597,117.760,118.556,111.242,114.145,114.069
1136,119.788,139.589,138.700,143.995,133.385,125.548,129.295,117.449,115.501,127.066,120.995,113.290,117.986,119.079,112.671,113.707,114.143
1137,120.399,139.555,138.737,146.078,133.337,125.579,129.564,117.944,114.399,127.491,121.979,113.589,118.007,119.412,112.365,114.030,113.666
1138,119.528,139.997,138.075,145.013,133.531,124.512,128.934,117.141,115.150,127.185,121.799,113.141,117.753,118.828,111.826,113.626,113.045
1139,120.307,139.957,138.548,144.321,133.068,125.649,128.868,117.876,115.048,127.528,122.595,113.365,118.108,118.534,111.664,113.275,113.285
1140,119.555,141.182,148.371,145.873,133.794,126.458,132.564,118.017,115.643,126.863,121.760,113.713,118.491,118.820,113.025,114.053,113.699
1141,120.552,140.873,148.385,144.968,133.557,126.159,130.747,118.371,115.911,126.984,122.147,113.791,117.913,119.009,112.080,113.828,114.248
1142,120.018,139.525,144.775,143.933,133.864,126.260,131.050,118.147,115.275,126.486,121.265,113.684,118.676,119.414,111.839,113.700,113.807
1143,120.678,139.953,142.401,143.663,133.109,125.776,130.684,117.081,115.211,127.182,121.108,113.518,118.348,118.895,111.723,113.819,113.658
1144,120.497,140.333,142.564,144.286,133.009,125.591,130.266,117.565,115.309,126.768,122.078,113.782,118.955,119.403,111.911,113.842,113.917
1145,120.583,139.901,139.870,143.208,133.206,124.585,129.155,118.271,114.956,126.546,121.385,113.215,117.014,118.268,111.798,113.725,113.942
1146,119.350,138.453,139.815,142.633,132.315,124.722,130.007,116.963,114.808,126.406,122.210,113.273,117.934,119.790,111.431,114.395,112.911
1147,119.813,139.175,138.006,142.671,133.006,123.808,128.439,117.867,114.771,126.316,121.829,114.006,119.049,119.234,111.689,112.910,113.502
1148,120.494,138.676,136.896,143.596,131.618,124.224,128.590,116.826,114.597,126.329,121.858,113.126,118.721,118.610,111.839,113.631,113.549
1149,119.801,138.247,136.874,141.911,133.259,123.589,127.715,117.619,114.477,126.631,121.703,113.873,116.871,118.876,111.565,114.021,113.562
1150,120.837,137.757,136.747,143.464,131.841,124.714,128.068,117.327,113.532,126.969,121.458,112.811,117.875,118.114,111.660,113.138,113.458
1151,119.049,138.846,136.290,142.337,132.300,124.540,127.788,116.957,113.956,127.276,121.721,112.892,117.934,119.199,111.576,113.454,112.926
1152,119.457,137.793,135.704,141.226,132.284,123.012,127.469,116.478,114.253,126.517,121.881,113.720,117.592,118.728,111.567,113.262,113.835
1153,119.920,137.210,136.030,141.504,131.865,123.655,128.038,117.547,113.198,126.281,122.224,112.882,117.258,118.948,111.150,113.190,113.966
1154,120.365,137.494,135.032,140.892,131.947,124.333,127.842,116.814,114.403,127.554,121.677,112.944,117.146,119.006,111.889,112.853,113.689
1155,120.193,137.760,134.614,140.264,131.947,123.891,127.566,116.803,113.303,126.987,121.716,113.313,118.986,118.878,111.739,112.590,113.397
1156,120.785,135.822,134.679,141.183,131.118,123.909,127.344,116.909,113.630,127.389,122.359,113.245,117.902,118.019,110.771,113.262,114.063
1157,119.911,137.024,134.043,140.334,130.795,123.829,127.420,115.834,113.327,127.708,121.037,113.076,118.084,119.247,111.410,113.337,113.088
1158,120.374,135.928,134.882,141.054,130.913,124.736,127.132,115.466,114.368,127.233,121.847,113.420,117.436,119.300,111.510,113.488,113.191
1159,120.156,137.130,133.929,140.803,130.824,123.708,126.345,115.561,113.795,127.553,121.945,113.401,118.192,118.891,111.431,113.649,113.698
1160,122.282,136.146,134.521,138.857,130.422,124.169,126.472,115.781,113.366,127.756,121.353,113.648,118.979,118.468,111.776,113.372,113.308
1161,120.236,136.003,133.618,139.447,131.178,123.554,126.665,116.288,112.952,127.128,122.103,112.874,117.700,118.288,111.460,113.901,113.655
1162,120.457,135.837,134.095,139.442,131.233,123.147,126.703,116.658,113.357,127.911,121.622,113.608,118.338,119.165,111.199,113.144,113.740
1163,120.718,136.407,133.426,138.574,130.666,123.282,127.401,116.257,113.033,127.620,120.721,112.877,118.544,118.667,111.687,112.537,112.962
1164,120.150,136.078,133.845,140.671,130.376,123.823,125.569,116.542,113.612,126.855,120.998,113.180,117.314,117.464,111.361,113.278,113.826
1165,120.929,135.762,133.480,138.914,131.057,123.601,126.398,116.549,113.706,127.355,121.689,113.392,117.714,118.650,111.349,113.640,113.648
1166,120.684,135.426,133.448,140.234,131.213,122.887,126.264,115.269,112.721,127.491,121.577,113.033,117.582,118.545,111.263,112.534,113.038
1167,120.632,135.368,133.635,139.005,131.068,123.619,125.924,116.600,114.037,126.915,121.153,113.773,118.927,118.831,112.077,113.518,113.648
1168,120.181,135.538,133.400,140.655,131.173,123.869,127.424,116.257,114.307,127.251,121.824,112.883,117.889,119.122,111.494,113.229,113.342
1169,120.699,135.367,133.272,138.668,130.803,123.361,127.144,116.515,113.889,127.145,121.229,112.778,117.958,118.453,111.655,113.684,113.891
1170,121.064,136.683,133.539,140.714,131.304,124.302,125.870,116.236,112.438,127.375,121.224,112.584,118.958,118.493,110.878,112.768,113.616
1171,120.589,135.543,134.015,140.049,130.878,123.234,125.778,116.234,114.150,127.462,121.052,113.566,117.021,118.054,110.884,112.569,113.091
1172,119.598,135.914,133.212,140.334,131.788,124.377,125.736,116.445,113.460,127.820,122.092,113.199,118.422,117.974,111.274,113.582,112.823
1173,121.574,136.241,133.881,140.111,130.544,123.472,126.660,115.325,114.216,127.260,121.549,112.794,118.094,118.521,111.814,113.488,112.901
1174,120.052,135.355,133.982,140.237,131.075,124.246,126.366,115.956,113.693,127.237,121.915,113.424,118.756,118.659,111.370,112.897,113.909
1175,121.856,136.562,133.306,140.264,131.321,123.756,126.983,115.166,113.407,127.263,120.707,113.392,117.669,119.006,112.209,113.530,114.064
1176,120.840,136.135,134.237,140.156,130.287,124.038,126.792,116.540,113.845,127.406,121.119,113.072,118.209,119.225,110.606,113.351,113.422
1177,121.218,136.000,133.238,139.429,131.151,123.891,126.870,115.691,113.168,127.214,121.799,112.615,116.990,118.184,111.436,112.702,114.041
1178,120.788,137.041,133.892,140.154,130.794,124.679,126.740,116.166,113.797,128.021,121.590,112.801,117.624,119.255,112.526,113.488,113.474
1179,121.267,136.525,132.082,139.302,131.070,123.716,126.595,115.857,113.702,126.934,121.620,113.115,118.310,118.294,111.844,113.757,113.369
1180,120.859,136.212,134.189,140.135,131.308,124.214,127.142,116.184,113.229,127.665,121.693,113.495,117.857,119.476,111.444,112.982,113.403
1181,121.472,136.172,134.282,140.480,131.197,124.692,127.852,116.164,113.702,127.685,121.528,112.857,118.519,118.747,111.515,113.596,113.674
