 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
792,124.531,142.920,142.528,164.590,136.709,133.663,132.139,121.617,116.782,129.427,126.993,116.810,121.878,121.236,114.971,116.996,116.996
793,123.598,143.935,141.734,165.666,137.172,133.300,131.717,121.054,116.163,129.223,127.975,117.807,121.502,122.133,114.213,117.750,116.727
794,124.408,142.966,141.443,163.140,136.727,132.688,132.436,121.275,115.824,129.373,127.149,117.771,122.895,122.522,114.766,117.420,116.695
795,125.230,143.111,142.037,162.927,137.220,132.958,131.783,121.660,115.686,129.345,127.078,117.436,121.293,123.125,114.318,117.507,117.353
796,123.862,143.723,142.400,163.701,137.286,132.198,131.872,121.749,116.427,129.441,127.739,117.641,123.300,122.294,115.311,117.569,116.289
797,124.518,142.296,145.635,163.709,137.899,132.780,132.264,122.348,116.939,129.558,127.615,117.524,122.105,122.850,114.807,117.230,116.187
798,124.902,143.978,152.256,164.348,138.139,134.298,133.352,122.594,117.353,129.387,127.735,117.620,121.969,121.710,114.878,116.918,116.661
799,123.718,144.410,150.856,161.984,139.244,133.696,132.849,122.685,117.368,129.759,127.828,117.087,123.882,121.757,114.522,117.498,117.371
800,123.215,143.470,147.438,164.580,138.482,132.740,131.960,122.555,118.386,129.389,127.842,116.730,122.373,121.794,114.188,117.349,116.936
801,123.475,143.809,144.318,164.577,137.629,133.252,132.028,121.665,117.244,129.390,127.567,117.152,123.017,121.270,115.013,116.821,116.909
802,124.402,143.561,143.665,164.003,138.534,133.365,131.821,121.632,116.379,129.221,128.018,117.346,122.035,122.243,115.365,117.238,116.095
803,125.239,143.405,142.887,164.739,136.707,132.560,131.585,121.836,116.102,128.604,126.803,117.092,122.547,122.094,114.843,117.323,116.374
804,123.117,143.037,143.288,163.046,137.007,132.702,131.389,121.907,116.850,128.770,127.327,117.007,122.568,122.376,114.748,116.887,117.445
805,124.242,143.617,143.100,164.817,136.952,132.958,131.335,120.762,117.553,128.882,128.028,117.026,122.840,122.071,114.429,117.436,116.769
806,122.975,143.666,143.147,163.992,137.724,132.339,132.120,121.075,115.501,129.441,127.707,116.857,122.551,122.052,115.123,116.447,116.225
807,124.718,143.027,142.853,163.329,136.811,132.026,131.389,121.443,116.281,129.471,127.744,117.482,123.230,121.534,115.188,117.165,117.064
808,124.543,143.052,142.627,165.267,136.193,131.688,132.326,121.723,116.242,129.262,127.277,117.616,121.690,122.193,115.208,117.387,116.521
809,124.117,143.209,141.014,162.375,136.523,131.726,132.069,121.888,116.244,128.955,127.043,117.255,122.059,121.637,114.705,117.534,116.844
810,124.586,143.149,142.506,164.415,136.645,131.659,132.210,121.362,116.534,128.689,127.732,116.887,122.293,121.745,114.841,116.408,116.619
811,125.221,142.558,142.817,164.547,136.493,132.105,131.882,121.625,116.248,129.069,128.016,117.407,121.599,121.586,114.962,118.073,116.855
812,123.929,142.707,142.882,163.197,136.730,132.339,130.247,122.308,116.667,129.298,127.430,117.486,123.146,122.577,115.476,117.310,116.400
813,124.279,143.683,143.458,162.663,136.628,132.480,131.345,122.600,115.771,129.613,127.378,117.365,122.892,122.948,114.438,117.688,116.161
814,123.347,143.453,143.008,163.951,136.403,131.831,132.394,121.903,115.993,129.202,127.341,117.134,122.293,121.448,115.063,117.684,116.966
815,123.840,143.831,142.245,163.264,136.878,132.099,131.262,121.853,115.993,129.021,127.197,117.183,122.383,122.453,116.029,117.170,116.977
816,124.497,144.053,142.314,162.464,136.994,132.609,132.410,121.530,117.414,129.842,128.124,117.869,122.774,122.369,114.379,116.874,116.848
817,124.472,143.275,142.672,163.935,136.016,131.768,131.033,122.164,117.100,129.370,127.547,117.128,122.181,121.112,115.261,117.605,116.620
818,123.479,142.283,142.101,162.388,136.803,131.575,131.684,120.520,116.516,129.529,127.043,116.911,122.777,121.942,114.578,116.248,116.839
819,124.006,143.149,142.455,164.709,136.858,132.345,131.979,120.826,116.024,129.126,127.078,117.294,121.997,122.122,113.964,117.567,117.333
820,124.620,142.996,142.846,163.299,136.531,132.688,131.543,121.882,116.606,129.364,126.945,117.076,122.230,121.536,114.682,117.147,115.942
821,123.991,143.685,142.101,163.712,137.607,132.522,130.811,121.859,115.765,129.055,127.819,116.827,122.383,122.154,115.148,117.771,116.759
822,123.736,144.056,141.466,162.410,136.676,131.675,132.174,121.499,116.745,129.009,127.204,117.654,121.906,121.481,113.952,116.633,116.777
823,122.788,143.235,141.696,163.682,136.114,131.585,131.990,122.294,116.292,128.548,127.414,117.807,122.429,121.346,115.193,117.252,116.488
824,123.368,142.793,142.080,162.267,136.554,131.917,131.479,120.745,116.593,128.927,127.574,117.303,121.697,122.243,114.914,117.319,116.682
825,124.531,143.757,142.758,163.704,136.236,131.990,132.248,122.219,116.680,128.967,126.579,117.455,122.059,121.410,114.572,116.590,117.285
826,123.650,143.379,141.947,161.730,135.964,132.569,130.460,121.331,115.601,129.308,127.739,116.664,122.655,120.869,114.419,117.417,116.161
827,125.202,142.547,142.266,162.685,137.295,132.516,131.712,121.511,116.074,129.134,126.771,117.159,122.136,122.159,114.340,117.388,116.420
828,124.574,142.865,142.748,162.919,135.851,131.857,132.175,121.607,115.505,129.208,128.593,116.869,121.331,122.215,114.172,117.076,116.672
829,123.405,143.286,142.512,161.946,136.618,131.843,131.797,121.571,115.697,129.989,127.202,117.150,121.641,121.734,115.052,117.399,116.853
830,124.408,142.822,141.436,163.337,135.957,131.494,132.403,120.749,116.804,129.007,127.698,117.211,122.606,122.858,114.286,117.418,116.876
831,124.672,143.475,142.098,164.205,136.645,132.268,131.476,122.536,116.431,128.720,127.636,116.162,122.279,122.313,114.580,116.727,116.448
832,123.699,142.599,141.999,163.730,135.538,132.595,132.009,120.706,116.573,129.122,126.439,116.704,121.889,122.107,113.818,117.342,116.301
833,124.009,142.333,143.043,163.914,135.625,131.621,131.790,121.451,115.786,129.297,127.467,117.596,122.310,122.453,115.125,117.961,116.222
834,123.678,143.404,141.726,164.067,136.651,132.133,131.915,121.010,115.893,129.782,127.178,117.071,121.585,122.425,114.216,117.631,116.533
835,123.969,143.694,141.636,163.884,135.504,131.264,131.816,121.029,116.492,130.076,127.769,117.821,122.080,121.178,114.610,117.390,116.696
836,123.776,141.848,145.733,163.601,137.010,131.996,132.010,121.667,116.651,129.284,127.641,116.912,121.415,122.425,114.714,117.307,116.914
837,124.644,143.104,144.075,162.426,136.936,132.073,132.708,121.164,116.885,128.781,127.851,118.224,122.735,121.921,114.531,117.778,116.839
838,124.960,143.695,143.723,163.542,137.239,132.067,131.969,121.114,118.279,129.293,127.615,116.879,122.136,121.530,114.377,117.498,117.155
839,123.586,143.683,142.184,163.709,136.706,132.177,132.094,122.141,117.767,129.040,126.954,116.586,122.303,122.182,115.029,117.495,116.463
840,123.199,143.053,142.491,161.779,136.249,131.018,132.559,121.122,116.806,129.477,126.721,117.087,122.188,122.571,114.485,117.518,116.939
841,123.064,143.109,142.914,162.491,136.793,132.036,132.278,121.265,116.778,128.681,126.389,116.554,121.882,122.543,114.953,116.759,116.667
842,124.095,143.226,142.187,163.049,137.091,131.647,131.898,121.101,116.100,129.051,126.901,117.658,122.564,121.268,115.165,117.631,116.708
843,124.273,143.107,142.971,163.650,137.224,131.607,131.224,120.812,116.072,129.475,126.909,117.561,122.355,121.702,115.358,117.447,115.799
844,123.951,143.383,142.851,162.151,137.041,131.863,132.134,122.671,116.046,128.293,126.815,116.851,122.300,122.086,114.979,117.005,117.291
845,123.365,142.842,142.503,163.337,137.111,131.575,131.420,121.104,116.688,129.181,126.829,117.124,122.017,121.822,114.540,117.411,116.528
846,123.558,142.757,143.523,163.666,136.496,132.234,132.009,120.646,116.767,129.161,127.249,116.391,121.777,122.536,114.093,117.000,117.426
847,125.071,143.009,141.812,162.350,136.750,131.450,131.568,121.178,115.691,129.069,126.957,116.915,121.972,122.363,114.123,117.317,116.565
848,124.405,143.948,142.156,161.712,136.472,132.887,132.104,121.499,116.858,128.667,126.728,116.817,123.463,121.373,115.000,117.046,116.657
849,125.248,143.286,141.582,163.127,135.956,131.556,130.951,120.855,116.556,129.275,125.845,117.222,121.387,121.639,114.569,117.144,116.873
850,124.942,143.407,141.461,162.895,136.794,131.446,132.186,120.826,116.484,129.331,127.314,117.271,122.599,121.773,115.106,116.713,117.147
851,124.727,143.201,142.003,163.057,136.104,131.528,131.898,121.867,115.974,128.847,126.828,117.208,122.934,122.079,114.039,116.934,116.781
852,123.491,143.266,141.324,164.321,136.786,132.151,132.132,120.913,116.538,128.993,126.716,117.176,122.899,122.337,114.764,118.050,117.142
853,122.923,143.291,142.095,164.728,136.426,130.972,132.312,121.660,116.917,128.849,125.913,117.163,122.017,121.579,114.701,116.262,116.702
854,123.469,142.768,142.028,163.245,135.608,131.968,132.052,121.776,116.863,129.239,127.517,117.286,122.003,122.103,114.531,116.730,116.080
855,123.362,143.818,143.077,162.094,136.827,132.688,131.099,121.089,117.593,129.751,127.243,116.828,121.314,122.710,114.218,117.115,116.676
856,124.405,143.910,142.773,162.191,136.213,131.853,132.816,120.760,116.706,129.443,126.448,117.179,122.031,123.489,114.574,117.465,116.372
857,123.623,143.089,142.853,163.092,136.602,131.685,131.686,120.739,116.913,128.410,127.565,117.524,122.864,121.172,114.191,116.456,116.133
858,124.586,142.531,142.534,163.898,137.254,131.903,131.542,120.756,117.137,129.338,127.192,117.375,122.024,121.060,114.352,117.266,116.467
859,125.126,142.950,142.456,162.410,136.085,131.560,132.405,121.781,116.442,129.600,126.622,116.672,122.571,120.931,114.818,116.910,116.442
860,123.543,143.254,140.828,162.024,135.911,131.444,131.177,120.965,116.560,128.646,127.268,116.968,122.394,121.828,114.436,117.092,116.853
861,124.279,142.432,141.621,160.318,135.987,131.004,131.137,120.849,117.048,128.786,126.345,117.342,121.805,122.509,115.420,117.512,116.085
862,124.282,142.885,141.669,161.493,135.979,131.028,130.918,120.903,116.837,129.087,126.709,116.283,121.213,121.728,114.335,117.340,116.549
863,125.055,141.501,141.180,159.668,135.247,131.722,131.781,120.443,115.285,129.805,126.142,116.167,120.432,121.530,114.640,116.670,116.409
864,125.512,141.024,141.192,159.016,136.085,130.647,131.556,120.456,116.377,129.383,126.718,116.648,120.958,122.736,113.741,117.174,116.978
865,124.316,140.062,140.183,160.601,135.034,131.058,130.762,120.070,115.763,129.489,126.764,116.719,122.387,122.470,113.508,116.280,117.245
866,123.589,140.910,139.736,159.420,134.983,130.929,130.705,120.383,114.919,129.104,127.499,116.398,123.084,121.352,114.322,116.564,116.050
867,124.104,141.033,140.791,156.811,134.871,130.454,131.434,119.886,115.963,129.409,126.730,117.951,121.627,121.901,114.302,117.080,116.615
868,124.307,139.874,139.700,157.531,134.835,130.637,131.597,121.180,115.477,129.774,127.181,117.115,121.122,122.208,115.304,116.697,116.753
869,123.617,141.201,139.985,158.927,135.156,131.163,131.274,120.265,115.135,130.348,127.563,116.825,121.456,123.009,115.048,117.034,116.917
870,124.328,140.981,139.855,158.725,135.179,132.429,131.977,119.956,115.041,130.068,127.872,116.039,122.798,122.654,114.903,117.294,116.914
871,125.319,141.679,139.797,159.609,136.223,131.514,132.450,121.656,116.736,130.899,127.258,116.977,121.916,122.032,114.458,117.404,116.375
872,125.859,141.564,140.115,159.768,135.964,131.252,132.281,120.673,115.057,131.105,127.877,116.885,122.596,122.888,116.011,116.801,116.587
873,124.887,141.145,139.916,159.350,136.314,131.127,131.903,120.321,115.401,131.813,128.490,117.338,122.829,123.313,115.351,116.810,116.707
874,125.433,142.732,140.650,159.367,136.251,132.113,132.830,120.851,115.791,130.904,127.799,116.661,123.230,122.551,115.047,116.720,116.291
875,125.380,142.670,140.885,159.844,136.673,131.986,133.517,120.010,115.789,131.375,127.908,116.618,122.794,123.103,114.973,117.406,116.362
876,124.979,142.641,140.512,159.580,136.487,133.107,133.040,121.087,117.146,131.302,127.577,116.652,123.533,123.393,115.168,115.940,115.909
877,126.123,142.222,140.864,157.461,136.636,131.321,132.290,119.975,115.911,131.521,127.879,116.685,122.976,123.184,115.605,116.454,116.286
878,124.985,142.158,141.100,160.326,137.449,131.185,133.823,119.874,115.926,131.417,127.254,117.102,124.418,123.066,114.496,116.950,116.450
879,125.724,142.780,140.592,158.995,136.553,132.931,133.601,119.439,115.847,131.942,127.904,117.261,122.840,123.272,115.549,116.574,116.480
880,126.899,142.405,141.158,159.143,136.384,131.649,132.931,120.385,115.678,131.008,127.380,117.749,122.854,122.989,115.165,116.447,116.409
881,125.948,143.115,141.687,160.132,137.246,130.573,132.752,119.944,116.105,131.614,128.229,117.560,124.578,123.167,115.462,115.970,116.526
882,126.120,142.405,142.311,160.569,137.851,131.024,133.927,120.219,116.460,131.759,128.393,117.228,123.585,123.478,114.458,115.927,115.216
883,125.911,142.399,141.167,159.903,136.822,131.679,132.420,119.851,116.484,131.056,127.277,117.323,122.139,123.734,114.968,116.546,116.004
884,125.825,142.342,141.448,159.469,137.679,132.433,133.259,119.491,116.715,131.935,127.849,117.753,123.209,122.801,116.054,116.271,116.372
885,125.077,142.843,141.664,159.682,138.175,132.008,133.472,120.269,116.756,131.901,127.419,117.988,124.101,124.178,114.887,116.137,116.121
886,125.936,142.858,141.463,159.617,137.675,131.052,133.936,119.743,116.364,131.551,126.950,117.932,123.240,123.346,115.868,116.482,116.150
887,125.794,142.124,140.996,160.968,138.743,132.804,133.694,119.956,116.159,131.865,126.551,118.166,125.045,122.991,114.970,116.468,116.076
888,124.402,143.194,141.335,160.334,137.384,131.597,134.167,120.313,116.458,131.809,127.178,117.896,123.979,124.051,115.002,115.817,115.648
889,124.810,143.164,141.451,160.092,138.284,131.306,133.783,120.184,116.322,131.975,127.945,118.463,124.453,123.479,115.043,116.461,116.175
890,124.963,142.459,142.024,159.755,137.959,131.609,134.309,119.857,117.431,132.070,127.432,117.661,124.735,123.998,115.649,116.761,116.147
891,125.534,143.251,143.975,159.671,140.206,132.345,134.210,120.112,116.819,132.104,127.730,117.554,125.077,124.225,115.470,116.289,115.601
892,126.196,143.327,143.963,160.863,139.624,132.470,134.153,120.244,116.425,131.927,127.252,117.739,123.575,124.324,114.719,116.113,115.204
893,125.718,143.920,143.354,160.679,139.055,132.260,133.247,120.557,116.453,132.498,127.805,117.443,123.237,124.627,114.993,115.906,116.298
894,126.865,142.638,141.539,159.226,138.618,132.442,133.231,119.433,116.601,132.224,128.210,117.332,123.526,124.015,115.234,116.991,116.296
895,126.816,143.802,142.546,160.089,139.082,132.222,134.859,119.718,116.397,131.968,128.355,117.545,122.899,123.294,115.479,116.285,115.926
896,126.221,143.214,142.582,158.383,138.156,132.232,133.062,120.644,117.688,132.570,127.703,117.063,123.578,124.335,115.800,116.950,115.377
897,125.181,143.126,141.925,159.000,137.291,132.083,133.877,119.464,116.813,132.460,127.691,117.579,124.390,123.803,115.657,116.427,115.883
898,125.914,143.530,141.488,158.987,137.354,131.867,133.800,119.903,116.362,132.429,127.885,117.574,124.122,124.242,114.952,116.899,115.780
899,126.239,142.737,141.994,160.725,138.217,133.111,133.095,120.087,116.120,131.500,127.652,117.001,123.516,124.099,116.460,117.177,115.806
900,125.868,142.164,141.072,159.601,137.530,132.831,133.168,120.781,116.399,132.135,127.796,117.460,124.815,124.052,115.515,116.087,115.485
901,126.433,142.361,140.415,159.000,136.251,131.810,133.932,119.926,115.702,132.246,127.789,116.620,123.557,124.006,115.853,116.706,115.764
902,126.018,142.803,140.844,158.895,137.284,132.560,133.373,120.760,116.996,131.759,127.391,117.304,123.645,124.243,115.928,116.122,115.680
903,125.638,142.003,140.972,157.725,136.467,132.875,132.587,119.561,115.377,131.683,128.561,116.573,123.526,123.584,115.585,117.635,116.604
904,125.080,141.885,141.303,158.501,137.122,132.226,132.220,120.449,115.122,131.830,128.069,116.615,123.958,123.871,115.741,117.154,116.764
905,125.301,143.034,141.183,160.208,136.942,131.379,133.564,120.623,116.370,132.059,128.346,117.108,123.899,123.399,115.782,115.963,116.123
906,125.221,142.818,139.675,159.159,135.845,132.155,132.556,120.743,115.536,131.095,127.782,116.965,123.341,123.921,114.998,116.447,115.628
907,124.890,141.636,140.838,158.803,136.976,131.464,132.861,120.116,116.024,131.147,128.158,116.429,122.801,123.873,115.114,117.259,116.340
908,126.117,141.456,140.180,156.318,135.690,131.167,131.595,120.888,115.453,131.808,128.169,116.203,122.509,123.762,115.293,117.113,115.431
909,125.383,140.692,139.162,156.135,136.016,132.575,132.042,119.718,115.749,131.306,127.908,116.504,122.502,123.873,115.315,116.167,116.575
910,125.429,142.322,139.812,157.456,135.903,131.409,132.354,120.706,115.571,131.110,127.259,117.271,122.655,123.706,115.256,117.310,116.055
911,125.607,142.669,140.238,158.779,136.359,131.397,133.149,120.313,115.684,132.462,127.615,117.537,123.819,123.361,114.869,116.465,116.334
912,126.230,143.386,140.519,159.790,136.970,132.393,133.481,120.648,115.941,132.092,128.041,117.166,123.798,122.536,115.224,116.640,116.450
913,126.055,142.929,141.250,158.499,138.382,131.810,132.710,119.623,115.190,131.623,127.595,117.320,124.460,123.946,116.021,116.387,116.136
914,124.583,144.315,142.526,160.466,138.411,129.990,132.304,119.340,115.839,131.342,127.577,116.797,124.300,123.719,115.021,116.984,115.848
915,125.454,143.037,142.788,157.612,139.463,131.506,133.444,120.607,115.020,130.894,126.355,117.196,124.310,122.884,115.617,116.225,116.164
916,125.448,144.660,143.510,163.623,140.141,131.351,133.835,121.578,116.734,131.156,127.696,117.172,123.829,123.841,116.082,115.840,115.945
917,124.061,143.254,142.087,161.159,139.516,131.696,133.120,120.387,116.176,131.081,127.337,117.947,124.178,122.699,114.050,116.115,116.032
918,124.988,142.133,141.766,161.043,137.790,132.478,132.889,120.112,116.741,130.800,126.076,117.515,121.582,122.993,114.778,116.250,115.238
919,125.466,143.135,141.953,161.151,137.994,131.903,132.384,119.095,115.959,129.533,126.155,117.544,123.185,123.112,115.141,116.266,115.620
920,124.153,140.145,142.033,157.879,137.740,131.524,132.370,119.803,115.802,130.066,127.089,117.097,122.889,122.052,115.195,116.518,115.931
921,123.853,141.083,141.409,158.919,136.260,130.812,131.592,119.921,115.519,130.168,127.226,117.271,122.882,122.444,114.973,116.754,114.984
922,125.580,140.056,141.693,156.539,137.152,130.331,132.559,119.584,115.582,130.054,126.147,117.619,122.132,123.193,115.182,116.587,115.438
923,123.877,141.679,141.533,156.388,138.703,131.337,132.766,119.890,115.706,130.082,126.497,117.387,122.059,122.910,115.029,115.560,115.673
924,123.893,140.923,142.172,158.876,138.389,130.671,132.705,119.371,116.510,130.913,127.966,116.625,123.153,122.131,114.673,115.557,115.838
925,124.997,142.617,141.631,159.202,138.222,130.736,132.286,119.809,114.854,131.314,126.087,116.833,123.317,122.135,115.150,116.355,115.216
926,124.632,143.666,143.035,159.429,138.446,131.256,132.573,120.667,116.037,131.404,127.279,117.000,123.902,122.594,114.948,116.491,115.780
927,124.844,144.015,149.546,159.426,140.626,133.647,134.325,120.814,116.057,130.918,126.920,118.329,124.223,123.294,115.234,116.064,115.952
928,125.080,143.484,149.445,160.518,141.374,133.808,134.222,121.764,116.499,130.536,128.153,116.602,122.571,123.045,115.553,116.161,115.717
929,125.012,143.923,146.082,160.310,142.121,133.859,133.679,121.087,116.020,131.127,128.504,117.494,122.328,122.069,114.692,115.837,115.736
930,124.868,144.148,144.109,160.962,142.152,132.881,133.628,120.741,115.717,130.676,128.337,117.032,122.760,123.002,115.256,116.388,115.436
931,124.969,143.062,143.730,161.504,141.740,132.938,132.745,121.739,115.987,130.693,126.316,116.242,123.571,122.427,115.004,116.234,115.514
932,125.230,143.317,142.703,162.838,140.784,133.268,132.339,122.159,115.486,131.000,127.119,117.449,123.544,123.030,115.474,116.890,115.639
933,125.979,142.565,141.697,161.946,140.064,133.169,133.200,121.530,116.545,130.457,127.966,116.802,122.495,122.597,115.456,116.310,115.898
934,125.975,142.843,142.574,162.294,138.412,133.688,132.741,121.375,115.871,130.565,127.902,116.149,122.944,123.094,115.172,116.179,115.891
935,124.791,143.598,142.562,161.375,139.308,133.079,132.974,121.909,115.998,130.989,127.625,117.247,122.854,122.955,114.914,116.824,115.596
936,125.448,143.848,142.932,162.472,138.751,132.014,131.689,121.515,115.963,130.910,128.345,116.400,122.868,123.322,114.907,116.654,115.750
937,125.856,143.626,146.851,163.116,139.568,133.740,133.472,120.836,117.155,130.471,126.716,116.902,122.477,123.320,115.227,117.335,115.804
938,124.334,144.734,145.888,162.871,142.267,134.335,132.802,122.412,116.556,131.135,127.584,117.176,122.178,122.024,115.855,116.257,115.620
939,124.549,144.825,143.759,160.081,139.990,133.554,133.392,121.936,117.383,130.508,127.869,117.023,121.509,122.901,115.025,117.534,115.815
940,123.267,143.065,142.905,163.898,139.288,133.234,131.873,121.764,117.070,130.984,128.050,116.856,121.286,123.208,115.225,115.434,116.391
941,125.340,143.775,141.201,161.949,138.991,133.456,133.220,121.139,116.728,130.106,127.263,116.452,122.488,122.856,115.038,116.963,115.895
942,124.675,142.956,140.935,160.938,138.230,131.754,132.582,120.816,116.486,129.796,126.689,116.251,123.094,122.058,114.351,115.941,115.870
943,125.021,143.216,141.123,161.685,138.307,132.474,132.194,120.652,115.935,130.142,126.403,116.652,123.582,121.839,113.964,116.732,116.320
944,124.537,143.561,141.296,161.035,138.159,132.062,132.707,121.387,116.211,130.133,127.549,116.866,122.087,122.770,114.996,116.332,116.022
945,124.776,142.214,141.394,160.092,137.893,131.821,132.828,121.805,115.035,130.730,127.023,116.726,121.944,122.258,114.442,116.121,116.736
946,124.270,142.407,142.304,160.561,137.689,132.149,132.668,120.267,115.102,129.772,126.375,116.899,121.721,123.047,114.751,116.952,115.905
947,124.696,143.766,142.011,159.981,137.825,131.167,131.123,121.292,115.307,129.707,126.948,115.925,120.843,121.283,114.360,117.216,116.550
948,124.071,141.920,141.155,160.534,137.315,131.060,131.016,120.298,116.251,130.438,126.902,116.261,123.449,122.227,114.939,116.441,116.324
949,125.908,141.652,141.979,159.660,136.585,132.480,132.061,120.932,116.913,129.867,126.750,116.659,121.366,121.961,114.383,116.966,116.241
950,124.377,143.300,140.461,161.197,136.014,132.107,132.672,121.025,115.752,129.654,126.485,116.512,122.526,122.022,115.195,116.078,115.593
951,125.451,142.556,140.968,160.957,137.206,131.482,131.953,121.133,115.935,129.601,126.984,116.890,123.289,121.575,115.256,116.901,116.491
952,124.552,142.226,141.820,160.620,137.121,130.621,131.255,121.081,115.603,130.371,126.593,116.143,121.739,121.393,114.807,116.777,116.001
953,124.574,142.327,141.360,160.814,136.000,131.879,131.806,121.099,115.303,129.617,126.206,116.815,122.537,122.058,115.152,116.473,116.555
954,124.598,142.716,141.082,161.162,135.908,131.431,131.377,120.681,116.837,129.540,126.187,116.101,122.526,122.120,114.735,115.651,116.099
955,124.638,141.893,141.651,160.887,135.786,130.502,131.785,120.536,116.009,129.913,125.943,116.571,123.401,122.273,114.664,117.321,116.261
956,124.840,141.593,142.239,160.100,136.192,131.768,131.887,120.787,116.181,129.753,126.806,116.026,121.871,122.097,115.240,116.511,116.218
957,124.969,142.222,140.874,160.164,135.999,132.107,131.156,120.694,116.235,129.756,126.492,116.592,121.902,122.258,114.098,116.911,116.626
958,125.623,142.638,140.985,160.032,135.288,131.042,130.498,120.449,115.499,129.724,126.124,116.335,122.324,122.260,115.152,116.608,116.410
959,123.175,141.749,140.840,159.871,135.382,131.720,131.474,120.489,115.898,129.154,125.817,117.449,122.300,122.721,115.057,116.005,116.177
960,123.862,141.531,141.112,158.744,136.048,131.196,130.740,120.679,115.566,129.894,126.222,116.190,121.244,122.337,114.580,117.755,115.835
961,125.340,144.923,156.087,158.226,136.885,133.123,135.585,120.824,116.065,130.059,127.963,117.241,122.962,121.996,114.038,116.004,116.461
962,125.147,144.970,156.116,158.531,138.342,134.079,135.368,121.689,116.745,129.676,129.375,116.392,122.324,122.243,114.243,116.044,115.945
963,125.371,143.241,151.275,159.943,137.679,133.494,133.575,121.420,117.281,129.804,129.760,117.128,120.449,122.255,114.707,117.378,116.327
964,126.206,144.794,158.811,160.337,140.581,134.125,135.564,123.799,116.466,129.644,131.609,116.724,121.568,123.075,114.934,117.131,116.197
965,127.558,145.839,163.248,160.202,140.857,134.012,135.352,125.162,116.946,130.399,132.199,116.124,122.251,123.470,114.898,117.021,115.615
966,128.972,149.959,170.765,160.100,142.290,135.589,137.722,126.188,116.948,130.238,132.938,116.589,123.066,124.745,114.767,116.337,116.079
967,128.399,148.491,165.578,160.030,141.744,134.974,135.948,125.197,117.229,129.772,132.787,115.886,122.401,123.358,114.819,117.082,116.495
968,126.988,146.164,160.337,160.941,141.018,134.343,136.104,125.070,118.325,129.794,131.446,116.569,122.645,123.897,115.487,117.312,116.175
969,126.945,145.277,157.725,160.677,140.634,133.542,135.375,123.640,116.978,129.603,130.897,116.403,121.878,122.740,114.739,116.764,115.876
970,126.567,144.933,154.787,159.420,139.940,133.712,134.193,123.704,117.392,129.693,130.590,115.835,121.512,122.779,115.147,116.674,115.692
971,126.874,146.783,154.902,161.407,141.562,133.784,134.123,123.222,118.612,130.168,131.156,116.655,123.035,123.054,114.755,116.730,115.920
972,127.187,146.272,153.151,161.380,142.496,134.889,133.710,124.296,117.671,128.861,130.785,117.149,123.728,123.551,114.832,116.702,116.327
973,126.583,146.022,149.960,161.173,141.706,134.294,132.762,123.739,116.952,129.506,130.346,116.654,121.568,122.738,114.932,116.441,116.190
974,127.009,145.075,147.580,160.520,140.206,133.095,133.047,121.667,116.847,129.715,131.222,116.504,122.404,121.509,114.784,116.975,115.707
975,126.761,145.321,146.409,160.819,140.896,133.357,131.920,124.366,117.214,130.040,130.668,116.675,122.105,123.090,114.343,116.690,115.672
976,127.064,146.371,148.808,160.305,141.114,132.913,133.576,124.865,115.861,129.655,133.103,116.530,122.035,123.290,115.603,116.695,115.956
977,128.690,144.635,147.270,161.323,139.943,132.790,133.227,126.112,116.880,129.075,133.524,116.294,122.261,123.275,114.898,116.684,116.082
978,129.791,143.821,144.184,160.394,139.214,132.659,133.064,125.039,115.908,129.364,134.279,116.273,122.293,122.669,114.850,116.050,116.669
979,128.187,143.564,144.480,161.124,137.750,132.087,131.615,124.062,116.200,129.431,134.380,117.078,122.568,123.316,114.624,116.991,116.158
980,126.917,143.210,143.740,161.906,138.312,132.851,131.877,123.965,117.349,128.659,133.568,117.027,120.641,122.449,114.454,116.871,115.931
981,127.282,142.941,143.101,160.394,137.072,132.615,130.844,123.284,116.272,129.203,132.776,115.869,121.530,123.011,115.095,117.250,116.139
982,126.497,143.118,142.636,161.394,137.357,132.454,131.917,123.000,117.166,129.272,131.970,116.280,121.836,122.987,114.551,116.810,116.537
983,126.503,143.355,142.104,161.628,137.879,133.002,132.377,123.072,117.044,129.354,131.082,116.711,122.404,122.243,114.982,116.892,116.072
984,125.537,142.466,142.459,161.981,136.923,132.179,131.993,122.549,116.534,129.418,130.492,116.850,122.728,123.066,115.782,117.410,115.988
985,126.294,142.673,141.297,161.585,136.905,131.296,131.951,121.874,116.209,129.233,129.414,116.118,122.568,122.077,115.045,116.796,115.718
986,124.276,142.135,142.317,162.461,136.440,132.224,132.094,122.224,116.684,130.583,130.661,116.805,121.756,122.635,114.989,116.716,116.092
987,125.083,142.655,142.220,159.286,136.247,131.772,131.007,121.306,116.351,129.538,131.208,116.045,120.892,122.481,114.508,116.067,116.587
988,124.393,142.824,141.539,162.224,135.999,131.792,131.030,121.021,115.930,130.337,131.105,116.729,121.582,121.878,114.623,117.376,116.209
989,124.911,143.070,141.176,161.003,136.163,132.292,131.028,120.952,117.390,129.639,131.220,116.667,122.063,122.120,115.030,117.161,115.390
