 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
1030,160.315,132.871,109.068,131.004,137.385,171.075,151.909,128.554,126.293,153.534,87.575,110.224,116.344
1031,158.710,132.645,104.897,128.617,138.047,172.019,149.770,124.998,131.729,151.469,88.067,111.929,118.405
1032,161.404,134.324,108.519,129.206,136.374,172.657,149.323,130.154,129.992,154.728,87.050,110.825,115.851
1033,158.491,135.314,108.002,127.388,137.516,169.080,147.913,128.351,130.370,154.711,85.903,112.739,119.119
1034,160.724,133.545,106.571,127.805,137.060,171.541,147.046,127.672,130.132,155.243,89.650,112.205,115.312
1035,159.108,132.827,109.668,131.283,135.734,175.248,151.105,128.603,128.087,154.408,85.912,111.838,118.974
1036,157.758,134.553,108.009,126.248,134.562,173.590,151.469,127.237,128.911,153.765,88.936,111.506,118.996
1037,159.421,131.704,108.654,128.938,134.208,172.218,149.377,124.229,131.662,154.082,87.614,111.382,119.485
1038,158.717,133.578,104.850,127.186,136.588,173.392,150.303,130.447,128.674,151.672,86.089,112.077,115.997
1039,158.232,135.345,106.885,130.655,136.128,170.233,146.435,130.802,131.180,152.775,85.658,112.099,118.430
1040,158.672,137.071,106.322,129.934,135.558,170.789,148.224,128.079,128.980,153.292,86.537,109.322,119.479
1041,159.950,132.480,108.683,128.767,138.849,168.647,147.770,128.731,131.254,154.924,87.230,111.746,119.263
1042,159.685,134.175,107.947,129.672,137.327,170.166,147.370,131.142,130.428,152.090,86.114,111.709,118.664
1043,157.175,133.347,107.591,128.499,137.527,173.278,146.960,131.278,131.724,157.102,85.991,111.950,120.038
1044,158.949,134.508,109.314,127.263,137.280,169.532,146.962,129.501,130.587,157.010,86.903,110.103,115.780
1045,159.512,136.410,108.792,128.066,136.717,174.772,145.978,131.003,129.173,153.602,86.281,112.276,118.178
1046,156.864,134.014,108.217,133.054,137.534,173.483,146.077,128.487,131.588,157.793,87.586,112.382,114.252
1047,160.178,133.671,107.758,130.460,134.951,171.507,147.879,128.176,130.832,155.531,89.192,108.741,119.619
1048,162.825,132.357,107.766,128.882,135.844,173.892,146.766,128.528,127.678,154.956,86.241,112.055,118.277
1049,158.719,133.020,108.814,129.497,136.697,173.808,146.071,130.708,128.492,153.234,87.009,110.924,118.452
1050,162.048,134.212,108.739,127.623,136.420,170.668,149.314,128.043,131.954,151.813,87.092,111.502,118.610
1051,161.929,134.769,107.436,127.792,135.348,170.959,143.999,128.467,129.864,155.574,87.666,109.738,118.768
1052,159.208,134.825,108.537,129.253,138.669,168.942,147.477,130.202,130.700,154.349,87.986,112.223,116.026
1053,161.822,132.427,109.413,129.058,137.366,168.825,147.590,131.863,132.402,153.748,86.561,109.903,117.152
1054,159.057,131.231,107.450,126.182,136.207,171.733,147.037,127.197,130.337,155.942,88.628,112.910,116.179
1055,162.510,134.110,108.381,129.908,140.815,168.981,149.079,128.365,130.585,156.346,84.544,111.077,116.555
1056,159.945,136.265,112.993,132.919,147.162,174.424,154.724,138.090,130.445,156.667,88.792,114.344,120.316
1057,159.612,135.622,111.225,134.173,148.211,172.698,158.752,142.154,127.709,157.111,87.066,115.066,116.933
1058,161.958,133.498,113.087,133.469,148.133,176.024,162.478,143.090,129.573,155.541,92.780,116.439,117.982
1059,158.152,136.590,110.707,140.762,149.894,171.987,161.792,144.864,127.622,154.715,93.550,113.750,115.438
1060,160.204,133.275,110.292,134.152,144.597,172.050,160.885,142.998,130.607,156.747,93.373,114.844,116.844
1061,160.038,130.722,111.195,134.321,146.016,171.289,156.249,138.921,130.920,158.216,92.527,115.392,118.269
1062,163.058,133.298,109.527,134.869,144.634,173.022,157.087,136.373,132.068,153.555,88.241,111.286,116.562
1063,159.809,133.149,108.737,133.467,141.305,169.961,157.550,132.524,129.640,156.353,91.113,113.173,121.188
1064,156.996,136.251,109.204,131.398,138.685,172.420,154.439,133.678,127.357,154.799,89.920,113.292,117.211
1065,158.729,131.288,112.518,131.842,139.964,168.946,152.828,132.818,132.276,154.680,87.920,115.126,118.287
1066,162.086,131.961,107.911,136.253,139.586,172.838,156.904,133.504,129.486,155.162,88.137,114.549,117.927
1067,159.952,140.408,112.735,137.809,142.270,172.757,163.952,134.547,130.651,155.183,88.359,114.244,117.395
1068,161.286,129.333,113.954,136.899,143.368,172.461,162.947,141.409,130.585,156.638,90.189,117.603,118.276
1069,159.694,133.818,109.344,135.026,141.840,172.871,159.931,143.263,129.823,156.142,90.741,114.647,119.114
1070,161.741,133.186,109.492,137.041,142.761,176.478,162.862,138.359,133.715,154.780,89.125,114.729,118.844
1071,160.978,131.663,109.217,135.383,139.897,170.634,157.157,135.475,130.576,156.185,89.458,116.965,116.303
1072,159.519,132.920,109.468,134.981,137.837,169.166,156.207,133.241,131.322,153.871,87.777,115.491,118.807
1073,158.647,132.175,110.761,132.340,138.654,170.325,154.911,131.718,131.183,151.450,87.488,114.133,116.289
1074,159.676,134.018,108.401,129.544,138.282,170.325,154.142,130.948,130.025,156.237,88.672,112.610,118.144
1075,159.156,136.210,106.793,135.128,138.508,171.735,155.008,130.708,132.398,156.719,85.306,111.403,115.831
1076,158.707,130.520,109.654,129.086,136.681,171.539,151.496,128.226,130.784,152.988,84.255,112.176,116.253
1077,158.513,135.314,107.863,130.013,136.799,173.698,153.048,131.301,132.326,151.745,86.856,116.308,115.937
1078,158.910,133.296,110.749,127.769,135.672,169.313,152.368,127.264,127.797,155.447,87.719,111.207,115.607
1079,160.207,130.822,106.774,131.293,139.938,171.940,147.815,127.884,131.183,156.050,88.259,113.431,117.760
1080,159.248,132.420,105.578,126.640,135.926,174.097,151.291,129.516,130.145,153.308,88.211,113.458,115.155
1081,159.789,134.800,107.372,124.347,136.875,172.386,149.480,128.573,128.121,155.360,85.786,113.704,119.688
1082,160.214,134.527,106.824,127.188,136.117,172.021,148.081,129.385,129.416,152.931,86.647,111.623,121.609
1083,160.583,132.092,105.535,129.959,137.580,171.716,147.980,129.889,128.240,149.509,84.648,112.083,116.814
1084,161.688,134.935,106.349,127.570,138.015,169.201,148.638,127.511,128.778,151.748,88.008,111.219,118.218
1085,157.073,133.818,109.034,127.657,137.840,173.698,148.272,128.884,131.366,151.963,88.841,112.588,119.435
1086,157.978,133.878,108.820,129.559,137.694,173.823,148.838,125.423,129.799,154.751,85.841,112.692,118.802
1087,159.789,134.957,108.787,129.612,135.232,171.631,146.520,129.383,130.319,155.068,86.192,113.890,116.982
1088,157.509,132.724,108.705,125.852,137.670,166.483,147.347,128.183,129.969,153.194,88.355,110.507,120.568
1089,157.367,135.778,109.890,127.788,136.189,171.981,149.618,127.260,129.520,150.343,87.166,113.202,115.337
1090,158.171,133.125,107.268,131.084,138.422,172.239,146.294,129.823,128.769,154.362,85.308,109.921,118.575
1091,159.325,132.424,109.531,128.019,138.113,170.759,146.659,130.701,129.948,153.019,87.867,110.366,117.523
1092,161.990,133.390,108.283,127.090,138.030,170.739,146.458,130.092,130.776,153.638,87.808,110.294,115.889
1093,157.086,134.292,105.428,129.940,133.788,172.784,147.917,129.466,132.735,155.793,86.287,109.902,115.761
1094,158.321,135.218,106.954,126.278,135.187,173.116,145.713,127.501,127.168,156.625,87.684,112.687,117.333
1095,157.531,132.300,108.787,127.623,138.137,172.446,146.511,128.580,131.589,151.772,88.606,112.014,117.533
1096,158.969,132.982,108.099,131.690,137.857,172.278,148.246,126.715,127.887,154.781,87.545,112.203,118.899
1097,159.488,130.318,108.357,125.079,136.562,174.013,147.953,129.615,129.982,154.946,87.016,110.766,113.259
1098,155.580,133.971,106.873,124.274,136.191,172.041,147.399,133.163,131.078,152.386,85.605,110.688,119.132
1099,160.835,133.863,108.848,127.281,135.572,169.692,145.690,129.324,128.685,156.174,87.863,111.702,116.073
1100,157.497,133.416,107.822,133.210,136.257,170.912,148.131,128.542,131.750,154.588,87.844,111.527,116.950
1101,159.574,136.692,110.273,127.617,135.949,170.927,148.037,128.713,129.060,156.098,87.947,110.590,116.422
1102,159.152,132.978,107.822,131.272,139.168,170.308,145.898,127.670,128.018,157.163,86.280,114.400,117.694
1103,161.004,132.824,109.131,130.889,141.121,171.474,151.201,130.136,131.276,155.380,87.847,112.413,121.418
1104,160.020,134.969,106.801,130.574,143.508,170.909,154.678,131.394,132.401,156.183,87.820,112.600,118.299
1105,159.322,133.729,108.474,128.413,142.209,174.608,154.395,133.195,130.198,154.484,86.609,113.087,119.636
1106,158.831,134.127,106.376,127.276,141.188,169.414,153.325,132.553,129.904,154.364,88.617,113.772,116.366
1107,160.383,132.424,109.114,129.670,139.775,169.272,152.484,130.208,132.310,153.750,87.133,112.349,117.499
1108,158.692,132.975,106.824,129.173,139.242,170.750,152.785,128.376,131.468,152.762,86.964,112.788,118.479
1109,161.385,131.557,107.213,126.964,137.684,170.925,151.026,129.875,132.213,153.835,84.831,113.477,117.047
1110,158.267,132.806,107.209,129.422,140.956,169.929,149.972,128.989,132.870,153.858,88.602,110.408,119.575
1111,156.831,134.918,107.652,127.360,139.464,174.390,151.173,128.563,129.697,155.289,88.370,115.015,117.457
1112,161.684,133.824,106.256,127.953,138.401,172.513,150.716,127.898,130.589,155.664,87.016,110.668,117.871
1113,159.490,130.251,108.886,125.874,137.847,169.517,147.296,129.950,131.929,153.185,87.236,113.398,116.957
1114,156.786,137.276,107.759,129.139,139.893,173.808,149.058,128.872,130.289,153.430,87.516,108.303,117.004
1115,156.136,131.404,107.689,127.034,139.125,173.720,150.055,128.962,130.134,154.794,89.170,112.777,119.570
1116,158.042,134.594,109.523,127.325,137.210,170.963,151.666,127.374,131.888,154.473,86.194,110.604,114.185
1117,158.292,130.592,109.312,127.212,138.784,168.381,147.692,129.391,129.561,155.437,87.798,114.032,117.414
1118,157.363,135.096,107.273,128.422,136.734,172.494,146.942,129.715,131.577,154.105,87.945,111.314,117.814
1119,156.102,131.022,107.368,127.514,139.131,171.366,147.564,126.405,132.457,153.556,83.992,112.119,120.286
1120,157.257,134.275,107.719,129.036,137.697,174.539,150.663,126.908,129.241,155.055,82.633,113.680,115.996
1121,156.140,131.749,108.156,127.662,137.674,174.716,146.980,128.169,129.808,156.397,84.880,111.367,117.102
1122,162.271,134.710,107.689,128.563,137.875,172.140,147.404,127.379,131.142,152.931,84.573,110.075,119.047
1123,156.296,130.316,106.384,122.936,136.246,172.243,147.892,130.588,131.663,154.351,87.555,110.966,114.829
1124,157.519,133.918,108.438,127.934,137.628,172.039,147.984,128.027,130.610,149.331,88.191,111.723,116.192
1125,158.414,133.492,109.818,126.529,137.158,173.767,146.945,129.258,132.038,151.870,86.981,110.383,117.074
1126,158.755,133.975,108.535,127.398,138.702,169.909,145.733,129.530,130.104,153.781,87.686,110.742,119.067
1127,156.077,133.725,108.413,126.441,139.835,171.996,146.951,128.447,129.031,155.358,87.022,113.129,117.504
1128,159.031,136.849,106.692,127.289,139.296,169.849,145.897,128.994,131.570,153.858,86.272,110.970,117.927
1129,159.461,133.753,106.684,128.291,139.754,171.325,146.431,129.092,132.580,156.595,85.117,113.018,117.691
1130,158.328,133.880,106.642,128.625,138.928,169.840,146.154,130.127,130.293,153.830,86.922,110.729,117.009
1131,158.917,132.904,106.963,123.630,137.736,173.700,149.058,129.936,130.629,154.805,86.966,111.290,118.141
1132,157.650,133.963,106.871,126.131,137.068,174.138,146.351,128.856,131.136,152.895,86.031,111.329,118.514
1133,159.706,135.451,107.751,125.745,138.858,168.849,146.258,131.133,130.488,154.687,86.044,109.861,119.388
1134,161.828,130.663,106.852,126.407,139.636,171.170,147.037,126.105,130.993,156.209,84.881,111.781,115.940
1135,162.051,132.065,106.134,126.582,136.864,172.511,149.766,125.627,132.229,151.896,86.162,110.524,117.539
1136,160.351,131.175,106.418,125.246,136.510,173.711,145.434,128.921,130.382,155.037,86.822,113.037,118.642
1137,161.241,131.992,109.537,128.690,137.523,167.942,147.150,129.919,130.610,156.472,86.098,113.013,116.954
1138,158.965,132.975,109.245,126.002,137.685,173.390,146.106,130.311,130.952,151.097,88.756,113.391,116.650
1139,163.077,135.882,108.263,125.373,137.427,167.675,146.775,128.768,133.210,153.874,85.789,111.889,115.054
1140,162.292,136.096,107.064,129.625,140.380,171.530,150.607,126.467,132.955,154.376,88.745,113.832,118.191
1141,159.796,134.567,108.683,128.443,138.738,175.799,152.004,127.559,129.767,153.647,87.477,112.276,120.009
1142,159.595,136.424,109.231,124.034,139.745,169.720,150.511,127.690,134.419,153.786,87.333,110.473,117.602
1143,158.708,131.718,106.558,126.555,140.071,173.190,149.941,126.279,131.312,152.116,86.506,109.919,116.021
1144,161.692,132.580,109.876,126.955,136.709,172.817,148.799,125.551,131.278,154.505,89.886,111.361,118.727
1145,159.257,133.122,108.967,126.465,137.492,169.200,148.204,128.131,133.525,153.867,88.309,110.364,117.174
1146,156.638,136.012,108.914,127.298,140.306,166.715,149.535,124.885,131.625,153.989,89.088,112.820,118.632
1147,160.090,132.245,107.642,125.859,138.106,172.091,149.732,127.969,132.326,153.864,88.342,112.066,120.791
1148,157.904,133.737,108.271,129.403,136.612,169.582,148.311,128.237,133.529,152.624,87.594,111.232,118.637
1149,157.086,138.947,106.975,127.298,137.568,170.937,148.734,128.136,132.918,152.668,88.270,111.389,116.127
1150,159.503,135.876,110.111,132.358,140.202,172.065,153.468,129.776,131.330,152.206,89.558,113.578,119.713
1151,162.829,135.273,109.075,134.525,143.809,171.836,154.435,131.759,131.708,154.021,92.881,113.513,116.471
1152,158.227,136.876,107.385,130.366,139.808,169.099,152.226,130.017,131.337,151.361,89.194,112.884,116.953
1153,157.121,135.963,108.022,129.522,140.170,170.159,153.230,127.049,129.824,154.271,92.478,112.892,117.394
1154,158.758,134.243,107.479,128.794,139.763,171.093,151.274,130.301,133.902,151.481,91.800,112.884,119.686
1155,158.128,137.592,108.995,127.210,138.591,170.442,149.673,130.950,131.926,152.811,90.002,111.438,115.215
1156,158.761,133.929,111.132,124.812,139.828,170.323,148.776,129.066,131.321,151.935,87.944,112.939,117.147
1157,159.017,134.027,112.340,128.143,138.621,169.576,153.010,131.725,131.806,153.255,90.420,114.352,125.519
1158,157.981,136.776,117.078,130.627,142.534,170.627,155.397,130.082,128.977,155.101,88.061,113.328,124.626
1159,158.367,136.304,120.134,136.653,145.627,175.571,159.263,133.275,132.566,156.589,90.750,114.957,122.090
1160,160.219,134.263,119.950,140.906,150.326,174.614,166.638,138.547,132.011,153.559,90.955,116.613,121.256
1161,160.243,131.875,123.570,141.889,151.710,173.912,168.581,139.217,131.221,154.293,92.211,119.150,118.366
1162,163.598,136.055,120.370,142.679,149.980,168.241,166.416,138.314,131.446,156.270,94.173,115.492,121.465
1163,160.032,137.500,119.111,143.902,150.863,171.149,167.576,139.927,130.759,155.037,92.895,116.346,122.781
1164,162.655,135.325,121.558,138.015,145.521,169.884,166.309,141.081,132.731,149.444,92.152,118.119,118.543
1165,159.777,132.735,114.309,135.968,148.733,167.815,165.834,136.948,132.935,155.678,92.730,116.463,117.393
1166,159.714,137.547,115.168,139.773,146.683,168.746,162.171,137.664,132.903,155.654,90.995,115.776,118.437
1167,161.789,133.524,118.291,143.146,145.918,170.567,165.246,137.002,127.147,153.573,90.342,116.171,121.387
1168,161.090,133.247,115.189,141.191,143.483,169.871,162.456,135.737,132.864,154.614,91.808,115.351,117.586
1169,158.649,130.749,116.659,141.572,142.702,169.474,165.304,136.515,129.943,152.445,89.777,116.665,118.768
1170,158.851,132.598,114.271,136.370,140.374,170.106,164.459,137.189,133.453,151.320,88.720,115.564,118.033
1171,157.385,131.473,117.378,135.859,140.676,167.634,158.457,133.029,132.789,152.308,91.394,115.498,119.098
1172,162.433,135.373,114.029,131.379,137.658,166.093,156.742,131.322,132.843,151.337,87.102,114.483,118.839
1173,161.112,134.082,113.697,131.957,139.484,168.502,154.605,129.817,131.477,152.990,90.192,113.533,117.366
1174,159.544,134.096,111.342,131.585,139.789,170.140,152.482,132.160,128.943,151.787,89.520,115.653,114.962
1175,159.048,134.441,110.830,132.668,137.409,166.560,150.841,127.765,131.061,155.071,88.287,115.237,118.132
1176,161.382,135.543,111.199,129.754,137.882,170.052,152.406,126.380,134.128,153.765,87.836,113.312,114.486
1177,157.303,132.667,111.829,128.807,138.141,164.448,150.751,128.234,131.772,154.169,86.197,113.718,117.358
1178,159.380,134.861,111.451,131.666,136.915,168.483,150.351,127.232,132.033,153.284,88.777,112.509,118.152
1179,158.968,135.924,108.322,129.203,138.602,170.614,151.780,125.487,131.503,154.779,86.794,112.590,118.605
1180,158.480,135.890,107.212,128.570,138.617,167.799,149.541,128.472,129.787,150.871,85.483,111.709,117.026
1181,159.515,132.700,109.386,126.480,137.646,171.063,148.405,129.502,130.161,154.461,89.278,112.018,117.000
1182,158.701,137.214,106.382,129.143,137.126,167.679,148.839,128.050,132.492,155.434,88.267,111.818,116.724
1183,161.942,135.886,108.024,130.831,135.901,169.420,147.520,126.960,131.396,155.613,87.008,113.786,118.589
1184,166.587,140.743,108.031,141.724,147.001,172.759,157.439,136.043,130.347,157.297,88.586,118.044,118.731
1185,164.351,141.431,112.905,142.788,149.869,171.741,162.465,137.289,128.072,155.819,85.898,115.449,117.879
1186,163.334,137.529,114.147,141.463,148.857,171.668,165.578,140.101,131.347,154.068,90.145,117.031,120.367
1187,159.749,135.569,113.301,146.049,150.592,169.813,166.554,140.858,128.954,155.178,89.338,117.486,118.549
1188,162.687,137.090,113.790,146.212,150.373,173.905,167.873,144.467,133.971,154.257,89.086,118.763,119.935
1189,158.296,138.755,116.249,144.829,146.729,172.015,167.331,144.624,130.267,154.508,89.062,119.095,117.626
1190,161.077,136.916,114.708,147.544,145.803,173.364,170.114,142.817,128.928,156.534,88.713,116.197,116.253
1191,161.633,134.492,114.062,146.861,142.242,170.506,165.151,141.337,129.465,154.194,89.062,115.001,117.075
1192,159.859,135.590,110.126,141.698,142.369,173.953,163.209,139.997,131.252,154.970,87.153,117.501,118.670
1193,159.811,137.688,109.551,140.818,142.292,172.299,162.631,140.521,133.394,155.278,87.356,115.564,117.639
1194,161.236,134.851,108.779,137.075,141.179,172.666,161.494,138.774,132.236,155.358,87.456,114.998,119.122
1195,162.061,136.661,109.484,134.715,140.528,167.681,159.892,133.107,132.229,158.335,87.759,115.037,117.956
1196,159.851,136.873,106.876,133.576,139.783,171.812,158.129,134.777,134.010,156.108,88.119,111.656,114.818
1197,160.966,137.941,106.688,132.653,136.589,169.856,155.739,131.198,131.194,156.675,88.639,111.954,116.917
1198,158.446,134.778,106.610,132.788,138.755,169.685,152.275,129.206,133.525,155.126,86.606,112.005,119.357
1199,160.787,135.451,107.837,130.769,139.563,169.360,153.603,128.276,128.832,153.372,86.120,113.139,117.124
1200,155.573,130.063,105.766,128.090,137.140,165.651,153.029,128.327,127.141,149.780,87.394,110.738,115.543
