 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
845,12.022,11.046,13.693,10.087,11.609,10.654,10.049,10.156,10.991,10.058,9.968,9.528,13.379,10.843,10.255,10.786,9.772,8.773,8.197,8.199
846,11.946,11.126,13.757,10.094,11.548,10.638,10.057,10.149,10.998,9.889,9.830,9.617,13.340,10.825,10.321,10.898,9.812,8.735,8.225,8.205
847,11.925,11.020,13.719,10.165,11.544,10.692,10.013,10.188,11.031,9.899,9.953,9.639,13.261,10.829,10.265,10.857,9.796,8.746,8.178,8.247
848,11.955,11.091,13.646,10.136,11.591,10.585,9.961,10.183,10.910,9.798,9.927,9.639,13.180,10.780,10.288,10.767,9.729,8.777,8.208,8.242
849,12.028,11.002,13.690,10.101,11.464,10.615,10.057,10.090,10.943,9.971,9.890,9.517,13.261,10.779,10.321,10.725,9.768,8.737,8.185,8.233
850,12.045,11.134,13.703,10.130,11.501,10.660,10.023,10.179,11.043,10.226,10.309,9.756,14.726,11.047,10.705,10.849,9.808,8.758,8.225,8.237
851,12.115,11.117,13.761,10.093,11.476,10.626,10.062,10.124,11.057,10.173,10.338,9.617,15.392,11.002,10.699,10.946,9.842,8.792,8.237,8.183
852,12.101,11.093,13.738,10.132,11.599,10.698,10.044,10.124,11.059,10.231,10.621,9.572,16.636,11.172,10.970,10.865,9.871,8.804,8.204,8.217
853,12.167,11.128,13.717,10.141,11.519,10.648,10.106,10.167,11.142,10.332,10.533,9.500,17.830,11.239,11.268,11.082,9.796,8.788,8.188,8.263
854,12.156,11.152,13.760,10.151,11.472,10.524,10.034,10.183,11.168,10.250,10.382,9.644,18.379,11.215,11.142,11.042,9.828,8.788,8.210,8.287
855,12.244,11.139,13.777,10.101,11.515,10.662,10.046,10.163,11.152,10.380,10.631,9.694,20.274,11.336,11.444,11.136,9.820,8.780,8.247,8.249
856,12.190,11.108,13.732,10.160,11.444,10.588,10.059,10.092,11.170,10.264,10.571,9.539,21.140,11.279,11.358,11.123,9.792,8.761,8.173,8.272
857,12.264,11.137,13.773,10.117,11.462,10.582,10.059,10.213,11.218,10.404,10.644,9.589,22.764,11.356,11.599,11.229,9.796,8.828,8.233,8.225
858,12.205,11.148,13.763,10.122,11.579,10.648,10.067,10.110,11.194,10.543,10.685,9.633,23.740,11.303,11.523,11.293,9.875,8.801,8.253,8.220
859,12.363,11.163,13.828,10.101,11.491,10.627,10.015,10.147,11.343,10.635,10.744,9.661,24.784,11.363,11.596,11.258,9.796,8.752,8.197,8.230
860,12.394,11.176,13.794,10.063,11.652,10.555,9.969,10.137,11.360,10.644,10.694,9.583,26.296,11.305,11.596,11.366,9.867,8.777,8.236,8.213
861,12.529,11.195,13.964,10.142,11.464,10.612,10.103,10.255,11.308,10.375,10.628,9.611,27.071,11.297,11.623,11.240,9.905,8.868,8.220,8.249
862,12.517,11.089,14.045,10.175,11.474,10.582,10.088,10.243,11.251,10.231,10.483,9.644,27.157,11.270,11.520,11.143,9.810,8.788,8.234,8.222
863,12.413,11.245,13.938,10.120,11.569,10.634,10.015,10.170,11.235,10.418,10.650,9.683,27.684,11.312,11.632,11.302,9.838,8.794,8.262,8.224
864,12.395,11.169,13.974,10.154,11.519,10.607,10.046,10.250,11.369,10.572,10.691,9.500,29.002,11.309,11.781,11.387,9.913,8.770,8.255,8.228
865,12.472,11.169,13.891,10.163,11.519,10.613,10.093,10.278,11.382,10.356,10.675,9.628,30.130,11.349,11.778,11.306,9.877,8.791,8.245,8.258
866,12.479,11.202,14.040,10.141,11.434,10.624,10.031,10.190,11.362,10.644,10.644,9.594,30.232,11.383,11.772,11.482,9.828,8.800,8.245,8.262
867,12.439,11.202,13.959,10.108,11.501,10.645,10.082,10.254,11.382,10.466,10.580,9.467,30.678,11.257,11.685,11.475,9.840,8.785,8.257,8.286
868,12.402,11.115,13.909,10.081,11.431,10.596,10.052,10.264,11.261,10.476,10.495,9.550,30.496,11.246,11.712,11.263,9.828,8.759,8.217,8.220
869,12.416,11.180,14.016,10.108,11.556,10.564,10.103,10.234,11.351,10.582,10.555,9.689,30.860,11.350,11.785,11.330,9.808,8.807,8.195,8.239
870,12.426,11.189,14.078,10.153,11.499,10.670,10.070,10.197,11.450,10.495,10.590,9.661,31.238,11.359,11.695,11.449,9.768,8.861,8.201,8.296
871,12.507,11.065,14.093,10.163,11.534,10.574,10.070,10.119,11.325,10.490,10.457,9.550,31.016,11.350,11.652,11.338,9.844,8.804,8.217,8.241
872,12.542,11.095,13.965,10.051,11.505,10.621,10.013,10.161,11.206,10.486,10.457,9.622,29.919,11.215,11.507,11.175,9.814,8.752,8.243,8.300
873,12.451,11.137,13.976,10.117,11.546,10.605,10.085,10.117,11.377,10.452,10.517,9.567,30.788,11.248,11.768,11.277,9.810,8.749,8.246,8.211
874,12.476,11.141,14.009,10.034,11.462,10.588,10.023,10.230,11.426,10.553,10.590,9.650,31.006,11.348,11.828,11.325,9.885,8.735,8.254,8.245
875,12.423,11.182,13.880,10.048,11.413,10.624,10.085,10.167,11.441,10.466,10.571,9.628,30.899,11.340,11.646,11.194,9.857,8.810,8.275,8.262
876,12.398,11.191,13.878,10.105,11.585,10.649,10.036,10.122,11.410,10.529,10.467,9.628,31.002,11.323,11.762,11.397,9.919,8.782,8.190,8.234
877,12.329,11.167,13.877,10.148,11.470,10.634,10.041,10.105,11.324,10.466,10.577,9.639,30.210,11.297,11.497,11.423,9.760,8.837,8.246,8.250
878,12.394,11.106,13.908,10.132,11.507,10.596,10.062,10.289,11.304,10.288,10.366,9.556,30.255,11.288,11.513,11.302,9.814,8.830,8.238,8.257
879,12.362,11.069,13.836,10.086,11.579,10.638,9.915,10.129,11.320,10.423,10.432,9.650,29.622,11.314,11.546,11.230,9.826,8.807,8.241,8.280
880,12.319,11.219,13.787,10.154,11.526,10.671,10.126,10.229,11.296,10.514,10.442,9.506,29.901,11.311,11.623,11.440,9.853,8.830,8.288,8.253
881,12.329,11.148,13.845,10.141,11.462,10.547,10.139,10.103,11.256,10.303,10.369,9.567,28.977,11.155,11.371,11.397,9.780,8.830,8.210,8.236
882,12.247,11.124,13.790,10.123,11.497,10.580,10.142,10.191,11.142,10.279,10.148,9.572,28.042,11.127,11.262,11.150,9.826,8.777,8.229,8.224
883,12.282,11.056,13.855,10.137,11.532,10.601,10.052,10.158,11.249,10.351,10.274,9.683,28.192,11.191,11.430,11.140,9.788,8.776,8.223,8.250
884,12.251,11.117,13.764,10.101,11.526,10.571,10.113,10.195,11.355,10.481,10.470,9.606,29.101,11.263,11.606,11.296,9.861,8.807,8.211,8.200
885,12.200,11.200,13.881,10.082,11.528,10.648,10.046,10.248,11.282,10.361,10.448,9.622,28.903,11.324,11.639,11.345,9.873,8.791,8.223,8.259
886,12.267,11.078,14.078,10.043,11.587,10.547,10.093,10.206,11.282,10.332,10.375,9.622,28.577,11.225,11.421,11.180,9.875,8.800,8.240,8.200
887,12.172,11.150,14.044,10.123,11.544,10.574,10.054,10.238,11.190,10.221,10.268,9.567,28.266,11.121,11.397,11.112,9.812,8.827,8.201,8.305
888,12.262,11.085,13.943,10.125,11.470,10.602,10.186,10.261,11.208,10.322,10.391,9.706,28.165,11.220,11.477,11.000,9.846,8.818,8.204,8.228
889,12.227,11.193,13.912,10.045,11.534,10.712,10.018,10.174,11.151,10.250,10.215,9.672,27.045,11.110,11.252,11.060,9.842,8.767,8.206,8.229
890,12.262,11.174,13.853,10.101,11.534,10.574,10.108,10.190,11.175,10.240,10.240,9.561,27.060,11.160,11.437,11.270,9.800,8.818,8.194,8.241
891,12.191,11.078,13.811,10.081,11.569,10.564,10.085,10.156,11.244,10.389,10.435,9.567,27.646,11.197,11.421,11.296,9.796,8.762,8.190,8.212
892,12.232,11.095,13.847,10.132,11.485,10.597,10.072,10.176,11.183,10.423,10.243,9.572,27.480,11.117,11.536,11.098,9.814,8.862,8.165,8.234
893,12.176,11.059,13.819,10.094,11.444,10.538,10.054,10.142,11.322,10.226,10.256,9.589,27.253,11.160,11.543,10.990,9.897,8.771,8.232,8.272
894,12.160,11.039,13.820,10.065,11.460,10.555,10.075,10.246,11.221,10.308,10.161,9.578,26.612,11.171,11.354,10.956,9.816,8.830,8.238,8.214
895,12.185,11.041,13.678,10.111,11.454,10.632,10.098,10.225,11.225,10.202,10.050,9.589,25.432,10.998,11.291,11.148,9.820,8.828,8.180,8.311
896,12.294,11.102,14.044,10.120,11.509,10.671,10.018,10.216,11.178,10.053,10.044,9.561,24.021,11.059,10.957,11.379,9.796,8.774,8.234,8.188
897,12.193,11.193,13.941,10.065,11.444,10.561,10.175,10.145,11.087,10.159,10.035,9.550,23.906,11.038,10.983,11.231,9.836,8.773,8.234,8.205
898,12.173,11.091,13.915,10.148,11.438,10.657,10.041,10.200,11.099,10.087,9.946,9.583,23.028,10.923,10.964,11.092,9.820,8.771,8.212,8.199
899,12.158,11.148,13.828,10.072,11.544,10.558,10.018,10.259,10.998,10.120,9.877,9.656,21.908,10.898,10.821,11.068,9.758,8.812,8.246,8.157
900,12.190,11.128,13.760,10.108,11.452,10.708,10.072,10.176,11.017,10.038,9.943,9.472,21.036,10.851,10.692,10.951,9.798,8.756,8.259,8.221
901,12.112,11.098,13.797,10.158,11.532,10.648,10.101,10.326,11.012,9.822,9.842,9.694,20.430,10.810,10.785,10.936,9.776,8.752,8.220,8.226
902,12.125,11.100,13.928,10.120,11.409,10.552,10.067,10.280,11.022,10.014,9.826,9.644,19.693,10.759,10.725,10.819,9.853,8.752,8.165,8.237
903,12.072,11.148,14.075,10.072,11.505,10.574,10.157,10.298,10.981,10.067,9.915,9.528,19.083,10.776,10.702,10.719,9.701,8.825,8.250,8.246
904,12.063,11.134,14.055,10.142,11.483,10.649,10.021,10.388,10.965,9.971,9.823,9.744,18.515,10.797,10.480,10.713,9.824,8.789,8.224,8.233
905,12.167,11.128,14.299,10.108,11.609,10.752,10.137,10.378,10.927,10.014,9.748,9.639,17.997,10.902,10.517,10.670,9.917,8.795,8.268,8.204
906,12.342,11.213,14.589,10.106,11.507,11.217,10.312,10.543,10.976,10.106,9.896,9.522,17.561,10.860,10.427,10.853,9.857,8.795,8.379,8.200
907,12.345,11.236,14.549,10.050,11.593,11.000,10.139,10.484,10.936,9.894,9.861,9.567,17.106,10.793,10.377,10.919,9.776,8.852,8.393,8.237
908,12.332,11.085,14.285,10.058,11.534,10.928,10.036,10.316,10.936,9.899,9.871,9.617,16.607,10.736,10.401,10.868,9.778,8.794,8.309,8.203
909,12.327,11.254,14.320,10.091,11.556,10.904,10.149,10.351,10.888,9.928,9.905,9.644,16.428,10.805,10.404,10.732,9.713,8.812,8.270,8.239
910,12.368,11.124,14.331,10.146,11.503,10.873,10.034,10.333,10.905,9.928,9.836,9.622,16.101,10.791,10.381,10.784,9.784,8.824,8.253,8.287
911,12.382,11.193,14.213,10.165,11.485,10.682,10.059,10.317,10.869,9.966,9.921,9.617,15.681,10.732,10.377,10.762,9.717,8.770,8.254,8.238
912,12.415,11.100,14.024,10.074,11.509,10.789,10.080,10.268,10.919,9.841,9.874,9.606,15.502,10.753,10.285,10.647,9.782,8.813,8.232,8.207
913,12.289,11.067,13.999,10.057,11.485,10.730,10.054,10.186,10.875,9.899,9.836,9.672,15.242,10.757,10.225,10.618,9.760,8.800,8.190,8.220
914,12.338,11.111,13.884,10.103,11.515,10.748,10.080,10.254,10.922,9.942,9.789,9.628,14.882,10.704,10.235,10.740,9.796,8.720,8.230,8.216
915,12.242,11.108,13.848,10.178,11.485,10.728,10.075,10.202,10.869,9.812,9.716,9.606,14.681,10.677,10.285,10.756,9.766,8.750,8.216,8.225
916,12.213,11.030,13.828,10.125,11.466,10.706,9.946,10.216,10.984,9.861,9.770,9.628,14.444,10.726,10.235,10.850,9.709,8.752,8.177,8.184
917,12.260,11.089,13.821,10.125,11.389,10.706,10.013,10.174,10.965,9.812,9.823,9.494,14.269,10.718,10.172,10.823,9.776,8.738,8.181,8.236
918,12.166,11.059,13.878,10.134,11.456,10.604,10.170,10.220,10.941,9.870,9.713,9.494,14.212,10.631,10.116,10.777,9.792,8.774,8.259,8.220
919,12.170,11.004,13.923,10.108,11.431,10.593,9.992,10.122,10.920,9.875,9.757,9.478,14.076,10.693,10.079,10.748,9.788,8.788,8.201,8.247
920,12.132,11.111,13.746,10.069,11.546,10.651,10.113,10.170,10.979,9.865,9.773,9.550,13.913,10.719,10.093,10.696,9.727,8.773,8.146,8.186
921,12.199,11.095,13.736,10.142,11.552,10.664,10.052,10.156,10.824,9.899,9.763,9.583,13.793,10.668,10.086,10.652,9.743,8.726,8.221,8.233
922,12.074,10.998,13.778,10.177,11.409,10.571,10.088,10.167,10.969,9.856,9.744,9.478,13.699,10.705,10.123,10.649,9.782,8.792,8.195,8.238
923,12.096,11.061,13.720,10.106,11.569,10.638,10.005,10.129,10.922,9.870,9.763,9.644,13.662,10.692,10.103,10.623,9.834,8.789,8.229,8.211
924,12.103,11.087,13.744,10.115,11.507,10.615,10.059,10.124,10.912,9.769,9.751,9.494,13.433,10.697,10.017,10.668,9.752,8.786,8.171,8.258
925,12.024,11.113,13.726,10.129,11.472,10.575,9.920,10.151,10.934,9.822,9.839,9.406,13.411,10.678,10.149,10.590,9.749,8.749,8.210,8.272
926,12.011,10.993,13.727,10.093,11.489,10.612,9.990,10.200,10.926,9.870,9.703,9.694,13.405,10.659,10.113,10.787,9.818,8.780,8.177,8.203
927,12.052,11.085,13.749,10.021,11.521,10.583,10.082,10.227,10.933,9.803,9.716,9.511,13.284,10.688,10.132,10.806,9.752,8.794,8.181,8.242
928,11.958,11.028,13.742,10.117,11.493,10.619,10.054,10.135,10.830,9.841,9.779,9.594,13.347,10.626,9.987,10.713,9.754,8.761,8.182,8.217
929,12.070,11.046,13.672,10.045,11.442,10.586,10.116,10.211,10.891,9.875,9.798,9.544,13.238,10.696,10.106,10.727,9.784,8.759,8.223,8.203
930,12.037,11.137,13.615,10.091,11.556,10.631,10.186,10.179,10.941,9.889,9.685,9.628,13.213,10.644,10.096,10.581,9.838,8.717,8.178,8.192
931,12.019,11.041,13.728,10.051,11.507,10.626,10.036,10.236,10.917,9.933,9.808,9.533,13.132,10.703,10.060,10.600,9.816,8.738,8.263,8.211
932,11.975,11.213,13.696,10.045,11.440,10.588,10.090,10.168,10.792,9.808,9.782,9.489,13.073,10.719,10.172,10.660,9.725,8.785,8.234,8.208
933,12.029,10.972,13.598,10.031,11.487,10.593,9.969,10.188,10.874,9.745,9.767,9.594,13.036,10.689,10.093,10.551,9.766,8.753,8.159,8.214
934,11.998,11.078,13.658,10.048,11.532,10.610,10.054,10.154,10.856,9.827,9.785,9.567,13.042,10.645,10.013,10.897,9.786,8.794,8.206,8.251
935,11.867,11.056,13.659,10.123,11.470,10.635,10.028,10.152,10.836,9.760,9.826,9.528,12.905,10.661,10.007,10.813,9.794,8.758,8.215,8.249
936,11.972,11.009,13.706,10.122,11.411,10.585,10.008,10.137,10.879,9.798,9.804,9.589,12.970,10.572,10.000,10.750,9.782,8.764,8.184,8.237
937,11.984,11.067,13.700,10.069,11.542,10.631,9.992,10.140,10.874,9.851,9.811,9.628,12.890,10.628,9.974,10.638,9.762,8.729,8.204,8.226
938,12.020,11.156,13.624,10.069,11.415,10.605,10.077,10.179,10.841,9.933,9.836,9.544,12.890,10.635,10.053,10.628,9.766,8.791,8.254,8.218
939,12.000,11.013,13.761,10.099,11.493,10.665,10.077,10.218,10.953,9.760,9.735,9.494,12.899,10.694,9.990,10.623,9.794,8.664,8.201,8.238
940,12.015,11.022,13.600,10.134,11.560,10.588,10.018,10.105,10.837,9.817,9.748,9.444,12.837,10.614,9.877,10.805,9.689,8.725,8.165,8.247
941,11.960,11.039,13.720,10.137,11.466,10.607,9.997,10.204,10.919,9.769,9.814,9.561,12.818,10.684,9.960,10.776,9.741,8.798,8.234,8.236
942,11.966,11.013,13.638,10.029,11.534,10.530,10.095,10.154,10.867,9.885,9.729,9.561,12.771,10.618,9.983,10.803,9.754,8.698,8.228,8.250
943,11.868,11.054,13.572,10.084,11.521,10.660,9.966,10.062,10.851,9.870,9.751,9.600,12.682,10.645,9.897,10.765,9.735,8.755,8.203,8.251
944,11.929,11.054,13.652,10.065,11.413,10.555,10.013,10.183,10.822,9.875,9.726,9.517,12.790,10.603,9.930,10.652,9.798,8.740,8.219,8.222
945,11.857,11.050,13.635,10.033,11.505,10.667,10.036,10.200,10.953,9.856,9.767,9.578,12.859,10.619,9.957,10.636,9.642,8.768,8.177,8.287
946,11.941,11.017,13.692,10.070,11.591,10.569,10.003,10.163,10.851,9.793,9.729,9.522,12.754,10.642,9.947,10.636,9.814,8.836,8.210,8.196
947,11.890,11.124,13.612,10.022,11.405,10.583,10.101,10.222,10.855,9.865,9.675,9.561,12.715,10.620,9.974,10.615,9.780,8.780,8.189,8.211
948,11.981,11.087,13.640,10.069,11.479,10.624,9.990,10.161,10.875,9.827,9.748,9.439,12.740,10.662,9.907,10.743,9.743,8.761,8.191,8.234
949,11.937,11.095,13.583,10.113,11.544,10.624,10.003,10.089,10.818,9.764,9.779,9.544,12.666,10.667,9.930,10.767,9.733,8.788,8.135,8.189
950,11.855,11.011,13.665,10.111,11.409,10.616,10.003,10.144,10.926,9.788,9.726,9.478,12.774,10.693,9.844,10.745,9.848,8.783,8.246,8.211
951,11.842,10.976,13.581,10.050,11.579,10.640,9.941,10.183,10.888,9.947,9.795,9.550,12.630,10.655,9.937,10.727,9.671,8.753,8.230,8.255
952,11.812,11.011,13.592,10.108,11.446,10.566,10.139,10.176,10.832,9.889,9.691,9.522,12.672,10.680,9.887,10.566,9.818,8.743,8.215,8.204
953,11.871,11.063,13.680,10.110,11.595,10.481,10.041,10.165,10.945,9.788,9.732,9.556,12.715,10.700,9.967,10.596,9.741,8.752,8.202,8.217
954,11.810,11.067,13.616,10.063,11.421,10.626,10.106,10.144,10.839,9.851,9.697,9.578,12.687,10.646,9.825,10.645,9.766,8.818,8.193,8.234
955,11.929,11.061,13.665,10.142,11.476,10.594,10.013,10.216,10.900,9.880,9.823,9.594,12.652,10.580,9.937,10.911,9.701,8.803,8.181,8.254
956,11.871,11.165,13.553,10.075,11.423,10.604,9.972,10.206,10.832,9.837,9.763,9.533,12.608,10.581,9.974,10.842,9.703,8.758,8.224,8.225
957,11.831,11.035,13.573,10.146,11.562,10.549,10.010,10.207,10.813,9.808,9.694,9.572,12.534,10.667,9.904,10.716,9.790,8.692,8.199,8.221
958,11.879,10.967,13.634,10.137,11.491,10.520,9.982,10.113,10.815,9.913,9.729,9.489,12.649,10.626,9.947,10.706,9.774,8.755,8.197,8.209
959,11.945,11.093,13.561,10.094,11.481,10.555,10.008,10.207,10.888,9.837,9.817,9.617,12.721,10.629,9.911,10.589,9.657,8.819,8.219,8.293
960,11.878,11.061,13.619,10.027,11.452,10.591,10.080,10.144,10.874,9.928,9.685,9.417,12.655,10.641,9.917,10.704,9.721,8.714,8.185,8.217
961,11.939,11.130,13.582,10.009,11.491,10.645,10.077,10.241,10.910,9.837,9.808,9.500,12.687,10.677,9.818,10.875,9.808,8.731,8.227,8.214
962,11.955,11.061,13.550,10.067,11.505,10.634,10.005,10.186,10.919,9.909,9.773,9.467,12.618,10.603,9.914,10.828,9.743,8.789,8.199,8.187
963,11.815,11.089,13.535,10.053,11.487,10.528,10.028,10.119,10.848,9.880,9.763,9.494,12.606,10.644,9.871,10.770,9.832,8.833,8.207,8.220
964,11.827,11.069,13.686,10.043,11.587,10.607,10.101,10.137,10.915,9.808,9.798,9.539,12.689,10.663,9.801,10.701,9.770,8.710,8.232,8.214
965,11.858,11.009,13.635,10.113,11.466,10.582,10.034,10.202,10.884,9.923,9.776,9.489,12.571,10.643,9.831,10.708,9.776,8.755,8.180,8.213
966,11.888,11.007,13.629,10.050,11.464,10.564,10.008,10.151,10.879,9.764,9.751,9.506,12.618,10.650,9.831,10.659,9.776,8.756,8.167,8.229
967,11.838,11.026,13.643,10.137,11.425,10.577,10.015,10.105,10.888,9.923,9.757,9.544,12.568,10.645,9.934,10.823,9.723,8.800,8.182,8.282
968,11.859,11.069,13.541,9.988,11.421,10.605,10.031,10.147,10.858,9.870,9.719,9.628,12.625,10.590,9.868,10.911,9.752,8.737,8.206,8.213
969,11.813,11.020,13.666,10.046,11.513,10.542,10.116,10.145,10.924,9.712,9.804,9.561,12.598,10.646,9.947,10.765,9.830,8.773,8.161,8.201
970,11.837,11.026,13.576,10.137,11.524,10.575,10.059,10.223,10.891,9.827,9.713,9.517,12.577,10.627,9.874,10.762,9.838,8.738,8.174,8.209
971,11.839,11.043,13.544,10.062,11.395,10.550,10.003,10.074,10.939,9.750,9.738,9.517,12.512,10.645,9.868,10.631,9.762,8.749,8.217,8.245
972,11.786,11.113,13.744,10.063,11.511,10.536,10.168,10.060,10.858,9.856,9.681,9.606,12.553,10.683,9.844,10.669,9.754,8.740,8.191,8.212
973,11.781,11.139,13.783,10.129,11.481,10.585,10.026,10.266,10.848,9.784,9.729,9.606,12.609,10.570,9.874,10.795,9.840,8.764,8.169,8.267
974,11.848,11.050,13.721,10.115,11.368,10.498,9.987,10.165,10.798,9.846,9.795,9.528,12.547,10.626,9.858,10.864,9.737,8.788,8.147,8.211
975,11.851,11.078,13.711,10.063,11.442,10.494,10.098,10.197,10.900,9.865,9.688,9.389,12.573,10.646,9.762,10.857,9.859,8.738,8.185,8.230
976,11.866,11.035,13.726,10.132,11.495,10.642,10.054,10.152,10.891,9.885,9.795,9.639,12.517,10.592,9.944,10.762,9.796,8.765,8.172,8.200
977,11.902,11.009,13.760,10.189,11.493,10.668,9.928,10.131,11.036,9.812,9.659,9.578,12.467,10.634,9.788,10.692,9.723,8.771,8.184,8.228
978,11.908,10.996,13.788,10.129,11.485,10.566,10.067,10.207,10.888,9.889,9.653,9.533,12.556,10.683,9.868,10.663,9.830,8.723,8.224,8.226
979,11.920,10.987,13.764,10.038,11.524,10.572,10.015,10.184,10.867,9.904,9.754,9.661,12.568,10.660,9.858,10.674,9.729,8.740,8.191,8.321
980,11.928,11.098,13.770,10.148,11.524,10.637,10.000,10.207,10.901,9.856,9.748,9.589,12.569,10.623,9.881,10.933,9.802,8.770,8.216,8.282
981,11.924,11.065,13.993,10.067,11.458,10.607,10.005,10.200,10.889,9.822,9.599,9.628,12.488,10.630,9.831,10.819,9.772,8.768,8.195,8.230
982,11.927,11.078,13.847,10.082,11.444,10.643,10.031,10.209,10.894,9.760,9.792,9.644,12.554,10.650,9.987,10.849,9.752,8.786,8.171,8.207
983,12.044,11.087,13.777,10.170,11.566,10.502,10.054,10.128,10.926,9.769,9.779,9.539,12.540,10.644,9.785,10.756,9.780,8.738,8.197,8.230
984,11.971,11.054,13.713,10.086,11.546,10.574,10.106,10.197,10.844,9.788,9.697,9.572,12.560,10.576,9.934,10.701,9.739,8.792,8.155,8.180
985,12.028,11.601,14.279,10.127,11.742,11.223,10.286,10.399,10.865,10.010,9.855,9.567,12.590,10.732,9.914,11.057,9.788,8.861,8.229,8.163
986,13.237,17.466,21.036,10.979,15.501,16.250,13.052,14.027,11.391,11.274,10.814,9.556,12.805,13.911,9.980,12.740,9.899,9.105,8.668,8.347
987,14.080,19.568,27.990,13.816,19.540,20.610,15.809,15.574,11.592,12.337,11.820,9.889,14.367,17.484,10.407,13.219,9.893,9.673,8.905,9.343
988,14.785,19.328,31.794,15.763,20.088,22.195,16.611,15.170,11.753,12.144,11.953,10.928,15.860,17.581,10.805,13.257,10.048,9.942,8.822,10.382
989,15.216,18.954,33.643,16.235,19.082,22.549,16.278,14.500,11.865,12.062,11.555,11.667,16.045,16.685,10.801,13.721,9.937,10.061,8.702,10.868
990,16.214,18.907,34.949,16.451,18.456,22.937,16.175,14.523,12.081,12.188,11.864,12.433,17.268,16.512,11.070,14.070,9.972,10.245,8.764,11.084
991,16.894,19.161,36.596,16.729,18.661,23.203,16.155,14.463,12.403,12.385,12.126,12.872,19.567,16.948,11.377,14.624,9.998,10.555,8.755,11.355
992,17.414,18.479,36.639,16.525,17.299,23.005,15.784,14.021,12.379,12.077,11.659,13.189,19.815,16.299,11.225,14.391,9.933,10.519,8.741,11.454
993,18.223,18.785,37.730,16.525,17.366,23.407,15.680,14.385,12.625,12.168,11.700,13.494,20.328,16.495,11.321,15.038,9.911,10.707,8.680,11.396
994,19.006,19.093,38.605,16.537,17.748,23.524,15.724,14.417,12.671,12.293,11.779,13.517,21.636,16.726,11.474,15.873,9.939,10.801,8.768,11.384
995,19.582,19.189,38.855,16.523,17.959,23.541,15.825,14.270,12.900,12.341,11.883,13.656,23.033,16.621,11.560,15.904,9.937,10.845,8.759,11.491
996,19.978,18.594,38.230,16.432,16.591,23.192,15.410,14.035,12.884,12.048,11.558,13.556,23.194,16.063,11.437,15.560,9.966,10.652,8.681,11.432
997,20.526,18.104,37.976,16.082,15.843,22.695,14.925,13.415,12.827,11.707,11.442,13.483,23.497,15.746,11.407,15.477,9.917,10.528,8.592,11.155
998,20.914,17.584,37.687,15.630,14.998,22.454,14.430,13.046,12.614,11.543,11.287,13.489,23.404,14.983,11.344,15.406,9.960,10.480,8.503,10.791
999,20.965,17.323,36.966,15.878,14.630,22.230,14.423,13.039,12.739,11.303,11.073,13.572,23.281,14.489,11.311,15.395,10.000,10.520,8.505,10.641
1000,21.652,17.629,36.856,16.141,14.912,22.591,14.629,13.392,12.936,11.514,11.483,13.339,24.427,14.898,11.381,16.064,10.044,10.617,8.551,10.591
1001,22.202,18.102,36.938,16.194,14.822,22.774,14.856,13.665,12.993,11.841,11.672,13.472,26.833,15.094,11.646,16.789,9.909,10.599,8.591,10.582
1002,22.503,17.961,36.403,15.959,14.184,22.698,14.317,13.452,13.007,11.481,11.344,13.411,27.286,15.027,11.596,16.718,9.915,10.543,8.613,10.462
1003,22.669,17.824,36.050,15.827,14.511,22.514,14.575,13.363,13.003,11.697,11.470,13.194,27.275,14.977,11.599,16.616,9.954,10.602,8.620,10.297
1004,22.803,18.089,36.200,16.118,14.487,22.671,14.523,13.278,13.052,12.014,11.609,13.317,27.633,15.204,11.553,16.180,9.996,10.803,8.690,10.221
1005,22.663,17.182,35.097,15.993,13.918,22.072,14.116,12.844,13.164,11.591,11.322,13.256,26.940,14.876,11.490,15.625,9.986,10.698,8.599,10.011
1006,22.547,16.325,33.968,15.494,13.479,21.420,13.528,12.424,12.874,11.087,10.956,13.117,25.943,14.111,11.265,15.180,9.941,10.432,8.518,9.604
1007,22.550,16.041,33.622,14.993,13.272,20.972,13.080,12.342,12.689,11.077,10.915,12.672,25.047,13.390,11.142,15.341,9.943,10.290,8.430,9.338
1008,22.974,15.974,33.549,14.674,13.076,20.747,13.046,12.252,12.462,10.726,10.669,12.328,23.803,13.009,11.000,15.494,9.899,9.996,8.329,9.157
1009,22.927,15.772,33.486,14.276,12.777,20.159,12.500,11.950,12.341,10.505,10.426,11.983,22.769,12.462,10.861,14.908,9.939,9.912,8.357,8.970
1010,22.292,15.302,32.623,13.678,12.450,19.717,12.247,11.700,12.061,10.510,10.303,11.494,21.649,12.122,10.705,14.346,9.881,9.723,8.327,8.736
1011,21.630,14.716,31.241,12.993,12.217,19.211,11.905,11.076,11.907,10.019,10.224,11.433,20.689,11.717,10.540,13.877,9.838,9.499,8.283,8.657
1012,20.825,13.941,29.442,12.321,12.045,18.406,11.505,10.906,11.770,10.077,10.123,11.044,19.863,11.439,10.523,13.443,9.853,9.348,8.259,8.591
1013,20.191,13.332,27.819,11.916,11.814,17.626,11.245,10.635,11.600,10.072,10.006,10.733,19.122,11.204,10.493,13.026,9.824,9.247,8.242,8.489
