 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20
1006,26.550,18.065,41.100,16.238,14.493,23.921,13.758,13.048,12.941,11.524,11.281,13.283,31.107,15.887,11.778,16.927,10.442,9.879,8.688,10.059
1007,25.667,17.082,39.663,15.568,14.002,23.170,13.216,12.379,12.708,11.361,11.047,13.600,29.457,14.969,11.474,16.326,10.406,9.737,8.625,9.878
1008,24.900,16.106,38.039,15.039,13.699,22.555,12.964,11.816,12.400,10.966,10.937,12.633,28.061,14.069,11.331,15.756,10.360,9.549,8.566,9.636
1009,23.851,15.449,36.844,14.298,13.317,21.951,12.629,11.495,12.401,10.885,10.811,12.033,26.904,13.185,11.305,15.211,10.485,9.454,8.436,9.445
1010,23.153,14.616,34.521,13.671,13.123,21.316,12.340,11.234,12.325,10.808,10.757,11.756,25.785,12.716,11.185,14.805,10.430,9.233,8.487,9.349
1011,22.251,14.282,32.880,13.173,13.043,20.733,12.103,11.213,12.215,10.726,10.716,11.561,24.835,12.383,11.119,14.372,10.333,9.284,8.427,9.117
1012,21.674,14.117,31.485,12.696,13.127,20.006,12.095,11.078,12.047,10.716,10.666,11.367,24.002,12.038,11.083,14.049,10.388,9.193,8.405,9.153
1013,20.994,13.625,30.002,12.360,12.935,19.491,11.874,10.950,12.029,10.591,10.571,11.256,23.122,11.867,10.997,13.815,10.374,9.268,8.375,9.014
1014,20.335,13.440,28.129,11.995,12.933,19.036,11.820,10.991,11.953,10.639,10.662,11.239,22.557,11.706,10.960,13.511,10.287,9.200,8.344,8.908
1015,19.797,13.332,27.262,11.834,12.971,18.843,11.657,11.016,11.960,10.596,10.584,11.044,21.913,11.602,11.073,13.142,10.325,9.164,8.281,8.859
1016,19.323,13.184,26.008,11.645,13.043,18.395,11.582,10.918,11.931,10.606,10.524,10.844,21.427,11.521,11.013,12.955,10.325,9.151,8.326,8.838
1017,18.875,13.275,25.399,11.556,12.908,17.824,11.477,10.934,11.938,10.534,10.457,10.761,20.765,11.437,10.815,12.770,10.364,9.158,8.264,8.832
1018,18.320,13.076,24.268,11.401,12.812,17.475,11.503,10.920,11.832,10.572,10.404,10.744,20.114,11.491,10.838,12.610,10.345,9.188,8.292,8.770
1019,18.053,13.148,23.982,11.391,12.853,16.925,11.482,10.902,11.886,10.596,10.363,10.561,19.822,11.452,10.831,12.347,10.216,9.088,8.326,8.762
1020,17.734,13.113,23.694,11.206,12.744,16.522,11.369,10.863,11.770,10.438,10.473,10.528,19.314,11.389,10.904,12.254,10.349,9.096,8.271,8.724
1021,17.387,12.850,22.703,11.093,12.724,16.355,11.361,10.871,11.836,10.442,10.306,10.444,18.928,11.321,10.762,12.160,10.305,9.176,8.271,8.687
1022,16.961,12.644,21.533,11.125,12.804,15.940,11.193,10.917,11.822,10.438,10.416,10.572,18.440,11.282,10.738,11.997,10.370,9.060,8.299,8.680
1023,16.727,12.557,21.257,11.070,12.806,15.498,11.245,10.865,11.806,10.428,10.328,10.333,18.165,11.289,10.745,11.911,10.341,9.111,8.327,8.720
1024,16.406,12.629,21.042,10.979,12.683,15.318,11.064,10.897,11.581,10.380,10.464,10.339,17.898,11.256,10.728,11.898,10.293,9.121,8.336,8.649
1025,16.309,12.625,20.845,10.919,12.757,15.047,11.144,10.927,11.784,10.438,10.388,10.289,17.614,11.325,10.699,11.719,10.275,9.117,8.327,8.664
1026,16.009,12.540,20.643,10.966,12.726,14.925,11.090,10.926,11.775,10.452,10.432,10.433,17.288,11.317,10.669,11.706,10.354,9.033,8.276,8.663
1027,15.717,12.557,20.296,10.993,12.765,14.610,10.905,10.879,11.849,10.519,10.476,10.406,16.985,11.306,10.682,11.614,10.333,9.115,8.284,8.636
1028,15.589,12.412,20.287,10.923,12.689,14.535,10.925,10.878,11.680,10.423,10.372,10.306,16.749,11.247,10.758,11.509,10.307,9.049,8.279,8.705
1029,15.444,12.319,19.689,10.875,12.734,14.164,10.936,10.839,11.754,10.438,10.350,10.278,16.500,11.205,10.758,11.453,10.325,9.117,8.257,8.649
1030,15.393,12.226,18.955,10.904,12.730,14.055,10.892,10.849,11.673,10.341,10.315,10.167,16.292,11.199,10.603,11.442,10.273,9.081,8.318,8.680
1031,15.147,12.056,18.354,10.847,12.622,13.869,10.897,10.784,11.661,10.500,10.331,10.200,16.023,11.317,10.662,11.375,10.259,9.099,8.318,8.626
1032,14.957,11.948,17.870,10.813,12.738,13.756,10.827,10.830,11.728,10.452,10.423,10.161,15.899,11.289,10.530,11.268,10.343,9.096,8.335,8.634
1033,14.765,11.935,17.387,10.823,12.687,13.509,10.923,10.814,11.671,10.452,10.353,10.228,15.663,11.242,10.623,11.255,10.261,9.158,8.293,8.708
1034,14.664,11.974,17.177,10.750,12.679,13.388,10.936,10.846,11.609,10.462,10.369,10.211,15.594,11.232,10.533,11.263,10.230,9.060,8.315,8.691
1035,14.525,11.792,16.882,10.736,12.652,13.214,10.804,10.848,11.631,10.413,10.410,10.167,15.434,11.245,10.589,11.194,10.317,9.100,8.352,8.657
1036,14.434,11.748,16.737,10.919,12.759,13.082,10.851,10.771,11.825,10.577,10.319,10.144,15.326,11.174,10.583,11.187,10.390,9.078,8.311,8.646
1037,14.183,12.236,17.113,10.840,12.701,12.909,10.861,10.874,11.685,10.389,10.404,10.072,15.272,11.170,10.626,11.122,10.285,9.102,8.332,8.671
1038,14.346,12.302,16.939,10.739,12.720,12.873,10.621,10.848,11.713,10.394,10.454,9.950,15.246,11.267,10.533,11.074,10.248,9.115,8.271,8.647
1039,14.091,12.241,16.586,10.674,12.628,12.671,10.791,10.771,11.635,10.442,10.350,10.067,15.078,11.234,10.742,11.089,10.339,9.133,8.358,8.613
1040,14.080,12.037,16.411,10.751,12.689,12.664,10.683,10.821,11.727,10.534,10.350,10.139,14.960,11.201,10.616,11.020,10.267,9.099,8.272,8.597
1041,13.951,11.892,16.231,10.741,12.534,12.483,10.773,10.904,11.619,10.365,10.331,10.150,14.903,11.291,10.533,11.053,10.325,9.106,8.328,8.683
1042,13.925,11.783,16.053,10.695,12.714,12.362,10.745,10.743,11.635,10.486,10.451,10.211,14.817,11.245,10.679,11.055,10.289,9.072,8.292,8.592
1043,13.801,11.818,15.815,10.736,12.671,12.434,10.737,10.816,11.689,10.505,10.366,10.106,14.776,11.218,10.579,11.001,10.354,9.064,8.355,8.599
1044,13.757,11.820,15.827,10.799,12.618,12.330,10.642,10.764,11.721,10.447,10.274,10.106,14.607,11.174,10.623,10.914,10.277,9.067,8.288,8.634
1045,13.675,11.803,15.680,10.710,12.724,12.170,10.686,10.791,11.654,10.433,10.319,10.028,14.574,11.184,10.623,11.035,10.305,9.058,8.285,8.638
1046,13.644,11.640,15.661,10.715,12.720,12.105,10.781,10.904,11.704,10.399,10.338,10.267,14.632,11.247,10.599,11.018,10.420,9.039,8.309,8.636
1047,13.614,11.792,15.559,10.684,12.679,12.053,10.889,10.865,11.645,10.409,10.420,10.039,14.575,11.210,10.483,10.955,10.291,9.024,8.258,8.601
1048,13.528,11.701,15.446,10.688,12.789,11.991,10.722,10.840,11.699,10.538,10.375,10.161,14.572,11.190,10.642,10.928,10.246,9.106,8.262,8.567
1049,13.512,11.768,15.416,10.861,12.748,11.912,10.760,10.858,11.678,10.433,10.281,10.017,14.569,11.237,10.533,10.947,10.335,9.127,8.297,8.589
1050,13.471,11.675,15.469,10.662,12.634,11.874,10.613,10.842,11.794,10.337,10.215,10.000,14.502,11.251,10.550,10.862,10.311,9.084,8.299,8.708
1051,13.423,11.664,15.398,10.693,12.628,11.813,10.747,10.810,11.638,10.389,10.334,9.978,14.402,11.274,10.609,10.870,10.317,9.018,8.345,8.597
1052,13.384,11.629,15.414,10.801,12.581,11.915,10.662,10.794,11.637,10.380,10.306,10.061,14.371,11.231,10.490,10.948,10.343,9.052,8.277,8.629
1053,13.383,11.675,15.257,10.741,12.607,11.799,10.729,10.897,11.567,10.433,10.315,9.983,14.409,11.276,10.689,11.113,10.283,9.055,8.284,8.591
1054,13.385,11.701,15.368,10.664,12.697,11.764,10.773,10.855,11.623,10.394,10.268,9.856,14.358,11.233,10.483,11.218,10.339,9.079,8.281,8.589
1055,13.260,11.761,15.376,10.617,12.726,11.709,10.719,10.817,11.637,10.361,10.252,10.128,14.265,11.150,10.417,11.128,10.261,9.135,8.267,8.600
1056,13.211,11.727,15.134,10.724,12.591,11.800,10.701,10.876,11.670,10.510,10.297,9.939,14.325,11.226,10.510,11.112,10.226,9.084,8.328,8.564
1057,13.240,11.677,15.219,10.705,12.575,11.700,10.637,10.824,11.566,10.361,10.290,10.128,14.333,11.215,10.546,11.057,10.347,9.121,8.303,8.659
1058,13.129,11.683,15.224,10.753,12.603,11.612,10.619,10.853,11.618,10.514,10.265,10.039,14.268,11.261,10.311,10.955,10.370,9.084,8.286,8.650
1059,13.245,11.761,15.171,10.739,12.685,11.700,10.742,10.920,11.666,10.466,10.309,10.083,14.281,11.196,10.540,11.020,10.402,9.067,8.318,8.575
1060,13.215,11.627,15.171,10.702,12.571,11.657,10.763,10.883,11.644,10.370,10.388,10.139,14.303,11.183,10.599,10.985,10.230,9.039,8.273,8.607
1061,13.110,11.696,15.272,10.693,12.675,11.675,10.696,10.828,11.718,10.505,10.297,9.950,14.220,11.185,10.570,10.956,10.307,9.121,8.288,8.657
1062,13.052,11.787,15.120,10.729,12.626,11.555,10.675,10.897,11.631,10.375,10.341,10.144,14.198,11.185,10.533,11.219,10.279,9.063,8.273,8.591
1063,13.096,11.649,15.130,10.686,12.566,11.632,10.732,10.908,11.728,10.433,10.167,10.006,14.262,11.229,10.483,11.255,10.174,9.054,8.339,8.663
1064,13.036,11.573,15.169,10.804,12.618,11.550,10.771,10.812,11.540,10.510,10.233,9.956,14.162,11.142,10.493,11.192,10.269,9.096,8.262,8.624
1065,13.175,11.824,15.177,10.724,12.603,11.613,10.683,10.849,11.690,10.375,10.281,10.028,14.205,11.189,10.417,11.118,10.210,9.060,8.324,8.576
1066,13.103,11.670,15.205,10.700,12.710,11.557,10.686,10.858,11.668,10.534,10.252,10.028,14.162,11.167,10.480,11.086,10.329,9.093,8.289,8.579
1067,13.058,11.662,14.974,10.686,12.697,11.541,10.616,10.862,11.612,10.423,10.322,10.028,14.050,11.158,10.331,11.036,10.261,9.045,8.307,8.596
1068,13.034,11.679,15.129,10.750,12.699,11.527,10.624,10.890,11.630,10.389,10.205,10.028,14.200,11.171,10.470,11.067,10.218,9.088,8.302,8.632
1069,13.024,11.675,15.033,10.640,12.687,11.574,10.668,10.849,11.583,10.428,10.252,9.983,14.148,11.200,10.477,10.979,10.352,9.157,8.289,8.642
1070,12.986,11.701,15.000,10.642,12.616,11.517,10.577,10.888,11.631,10.341,10.319,10.039,14.105,11.253,10.500,11.040,10.331,9.079,8.328,8.607
1071,12.971,11.668,15.050,10.753,12.669,11.563,10.858,10.881,11.581,10.322,10.246,10.028,14.070,11.198,10.493,11.211,10.287,9.072,8.353,8.617
1072,12.952,11.753,15.022,10.772,12.599,11.480,10.649,10.933,11.592,10.375,10.186,9.983,14.066,11.205,10.517,11.270,10.354,9.081,8.272,8.562
1073,12.967,11.685,15.111,10.667,12.667,11.517,10.657,10.858,11.550,10.423,10.189,9.900,14.110,11.189,10.440,11.140,10.341,9.061,8.316,8.588
1074,12.943,11.592,14.937,10.696,12.548,11.535,10.660,10.860,11.746,10.486,10.325,9.983,14.123,11.158,10.460,11.132,10.345,9.052,8.258,8.608
1075,12.943,11.768,15.066,10.738,12.636,11.500,10.693,10.910,11.592,10.380,10.180,10.017,14.018,11.173,10.444,11.119,10.281,9.055,8.366,8.575
1076,12.946,11.727,14.982,10.691,12.697,11.436,10.737,10.876,11.583,10.394,10.331,9.944,14.164,11.148,10.517,11.065,10.303,9.079,8.348,8.570
1077,12.887,11.644,14.956,10.676,12.630,11.443,10.624,10.851,11.628,10.389,10.319,10.000,14.102,11.253,10.404,11.197,10.234,9.100,8.322,8.568
1078,12.859,11.642,14.934,10.671,12.589,11.527,10.647,10.865,11.630,10.322,10.252,9.911,14.141,11.204,10.483,11.313,10.311,9.087,8.312,8.659
1079,12.926,11.685,14.935,10.739,12.724,11.464,10.616,10.924,11.671,10.385,10.262,10.000,14.061,11.215,10.474,11.345,10.283,9.085,8.272,8.618
1080,12.840,11.640,14.940,10.662,12.654,11.420,10.660,10.798,11.701,10.476,10.215,9.800,14.028,11.204,10.497,11.190,10.248,9.078,8.293,8.693
1081,12.869,11.688,14.986,10.684,12.779,11.476,10.616,10.810,11.659,10.466,10.211,10.006,14.017,11.175,10.447,11.114,10.277,9.057,8.283,8.589
1082,12.888,11.612,15.005,10.691,12.638,11.462,10.678,10.839,11.606,10.303,10.309,10.072,14.081,11.188,10.417,11.148,10.242,9.060,8.315,8.645
1083,12.881,11.675,14.930,10.726,12.622,11.498,10.660,10.851,11.628,10.514,10.240,9.978,13.945,11.148,10.421,11.054,10.228,9.079,8.320,8.608
1084,12.789,11.594,14.913,10.722,12.638,11.374,10.668,10.759,11.654,10.370,10.196,10.039,14.026,11.131,10.394,11.239,10.289,9.072,8.355,8.634
1085,12.879,11.711,14.933,10.575,12.583,11.522,10.706,10.879,11.633,10.370,10.246,10.044,14.125,11.197,10.437,11.347,10.194,9.099,8.255,8.558
1086,12.806,11.792,14.999,10.568,12.571,11.412,10.668,10.810,11.609,10.341,10.309,9.944,14.101,11.222,10.480,11.338,10.184,9.118,8.270,8.574
1087,12.831,11.623,14.869,10.744,12.701,11.506,10.706,10.775,11.640,10.361,10.208,10.044,14.041,11.203,10.474,11.180,10.246,9.093,8.318,8.604
1088,12.854,11.651,14.853,10.667,12.656,11.396,10.601,10.810,11.657,10.466,10.281,9.944,13.945,11.181,10.414,11.086,10.248,9.102,8.305,8.579
1089,12.877,11.764,14.952,10.710,12.683,11.409,10.649,10.874,11.573,10.284,10.325,10.067,14.019,11.164,10.361,11.055,10.226,9.143,8.284,8.579
1090,12.847,11.701,14.923,10.626,12.687,11.465,10.683,10.853,11.567,10.438,10.224,10.033,14.053,11.190,10.397,11.107,10.337,9.096,8.311,8.613
1091,12.775,11.642,15.009,10.623,12.550,11.387,10.616,10.812,11.597,10.361,10.353,9.767,14.020,11.181,10.417,11.150,10.188,9.085,8.311,8.547
1092,12.779,11.646,14.891,10.787,12.744,11.351,10.629,10.807,11.595,10.303,10.256,9.850,14.029,11.148,10.368,11.117,10.232,9.057,8.322,8.653
1093,12.823,11.696,14.862,10.676,12.616,11.472,10.691,10.902,11.595,10.308,10.237,9.922,13.980,11.209,10.397,11.409,10.291,9.064,8.268,8.604
1094,12.761,11.709,14.900,10.712,12.579,11.398,10.670,10.816,11.644,10.385,10.278,10.017,14.028,11.234,10.377,11.311,10.305,9.082,8.326,8.588
1095,12.820,11.651,14.792,10.731,12.587,11.420,10.613,10.801,11.599,10.274,10.224,9.972,13.895,11.162,10.454,11.265,10.331,9.061,8.285,8.587
1096,12.755,11.644,14.873,10.654,12.591,11.404,10.621,10.812,11.593,10.370,10.164,9.967,13.967,11.190,10.460,11.150,10.291,9.039,8.303,8.603
1097,12.899,11.735,14.915,10.672,12.736,11.443,10.485,10.874,11.652,10.380,10.205,9.856,13.968,11.225,10.348,11.185,10.228,9.055,8.296,8.591
1098,12.748,11.668,14.822,10.696,12.591,11.382,10.693,10.918,11.628,10.433,10.211,9.889,14.049,11.150,10.361,11.420,10.149,9.109,8.299,8.616
1099,12.712,11.738,14.909,10.647,12.599,11.373,10.593,11.021,11.593,10.404,10.281,10.044,14.067,11.225,10.450,11.448,10.285,9.108,8.255,8.589
1100,12.758,11.610,14.886,10.705,12.669,11.489,10.552,10.920,11.631,10.418,10.224,9.983,13.972,11.200,10.424,11.321,10.301,9.039,8.290,8.603
1101,12.831,11.698,14.908,10.640,12.581,11.443,10.647,10.842,11.590,10.337,10.366,9.983,14.006,11.177,10.490,11.268,10.273,9.105,8.245,8.521
1102,12.741,11.636,14.855,10.669,12.644,11.409,10.611,10.855,11.740,10.370,10.158,9.917,14.019,11.164,10.523,11.148,10.226,9.073,8.297,8.621
1103,12.712,11.768,14.835,10.772,12.597,11.484,10.515,10.926,11.656,10.298,10.167,9.989,13.977,11.196,10.341,11.180,10.263,9.081,8.303,8.613
1104,12.776,11.811,14.895,10.695,12.697,11.437,10.644,10.894,11.638,10.481,10.322,9.933,14.028,11.272,10.354,11.428,10.218,9.143,8.285,8.574
1105,12.717,11.653,14.903,10.732,12.634,11.454,10.642,10.794,11.623,10.423,10.224,10.006,14.003,11.213,10.483,11.438,10.285,9.133,8.271,8.620
1106,12.764,11.705,14.797,10.597,12.695,11.374,10.639,10.848,11.583,10.351,10.208,9.878,14.080,11.191,10.331,11.277,10.265,9.079,8.257,8.557
1107,12.693,11.731,14.805,10.798,12.577,11.355,10.608,10.796,11.694,10.394,10.284,9.900,13.982,11.223,10.318,11.303,10.257,9.108,8.380,8.654
1108,12.768,11.731,14.881,10.822,12.683,11.560,10.626,10.819,11.644,10.438,10.252,10.039,14.020,11.165,10.305,11.249,10.289,9.034,8.298,8.670
1109,13.208,15.690,18.530,11.086,14.458,15.514,12.397,13.434,11.863,11.255,10.748,10.122,14.074,12.922,10.556,12.757,10.291,9.179,8.624,8.624
1110,14.437,19.913,25.759,11.815,17.681,20.332,14.528,16.142,12.022,12.462,11.375,10.044,14.539,17.554,10.735,14.016,10.428,9.383,8.974,8.912
1111,15.075,20.145,29.149,12.511,17.646,22.101,15.095,15.766,12.080,12.399,11.729,10.211,15.256,18.198,11.026,13.984,10.368,9.599,8.969,9.608
1112,16.038,20.946,34.592,14.576,19.650,24.755,17.330,15.911,12.507,13.389,12.912,11.161,18.794,19.126,11.848,15.031,10.428,9.972,8.986,11.162
1113,16.732,20.748,37.354,15.768,20.000,25.467,17.482,15.374,12.476,12.913,12.429,12.461,19.315,18.341,11.662,14.951,10.446,10.123,8.876,12.042
1114,17.184,20.954,39.331,16.525,20.497,26.000,17.433,15.613,12.836,13.000,12.593,13.289,20.500,18.305,11.970,15.493,10.463,10.471,8.921,12.434
1115,18.432,20.716,40.264,16.571,19.299,25.901,17.131,15.477,13.057,13.058,12.546,13.756,21.830,18.212,11.921,16.035,10.545,10.555,8.883,12.666
1116,19.036,20.425,40.605,16.520,17.808,25.491,16.634,14.798,12.950,12.659,12.476,13.894,24.556,17.909,12.268,16.049,10.434,10.469,8.823,12.804
1117,19.552,19.879,40.103,16.441,16.857,25.093,16.198,14.270,12.971,12.543,12.240,14.189,26.323,17.430,12.308,15.820,10.560,10.399,8.780,12.787
1118,20.089,19.753,40.566,16.600,16.556,25.159,16.240,14.371,13.156,12.793,12.243,14.411,26.895,17.386,12.228,16.231,10.451,10.501,8.773,12.738
1119,20.870,19.516,40.690,16.499,16.822,25.049,16.005,14.339,13.282,12.870,12.066,14.122,27.986,17.472,12.156,16.630,10.521,10.625,8.773,12.437
1120,21.597,19.054,40.294,16.707,16.233,24.717,15.781,14.323,13.092,12.755,11.975,14.011,28.648,17.025,12.017,16.226,10.517,10.646,8.771,12.447
1121,21.970,19.219,40.138,17.160,16.059,24.524,15.796,14.436,13.221,12.817,12.420,14.078,31.802,17.050,12.579,16.370,10.499,10.737,8.822,12.533
1122,21.928,18.610,39.835,17.185,15.851,24.396,15.518,13.856,13.114,12.346,12.104,14.183,32.637,16.344,12.361,16.230,10.517,10.752,8.686,12.439
1123,22.306,18.282,39.437,16.786,15.172,23.789,15.080,13.622,13.137,12.000,11.599,13.906,31.744,15.451,12.136,16.208,10.477,10.571,8.669,12.188
1124,23.145,18.273,38.838,16.384,14.804,23.418,15.021,13.535,12.984,11.861,11.543,13.817,31.315,15.284,12.119,16.216,10.505,10.592,8.565,12.132
1125,23.069,17.761,38.049,15.955,14.605,22.671,14.466,13.098,12.849,11.543,11.350,13.489,30.483,14.902,11.881,15.824,10.531,10.499,8.495,11.767
1126,22.510,17.358,37.344,15.583,14.057,22.096,13.979,12.775,12.621,11.236,11.085,13.078,28.908,14.314,11.636,15.820,10.352,10.377,8.436,11.188
1127,21.753,16.017,35.304,14.844,13.560,20.910,13.322,12.126,12.495,10.981,10.880,12.833,27.770,13.425,11.467,15.242,10.386,10.145,8.423,10.739
1128,21.101,15.141,32.986,14.048,13.307,19.876,12.637,11.624,12.327,10.865,10.782,12.289,26.384,12.776,11.520,14.531,10.362,9.858,8.436,10.395
1129,20.331,14.451,31.516,13.398,13.063,19.223,12.402,11.422,12.291,10.707,10.656,12.033,25.097,12.275,11.119,13.997,10.317,9.598,8.342,10.004
1130,19.738,13.931,29.998,12.961,12.871,18.374,12.062,11.115,12.125,10.639,10.656,11.667,23.912,11.934,11.136,13.634,10.364,9.499,8.376,9.763
1131,19.096,13.503,28.456,12.458,13.004,17.670,11.889,11.064,12.016,10.524,10.530,11.411,22.920,11.754,11.010,13.238,10.291,9.377,8.371,9.513
1132,18.530,13.280,26.983,12.105,12.973,16.921,11.732,10.943,11.995,10.495,10.448,11.228,22.021,11.623,10.884,12.937,10.329,9.345,8.375,9.447
1133,18.077,12.863,25.185,11.851,12.818,16.458,11.469,11.094,11.991,10.466,10.527,10.978,21.236,11.486,10.887,12.606,10.382,9.281,8.309,9.262
1134,17.626,12.785,23.573,11.671,12.857,15.711,11.407,10.892,11.836,10.625,10.492,10.950,20.396,11.386,10.901,12.360,10.293,9.265,8.314,9.134
1135,17.126,12.584,22.710,11.535,12.789,15.392,11.309,10.860,11.772,10.553,10.353,10.906,19.845,11.357,10.825,12.145,10.267,9.181,8.365,9.062
1136,16.675,12.716,22.210,11.230,12.642,15.058,11.255,10.938,11.746,10.361,10.438,10.717,19.367,11.308,10.884,11.953,10.253,9.181,8.310,8.993
1137,16.431,12.456,21.068,11.422,12.691,14.604,11.036,10.895,11.798,10.370,10.391,10.689,18.841,11.317,10.801,11.898,10.321,9.187,8.328,8.916
1138,16.045,12.304,20.092,11.177,12.673,14.280,11.067,10.848,11.749,10.471,10.461,10.572,18.388,11.330,10.848,11.726,10.315,9.169,8.332,8.897
1139,15.721,12.132,19.206,11.081,12.763,14.083,11.090,10.938,11.725,10.500,10.379,10.417,17.884,11.345,10.719,11.681,10.349,9.096,8.349,8.929
1140,15.623,12.139,18.633,10.955,12.738,13.862,10.876,10.895,11.702,10.423,10.312,10.328,17.509,11.330,10.662,11.552,10.214,9.096,8.314,8.808
1141,15.288,12.026,18.018,10.978,12.646,13.601,10.910,10.874,11.709,10.534,10.344,10.211,17.153,11.312,10.546,11.496,10.287,9.072,8.326,8.804
1142,15.092,12.074,17.522,10.997,12.644,13.385,10.863,10.881,11.683,10.466,10.344,10.406,16.831,11.297,10.497,11.382,10.275,9.100,8.324,8.758
1143,14.951,11.937,17.114,10.991,12.703,13.234,10.745,10.803,11.718,10.462,10.413,10.389,16.513,11.251,10.649,11.372,10.283,9.136,8.324,8.696
1144,14.694,11.861,16.735,10.998,12.669,13.033,10.807,10.853,11.730,10.577,10.331,10.411,16.191,11.274,10.603,11.304,10.315,9.130,8.310,8.761
1145,14.614,11.790,16.529,10.844,12.581,12.893,10.688,10.860,11.704,10.534,10.413,10.422,15.979,11.296,10.606,11.309,10.358,9.090,8.329,8.736
1146,14.398,11.824,16.350,10.875,12.634,12.780,10.750,10.762,11.701,10.457,10.344,10.194,15.702,11.284,10.646,11.244,10.307,9.088,8.263,8.683
1147,14.308,11.831,16.155,10.808,12.530,12.711,10.709,10.918,11.670,10.452,10.369,10.217,15.629,11.338,10.487,11.269,10.319,9.114,8.374,8.661
1148,14.195,11.746,16.070,10.868,12.650,12.439,10.714,10.830,11.571,10.442,10.331,10.061,15.479,11.243,10.632,11.239,10.287,9.146,8.314,8.676
1149,14.087,11.777,15.964,10.883,12.591,12.429,10.716,10.777,11.599,10.356,10.293,10.189,15.241,11.234,10.596,11.119,10.345,9.109,8.257,8.655
1150,14.053,11.755,15.872,10.789,12.530,12.310,10.706,10.876,11.664,10.375,10.306,10.089,15.130,11.235,10.629,11.180,10.230,9.127,8.354,8.588
1151,13.931,11.905,15.732,10.779,12.593,12.236,10.678,10.940,11.616,10.399,10.300,10.167,15.049,11.210,10.576,11.158,10.220,9.061,8.277,8.632
1152,13.800,11.679,15.586,10.741,12.634,12.046,10.668,10.842,11.651,10.240,10.322,10.106,14.876,11.213,10.603,11.155,10.230,9.090,8.298,8.564
1153,13.761,11.803,15.461,10.672,12.640,12.035,10.732,10.991,11.559,10.284,10.338,10.083,14.817,11.203,10.513,11.215,10.220,9.136,8.276,8.579
1154,13.605,11.813,15.485,10.753,12.579,12.000,10.706,10.840,11.640,10.370,10.224,10.061,14.606,11.240,10.553,11.360,10.242,9.063,8.357,8.670
1155,13.560,11.657,15.367,10.758,12.544,11.909,10.639,10.934,11.640,10.433,10.271,10.233,14.588,11.239,10.517,11.430,10.222,9.031,8.247,8.679
1156,13.573,11.672,15.279,10.722,12.515,11.821,10.716,10.941,11.671,10.322,10.177,10.078,14.524,11.231,10.510,11.386,10.210,9.046,8.301,8.617
1157,13.484,11.755,15.289,10.750,12.528,11.849,10.662,10.853,11.621,10.274,10.208,9.944,14.458,11.193,10.490,11.244,10.253,9.054,8.272,8.626
1158,13.450,11.675,15.302,10.798,12.669,11.748,10.683,10.817,11.626,10.404,10.246,10.089,14.442,11.146,10.470,11.258,10.293,9.048,8.306,8.612
1159,13.405,11.751,15.181,10.738,12.601,11.730,10.660,10.927,11.557,10.399,10.208,10.117,14.370,11.196,10.464,11.184,10.202,9.082,8.328,8.600
1160,13.317,11.638,15.164,10.767,12.667,11.604,10.621,10.828,11.635,10.245,10.341,10.133,14.294,11.188,10.523,11.169,10.271,9.007,8.339,8.576
1161,13.361,11.683,15.155,10.755,12.540,11.659,10.642,10.787,11.580,10.274,10.382,10.044,14.242,11.090,10.526,11.091,10.242,8.981,8.298,8.599
1162,13.272,11.742,15.157,10.693,12.620,11.686,10.704,10.883,11.562,10.303,10.278,9.967,14.264,11.171,10.457,11.328,10.083,9.073,8.305,8.611
1163,13.209,11.705,15.099,10.714,12.560,11.608,10.670,10.819,11.562,10.389,10.312,10.111,14.260,11.164,10.576,11.418,10.246,9.070,8.339,8.599
1164,13.196,11.664,15.152,10.679,12.481,11.549,10.624,10.801,11.538,10.322,10.350,9.961,14.215,11.129,10.427,11.362,10.222,9.064,8.292,8.545
1165,13.207,11.733,15.121,10.734,12.483,11.627,10.577,10.826,11.630,10.346,10.259,10.028,14.145,11.164,10.381,11.322,10.218,9.019,8.290,8.617
1166,13.119,11.612,15.075,10.772,12.526,11.530,10.626,10.824,11.587,10.380,10.249,10.039,14.148,11.150,10.315,11.192,10.244,9.006,8.326,8.557
1167,13.065,11.664,15.050,10.660,12.589,11.492,10.634,10.817,11.574,10.317,10.256,10.028,14.086,11.213,10.354,11.199,10.192,9.088,8.249,8.555
1168,13.003,11.620,14.923,10.739,12.519,11.536,10.595,10.821,11.640,10.428,10.186,9.939,14.109,11.123,10.341,11.301,10.224,9.025,8.266,8.592
1169,13.147,11.722,14.993,10.768,12.589,11.420,10.673,10.855,11.561,10.288,10.196,9.956,14.027,11.189,10.368,11.447,10.204,9.088,8.305,8.582
1170,13.046,11.711,14.940,10.669,12.605,11.495,10.649,10.803,11.671,10.346,10.170,9.944,13.996,11.121,10.434,11.444,10.196,8.993,8.329,8.611
1171,13.060,11.636,14.948,10.664,12.583,11.414,10.624,10.787,11.668,10.308,10.104,9.978,13.935,11.143,10.460,11.318,10.184,9.076,8.254,8.586
1172,12.991,11.625,14.966,10.750,12.544,11.450,10.549,10.720,11.631,10.264,10.297,10.006,14.008,11.127,10.470,11.284,10.242,9.058,8.298,8.532
