 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
1050,87.627,92.892,85.301,98.451,98.403,96.295,89.895,92.628,87.699,88.281,95.261,93.901,93.600,92.441,90.619,87.760
1051,87.301,93.472,85.853,98.045,98.089,95.429,90.392,91.524,87.628,87.955,95.456,93.924,93.179,92.814,90.643,87.980
1052,87.707,93.829,86.184,97.922,98.373,95.743,89.897,92.150,88.075,88.707,95.276,94.335,93.703,93.492,90.232,87.982
1053,87.281,92.869,86.021,98.190,99.343,96.839,90.131,92.291,88.097,88.254,95.158,93.370,94.006,92.564,90.997,87.872
1054,87.309,93.349,86.385,97.940,98.547,96.189,89.934,91.963,88.659,88.317,95.317,94.193,93.679,92.024,91.048,88.244
1055,87.633,93.244,86.016,98.060,99.189,96.240,90.163,92.545,87.897,88.322,95.544,93.639,94.118,93.080,91.126,88.502
1056,86.836,93.706,85.995,97.972,98.574,96.298,89.803,92.850,87.774,88.681,95.443,94.329,93.630,92.622,90.622,88.551
1057,87.038,93.015,86.156,98.486,98.326,96.486,89.801,92.511,87.754,88.402,95.993,93.850,94.803,92.981,90.346,88.324
1058,87.072,93.030,85.907,96.883,99.119,96.268,90.282,92.035,87.857,88.061,95.412,94.148,93.664,93.311,90.849,88.156
1059,87.379,92.623,85.606,97.704,98.640,95.943,89.877,91.751,87.620,88.083,95.413,94.899,93.867,92.809,90.266,88.859
1060,87.327,93.153,85.624,97.270,98.661,95.850,90.181,92.497,87.707,88.397,95.167,94.318,93.867,92.537,90.369,88.542
1061,87.339,92.827,86.276,97.538,98.572,96.699,89.867,92.519,87.978,88.419,95.484,94.277,93.791,92.274,90.947,88.733
1062,87.196,93.055,85.846,97.544,98.299,96.877,90.344,92.209,88.277,88.799,95.629,94.536,94.015,92.301,90.783,88.711
1063,87.162,93.035,86.433,97.821,98.972,95.866,90.507,91.570,87.707,87.938,95.592,93.737,94.028,92.848,90.695,88.405
1064,87.523,92.942,85.945,97.469,98.254,97.213,89.934,92.578,87.818,88.726,95.712,94.162,94.130,92.689,90.477,88.742
1065,87.327,91.967,85.537,97.391,99.375,95.454,89.940,93.337,87.871,87.981,95.462,93.782,93.647,93.354,90.511,87.927
1066,87.641,93.553,85.624,97.631,97.962,96.462,90.811,93.430,87.477,89.108,95.668,94.598,94.034,93.237,90.256,87.941
1067,87.267,92.967,86.012,97.296,97.943,96.087,90.708,92.016,88.257,88.585,95.641,93.979,93.515,93.362,90.871,87.927
1068,86.972,93.347,85.583,97.644,98.477,98.713,90.173,92.591,87.949,88.424,95.487,93.780,94.195,92.739,90.777,88.315
1069,89.327,94.043,85.915,97.251,99.538,97.893,91.115,91.602,88.537,88.726,97.353,95.903,94.902,93.269,91.574,88.604
1070,88.679,94.018,85.823,97.873,100.078,98.292,92.851,92.088,88.350,89.383,97.422,95.468,95.949,92.574,92.961,88.260
1071,89.689,93.957,85.891,98.598,99.752,97.298,92.610,92.241,88.499,89.279,95.703,94.129,95.120,92.484,92.509,88.537
1072,89.088,93.018,85.616,97.907,98.824,97.579,92.734,92.588,88.404,88.815,96.007,94.261,95.190,93.181,93.038,88.555
1073,89.535,93.294,85.924,97.521,99.119,97.167,92.408,92.925,87.612,89.423,95.982,94.045,94.887,93.476,92.178,88.220
1074,89.613,92.912,86.312,97.680,99.227,98.158,93.121,92.380,87.891,88.656,95.551,93.789,94.968,92.936,92.952,88.410
1075,89.850,92.746,86.597,97.635,98.883,97.762,93.095,92.053,88.020,88.775,95.534,93.704,95.466,93.918,92.731,89.004
1076,89.481,92.427,85.871,98.050,98.852,97.814,92.738,92.201,88.877,88.451,95.268,94.673,95.068,93.114,92.672,88.370
1077,89.429,93.033,85.409,98.754,98.644,97.268,92.322,91.968,88.356,88.882,95.856,94.513,95.156,93.984,92.549,87.892
1078,88.920,93.043,86.024,97.667,98.521,96.781,91.970,92.142,88.497,88.662,95.368,94.425,95.098,93.529,92.490,88.579
1079,88.906,93.485,86.096,97.214,98.619,96.429,92.364,92.936,88.263,88.488,95.448,93.830,95.090,94.524,92.369,88.698
1080,88.844,94.138,85.889,98.326,98.576,96.902,91.915,91.928,88.814,88.407,95.190,93.817,95.647,93.854,91.942,88.782
1081,88.900,92.879,85.481,97.905,98.458,96.205,90.821,92.797,87.885,88.077,95.869,94.390,95.109,93.795,91.672,88.808
1082,88.399,92.683,85.898,97.387,98.943,96.415,90.970,92.773,88.519,87.978,95.273,93.998,94.996,94.146,91.734,88.106
1083,88.377,93.766,85.526,97.886,98.362,96.792,91.523,92.545,88.067,88.596,95.600,93.858,95.812,94.763,92.672,88.546
1084,88.178,92.412,86.100,97.056,98.919,96.915,91.911,93.016,87.947,88.279,94.784,94.039,95.192,94.229,92.704,88.348
1085,89.100,93.231,86.519,97.197,98.822,96.585,91.370,92.166,88.085,88.175,95.477,93.832,94.716,94.024,92.860,88.196
1086,88.774,93.269,85.888,96.097,99.564,95.104,90.849,92.350,87.762,89.152,95.505,94.232,94.808,95.598,92.371,88.352
1087,88.317,92.965,86.133,95.739,98.417,96.063,90.928,92.543,88.085,88.670,95.792,94.265,94.979,94.713,92.271,88.839
1088,88.277,92.533,85.726,96.071,98.655,95.872,90.799,92.599,87.871,88.464,95.735,93.920,95.015,96.263,91.874,88.176
1089,87.036,92.666,85.964,95.778,98.557,97.134,90.229,92.441,88.109,88.199,94.946,93.789,94.209,95.758,91.774,88.700
1090,87.226,93.010,85.762,96.102,99.148,95.675,90.451,92.425,88.069,88.753,95.603,94.250,94.630,95.960,91.533,88.863
1091,87.645,93.088,85.768,95.838,98.932,97.085,90.994,92.016,87.719,88.525,95.279,94.082,94.972,95.785,91.387,87.879
1092,86.886,92.882,85.684,95.549,98.530,95.891,90.408,91.829,87.636,88.356,95.258,94.189,94.096,96.622,91.443,88.139
1093,87.677,93.206,85.969,96.732,98.833,96.063,90.797,92.139,87.537,88.187,95.247,93.875,94.389,95.782,91.503,88.341
1094,87.756,92.560,86.054,95.190,97.807,95.940,91.425,92.551,87.760,88.230,95.039,94.170,93.726,95.859,91.515,88.612
1095,87.337,92.706,86.424,95.641,99.335,96.044,90.087,92.174,88.283,88.429,94.920,94.070,94.179,95.907,91.131,88.174
1096,86.996,92.769,86.148,94.924,98.394,96.418,89.628,92.382,88.008,88.373,95.546,93.706,93.400,96.314,91.900,88.181
1097,87.375,93.015,86.460,96.259,98.125,95.574,89.775,92.053,87.451,88.376,95.796,93.384,94.342,96.487,90.979,88.002
1098,87.737,92.447,86.177,95.864,99.261,96.831,89.992,92.027,88.743,87.896,94.974,93.887,93.829,95.681,91.353,88.253
1099,87.880,92.462,86.174,95.369,98.663,95.913,89.922,92.029,88.250,88.509,95.922,94.216,93.746,95.824,90.889,88.434
1100,87.465,93.435,86.112,95.799,98.373,95.336,90.364,92.580,87.970,88.337,95.475,93.657,93.808,96.386,91.055,88.388
1101,86.802,93.759,86.021,95.823,98.485,95.954,90.117,92.837,88.657,87.901,96.160,94.380,94.814,96.439,91.130,88.242
1102,87.321,92.756,86.025,96.054,98.814,97.374,90.336,92.029,88.150,88.193,95.539,94.023,93.914,95.676,90.220,87.846
1103,87.399,92.807,86.078,96.201,98.140,95.850,89.917,92.791,87.812,87.976,94.935,93.544,93.784,95.987,90.764,88.130
1104,87.417,92.905,86.195,96.341,98.275,96.448,90.163,92.430,87.768,88.301,95.995,94.099,93.863,95.755,91.174,88.306
1105,87.142,92.905,86.219,95.957,97.784,96.115,90.093,92.789,87.958,88.687,95.975,93.497,94.434,96.484,91.043,88.231
1106,87.864,92.565,86.268,95.810,98.504,96.180,89.485,92.080,88.196,88.461,95.106,93.731,93.395,96.090,91.130,88.566
1107,87.569,93.319,86.430,96.445,98.373,95.432,90.185,93.225,88.137,88.711,95.173,93.858,93.788,95.590,90.320,88.419
1108,87.395,94.095,86.360,96.425,98.068,95.486,90.097,92.340,87.362,88.729,95.528,93.368,93.985,95.481,90.529,88.767
1109,87.896,92.445,86.079,96.775,99.430,96.331,90.091,91.984,87.588,88.507,95.243,94.287,93.273,95.793,90.342,88.313
1110,87.549,92.505,86.034,95.782,98.066,95.691,90.475,92.219,87.285,88.724,95.956,93.470,93.224,95.569,90.822,88.447
1111,87.166,92.676,85.535,97.190,98.375,95.937,90.308,92.345,88.323,88.569,95.046,94.290,94.273,95.638,90.779,88.725
1112,87.158,93.289,85.889,96.549,97.917,95.609,90.095,92.660,88.168,87.367,96.119,94.275,93.758,95.096,90.805,87.976
1113,87.667,92.729,86.172,96.644,97.797,96.055,90.642,92.364,87.780,88.196,95.792,93.522,93.346,94.957,90.687,88.203
1114,87.251,93.033,86.099,96.315,98.559,96.000,90.447,91.901,87.356,88.113,95.397,94.298,94.192,95.824,90.658,87.910
1115,87.489,92.593,85.916,95.881,98.443,95.697,90.111,91.767,87.921,88.628,95.315,94.302,93.692,95.537,90.045,88.093
1116,86.884,92.611,86.151,96.555,98.864,96.978,90.982,91.759,88.337,88.014,95.335,94.129,93.592,95.479,90.740,89.407
1117,86.972,93.095,86.195,97.095,98.924,96.820,90.801,92.818,87.250,88.140,94.992,94.193,94.769,95.686,90.443,88.392
1118,87.016,93.123,85.574,98.166,99.485,97.773,91.453,92.246,88.295,89.005,95.507,94.622,95.055,95.793,90.542,88.597
1119,87.539,92.807,86.240,98.287,98.710,96.959,90.952,91.647,88.002,88.427,95.796,94.257,95.299,95.590,90.639,88.731
1120,86.948,92.907,85.735,98.536,98.744,97.076,91.040,92.257,88.477,88.362,95.346,93.731,95.186,95.503,90.737,88.251
1121,87.042,92.952,85.696,98.330,98.905,96.828,90.841,92.519,88.362,88.614,95.578,94.378,95.171,96.782,90.459,88.452
1122,87.257,93.156,85.711,98.045,97.792,97.019,90.105,91.826,88.044,88.065,96.013,93.846,95.359,95.194,90.414,88.319
1123,87.313,93.116,86.030,98.225,99.061,96.486,90.455,93.032,88.275,88.442,95.408,94.269,94.814,95.676,90.305,87.949
1124,87.401,92.769,85.961,98.652,97.089,96.637,90.384,92.270,88.204,88.153,95.497,93.622,94.477,95.556,90.995,88.758
1125,87.555,92.889,85.748,97.942,98.239,96.301,90.318,92.321,88.501,88.030,95.691,94.444,94.835,95.785,90.489,88.280
1126,87.591,92.575,85.988,97.741,98.479,96.413,90.837,92.356,87.630,88.927,95.570,94.324,94.526,95.338,90.614,88.330
1127,86.677,92.955,85.973,97.566,97.682,95.975,89.702,92.174,88.812,88.499,95.740,93.612,94.173,95.521,90.497,88.588
1128,87.593,93.043,85.588,97.585,98.608,95.836,90.634,92.495,88.305,88.375,95.288,93.349,94.791,95.840,90.116,88.108
1129,87.172,93.141,86.240,98.242,98.424,96.262,90.237,92.160,87.743,88.576,95.191,94.271,93.773,94.370,90.570,88.936
1130,87.389,92.656,85.547,97.583,98.091,96.270,90.797,92.155,87.842,88.121,95.265,93.791,93.688,95.755,90.326,88.068
1131,87.144,92.970,86.022,97.689,99.021,95.262,90.137,92.016,87.994,88.751,95.951,94.624,93.844,95.077,90.430,88.901
1132,87.645,93.035,86.252,98.132,99.229,96.850,89.302,92.626,87.859,88.198,95.590,94.041,94.043,95.434,90.425,88.233
1133,87.190,92.513,86.124,97.516,98.712,95.831,90.103,92.246,88.057,88.563,95.609,93.942,94.585,94.960,90.134,87.945
1134,87.301,92.716,85.981,98.056,98.720,96.576,89.928,92.479,87.620,88.343,95.325,94.074,94.188,94.404,90.914,88.414
1135,87.459,92.691,85.936,98.037,98.456,96.333,90.233,92.393,88.188,88.030,95.356,93.226,93.662,94.625,90.104,88.189
1136,86.699,92.796,86.390,97.549,98.343,95.566,90.594,91.955,88.347,88.265,95.163,93.856,93.500,93.824,90.672,88.694
1137,87.096,93.548,86.052,97.307,98.193,95.825,90.213,92.005,87.689,88.381,95.338,94.105,93.974,93.987,90.393,88.075
1138,87.090,93.427,85.964,97.952,98.316,95.497,90.229,91.989,87.923,87.782,94.873,94.078,93.697,94.449,90.189,88.630
1139,87.463,92.558,85.978,97.380,97.665,96.563,89.292,92.353,88.295,88.166,95.364,94.429,93.686,95.298,90.532,87.720
1140,87.250,93.035,86.397,97.011,97.576,96.287,89.159,91.797,87.778,88.341,95.552,93.770,93.690,94.527,89.981,88.612
1141,87.311,93.352,86.576,98.417,98.663,96.295,89.646,91.789,88.236,88.062,95.819,94.031,93.739,94.965,90.032,88.229
1142,86.786,92.563,85.753,97.611,98.521,95.708,89.881,92.195,87.893,87.919,96.038,94.080,93.870,94.404,90.382,88.198
1143,87.339,92.950,86.196,97.775,98.619,95.352,89.537,91.826,87.911,88.211,95.245,94.700,94.865,94.495,90.430,88.581
1144,87.014,92.796,85.886,96.903,98.523,95.538,89.777,92.118,88.232,88.561,94.935,94.969,94.070,93.973,90.318,88.513
1145,86.760,92.372,85.495,96.343,98.199,96.339,90.338,92.578,88.531,88.080,95.474,94.189,93.992,94.468,90.288,87.949
1146,87.427,92.874,85.901,97.207,98.708,96.623,89.833,90.754,87.228,88.378,95.634,94.464,94.038,94.234,90.787,88.579
1147,87.216,93.015,85.736,97.806,97.922,95.721,90.243,92.299,88.113,88.982,95.657,93.598,93.915,94.809,90.210,88.203
1148,87.271,92.515,86.217,98.210,98.167,96.003,90.280,91.826,87.495,88.633,94.827,94.226,93.739,93.809,89.903,88.586
1149,87.202,93.005,85.496,97.382,99.155,95.361,90.527,92.676,88.010,88.214,95.484,93.953,93.697,93.529,90.267,88.260
1150,88.928,94.274,86.484,97.840,98.140,97.872,89.869,92.807,88.642,88.842,96.971,98.183,94.207,94.016,91.277,89.022
1151,88.828,94.146,86.232,97.400,98.197,96.478,90.763,92.214,88.531,88.399,98.229,99.532,94.583,94.811,91.643,89.828
1152,88.673,93.842,86.100,97.384,98.576,97.240,91.167,91.856,88.679,88.815,97.204,97.415,95.690,95.316,91.806,89.262
1153,88.992,92.912,86.424,97.620,98.672,97.470,90.956,92.652,87.901,88.526,95.900,96.694,95.820,94.559,91.905,89.106
1154,89.595,93.563,85.843,97.806,98.841,97.421,90.847,92.350,88.370,88.998,95.997,96.086,94.998,94.886,92.147,88.185
1155,88.770,92.425,86.450,98.341,98.475,95.915,91.286,92.848,88.034,88.209,96.436,95.442,95.254,94.106,91.508,89.604
1156,88.170,92.877,86.400,97.948,98.833,96.683,91.268,92.701,87.404,88.506,95.052,94.901,94.733,93.949,91.647,88.267
1157,88.098,92.947,86.105,97.909,98.256,96.393,90.787,92.444,88.517,88.842,95.157,94.394,94.331,93.082,91.274,88.841
1158,87.998,92.191,86.219,98.467,98.144,96.768,90.853,92.920,87.650,88.718,95.652,94.856,95.179,93.487,91.545,89.564
1159,88.563,92.920,86.294,98.130,98.422,96.164,90.909,91.829,87.301,88.324,96.026,94.647,94.088,94.082,91.683,88.073
1160,87.212,92.698,85.943,97.940,98.015,96.123,90.382,92.840,88.218,88.217,95.247,95.446,95.152,94.657,91.277,89.007
1161,87.701,92.932,85.753,98.717,98.826,95.697,90.427,92.099,88.168,88.378,95.270,94.191,94.316,94.612,91.258,88.278
1162,87.729,93.070,85.969,98.652,98.367,96.270,91.101,91.981,88.267,88.721,95.802,94.269,94.688,93.601,91.237,88.412
1163,88.325,92.575,85.861,98.225,98.083,96.281,90.662,91.650,87.669,88.284,95.716,94.423,94.639,93.981,90.777,88.004
1164,87.756,92.372,86.183,98.413,98.072,96.180,90.340,92.465,88.598,88.707,95.567,93.774,94.199,93.492,91.605,89.189
1165,87.633,92.844,86.241,98.114,97.913,95.634,90.338,92.062,87.760,88.515,95.270,93.797,94.444,93.622,90.600,88.381
1166,87.269,92.917,85.732,98.456,97.875,96.079,90.322,91.955,88.010,87.713,95.565,94.146,94.006,94.106,90.789,88.520
1167,87.669,92.101,86.078,97.907,98.739,96.243,90.024,92.479,87.804,88.577,95.255,93.374,94.004,93.593,90.929,88.062
1168,87.509,92.565,86.036,97.665,98.218,96.030,90.288,91.906,87.764,88.581,95.717,94.166,93.741,93.676,91.096,88.031
1169,87.036,93.942,85.753,97.283,98.496,96.126,90.829,92.334,87.901,88.898,95.266,94.203,94.357,93.984,91.019,87.802
1170,87.870,93.015,86.487,97.708,98.449,95.377,90.318,92.358,87.943,88.124,95.219,94.107,93.825,93.298,90.884,88.121
1171,87.136,93.131,85.786,97.834,98.108,95.396,90.485,93.147,87.982,88.536,95.462,93.940,93.306,93.915,90.979,88.174
1172,86.758,92.741,85.516,97.501,98.326,95.719,90.352,92.262,88.440,88.431,95.051,94.538,92.812,93.056,90.983,88.194
1173,87.679,92.379,86.123,96.559,97.549,95.989,90.149,91.896,88.495,88.738,95.690,94.097,93.989,93.282,90.189,88.203
1174,87.236,92.540,86.726,97.374,98.324,95.598,89.771,91.922,88.115,88.372,95.260,93.591,93.622,92.957,90.378,88.456
1175,86.525,92.691,86.162,97.168,98.712,96.347,89.942,91.487,88.099,87.805,95.930,94.193,93.641,92.923,90.861,89.026
1176,87.303,93.176,85.583,96.447,98.044,95.617,90.517,91.455,88.360,88.128,95.538,94.435,92.831,93.271,90.393,88.057
1177,86.832,92.709,86.064,97.333,98.642,96.989,90.139,92.144,87.636,88.319,95.310,94.419,93.415,93.053,90.643,88.663
1178,86.932,91.289,86.025,96.635,97.466,95.352,90.127,92.134,87.966,87.880,95.832,93.945,92.936,93.710,90.258,88.236
1179,87.285,92.992,86.373,97.093,98.379,95.391,90.004,92.110,88.166,88.164,95.243,93.852,92.961,92.582,90.290,88.652
1180,87.295,92.432,85.933,96.508,98.318,94.975,89.648,92.190,88.160,88.319,96.328,94.869,93.032,93.282,90.419,88.176
1181,86.878,92.359,86.142,96.324,98.608,95.585,90.871,92.492,88.006,88.295,95.219,93.563,93.088,93.505,90.256,88.835
1182,87.248,93.802,85.874,95.933,97.489,94.852,90.940,92.313,87.836,87.774,94.995,94.039,93.335,92.109,90.317,88.454
1183,87.100,92.603,85.909,97.365,98.049,96.213,89.883,92.029,88.350,88.715,95.335,94.320,93.222,92.566,90.703,88.053
1184,87.337,92.877,85.925,95.130,98.131,95.486,89.954,91.674,87.810,88.179,95.366,94.129,93.154,92.971,90.498,88.214
1185,87.228,93.337,86.517,96.788,98.432,95.910,89.658,91.730,88.149,88.368,95.196,93.936,93.664,93.290,90.719,88.139
1186,86.681,92.970,85.799,96.467,98.155,95.710,90.000,92.417,87.883,87.947,95.273,94.333,93.320,93.106,89.793,88.608
1187,87.762,93.138,85.739,96.683,97.807,95.587,90.024,92.358,87.646,88.432,94.980,94.039,93.633,92.684,90.805,88.945
1188,87.441,92.543,85.993,96.724,98.411,96.426,89.962,92.607,88.426,88.649,95.709,94.170,92.998,92.646,90.707,88.370
1189,86.238,92.736,86.033,97.009,98.489,95.852,90.026,92.190,88.624,88.365,95.312,93.649,93.726,93.279,90.435,88.192
1190,87.102,93.302,86.342,97.326,98.888,95.702,90.624,92.310,87.689,88.083,95.085,93.546,93.387,92.301,90.263,88.361
1191,87.351,92.972,86.295,96.238,98.004,96.445,90.696,92.099,88.291,87.911,95.111,93.766,93.776,91.250,90.876,89.214
1192,87.142,92.535,86.135,96.963,97.964,96.022,90.408,92.005,87.848,88.121,94.709,93.963,93.692,92.758,90.353,88.251
1193,87.255,92.922,86.382,96.408,98.419,96.612,89.767,92.275,88.305,88.198,95.727,94.620,93.291,92.439,90.660,88.639
1194,87.844,92.505,86.130,96.041,97.606,95.828,89.676,92.425,87.624,88.671,95.711,93.690,93.961,92.098,90.132,88.280
1195,86.852,92.832,86.072,96.814,97.943,96.404,89.598,91.372,87.501,88.432,95.011,93.827,93.803,93.285,90.264,87.982
1196,87.788,93.585,86.288,96.313,98.790,96.153,90.286,91.882,87.150,88.102,95.513,94.099,93.468,92.314,90.412,88.317
1197,87.541,92.116,85.934,96.592,98.430,96.295,89.400,92.422,87.822,88.094,95.149,94.287,92.934,93.122,90.451,88.137
1198,86.914,92.952,85.856,96.806,98.956,95.743,90.483,91.963,88.004,88.644,94.990,93.797,93.188,92.239,90.767,89.062
1199,86.954,93.141,86.322,96.030,98.360,96.325,90.302,92.182,87.760,88.593,94.900,94.363,93.197,92.705,90.350,87.491
1200,87.034,92.342,85.274,96.078,98.142,95.448,89.350,91.305,87.764,87.738,95.539,94.107,93.605,92.021,89.924,88.143
