 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
1121,87.134,94.387,86.676,100.797,101.089,97.044,90.537,93.102,89.248,90.215,96.678,94.565,95.682,95.194,90.707,88.927
1122,87.026,94.636,85.696,101.562,101.129,97.585,91.559,93.610,88.717,89.654,96.054,94.421,95.207,94.731,90.763,88.720
1123,87.948,94.533,85.697,101.551,100.771,97.885,91.177,93.869,88.513,89.341,95.977,94.337,94.786,94.170,90.712,88.209
1124,87.216,95.560,86.010,101.313,101.534,98.232,90.730,93.591,88.846,89.378,96.458,94.444,95.374,94.229,90.385,88.480
1125,87.733,95.043,86.652,100.963,102.083,97.904,91.076,93.973,88.719,89.611,96.791,95.021,95.692,94.662,90.644,88.969
1126,87.080,94.726,86.091,101.600,100.945,97.601,91.507,93.976,88.735,89.848,95.899,94.347,94.380,93.702,90.525,88.736
1127,87.190,93.942,85.871,101.030,100.939,98.429,91.507,94.337,89.592,89.317,96.343,94.452,95.139,95.000,90.707,87.991
1128,87.731,95.088,86.246,101.942,101.125,98.221,91.366,93.663,89.141,89.284,96.863,94.848,94.662,93.931,90.671,89.275
1129,87.750,94.980,86.153,102.000,101.354,98.710,91.485,94.326,88.794,89.665,96.057,94.942,95.120,94.085,90.724,88.606
1130,87.585,94.138,85.783,102.244,100.896,97.831,91.010,94.144,89.103,89.622,95.788,94.497,95.556,94.402,90.661,87.872
1131,87.351,93.603,86.472,101.471,100.225,96.801,90.998,93.960,88.774,89.853,96.332,94.409,95.023,94.495,90.258,88.639
1132,86.930,94.781,85.967,102.138,101.553,97.727,91.421,94.184,88.899,89.231,95.704,95.074,94.669,94.112,90.692,88.593
1133,88.850,95.957,86.217,103.771,103.036,99.721,91.479,94.235,89.832,89.394,102.096,100.478,97.423,94.785,92.846,89.579
1134,89.671,96.440,86.831,104.991,103.534,98.814,92.050,94.176,89.533,90.866,103.962,101.713,99.090,95.314,92.965,90.289
1135,89.363,95.884,86.082,104.410,104.680,99.724,93.042,93.521,90.172,90.217,101.549,100.827,99.707,96.330,92.966,89.969
1136,89.545,95.912,86.048,106.153,104.574,100.156,95.197,93.850,90.855,90.169,99.935,98.951,100.664,97.311,92.266,90.258
1137,89.581,96.010,86.363,105.814,104.640,99.893,96.332,93.366,90.859,90.646,98.312,97.464,101.273,96.481,92.460,89.535
1138,90.251,94.997,86.558,106.959,105.458,99.743,96.686,94.139,90.053,91.726,97.044,96.951,100.788,96.745,92.166,88.881
1139,88.776,95.842,86.570,108.283,105.191,100.079,97.700,93.476,90.048,91.799,97.703,95.930,101.570,96.867,92.021,88.921
1140,88.503,95.045,85.766,108.428,104.595,99.546,97.169,94.075,89.790,90.649,96.949,95.327,100.641,96.742,92.276,89.289
1141,88.685,95.397,86.150,108.598,105.271,100.749,97.781,94.489,90.204,90.869,96.753,95.131,100.660,96.769,91.968,88.749
1142,88.114,94.601,85.810,108.767,104.447,99.951,97.207,94.198,90.002,89.941,96.585,95.018,101.199,97.266,91.461,88.742
1143,88.060,94.693,86.525,107.302,104.869,98.872,97.153,94.166,89.834,89.681,96.611,95.692,100.355,97.691,91.591,88.623
1144,87.733,94.683,85.684,106.881,103.691,99.833,97.217,93.342,90.044,90.211,96.925,95.589,100.906,96.593,90.912,89.132
1145,87.479,94.254,86.429,107.756,102.996,99.497,96.897,93.949,88.960,89.850,96.861,94.645,99.991,97.636,91.215,89.416
1146,87.601,94.621,86.052,107.240,102.617,98.549,96.189,93.575,89.273,88.997,95.992,94.277,100.156,96.963,91.776,88.366
1147,88.629,95.173,86.105,107.171,103.640,99.421,95.489,94.059,89.683,89.522,97.690,95.789,100.039,97.136,92.056,88.943
1148,90.363,97.028,86.864,107.555,106.248,104.093,96.306,93.930,90.653,90.421,105.028,103.421,102.372,98.907,93.053,90.700
1149,90.627,96.136,86.967,110.166,108.229,102.317,96.199,94.163,90.275,89.400,105.436,102.575,102.880,99.122,92.634,90.601
1150,91.068,94.724,86.946,109.598,109.523,102.208,97.046,94.436,90.525,90.206,103.158,101.092,103.047,98.809,92.495,90.445
1151,90.317,95.151,86.769,109.689,109.432,102.533,97.519,94.714,90.143,90.048,99.886,99.285,101.805,99.726,92.540,89.559
1152,90.443,95.671,86.685,109.084,108.265,102.290,96.491,93.963,89.968,89.394,99.389,98.248,101.017,99.303,92.608,90.379
1153,89.218,93.623,85.940,108.803,107.038,101.303,96.402,93.634,90.188,89.898,98.747,96.984,101.340,99.684,92.653,89.425
1154,89.629,94.535,86.109,107.661,106.375,100.011,96.767,93.682,90.230,89.785,97.881,96.339,101.367,99.056,91.494,88.855
1155,88.547,95.158,85.946,107.138,104.566,100.948,96.730,94.473,89.608,89.624,97.930,96.910,101.165,98.436,92.092,88.535
1156,89.515,94.437,86.160,106.868,104.364,100.525,96.058,93.492,89.626,89.581,96.768,95.242,99.662,98.221,91.811,88.784
1157,88.611,95.028,86.363,107.292,103.811,100.101,96.708,94.324,89.279,89.887,96.335,95.598,100.564,98.566,92.035,88.430
1158,88.389,94.744,86.471,106.082,103.763,99.885,95.674,93.687,89.636,88.967,96.641,94.801,100.494,97.992,91.090,88.872
1159,87.589,94.706,86.151,105.678,103.485,99.691,95.205,94.404,88.853,89.678,96.735,94.088,99.705,98.614,91.307,88.399
1160,87.792,94.163,85.970,105.190,102.689,98.828,94.883,93.676,89.467,89.523,96.222,94.117,99.282,97.324,91.430,88.529
1161,88.028,94.299,85.877,105.210,102.807,98.541,94.775,93.856,89.166,89.376,96.469,94.710,98.944,97.859,91.833,88.430
1162,87.655,94.183,86.300,104.585,101.731,99.219,94.529,93.591,88.703,89.557,96.335,94.647,98.423,97.032,91.237,89.267
1163,87.631,94.530,85.609,103.905,101.996,99.224,93.519,93.201,88.711,89.102,95.788,94.708,97.925,97.614,91.092,88.949
1164,87.311,94.528,85.877,104.263,102.805,98.642,94.121,93.850,89.319,88.997,95.891,94.628,98.293,97.795,90.747,88.934
1165,87.413,94.947,85.991,104.356,102.515,98.612,94.191,94.211,88.822,89.652,95.832,94.458,98.370,97.891,91.533,89.123
1166,87.287,93.957,85.495,104.147,101.169,98.549,93.260,94.139,88.604,89.059,96.495,94.544,97.630,96.524,91.107,88.969
1167,87.898,93.834,85.507,104.311,102.169,98.424,93.374,93.877,89.570,89.089,96.335,94.813,97.752,97.045,90.640,88.678
1168,87.782,94.080,86.045,103.762,101.701,98.194,93.366,93.604,88.055,89.657,95.703,94.335,97.925,96.340,90.911,89.073
1169,86.978,95.033,86.057,104.160,101.610,97.738,93.147,93.610,89.107,89.035,95.881,94.409,97.617,97.021,91.030,88.352
1170,87.653,95.309,85.661,104.214,102.019,98.576,92.650,93.273,88.186,89.104,95.384,93.749,97.009,96.524,90.799,88.537
1171,87.691,95.171,86.331,103.054,102.208,98.503,92.791,94.080,88.576,89.185,96.794,94.181,97.216,95.941,91.175,88.965
1172,87.703,95.161,85.721,103.445,101.201,97.809,92.465,93.824,88.628,89.204,95.959,95.055,96.679,96.359,91.126,89.194
1173,87.776,95.274,85.985,103.994,101.894,97.839,91.982,93.417,88.842,89.266,96.621,94.341,97.113,95.375,90.760,88.441
1174,87.691,94.518,86.697,103.380,101.780,98.648,92.050,93.553,89.020,89.139,96.248,94.731,96.829,94.399,90.744,88.852
1175,87.571,94.736,86.292,102.734,101.286,97.940,92.300,93.906,88.499,89.043,95.969,94.419,96.026,93.886,91.023,88.910
1176,88.473,95.103,86.144,102.309,101.939,98.038,91.660,92.866,88.356,89.392,97.000,94.476,96.090,94.566,90.961,88.718
1177,86.657,93.771,85.943,101.579,99.892,97.186,90.724,93.259,88.024,88.544,96.897,94.084,96.474,93.880,90.172,88.553
1178,87.194,93.859,85.315,101.089,100.409,97.068,90.187,92.131,87.469,88.805,96.018,94.427,95.664,94.476,90.499,88.297
1179,87.531,94.103,85.598,101.838,100.778,97.730,90.915,92.578,88.509,88.885,97.489,97.756,97.724,93.705,91.895,88.778
1180,89.172,95.221,86.324,102.762,102.375,98.369,93.499,93.217,88.438,89.828,100.163,101.793,99.365,94.426,92.016,90.104
1181,88.651,94.771,85.967,103.067,102.049,98.814,94.032,93.789,89.321,89.360,98.292,99.990,98.530,95.487,91.545,89.656
1182,88.168,94.827,85.841,103.361,101.453,97.825,93.042,92.596,88.937,89.126,97.658,98.047,98.865,94.705,91.590,89.176
1183,88.176,94.663,85.816,102.482,100.104,98.317,93.109,92.845,87.750,88.244,96.708,97.172,97.502,95.646,91.732,88.597
1184,87.930,93.397,85.492,103.056,100.256,97.311,92.976,92.492,88.584,88.391,96.560,96.246,98.573,94.335,91.126,88.828
1185,87.501,92.095,85.706,101.400,100.492,98.175,92.398,92.687,88.008,88.922,95.931,95.257,97.111,94.463,91.511,89.300
1186,87.737,93.286,85.459,101.387,100.398,97.861,92.044,92.690,87.842,89.128,96.497,95.152,96.791,94.287,90.995,89.145
1187,88.275,94.000,85.192,101.834,99.860,97.945,91.839,92.973,88.267,88.193,96.346,95.530,97.280,94.404,90.801,88.566
1188,87.511,93.776,85.318,101.244,99.945,97.926,91.700,93.174,87.990,88.075,95.119,94.698,96.077,93.731,90.839,88.559
1189,87.052,92.990,85.559,100.112,99.926,97.680,91.604,92.770,87.624,88.330,96.064,95.253,96.081,93.255,91.098,89.262
1190,87.317,93.573,85.399,98.786,99.968,97.527,91.485,93.799,87.745,88.595,95.706,93.618,95.722,94.125,91.267,88.518
1191,87.339,93.623,85.747,100.222,100.532,97.716,91.215,92.759,87.477,88.502,95.933,94.538,95.280,93.040,90.840,89.048
1192,87.647,93.628,85.399,99.428,99.653,96.514,90.698,93.578,88.113,88.531,96.307,93.981,94.974,93.043,91.094,89.117
1193,86.954,93.475,85.351,98.562,100.453,97.161,90.811,92.941,87.683,88.065,95.485,94.536,94.477,93.301,91.265,88.676
1194,87.098,92.894,85.588,99.721,100.144,96.940,90.638,92.580,88.432,88.021,95.735,94.756,94.062,92.928,90.146,88.656
1195,87.166,94.033,86.094,98.667,100.214,96.872,90.451,92.257,87.671,88.305,96.039,94.086,94.299,93.162,91.183,88.617
1196,86.768,92.899,85.718,99.521,99.975,96.970,90.823,92.487,87.887,88.668,95.136,94.324,94.697,92.891,90.566,88.385
1197,86.687,93.658,85.358,99.456,99.778,97.172,90.012,92.465,87.739,87.644,96.065,94.062,94.363,92.673,90.410,88.449
1198,87.180,93.585,85.694,99.631,100.324,96.582,90.302,92.663,87.362,88.470,95.253,94.519,94.102,92.556,90.643,88.747
1199,87.581,93.038,85.525,99.490,99.744,97.770,90.419,93.316,87.792,87.930,95.853,93.979,94.066,93.290,90.733,88.714
1200,87.369,94.035,85.103,98.402,99.231,97.828,89.517,92.941,88.075,88.794,95.641,93.947,94.748,93.223,90.861,88.795
