 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
101,15.061,19.508,33.342,13.668,20.748,23.548,16.163,12.213,12.240,16.342,12.662,10.567,12.450,14.298,12.158,11.592,12.467,10.152,10.173,11.506,12.229,22.734,13.294,11.875,13.789,15.126,13.925,11.939,11.554,10.835,18.563,16.515,10.501,12.301
102,15.038,19.439,33.784,13.278,20.491,23.583,16.145,12.132,12.241,19.239,12.631,10.539,12.332,13.917,12.095,11.600,12.262,10.089,10.050,11.457,12.283,27.112,12.976,11.856,13.801,15.238,13.416,11.744,11.530,10.852,20.047,16.489,10.490,12.154
103,15.018,19.364,33.173,13.048,19.728,23.571,16.926,12.111,12.312,20.775,12.688,10.541,12.279,13.603,12.081,11.653,12.123,10.112,10.123,11.343,12.438,28.990,13.035,11.813,14.081,15.274,13.113,11.820,11.572,10.866,20.557,16.370,10.450,12.112
104,14.939,19.311,32.487,12.918,18.959,23.593,19.036,12.046,12.246,19.878,12.724,10.475,12.238,13.597,12.088,11.612,12.061,10.080,10.111,11.128,12.339,27.785,12.733,11.841,13.993,15.172,12.748,11.688,11.533,10.849,19.676,16.118,10.373,12.100
105,14.850,19.332,31.653,12.696,18.280,23.416,19.672,12.083,12.173,18.819,12.606,10.494,12.141,14.064,12.279,11.549,12.010,10.019,10.014,11.004,12.315,25.868,12.380,11.825,13.779,15.349,12.680,11.642,11.595,10.858,18.169,15.925,10.369,11.998
106,14.807,19.187,30.454,12.809,17.757,23.384,20.062,11.932,12.111,17.921,12.513,10.456,12.023,14.272,12.063,11.592,11.898,10.068,10.008,10.970,12.257,23.919,12.194,11.778,13.699,15.256,12.593,11.659,11.519,10.774,16.869,15.695,10.338,11.995
107,14.719,19.143,29.708,12.719,17.518,23.361,19.489,11.843,12.023,17.435,12.586,10.464,11.934,13.904,12.058,11.574,11.891,10.041,10.056,10.868,12.226,22.179,11.955,12.059,13.674,14.967,13.085,11.594,11.570,10.811,16.006,15.511,10.402,11.947
108,15.642,19.271,28.789,12.814,18.189,23.215,18.668,11.822,12.000,16.901,12.477,11.048,11.978,14.040,12.160,11.521,11.896,10.115,10.123,11.306,12.165,20.552,11.876,12.037,13.497,14.831,13.073,11.757,11.581,10.784,15.434,15.495,10.483,12.204
109,17.333,19.224,28.352,13.337,18.531,23.260,18.088,11.873,11.976,16.286,12.517,12.925,11.850,14.385,12.219,11.596,11.782,10.149,10.136,11.521,12.220,19.442,12.029,11.864,13.564,15.033,13.148,12.132,11.574,10.832,14.889,15.450,10.645,12.379
110,17.048,19.048,27.691,12.992,19.091,23.260,17.357,11.860,11.935,16.016,12.627,12.742,11.815,13.964,12.074,11.671,11.881,10.204,10.081,11.245,12.069,18.284,11.837,11.850,13.483,14.674,12.953,12.065,11.447,10.868,14.676,15.472,10.457,12.270
111,16.595,19.149,27.261,12.824,18.694,23.152,16.934,11.822,11.894,15.683,12.549,12.383,11.739,13.686,12.000,11.610,11.741,10.050,10.159,11.302,12.187,17.426,11.855,11.786,13.459,14.459,12.776,11.786,11.547,10.785,14.373,15.398,10.437,12.140
112,15.985,19.032,26.755,12.895,18.378,23.118,16.672,11.782,11.900,15.308,12.452,11.962,11.636,13.711,12.007,11.545,11.845,10.069,10.095,11.370,12.185,16.605,11.798,11.726,13.448,14.421,13.104,11.829,11.556,10.849,14.283,15.422,10.364,12.139
113,15.822,18.943,25.941,12.750,17.611,23.180,16.304,11.865,11.799,15.155,12.511,11.900,11.576,14.256,12.093,11.547,11.811,10.062,10.031,11.094,12.063,15.967,11.816,11.663,13.387,14.285,13.019,11.708,11.449,10.855,14.175,15.293,10.455,12.088
114,15.555,18.883,25.394,12.737,17.148,23.073,16.020,11.812,11.886,14.951,12.485,11.580,11.579,13.880,11.916,11.588,11.676,10.069,10.036,10.962,12.112,15.478,11.888,11.894,13.422,14.062,13.071,11.711,11.477,10.842,14.064,15.187,10.437,12.044
115,17.070,18.931,25.283,13.051,17.428,23.215,15.863,11.811,11.768,14.693,12.449,12.259,11.569,13.820,12.153,11.568,11.799,10.104,9.992,11.026,12.112,15.100,11.798,12.029,13.441,13.931,13.692,11.886,11.500,10.781,13.956,15.181,10.468,12.030
116,25.494,19.516,26.620,14.434,18.798,23.073,15.679,11.758,11.922,14.676,12.570,14.311,12.200,14.345,12.733,11.598,11.722,10.429,10.251,11.604,12.196,14.825,11.767,11.952,13.456,15.600,13.384,12.840,11.588,10.917,14.087,15.860,11.026,12.589
117,27.057,19.788,26.496,14.186,19.384,23.126,15.564,11.723,11.881,14.568,12.582,14.191,12.931,14.947,13.195,11.648,11.770,10.690,10.109,11.649,12.168,14.431,11.845,11.872,13.456,15.723,13.144,12.789,11.656,10.853,13.968,15.831,11.097,12.739
118,31.396,19.972,29.665,13.668,20.121,23.101,15.371,12.231,11.868,14.607,12.639,13.667,13.399,14.915,12.937,11.863,11.782,10.690,10.175,11.857,12.161,14.237,11.802,11.786,13.377,16.072,12.807,12.742,11.630,10.876,13.959,16.035,11.360,12.773
119,31.765,20.052,31.713,13.406,20.732,23.167,15.294,13.536,11.982,14.356,12.781,13.261,13.776,14.348,12.867,11.873,11.765,10.790,10.153,11.940,12.144,14.002,11.800,11.774,13.441,16.144,12.736,12.455,11.626,10.857,13.767,16.280,11.199,12.902
120,31.194,20.035,33.173,13.760,20.926,23.091,15.192,13.630,11.971,14.354,12.662,13.016,13.578,14.225,12.705,11.853,11.758,10.734,10.139,11.955,12.146,13.885,11.765,11.736,13.409,16.215,12.736,12.409,11.530,10.850,13.915,16.597,11.055,12.924
121,30.254,19.973,34.924,14.133,21.471,23.043,15.093,13.700,11.896,14.229,12.641,12.762,13.201,14.884,12.765,11.778,11.770,10.660,10.156,11.868,12.064,13.780,11.718,11.728,13.389,16.028,13.047,12.409,11.604,10.836,13.843,16.800,10.852,12.943
122,33.930,20.124,34.632,15.048,21.400,23.159,14.960,13.490,12.041,14.074,12.762,12.623,13.158,14.579,12.944,11.701,11.857,10.704,10.259,11.992,12.163,13.644,11.792,11.611,13.439,16.208,13.014,12.426,11.596,10.924,13.816,16.753,10.887,12.983
123,34.558,20.467,33.470,16.010,20.814,23.166,14.919,13.153,12.176,13.982,12.724,12.861,13.137,14.281,12.879,11.764,11.753,10.713,10.465,12.128,12.185,13.543,11.745,12.304,13.417,16.397,12.736,12.518,11.633,10.958,13.977,16.657,11.113,13.150
124,34.314,21.377,32.684,17.314,22.353,23.323,14.806,12.955,12.258,14.075,12.715,14.416,13.977,15.216,13.437,11.663,11.724,11.136,10.677,12.208,12.231,13.476,11.841,12.349,13.465,16.292,12.725,12.857,11.714,10.928,13.875,16.823,11.556,13.133
125,32.267,22.209,31.717,16.477,23.794,23.209,14.755,12.704,12.153,13.989,12.846,14.283,15.043,15.517,13.714,11.782,11.792,11.378,10.443,11.981,12.236,13.460,11.696,12.099,13.444,15.756,12.628,12.694,11.568,10.966,13.863,17.081,11.322,13.063
126,30.019,21.887,30.558,15.115,24.967,23.121,14.802,12.472,12.127,13.970,12.814,13.708,15.376,14.835,13.342,11.741,11.666,11.233,10.418,12.057,12.303,13.326,11.698,12.037,13.392,15.567,12.988,12.323,11.632,10.958,13.808,17.219,11.064,13.074
127,29.461,22.361,29.834,15.140,24.641,23.103,14.618,12.331,12.219,13.921,12.741,13.320,15.009,14.416,13.091,11.780,11.695,11.119,10.376,12.023,12.288,13.306,11.776,11.954,13.378,15.279,12.988,12.256,11.595,10.908,13.959,17.254,11.031,12.887
128,27.953,22.101,28.969,14.918,24.474,22.974,14.576,12.254,12.196,13.920,12.753,13.022,14.509,14.118,12.895,11.711,11.617,11.024,10.382,11.974,12.172,13.199,11.778,11.751,13.438,15.121,13.087,12.153,11.519,10.978,13.746,17.263,10.940,12.869
129,28.581,22.289,28.646,15.196,24.231,23.070,14.504,12.467,12.144,13.867,12.732,13.786,14.524,14.350,13.112,11.735,11.688,10.978,10.507,11.921,12.153,13.134,11.635,11.777,13.338,15.385,12.927,12.272,11.525,10.934,13.726,17.026,10.912,12.906
130,29.318,23.529,29.425,15.844,25.117,23.129,14.484,13.631,12.302,13.876,12.850,14.775,15.538,14.935,13.728,11.784,11.741,11.236,10.669,11.974,12.157,13.158,11.702,11.721,13.429,15.741,12.753,12.671,11.544,11.010,13.837,17.371,11.192,12.896
131,29.740,25.387,29.974,15.804,25.493,23.137,14.500,14.304,12.277,13.819,12.755,14.380,15.650,14.528,13.744,11.731,11.683,11.494,10.655,12.030,12.172,13.112,11.684,11.721,13.343,15.600,12.774,12.925,11.526,10.964,13.880,17.384,11.137,12.923
132,28.541,25.157,29.641,14.918,25.107,23.157,15.048,14.671,12.137,13.717,12.663,13.875,15.641,14.167,13.221,11.812,11.835,11.284,10.554,11.857,12.226,13.101,11.720,11.791,13.438,15.290,13.021,12.722,11.570,10.981,13.767,17.374,10.921,12.873
133,26.875,24.381,30.107,14.380,24.364,23.053,16.361,14.423,12.044,13.799,12.631,13.516,15.666,13.902,13.172,11.653,11.668,11.235,10.557,11.913,12.192,13.036,11.737,11.764,13.358,15.477,12.988,12.329,11.486,10.929,13.691,17.239,10.806,12.779
134,25.679,24.125,30.152,13.747,23.509,23.171,17.012,14.345,12.188,13.656,12.681,13.184,16.079,13.679,13.021,11.703,11.726,11.048,10.423,11.743,12.157,13.060,11.816,11.693,13.351,15.579,13.031,12.071,11.468,10.922,13.825,16.969,10.545,12.604
135,24.484,24.161,29.812,13.503,22.428,23.040,16.828,14.561,12.374,13.804,12.568,12.820,16.346,13.564,12.795,11.711,11.654,11.010,10.287,11.638,12.195,12.954,11.771,11.756,13.331,15.497,13.049,11.908,11.484,10.913,13.761,16.735,10.543,12.446
136,23.418,23.528,29.468,13.168,21.576,22.969,16.517,14.310,12.405,13.619,12.561,12.675,16.126,13.530,12.719,11.731,11.707,10.752,10.298,11.483,12.175,12.878,11.806,11.774,13.247,15.190,12.833,11.827,11.454,10.835,13.638,16.345,10.472,12.538
137,22.614,23.649,30.178,12.969,20.885,22.916,16.060,14.264,12.553,13.603,12.557,12.470,15.814,13.421,12.551,11.632,11.613,10.720,10.251,11.653,12.168,13.050,11.712,12.044,13.255,14.992,13.614,11.681,11.396,10.861,13.671,16.218,10.450,12.381
138,21.916,23.893,31.340,12.995,21.466,22.909,16.249,13.819,12.426,13.585,12.783,12.286,15.595,13.423,12.777,11.707,11.722,10.640,10.262,12.125,12.130,13.050,11.678,11.927,13.333,14.936,13.475,11.652,11.468,10.897,13.706,16.187,10.523,12.417
139,21.257,23.920,32.119,12.842,21.717,23.058,16.097,13.593,12.263,13.499,12.669,12.047,15.414,13.452,12.577,11.558,11.649,10.544,10.120,12.242,12.128,12.995,11.753,11.888,13.356,14.713,13.104,11.620,11.416,10.888,13.729,16.336,10.380,12.369
140,20.803,24.039,31.112,13.166,22.589,22.924,16.749,13.318,12.308,13.597,12.603,11.902,15.143,13.410,12.507,11.648,11.705,10.488,10.134,12.011,12.117,12.945,11.786,11.805,13.299,14.528,12.835,11.635,11.475,10.846,13.720,16.462,10.397,12.332
141,20.094,23.896,29.710,13.505,22.575,22.907,17.024,13.111,12.290,13.592,12.561,11.725,14.832,13.287,12.381,11.653,11.702,10.387,10.214,11.928,12.080,12.945,11.769,11.715,13.301,14.479,13.092,11.710,11.442,10.871,13.784,16.423,10.351,12.399
142,19.691,23.247,30.572,13.240,22.419,22.965,16.582,12.747,12.256,13.563,12.471,11.703,14.551,13.338,12.153,11.588,11.654,10.296,10.201,11.921,12.004,12.847,11.702,11.676,13.397,14.290,13.019,11.633,11.493,10.874,13.682,16.684,10.442,12.506
143,19.161,22.940,30.658,12.974,22.301,22.967,16.203,12.577,12.150,13.398,12.561,11.592,14.209,13.314,12.195,11.515,11.598,10.303,10.159,11.755,12.021,12.924,11.755,11.723,13.367,14.087,12.765,11.676,11.377,10.910,13.691,16.652,10.424,12.446
144,18.775,22.591,30.900,12.796,22.161,22.904,16.005,12.579,12.238,13.413,12.433,11.425,13.936,13.528,12.186,11.543,11.603,10.258,10.125,11.740,12.026,12.966,11.676,11.655,13.316,14.136,12.626,11.550,11.432,10.802,13.703,16.565,10.393,12.412
145,20.764,22.384,32.971,14.023,22.649,23.045,15.968,12.386,12.501,13.457,12.595,12.986,14.653,14.494,13.033,11.917,11.632,10.553,10.348,11.845,12.033,12.986,11.735,11.653,13.292,14.372,12.664,12.314,11.456,10.903,13.569,17.040,10.907,12.385
146,21.832,22.493,32.150,13.839,22.791,23.008,16.548,12.347,12.666,13.393,12.563,13.709,15.674,14.877,13.767,11.980,11.622,11.023,10.510,11.755,12.106,12.962,11.763,11.971,13.319,15.246,12.645,12.756,11.447,10.911,13.691,17.121,11.234,12.361
147,20.895,23.589,30.715,13.314,22.688,22.886,16.443,12.114,12.781,13.545,12.506,13.248,16.376,14.849,14.051,11.863,11.630,11.049,10.379,11.449,12.170,12.997,11.641,12.413,13.297,15.110,12.501,12.423,11.482,10.856,13.671,17.075,11.168,12.231
148,19.888,24.243,29.511,13.087,23.098,23.023,16.114,12.086,12.886,13.515,12.445,12.948,16.905,15.127,14.226,11.943,11.613,11.035,10.376,11.355,12.088,12.863,11.743,12.175,13.306,14.833,12.814,12.165,11.481,10.936,13.711,16.968,10.985,12.218
149,19.141,25.179,28.565,12.895,23.524,22.998,15.760,11.957,12.721,13.511,12.363,12.516,16.870,14.788,13.793,12.010,11.596,10.930,10.162,11.396,12.060,12.780,11.720,12.004,13.356,14.851,13.866,11.869,11.463,10.895,13.706,17.034,10.823,11.982
150,18.582,26.239,27.803,12.707,23.998,22.967,15.651,11.916,12.483,13.500,12.395,12.202,17.039,14.334,13.956,12.194,11.666,10.909,10.153,11.189,12.032,12.904,11.686,11.815,13.338,14.736,13.642,11.733,11.396,10.855,13.650,17.335,10.748,11.997
151,18.006,26.693,27.114,12.745,23.603,22.925,15.414,11.816,12.481,13.508,12.354,12.023,17.288,14.328,13.688,12.073,11.550,10.889,10.117,11.234,12.077,12.883,11.747,11.826,13.380,14.392,13.195,11.669,11.433,10.890,13.598,17.329,10.581,11.891
152,17.663,27.365,26.392,12.691,23.743,22.929,15.290,11.771,12.465,13.361,12.456,11.886,17.375,15.096,13.712,12.026,11.518,10.791,10.142,11.000,12.032,12.833,11.565,11.744,13.314,14.300,12.802,11.638,11.474,10.840,13.665,17.317,10.459,11.905
153,17.327,27.588,25.610,12.656,23.479,22.949,15.037,11.727,12.192,13.335,12.409,11.769,17.481,14.459,13.465,11.903,11.654,10.705,10.086,11.004,12.047,12.856,11.633,11.648,13.218,14.008,12.711,11.542,11.465,10.898,13.732,17.254,10.514,11.829
154,17.152,28.024,25.344,12.946,23.239,22.750,15.154,11.765,12.292,13.406,12.572,11.533,17.479,14.334,13.167,11.883,11.823,10.612,10.111,11.226,11.976,12.832,11.747,11.664,13.274,13.908,12.626,11.666,11.419,10.855,13.603,17.103,10.508,11.878
155,16.756,28.323,26.135,13.143,24.406,22.725,15.718,11.741,12.135,13.391,12.578,11.428,17.439,14.147,12.916,11.865,11.995,10.599,10.159,11.128,11.983,12.857,11.673,11.698,13.314,13.972,12.631,11.767,11.370,10.889,13.621,17.323,10.563,12.012
156,16.460,27.529,25.572,12.821,24.022,22.735,15.499,11.859,11.987,13.403,12.471,11.380,17.546,13.831,12.567,11.774,11.823,10.480,10.153,11.113,11.971,12.919,11.671,11.614,13.196,13.715,12.845,11.535,11.516,10.835,13.723,17.328,10.611,11.982
157,16.216,26.837,24.772,12.719,23.367,22.841,15.309,11.900,12.067,13.389,12.473,11.231,17.185,13.664,12.523,11.905,11.780,10.495,10.203,11.004,12.024,12.747,11.688,11.636,13.265,13.638,12.664,11.494,11.419,10.830,13.603,17.040,10.459,11.840
158,16.142,26.187,23.971,12.640,22.921,22.763,15.130,11.795,11.927,13.356,12.451,11.098,16.773,13.481,12.326,11.715,11.646,10.403,10.097,10.883,11.960,12.907,11.755,11.687,13.285,13.605,12.640,11.555,11.456,10.770,13.583,16.828,10.371,11.801
159,15.868,25.531,23.432,12.612,21.800,22.838,15.389,11.800,11.869,13.448,12.439,11.031,16.524,13.388,12.214,11.741,11.705,10.385,10.114,11.038,12.019,12.876,11.645,11.593,13.307,13.851,12.560,11.491,11.437,10.740,13.761,16.559,10.285,11.776
160,15.884,24.860,22.789,12.602,20.981,22.770,15.297,11.762,11.897,13.339,12.395,10.981,16.200,13.523,12.426,11.857,11.622,10.314,10.081,11.026,11.923,12.826,11.594,11.648,13.287,13.810,13.047,11.428,11.458,10.764,13.551,16.313,10.371,11.760
161,17.859,25.021,22.278,13.663,20.838,22.873,15.240,11.905,11.972,13.320,12.346,12.337,15.757,14.328,12.730,11.665,11.661,10.260,10.226,11.332,11.899,12.816,11.710,11.790,13.223,14.087,13.155,11.857,11.444,10.851,13.636,16.258,10.501,11.958
162,24.294,25.009,26.862,14.140,21.701,22.821,14.954,13.169,11.945,13.280,12.297,14.444,15.458,14.109,12.812,11.689,11.671,10.540,10.256,11.713,12.064,12.842,11.724,11.885,13.201,14.913,13.012,12.504,11.498,10.828,13.679,16.508,10.784,12.420
163,25.131,24.597,28.779,14.018,21.236,22.925,15.456,14.283,11.953,13.245,12.264,14.403,15.399,13.851,12.547,11.804,11.719,10.490,10.262,11.506,12.030,12.796,11.759,11.713,13.240,15.021,12.859,12.677,11.558,10.858,13.554,16.327,10.693,12.518
164,23.531,24.221,28.195,13.464,20.162,22.874,15.603,14.537,11.824,13.211,12.359,13.723,15.404,13.554,12.379,11.812,11.508,10.494,10.162,11.634,11.968,12.942,11.684,11.651,13.282,14.869,13.101,12.387,11.361,10.764,13.653,16.117,10.519,12.208
165,21.822,23.796,26.841,13.105,19.847,22.877,15.568,14.437,11.742,13.281,12.464,13.336,15.050,13.593,12.242,11.715,11.688,10.356,10.195,11.430,12.041,12.771,11.604,11.679,13.253,14.613,12.854,12.063,11.389,10.785,13.665,15.866,10.419,12.192
166,20.682,23.485,25.860,12.911,19.597,22.831,15.252,14.129,11.804,13.270,12.380,13.067,14.831,14.243,12.374,11.651,11.518,10.300,10.142,11.426,11.912,12.868,11.645,11.587,13.235,14.177,13.092,11.871,11.381,10.752,13.583,15.734,10.424,12.057
167,19.901,23.088,25.021,12.776,20.076,22.825,15.114,13.717,11.830,13.234,12.399,12.647,14.438,13.868,12.198,11.683,11.598,10.252,10.139,11.347,11.926,12.761,11.680,11.637,13.169,14.179,12.880,11.705,11.318,10.820,13.487,15.831,10.375,11.943
168,19.034,22.655,24.076,12.709,19.417,22.677,14.963,13.494,11.711,13.264,12.302,12.455,14.215,13.603,12.121,11.653,11.579,10.175,10.139,11.140,11.967,12.759,11.627,11.559,13.120,13.954,12.715,11.606,11.425,10.781,13.679,15.625,10.358,11.873
169,18.638,22.389,23.240,12.801,18.636,22.786,14.846,13.167,11.757,13.240,12.295,12.564,13.921,14.194,12.195,11.707,11.605,10.134,10.128,11.106,11.926,12.796,11.722,11.638,13.252,13.767,12.584,11.562,11.330,10.780,13.528,15.438,10.415,11.828
170,28.368,22.336,24.743,15.092,19.151,22.856,14.769,13.418,11.736,13.324,12.470,15.219,13.666,14.080,12.274,11.667,11.596,10.408,10.287,11.638,11.946,12.820,11.576,11.664,13.166,14.846,12.511,12.458,11.500,10.788,13.566,15.832,10.614,12.424
171,37.235,21.988,28.287,17.133,20.510,22.811,14.647,13.849,11.716,13.244,12.464,15.306,13.883,13.833,12.344,11.693,11.702,10.756,10.657,12.060,12.027,12.737,11.682,11.574,13.270,16.205,12.565,12.939,11.661,10.839,13.665,16.163,10.744,13.045
172,36.682,22.017,28.036,16.696,20.106,22.666,14.739,13.665,11.677,13.324,12.620,14.781,13.763,14.044,12.456,11.697,11.646,10.692,10.724,12.155,12.082,12.809,11.625,11.604,13.196,16.356,12.358,12.798,11.521,10.856,13.638,16.044,10.611,12.721
173,35.737,22.271,29.620,17.855,19.375,22.773,14.578,13.855,11.757,13.256,12.551,14.261,13.849,14.049,12.465,11.574,11.680,10.753,10.967,11.909,12.123,12.785,11.637,11.593,13.196,16.295,12.489,13.042,11.419,10.876,13.659,15.816,10.629,12.785
174,36.008,22.437,30.767,17.985,19.595,22.811,14.524,14.353,11.690,13.201,12.555,13.917,13.649,13.878,12.370,11.711,11.542,10.787,11.220,12.234,12.095,12.756,11.624,11.585,13.289,16.305,12.673,13.127,11.549,10.944,13.691,15.772,10.678,12.909
175,37.414,22.763,31.095,18.727,20.444,22.902,14.541,14.620,11.770,13.274,12.622,13.881,13.534,14.396,12.609,11.606,11.591,10.890,11.476,12.287,12.176,12.806,11.722,11.570,13.294,16.410,12.746,13.238,11.514,11.005,13.627,16.087,10.870,12.926
176,37.048,22.697,30.679,18.847,21.591,22.753,14.408,14.763,11.790,13.334,12.601,13.833,13.241,14.147,12.472,11.651,11.593,10.961,11.593,12.109,12.167,12.689,11.659,11.606,13.204,16.164,12.548,13.238,11.546,10.945,13.647,16.452,11.119,12.772
177,36.897,22.719,30.724,19.013,22.331,22.772,14.329,14.634,11.814,13.288,12.608,13.695,13.213,14.370,12.598,11.632,11.605,11.026,11.705,12.162,12.265,12.811,11.627,11.551,13.188,15.972,12.562,13.190,11.579,11.032,13.525,16.868,11.051,12.705
178,37.543,23.287,30.002,20.168,22.562,22.675,14.656,14.518,11.883,13.235,12.460,13.500,13.577,14.180,12.570,11.598,11.605,11.368,11.889,12.253,12.277,12.777,11.606,11.631,13.174,16.277,12.499,13.134,11.714,11.191,13.586,16.823,11.068,12.677
179,37.094,23.891,29.449,20.691,22.241,22.752,15.956,14.243,11.878,13.290,12.445,13.200,14.297,14.240,12.693,11.655,11.659,11.942,11.852,12.389,12.371,12.799,11.671,11.599,13.149,16.374,12.532,13.037,11.989,11.437,13.708,16.622,11.093,12.639
180,35.699,23.720,28.451,19.105,21.490,22.907,16.936,14.103,11.871,13.180,12.447,13.000,14.220,13.893,12.530,11.602,11.615,11.669,11.507,12.502,12.296,12.802,11.643,11.513,13.252,16.464,12.718,12.839,11.828,11.384,13.624,16.343,10.971,12.563
181,36.823,23.985,29.561,17.370,21.142,22.839,17.458,14.097,11.768,13.283,12.529,12.780,14.642,13.641,12.407,11.614,11.508,11.687,11.276,12.487,12.318,12.835,11.671,11.623,13.218,16.554,12.661,12.806,11.709,11.345,13.612,16.723,11.004,12.577
182,35.469,23.704,30.900,15.837,20.548,22.760,18.020,14.506,11.874,13.294,12.481,12.625,14.870,13.472,12.319,11.663,11.576,11.694,10.967,12.362,12.273,12.938,11.624,11.527,13.321,16.651,13.762,12.603,11.621,11.290,13.644,16.680,10.790,12.532
183,34.466,23.287,31.316,15.847,19.855,22.762,18.383,14.407,12.108,13.280,12.380,12.534,14.794,13.376,12.442,11.550,11.530,11.503,10.852,12.306,12.232,12.830,11.616,12.359,13.255,16.508,15.431,12.418,11.563,11.240,13.685,16.685,10.861,12.421
184,34.037,23.223,32.242,16.360,19.186,22.682,18.601,14.469,12.170,13.160,12.295,12.394,14.603,13.358,12.581,11.586,11.603,11.288,10.719,12.151,12.251,12.828,11.675,12.580,13.253,16.618,15.024,12.267,11.546,11.194,13.624,16.485,10.859,12.406
185,33.925,23.435,32.245,15.472,18.698,22.768,18.625,14.666,12.134,13.220,12.354,12.309,14.665,13.245,12.633,11.636,11.530,11.092,10.671,12.113,12.241,12.785,11.680,12.226,13.336,16.538,14.136,12.216,11.530,11.088,13.574,16.329,10.766,12.541
