 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
896,59.257,65.707,60.538,83.700,62.596,59.666,58.888,54.678,51.601,54.959,64.201,56.468,56.119,55.885,57.044
897,59.759,66.187,60.670,83.917,62.532,59.813,59.028,55.191,51.713,54.936,64.219,56.574,56.190,55.888,57.202
898,59.326,66.466,60.079,84.138,62.934,59.561,58.838,55.218,51.764,55.110,64.520,56.377,55.905,55.731,56.869
899,59.300,65.670,60.285,84.232,62.392,59.540,59.427,54.855,51.817,55.326,64.474,56.838,56.003,56.100,57.523
900,59.529,65.770,60.354,84.073,62.429,59.709,59.108,55.199,51.773,54.805,64.314,56.911,56.161,55.830,57.117
901,59.582,66.954,60.105,83.680,62.748,59.635,59.199,55.177,51.766,54.906,64.662,56.332,55.902,55.912,57.322
902,59.537,66.191,60.051,83.782,62.594,59.644,59.126,55.039,52.133,55.154,64.019,56.751,56.055,56.126,57.305
903,59.422,65.443,60.749,84.448,62.681,59.493,59.270,55.235,51.834,54.656,64.336,56.472,56.018,55.776,57.207
904,59.516,67.052,60.209,83.812,62.396,59.306,59.063,55.341,52.144,55.206,64.548,56.230,55.607,55.797,57.441
905,58.837,66.291,60.466,84.127,62.407,59.467,59.309,55.041,51.876,54.979,64.178,56.796,56.277,55.712,57.033
906,59.333,65.536,60.526,83.678,62.528,59.710,59.342,55.293,51.913,55.014,64.752,56.475,56.261,56.088,57.561
907,59.617,66.640,60.077,84.285,62.305,59.836,59.416,54.828,51.656,54.759,64.378,57.087,55.678,56.172,56.967
908,59.456,66.204,60.209,83.907,62.569,59.905,59.225,54.925,52.092,55.060,64.462,56.700,56.156,56.086,57.128
909,59.291,65.527,60.168,83.628,62.247,59.709,58.819,54.806,51.655,54.844,64.400,56.570,56.182,56.219,57.095
910,59.776,67.347,60.255,84.003,62.442,59.624,58.882,54.646,51.800,55.053,64.488,57.098,56.219,55.981,57.144
911,59.320,66.510,60.739,84.098,62.405,59.736,59.184,54.925,51.899,54.809,64.467,56.719,55.675,56.293,57.439
912,59.454,65.221,59.895,84.240,62.622,59.318,58.989,55.252,51.891,54.977,64.051,56.621,56.311,55.817,56.984
913,59.510,65.666,60.291,83.952,62.360,59.498,59.277,54.850,51.752,55.270,64.268,56.687,56.309,55.838,57.139
914,59.482,66.158,60.672,83.787,62.605,59.504,59.107,54.961,51.751,55.523,64.485,56.625,56.330,56.105,57.365
915,59.590,65.826,59.957,83.630,62.711,59.637,58.764,54.753,52.864,55.812,64.270,56.894,56.562,55.622,57.098
916,59.267,65.640,60.275,86.050,62.704,59.788,59.526,57.048,54.134,55.709,64.835,56.330,56.538,56.076,57.071
917,59.655,66.581,60.897,85.708,62.613,60.020,58.920,59.257,55.027,55.287,64.508,56.581,56.058,55.904,57.125
918,59.483,65.087,60.223,85.358,62.596,59.757,59.242,58.935,55.492,55.340,64.309,57.364,55.987,55.968,56.926
919,59.224,65.354,60.208,85.005,62.600,59.893,59.159,59.644,55.916,55.333,64.602,56.479,56.649,56.235,57.139
920,59.886,66.321,59.842,84.348,62.404,59.849,59.269,58.741,55.831,55.303,64.275,56.496,55.580,55.770,56.967
921,59.597,66.102,60.235,84.557,62.621,60.214,59.452,59.206,56.573,55.101,64.221,56.706,56.150,55.755,57.507
922,59.455,65.249,60.196,83.977,62.378,59.616,59.146,59.869,56.269,55.140,64.292,56.609,55.995,56.029,56.869
923,59.362,66.065,60.429,85.163,62.753,60.044,59.229,59.496,56.524,54.848,64.683,56.832,56.282,56.105,57.351
924,59.081,66.243,60.524,87.523,62.447,59.881,59.384,60.262,56.386,54.784,64.858,56.909,56.657,55.697,56.619
925,59.557,65.761,59.972,86.390,62.488,60.268,59.123,59.787,56.555,55.163,63.995,56.747,55.953,56.191,57.191
926,59.440,65.603,59.747,85.273,62.406,60.078,58.907,59.092,56.413,55.356,64.447,56.400,56.021,55.893,57.090
927,59.876,65.989,60.375,85.285,62.639,59.747,59.353,59.390,56.580,55.704,64.613,56.992,56.232,55.942,57.049
928,59.761,65.252,60.087,86.920,62.243,59.965,59.521,60.278,56.256,56.172,64.844,56.694,56.185,55.963,57.272
929,59.347,65.072,60.569,86.403,62.676,60.266,60.139,59.872,56.775,56.466,64.698,57.034,56.132,55.525,57.054
930,59.396,66.050,60.403,85.895,62.914,59.627,59.811,59.915,56.786,56.894,64.646,56.836,56.069,55.767,57.365
931,59.305,65.518,60.101,85.803,62.747,59.539,59.512,59.651,56.698,56.562,64.582,56.717,56.150,56.066,56.728
932,59.120,65.228,60.198,85.080,62.375,59.531,59.010,59.983,56.863,56.980,64.250,56.883,56.201,55.977,57.003
933,59.368,64.937,60.180,85.375,62.330,60.013,59.178,59.642,56.720,56.899,64.740,56.723,56.034,55.640,57.529
934,59.300,65.623,60.322,84.820,62.692,59.600,58.869,59.545,56.592,56.512,64.502,56.587,56.219,56.219,57.270
935,58.829,64.991,59.872,84.800,62.225,59.984,58.848,59.438,56.593,56.172,64.147,56.636,56.517,55.746,57.183
936,59.435,64.568,60.415,84.997,62.193,59.372,59.152,58.831,56.980,55.901,64.266,56.566,56.507,55.668,56.858
937,59.387,66.649,59.911,84.922,62.599,59.552,59.273,60.010,56.722,57.193,64.350,56.557,56.546,55.849,57.188
938,59.359,65.718,60.061,87.407,62.713,59.545,58.965,59.801,56.572,58.002,64.241,56.474,56.567,56.042,56.850
939,59.251,64.965,59.962,87.223,62.472,59.430,59.003,59.252,56.387,57.018,64.048,56.728,55.926,55.929,57.387
940,58.984,65.347,60.330,86.348,62.902,59.691,58.911,59.002,56.455,56.535,64.287,56.479,56.264,55.611,57.278
941,59.502,65.668,60.257,85.725,62.275,59.511,58.773,59.300,56.529,56.431,64.489,56.409,56.061,55.665,56.717
942,59.355,65.026,60.496,85.133,62.645,59.675,59.295,59.567,56.621,56.027,64.045,56.755,56.145,56.177,57.379
943,59.105,64.972,60.443,84.622,62.826,59.461,58.826,60.061,56.361,56.553,64.309,56.511,56.322,55.755,56.926
944,59.285,66.217,60.164,84.997,62.456,59.404,59.341,59.697,56.287,56.211,64.140,56.438,55.910,55.791,56.902
945,59.408,65.002,60.156,84.512,62.697,59.508,58.822,59.160,56.470,55.835,64.310,56.768,55.913,55.921,56.613
946,59.284,64.601,60.217,84.185,62.369,59.640,59.120,59.167,56.474,56.426,64.350,56.032,55.823,55.862,57.000
947,59.660,65.553,60.522,86.580,62.476,59.429,59.258,59.877,56.200,57.090,64.317,56.421,56.298,56.063,57.161
948,59.343,65.698,59.883,88.133,62.517,59.622,59.293,60.114,56.194,57.606,64.282,56.719,56.211,55.814,57.074
949,59.167,64.757,60.366,86.298,62.533,59.493,59.130,59.220,56.091,57.277,64.256,56.566,55.942,56.499,57.084
950,59.278,64.757,60.524,85.892,62.333,59.394,59.289,59.610,56.091,57.028,64.505,56.253,56.327,56.253,57.144
951,59.251,66.022,59.800,85.108,62.068,59.925,59.240,59.787,56.078,57.514,64.354,56.353,56.383,55.948,57.335
952,59.049,65.588,60.253,85.837,62.508,60.020,59.048,60.041,56.222,61.695,64.172,56.321,56.166,55.998,56.714
953,59.418,65.093,60.800,84.877,62.321,59.559,59.102,59.821,55.800,63.381,64.507,56.126,56.296,55.802,56.668
954,59.419,65.711,59.816,85.235,61.956,59.542,59.016,59.935,56.269,64.369,64.712,56.815,55.770,56.301,56.518
955,59.447,64.805,60.142,84.822,62.378,59.561,59.014,59.937,55.919,63.711,64.511,56.587,55.989,55.921,56.989
956,59.274,64.818,60.079,86.740,62.113,59.736,59.145,59.559,55.738,64.145,64.574,56.758,56.311,55.716,56.891
957,59.476,65.130,60.257,87.308,62.643,59.558,58.900,60.404,55.603,63.856,64.578,56.319,56.011,55.804,57.300
958,59.313,65.249,59.818,86.643,62.503,59.531,59.172,60.249,55.649,63.924,64.220,56.240,56.615,55.679,57.215
959,59.107,65.017,60.324,85.582,62.343,59.508,58.684,60.508,55.801,64.030,64.386,56.321,56.646,56.053,56.458
960,59.006,65.371,60.318,86.047,62.560,59.780,59.090,59.676,55.676,63.417,64.006,56.340,56.053,56.088,56.905
961,59.591,66.336,60.490,84.567,62.267,59.359,59.008,59.569,55.474,62.128,64.457,57.138,56.467,55.525,57.147
962,59.520,65.037,60.358,85.347,62.249,59.486,59.461,59.228,55.290,61.528,64.371,56.670,55.834,55.818,56.662
963,59.030,64.562,60.117,84.838,62.609,59.757,59.040,59.431,55.162,60.835,64.336,56.813,56.409,55.784,56.891
964,59.806,65.725,60.545,85.065,62.199,59.666,58.966,59.634,55.490,60.082,64.045,56.577,56.364,56.110,57.243
965,59.264,65.124,59.988,84.437,62.441,59.652,59.179,59.157,55.010,59.956,64.622,56.677,56.029,55.836,57.136
966,59.375,64.751,59.877,84.458,62.464,59.652,58.957,59.472,55.006,59.840,64.275,56.243,56.071,55.818,56.736
967,59.448,66.152,60.314,84.317,62.582,59.212,58.997,58.663,54.927,59.649,64.598,56.525,55.644,55.912,56.649
968,59.536,65.833,60.484,84.293,62.504,59.225,59.264,58.395,54.688,59.261,64.752,56.000,56.137,55.908,57.054
969,59.167,65.490,60.186,84.740,62.104,59.370,58.966,58.329,54.406,58.617,64.745,56.457,56.003,55.835,57.155
970,59.572,65.143,59.945,84.187,62.459,59.309,59.070,57.787,54.413,58.027,64.445,56.553,56.346,55.916,56.913
971,59.583,66.265,59.962,84.303,62.294,59.663,59.293,57.029,54.566,57.879,64.408,56.381,55.792,55.755,57.106
972,59.485,64.868,59.935,83.772,62.104,59.376,59.300,56.564,54.062,56.707,64.582,56.613,55.789,56.084,57.000
973,59.225,64.403,60.316,84.030,62.338,59.057,59.076,56.305,54.487,56.787,64.112,56.374,56.106,55.822,56.951
974,59.382,65.577,60.043,84.000,62.113,59.722,58.962,55.816,53.527,57.043,64.284,56.192,56.193,55.934,56.856
975,58.990,65.091,59.814,83.908,62.207,59.631,59.158,55.983,53.817,57.348,64.120,56.162,55.974,55.940,56.850
976,59.428,64.839,60.095,83.435,62.459,59.545,59.057,55.603,53.276,56.784,64.519,56.500,56.045,56.144,57.185
977,59.423,65.681,60.202,83.538,62.546,59.823,59.091,55.327,53.380,56.316,64.154,56.351,56.071,55.703,57.262
978,59.466,66.039,60.089,83.323,62.500,59.441,59.098,55.262,53.168,56.342,64.346,56.415,56.127,55.917,56.831
979,59.350,65.471,59.723,83.265,62.240,59.542,59.128,55.356,53.176,55.741,64.175,56.260,55.894,55.695,56.736
980,59.399,64.377,60.219,83.292,62.341,59.417,59.362,55.199,53.035,55.700,64.014,56.572,56.011,55.992,56.681
981,59.411,66.156,59.516,83.183,62.181,59.723,58.928,54.995,52.945,55.619,64.306,56.226,55.947,55.767,57.411
982,59.350,64.761,60.334,83.005,62.297,59.618,58.890,55.153,52.831,55.356,64.265,56.555,56.187,55.571,56.946
983,59.210,64.241,60.012,83.155,62.370,59.526,59.145,55.133,52.842,55.470,64.260,57.113,55.953,55.660,57.166
984,59.430,65.035,60.607,83.783,62.409,59.247,59.164,55.099,52.544,54.952,64.356,56.725,55.631,55.807,57.349
985,59.450,65.523,59.451,83.367,62.287,59.596,58.983,55.162,52.368,55.518,64.653,56.185,55.683,55.728,56.673
986,59.134,65.169,60.200,82.775,62.276,59.249,59.107,55.308,52.836,55.463,64.792,56.485,55.868,55.694,57.185
987,59.137,64.095,59.978,83.877,62.261,59.376,58.941,54.998,52.656,55.346,64.571,56.411,55.923,55.825,57.207
988,59.323,65.419,59.980,83.055,62.469,59.747,59.010,55.005,52.606,54.984,64.479,56.198,56.332,55.804,56.948
989,59.566,65.449,60.225,83.820,62.285,59.619,59.083,54.942,52.306,55.050,64.354,56.747,56.420,55.979,56.929
990,59.130,64.416,60.079,83.398,62.634,59.571,58.920,54.731,52.590,55.218,64.314,56.417,56.446,55.741,56.916
991,59.204,64.529,60.126,82.780,62.226,59.086,58.967,55.257,52.501,54.924,64.519,56.281,56.272,55.906,56.853
992,59.280,65.952,60.249,82.172,62.004,59.501,59.055,54.245,52.140,54.926,64.120,56.664,55.826,55.694,56.777
993,59.295,64.549,59.763,83.057,62.459,59.348,58.935,55.068,52.369,55.218,64.113,56.585,56.393,55.734,56.907
994,59.316,63.785,60.093,82.612,62.397,59.389,59.124,55.034,52.256,55.117,64.185,56.321,55.995,55.699,57.373
995,59.133,64.249,59.917,83.048,62.193,59.302,59.281,54.758,52.196,54.761,64.246,56.613,56.090,55.977,56.956
996,59.375,65.516,60.245,83.138,62.107,59.663,59.205,55.581,51.883,54.959,64.053,56.223,56.208,55.412,57.052
997,59.207,64.662,59.591,83.368,62.535,59.436,59.037,54.944,52.110,55.002,64.224,56.613,55.982,55.888,56.722
998,59.125,64.755,60.182,83.240,62.531,59.372,59.175,54.567,52.101,54.941,64.129,56.368,55.902,55.835,56.768
999,59.232,65.111,60.134,82.703,62.177,59.624,58.948,55.010,51.820,54.927,64.354,56.540,55.641,55.861,56.929
1000,59.152,64.649,60.204,83.102,62.039,59.742,58.886,54.942,52.207,54.996,64.067,56.508,55.860,55.759,56.779
1001,59.211,64.371,59.929,82.373,62.432,59.463,58.809,55.056,52.063,55.181,64.561,56.345,55.958,55.674,56.550
1002,59.293,64.931,59.512,83.243,61.964,59.518,59.018,54.431,52.252,54.926,63.901,56.630,55.805,55.525,57.229
1003,59.184,64.937,60.399,82.655,62.082,59.351,58.871,54.787,51.922,54.849,64.369,56.179,56.032,55.877,56.777
1004,59.238,64.354,59.964,83.115,62.059,59.407,58.941,54.475,51.948,55.119,64.238,56.311,56.232,55.796,56.619
1005,59.277,65.141,59.791,83.073,62.271,59.382,59.348,55.051,52.067,55.319,64.136,56.677,56.061,55.804,56.687
1006,59.024,65.434,59.557,82.467,62.393,59.224,58.949,54.966,51.902,54.947,64.234,56.357,55.836,55.713,56.839
1007,59.145,64.631,59.955,82.872,62.265,59.281,58.715,54.680,51.912,54.993,64.125,56.602,55.654,55.613,56.738
1008,58.971,64.416,60.028,82.722,62.055,59.362,59.197,55.136,52.176,55.137,63.817,56.211,56.319,55.639,56.730
1009,59.117,65.343,60.453,83.037,62.100,59.697,59.220,54.990,52.450,54.823,64.283,56.400,56.174,55.814,56.978
1010,59.259,64.980,60.196,82.627,62.492,59.439,59.111,54.845,51.987,54.771,64.355,56.366,55.984,55.919,56.619
1011,59.484,64.280,59.721,82.930,62.311,59.347,59.227,54.712,51.748,54.729,64.447,56.708,55.889,55.763,56.545
1012,59.141,64.839,59.753,82.620,62.319,59.479,59.008,54.981,52.076,54.810,64.359,56.330,56.018,55.840,56.733
1013,59.537,65.215,59.964,82.960,62.127,59.401,58.864,54.603,51.951,54.771,63.646,56.425,56.377,55.976,56.951
1014,59.217,64.399,60.063,83.632,62.743,59.814,59.154,54.777,51.927,55.415,64.214,56.343,56.259,55.734,56.888
1015,59.130,65.354,59.915,82.632,62.258,59.220,59.135,54.794,51.688,54.950,64.121,55.902,56.000,55.525,56.441
1016,59.358,65.156,59.864,82.727,62.272,59.574,58.951,55.131,52.014,55.034,64.206,56.308,55.435,56.032,57.180
1017,59.241,64.928,60.059,83.000,62.165,59.432,59.224,54.995,51.832,54.984,64.225,56.406,56.211,55.859,56.790
1018,59.643,64.087,60.132,83.377,62.328,59.633,58.866,54.639,52.003,54.977,64.308,56.253,56.090,55.665,56.932
1019,59.317,65.952,59.901,83.088,62.518,59.723,58.826,55.157,51.744,54.704,63.933,56.743,55.976,55.571,56.910
1020,59.479,65.657,60.030,82.502,62.427,59.693,59.007,54.939,51.955,54.830,64.216,56.291,55.947,55.606,57.057
1021,59.207,64.588,59.767,82.658,62.459,59.296,59.243,54.821,51.757,54.938,64.022,56.477,56.377,55.592,56.894
1022,58.842,64.460,59.947,82.890,62.503,59.685,58.876,55.002,51.733,54.652,64.363,56.887,56.161,55.773,56.984
1023,59.298,65.809,60.002,82.252,62.059,59.436,59.143,55.065,51.999,55.254,64.054,56.340,55.908,55.776,57.123
1024,59.196,64.510,59.761,82.627,62.532,59.467,59.124,55.426,51.815,55.007,64.019,56.351,56.164,55.789,56.341
1025,59.093,64.443,59.816,83.133,62.009,59.741,58.908,54.923,51.834,55.085,64.030,56.179,56.190,55.447,56.733
1026,59.722,66.041,59.769,82.930,62.134,59.660,58.745,54.755,51.817,55.034,64.167,56.042,55.865,55.267,56.823
1027,59.027,65.037,59.988,83.050,62.402,59.556,59.180,54.828,51.890,54.752,64.121,56.575,55.953,55.885,56.757
1028,59.286,64.315,59.913,82.723,62.418,59.517,58.858,55.005,51.897,54.911,64.031,56.311,55.860,55.775,56.728
1029,59.447,65.295,60.208,82.917,61.985,59.558,59.002,54.877,52.085,54.963,64.102,56.296,55.805,55.854,56.515
1030,59.383,64.954,59.466,82.205,62.036,59.510,59.039,54.746,51.814,55.016,64.031,56.262,55.918,55.655,56.411
1031,59.018,64.399,60.020,82.382,62.382,59.709,58.856,54.821,51.810,54.835,64.216,56.513,55.734,55.590,56.744
1032,59.238,65.278,59.980,82.388,62.306,59.413,58.939,54.833,51.677,54.947,64.214,56.298,55.784,55.893,57.071
1033,58.961,65.549,59.792,83.372,62.386,59.305,58.892,54.772,52.042,55.051,64.028,56.647,56.401,55.681,56.986
1034,59.169,64.688,59.668,82.162,62.041,59.788,58.934,55.007,51.870,54.972,63.981,56.630,56.235,55.964,56.624
1035,58.886,64.759,59.870,82.613,62.261,59.640,58.829,54.969,51.906,54.793,64.160,56.832,55.997,55.733,56.223
1036,59.466,65.892,60.028,82.747,62.308,59.772,58.771,55.053,52.059,54.968,64.514,56.647,56.018,55.945,57.131
1037,59.371,64.961,59.656,82.275,62.443,59.164,59.044,55.317,52.225,54.816,64.015,56.640,56.124,55.935,57.125
1038,59.502,64.824,59.751,82.730,62.207,59.536,58.943,55.274,51.701,55.278,64.577,56.321,56.058,55.856,56.856
1039,59.639,65.703,59.919,82.348,62.451,59.445,58.805,54.695,51.747,55.080,64.220,56.081,56.158,55.715,56.504
1040,59.261,64.859,59.680,83.135,62.008,59.458,59.165,55.143,51.678,54.970,64.252,56.509,56.338,55.747,56.714
1041,59.275,64.679,59.826,82.773,62.481,59.714,58.750,55.232,51.838,54.768,64.145,56.264,56.003,55.676,57.188
1042,59.415,65.688,60.071,82.308,62.436,59.381,58.912,54.421,51.968,55.147,64.044,56.500,56.301,55.671,57.142
1043,59.576,65.410,60.182,83.020,62.440,58.980,58.761,55.344,51.887,54.715,64.111,56.213,55.525,55.793,57.302
1044,59.010,65.111,59.939,83.405,62.544,59.283,58.998,55.174,51.710,54.722,64.290,56.498,55.641,55.488,57.439
1045,59.141,64.607,59.909,83.403,62.035,59.510,59.295,54.492,51.862,54.881,64.210,56.228,55.844,55.650,57.093
1046,59.112,66.007,60.492,82.968,62.120,59.310,59.335,54.935,51.901,54.785,64.162,56.453,55.918,56.201,56.520
1047,59.484,64.885,59.838,82.610,62.303,59.681,59.330,54.617,51.741,55.149,64.305,56.764,55.586,55.626,56.986
1048,59.579,64.399,59.937,82.632,61.974,59.426,59.090,54.552,51.740,54.688,63.705,56.613,55.931,55.694,56.499
1049,59.511,65.657,60.156,82.395,61.949,59.460,59.065,54.995,51.428,54.977,64.422,56.336,55.950,55.843,56.681
1050,59.298,64.892,59.796,82.823,62.635,59.433,58.949,54.886,51.639,54.931,63.991,56.543,56.042,55.929,56.711
1051,59.239,63.983,60.043,82.685,62.226,59.165,59.074,55.199,51.738,54.686,64.165,56.666,56.533,56.016,56.670
1052,59.710,65.343,60.000,82.847,61.857,59.792,59.199,54.508,52.013,54.943,64.100,56.211,56.029,55.802,56.837
1053,59.079,65.783,60.075,82.823,62.526,59.616,59.083,55.019,51.836,54.910,64.046,56.383,56.037,55.820,57.079
1054,59.221,64.705,59.921,82.665,62.382,59.473,59.064,55.034,51.691,54.745,64.498,56.449,56.211,55.906,56.864
1055,59.252,65.380,59.747,83.427,62.210,59.264,58.967,54.801,52.004,55.113,64.028,56.223,56.145,55.765,56.733
1056,59.201,65.839,60.065,82.723,62.226,59.303,59.031,55.288,51.736,54.832,64.315,56.055,56.024,55.861,57.136
1057,59.106,65.241,60.172,82.413,62.401,59.310,58.907,54.671,51.870,54.894,64.148,56.587,55.905,56.361,56.907
1058,59.112,64.419,60.326,83.038,61.988,59.423,58.931,54.809,52.015,54.899,64.227,56.157,56.689,55.903,56.815
1059,59.252,65.707,60.221,82.662,62.460,59.268,58.863,54.637,51.831,55.142,64.098,56.013,55.789,55.535,56.717
1060,59.188,65.002,60.249,82.200,62.608,59.571,59.032,54.896,52.029,54.532,64.104,56.442,56.243,55.825,57.136
1061,59.430,64.915,59.660,82.563,62.359,59.507,58.957,54.676,51.671,55.381,64.221,56.460,56.282,55.635,56.722
1062,59.556,65.636,59.800,82.625,62.085,59.511,59.158,54.833,51.710,54.796,64.053,56.306,56.290,55.943,57.183
1063,59.540,65.809,60.004,82.323,62.145,59.293,58.910,54.446,51.691,54.746,64.495,56.534,55.823,55.718,56.774
1064,59.059,64.245,60.162,82.507,62.244,59.444,59.093,54.617,51.972,55.209,64.364,56.060,55.763,55.814,56.937
1065,59.299,65.848,60.480,82.293,62.321,59.473,59.042,54.712,51.582,55.014,64.347,56.192,56.433,55.707,57.101
1066,59.092,65.072,60.154,82.417,62.102,59.441,59.182,54.772,51.754,54.879,64.142,56.309,55.821,55.783,56.711
1067,59.071,64.857,59.630,81.760,61.929,59.649,59.268,54.961,51.895,55.126,63.963,56.651,56.467,55.502,56.578
1068,59.213,64.822,59.749,82.737,62.212,59.729,58.965,54.608,51.874,54.869,64.534,56.430,55.855,55.733,56.853
1069,59.573,65.957,59.866,82.755,62.222,59.329,58.782,54.845,51.915,55.021,63.819,56.253,56.029,55.854,56.518
1070,59.253,65.180,59.785,82.185,62.188,59.372,58.654,54.741,52.008,54.738,63.591,56.445,55.934,55.408,56.864
1071,59.017,65.325,59.822,82.302,62.161,59.124,59.296,54.482,51.996,54.888,64.338,56.189,55.931,55.583,56.728
1072,59.503,66.041,60.176,82.320,62.225,59.228,59.119,54.600,51.997,54.851,64.331,56.294,55.987,55.924,56.785
1073,59.090,64.766,60.324,82.712,62.109,59.316,59.006,55.133,51.678,54.998,64.503,56.242,56.259,55.668,56.796
1074,58.935,64.907,60.099,82.475,62.329,59.548,58.869,55.056,51.859,54.878,64.037,56.525,55.960,55.652,56.534
1075,59.187,65.625,59.982,82.642,62.189,59.527,58.632,54.661,51.975,54.998,64.165,56.325,55.974,55.326,56.766
1076,59.500,66.256,60.006,82.332,62.330,59.498,58.933,55.177,51.803,54.968,64.311,56.109,56.338,55.630,57.057
1077,59.061,64.950,59.597,82.202,62.252,59.411,58.827,54.571,52.010,54.814,64.122,56.523,56.029,55.593,56.471
1078,59.192,65.059,60.117,81.603,61.979,59.722,59.006,54.576,53.270,54.947,64.198,56.515,55.918,56.041,56.902
1079,59.048,65.529,59.974,82.507,62.366,59.442,58.833,54.949,54.348,55.262,64.205,56.434,56.177,55.480,56.787
1080,59.160,64.902,60.164,82.125,61.889,59.321,58.805,54.814,55.224,55.163,64.804,56.492,55.894,55.853,56.243
1081,59.335,64.644,59.931,81.940,62.425,59.931,59.143,54.630,55.622,54.679,64.145,56.257,56.230,55.964,56.880
1082,59.064,66.466,60.012,82.185,62.427,60.009,58.993,54.831,55.343,54.965,64.243,56.477,55.842,55.582,56.578
1083,59.195,65.208,59.755,82.498,62.283,59.969,58.976,54.893,55.801,54.748,64.511,56.415,55.734,55.964,56.777
1084,59.093,64.944,59.715,82.613,62.153,59.867,59.029,55.019,56.250,54.828,64.026,56.634,55.884,55.796,56.845
1085,59.436,66.217,60.071,82.300,61.666,59.726,58.955,54.797,55.793,54.846,63.967,56.336,56.251,55.580,56.665
1086,59.422,65.764,60.043,82.460,61.801,59.985,58.981,54.392,55.881,55.252,64.169,56.194,56.356,55.912,56.499
1087,58.971,64.475,60.267,82.487,62.387,59.619,58.744,54.741,56.013,54.924,64.259,56.509,55.818,55.596,56.970
1088,59.487,65.980,59.927,82.358,62.144,59.578,59.286,54.913,56.190,54.947,64.064,56.304,55.649,55.203,56.845
1089,59.244,65.837,59.804,82.093,62.254,59.672,58.569,54.893,56.168,54.998,63.940,56.472,55.815,55.763,56.411
1090,59.201,64.059,60.403,82.308,62.180,59.395,58.999,54.860,56.415,55.078,64.571,56.725,56.230,56.028,57.060
1091,59.165,65.731,59.792,81.945,62.611,59.493,59.043,54.743,56.243,55.468,64.483,56.477,55.807,55.561,56.967
1092,59.097,65.213,59.883,82.213,62.158,59.750,59.026,54.567,56.036,54.661,64.304,56.443,55.916,55.575,56.706
1093,59.408,64.811,59.628,82.208,62.240,59.523,59.048,55.039,56.566,55.165,64.139,56.487,55.918,55.904,56.888
1094,59.651,65.651,59.836,82.013,62.168,59.341,58.721,54.668,56.028,54.757,64.046,56.611,56.211,55.608,56.583
1095,59.311,65.076,59.561,82.342,62.530,59.395,58.936,54.671,56.400,54.892,63.685,56.258,55.765,56.039,56.777
1096,59.227,64.839,59.951,82.027,62.086,59.520,59.043,55.385,56.029,54.949,64.275,56.549,56.047,55.838,56.711
1097,59.319,65.308,59.970,83.048,62.288,59.553,59.073,55.416,56.018,54.785,64.088,56.421,55.646,55.784,57.515
1098,59.248,65.987,59.854,81.830,62.325,58.999,58.807,55.196,55.978,55.076,64.161,56.289,55.945,55.671,56.793
1099,59.360,64.386,60.115,81.833,62.260,59.309,58.889,55.068,55.992,54.860,64.072,56.108,55.976,55.530,57.000
1100,59.103,65.644,60.360,82.380,62.032,59.206,58.601,55.012,56.048,55.071,64.533,56.551,55.937,55.507,57.079
1101,59.251,66.265,59.472,82.087,62.121,59.019,59.009,54.651,55.737,54.968,64.055,56.434,55.894,55.810,56.722
1102,59.223,65.048,59.642,82.620,61.889,59.406,58.822,54.782,55.768,54.805,64.027,56.343,55.968,55.849,56.782
1103,59.086,65.544,59.864,82.410,62.040,59.146,58.871,54.661,55.677,54.856,64.219,56.234,56.108,55.522,57.041
1104,59.268,65.892,59.929,82.510,62.048,59.488,58.984,54.782,55.434,54.704,64.113,56.389,55.873,56.207,56.755
1105,59.103,64.965,60.217,82.487,62.524,59.053,58.808,54.903,55.211,54.844,63.852,56.460,55.773,55.543,57.060
1106,59.138,65.236,60.087,81.992,61.829,59.180,59.099,54.840,55.063,54.761,64.256,56.685,55.665,55.593,56.845
1107,59.048,65.859,60.030,81.545,62.004,59.526,58.729,55.145,54.878,54.677,63.889,55.964,55.792,55.687,56.616
1108,58.969,65.282,59.632,81.767,61.889,58.994,58.679,54.738,55.094,54.713,64.162,56.162,55.726,55.668,56.308
1109,59.249,65.020,60.174,81.812,62.274,59.148,59.011,54.956,55.094,54.544,64.058,55.896,55.765,55.648,56.580
1110,59.264,66.041,59.907,82.180,62.041,59.329,58.749,54.516,54.838,54.945,64.234,56.698,55.992,55.673,56.787
1111,58.881,65.892,59.563,81.960,62.050,59.376,58.591,54.627,54.870,54.762,64.062,56.236,56.074,55.425,57.117
1112,59.151,64.937,60.069,82.517,62.090,59.187,58.920,54.838,54.891,54.867,63.695,56.966,55.894,55.395,56.785
1113,58.990,65.575,59.775,82.195,61.846,59.606,59.007,54.593,54.431,54.920,63.909,56.400,55.794,55.771,56.698
1114,59.153,65.777,59.972,82.258,62.168,59.332,58.719,54.700,54.014,55.025,64.152,56.549,55.815,55.690,56.485
1115,58.757,64.538,59.597,82.132,61.865,59.262,58.917,54.811,54.062,54.956,63.779,56.172,55.828,55.668,57.046
1116,59.424,66.302,59.666,82.643,62.240,59.209,58.909,55.286,54.029,54.683,64.098,56.487,55.807,55.567,56.599
1117,59.351,65.473,59.937,82.332,61.973,59.388,58.718,55.317,53.867,54.800,64.160,56.128,55.836,55.752,56.698
