 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
1117,58.652,64.341,60.437,88.395,62.473,60.665,58.914,55.787,55.103,55.154,63.458,57.172,56.549,55.660,57.779
1118,58.714,64.256,60.038,87.508,62.348,60.161,59.171,55.208,55.464,55.385,63.436,57.260,56.335,55.677,57.738
1119,59.012,65.241,60.314,85.212,62.139,60.376,59.105,55.615,55.031,55.059,63.499,56.979,56.628,55.358,57.793
1120,59.165,65.291,60.200,84.558,62.593,60.365,59.266,56.012,55.480,55.083,63.638,56.696,56.731,55.746,57.602
1121,59.123,64.336,59.982,83.742,61.923,60.340,59.083,55.508,55.568,55.220,63.734,56.932,56.636,56.042,58.019
1122,58.692,65.575,60.283,87.655,62.622,60.299,59.402,55.869,55.480,55.622,63.378,57.066,56.847,55.545,58.095
1123,58.625,64.874,60.364,88.055,62.456,60.164,59.298,55.460,55.127,55.225,63.865,56.987,56.549,55.481,57.798
1124,58.823,64.709,60.518,84.655,62.319,60.092,59.078,55.538,55.415,55.105,63.749,56.970,56.451,55.635,57.815
1125,59.251,64.321,60.223,84.180,62.459,60.654,59.051,55.148,54.929,55.064,63.794,57.343,56.406,55.812,57.725
1126,59.120,65.432,60.496,83.930,62.290,60.618,58.986,55.656,55.106,54.691,63.418,57.028,56.786,55.856,58.174
1127,59.136,65.076,60.121,88.852,62.634,60.452,59.165,55.416,55.158,55.179,63.587,56.898,56.668,55.511,57.733
1128,58.878,63.905,60.439,87.437,62.575,59.914,58.891,55.920,55.178,55.218,63.620,57.226,56.343,55.395,57.954
1129,58.849,65.998,59.992,86.003,62.505,60.593,59.127,55.291,55.152,55.615,63.758,56.966,56.694,55.729,57.482
1130,58.992,64.321,60.032,84.550,62.661,60.268,59.212,55.884,55.255,55.069,64.063,56.934,56.609,55.763,57.842
1131,58.952,64.189,59.974,83.957,62.585,60.392,59.056,55.901,54.874,55.284,63.820,56.955,56.573,55.658,57.951
1132,58.964,65.779,59.733,85.850,62.320,60.286,58.928,55.683,54.671,54.754,63.911,57.432,56.755,55.964,58.275
1133,59.146,65.323,60.002,88.153,62.293,60.209,59.127,55.850,54.864,55.229,63.511,56.872,56.662,55.789,57.654
1134,58.781,64.659,60.324,86.570,62.140,60.676,59.100,55.639,54.641,55.246,63.978,56.953,56.021,55.786,58.038
1135,58.951,65.534,60.233,85.015,62.657,60.571,59.292,55.770,54.478,55.089,63.570,56.826,56.712,55.643,57.163
1136,58.716,65.291,59.984,83.733,62.477,59.999,59.113,55.613,54.299,55.096,63.947,57.155,56.707,55.417,57.793
1137,58.884,64.701,60.283,86.935,62.269,60.385,59.373,56.031,54.162,54.681,63.820,57.109,56.602,55.864,58.063
1138,59.042,65.249,60.476,88.053,62.275,60.221,59.531,55.465,54.094,55.004,63.767,57.315,57.124,55.504,58.123
1139,58.652,64.972,60.097,86.478,62.821,60.199,59.190,55.547,53.944,55.137,63.795,56.889,56.367,55.668,58.158
1140,58.679,64.367,59.808,85.040,62.246,60.395,59.205,55.429,54.180,55.427,63.305,57.160,56.309,55.535,58.153
1141,58.962,65.774,60.055,84.230,62.409,60.192,59.310,55.806,53.748,54.871,64.005,56.832,56.509,55.564,58.275
1142,58.905,65.597,59.947,86.808,62.468,60.174,59.130,55.901,53.680,54.761,64.008,56.751,56.694,55.366,58.281
1143,58.787,63.944,59.998,88.390,62.217,60.060,59.185,55.540,53.466,54.746,63.927,57.296,56.960,55.666,57.877
1144,58.980,65.653,59.759,85.613,62.627,60.199,59.191,55.763,53.573,55.048,63.178,56.953,56.699,55.626,58.191
1145,59.007,65.052,60.206,84.988,62.566,60.763,58.947,55.530,53.344,54.949,63.468,57.183,56.528,55.579,57.877
1146,58.473,64.581,59.935,82.993,62.217,60.119,59.071,55.492,53.263,54.559,63.834,56.998,56.557,55.632,57.861
1147,58.888,65.846,60.455,83.350,62.104,60.562,59.418,55.562,53.380,55.176,63.700,56.845,56.689,55.853,57.564
1148,59.282,65.219,60.366,87.870,62.410,60.168,59.130,55.627,53.159,55.270,63.494,57.340,56.612,55.464,57.888
1149,58.944,64.430,60.038,87.910,62.554,60.404,59.390,55.901,52.821,55.069,63.584,56.849,56.639,55.959,57.493
1150,58.555,65.323,59.943,86.235,62.017,60.477,59.282,55.487,52.786,54.927,63.739,56.832,56.301,55.457,57.883
1151,59.139,65.247,59.628,84.183,62.290,60.157,59.047,55.625,52.435,55.339,63.790,56.721,56.417,55.951,57.965
1152,58.875,65.093,60.186,83.565,62.312,60.493,59.173,55.646,52.583,55.239,63.598,56.955,56.900,55.752,57.717
1153,59.100,65.748,60.089,88.012,62.492,59.906,59.191,55.404,52.586,54.819,64.090,56.981,56.594,55.729,57.899
1154,58.773,65.130,60.283,87.528,62.503,60.064,59.124,55.501,52.460,54.986,63.806,57.134,56.340,55.690,57.935
1155,58.765,64.408,60.447,84.268,62.728,60.319,59.409,55.821,52.634,55.246,63.142,56.706,56.536,55.624,57.771
1156,58.873,65.579,60.356,83.608,62.456,60.413,59.107,55.215,52.582,55.417,63.728,56.787,57.029,55.977,58.319
1157,58.494,64.937,59.721,83.895,62.523,60.592,58.774,55.455,52.203,55.043,63.808,57.017,56.813,55.707,57.981
1158,59.064,64.427,60.087,88.040,62.497,60.278,58.726,55.702,52.441,54.809,63.537,56.826,56.501,55.476,57.597
1159,58.967,65.384,60.213,86.060,62.215,60.237,59.205,55.586,52.036,55.096,63.278,57.043,56.670,55.339,57.458
1160,58.956,64.597,60.042,83.477,62.434,60.026,59.229,55.489,51.952,54.943,63.586,57.394,56.454,55.457,58.341
1161,59.028,64.820,59.972,83.565,62.290,60.054,59.177,55.465,52.203,54.697,63.430,56.811,56.021,55.549,58.054
1162,58.729,65.553,59.423,83.503,62.465,60.224,59.003,55.310,51.881,55.004,63.851,57.017,56.757,55.802,57.883
1163,58.821,64.670,60.075,88.085,62.501,60.214,59.118,55.925,51.793,55.121,63.512,57.075,56.296,55.413,57.556
1164,58.832,64.913,60.010,86.227,62.343,60.199,59.045,55.874,52.180,55.266,63.492,57.058,56.219,55.767,57.978
1165,59.030,64.748,60.061,84.895,62.012,59.966,59.082,56.799,51.969,55.044,63.431,56.991,56.604,55.712,57.540
1166,58.803,63.889,59.860,85.153,62.368,60.035,59.103,58.613,51.860,55.043,63.193,56.853,56.799,55.639,57.540
1167,58.837,64.772,60.049,87.190,62.208,60.858,59.215,58.598,52.290,55.106,63.794,57.126,56.285,55.504,57.916
1168,58.999,64.920,59.868,85.717,62.598,60.165,58.872,58.317,51.884,54.885,63.905,56.594,55.937,55.723,57.687
1169,58.605,64.421,60.182,83.985,62.346,59.903,58.979,57.470,51.947,55.007,63.597,57.296,56.243,55.164,57.733
1170,58.833,65.443,60.043,85.455,62.589,60.313,59.275,57.540,51.729,54.707,63.664,57.262,56.288,55.806,58.518
1171,58.840,65.683,59.911,85.977,62.464,60.179,59.227,59.329,51.897,54.938,63.772,56.874,56.414,55.596,57.668
1172,58.769,64.577,59.804,85.468,62.780,60.132,58.912,61.254,51.848,55.610,63.439,57.091,56.715,55.520,58.174
1173,58.654,66.382,60.045,89.677,61.923,60.536,59.085,61.983,51.961,56.362,63.569,56.838,56.757,55.968,57.749
1174,58.796,65.523,60.202,88.357,62.314,60.168,59.161,61.690,51.596,55.812,63.308,57.142,56.303,55.352,57.684
1175,58.819,65.013,60.113,86.160,62.225,60.192,59.391,60.680,52.734,55.725,63.593,56.853,56.396,55.511,57.986
1176,58.952,65.479,60.004,84.917,62.911,60.378,59.057,60.985,53.558,55.245,63.356,56.994,56.723,55.582,57.526
1177,58.736,65.078,60.611,87.067,62.364,59.997,58.994,60.712,54.587,55.418,63.407,56.983,56.559,56.031,57.995
1178,58.931,65.074,60.126,88.188,62.622,60.224,59.312,60.860,54.717,55.489,63.385,56.936,56.831,55.676,58.158
1179,59.129,65.952,60.545,86.210,62.324,60.264,59.104,61.334,54.999,55.624,63.309,56.679,56.095,55.637,57.888
1180,58.983,64.432,60.158,85.050,62.625,60.209,59.398,60.993,55.441,55.310,63.510,56.889,56.161,55.527,57.646
1181,58.669,64.456,59.820,89.028,62.296,60.129,59.410,60.915,55.435,55.578,63.692,56.740,56.383,55.060,57.913
1182,59.088,65.868,59.804,88.388,62.350,60.007,58.981,61.334,55.572,55.332,63.722,57.070,56.747,55.601,58.142
1183,59.154,65.091,60.241,86.345,62.443,60.224,59.054,60.373,55.280,55.372,63.454,57.189,56.628,55.373,57.580
1184,58.984,64.050,59.650,86.233,62.482,60.105,59.336,61.341,55.441,55.505,63.413,56.742,56.617,55.293,57.602
1185,59.093,65.809,60.077,90.485,62.400,60.297,59.018,61.511,55.517,55.348,63.569,57.066,56.187,55.577,57.613
1186,59.193,64.935,60.324,88.358,62.497,60.299,58.977,61.184,55.379,54.761,63.884,56.996,57.116,55.716,58.104
1187,58.952,64.833,60.113,86.803,62.494,60.013,59.136,62.005,55.152,55.578,63.701,57.249,56.438,55.942,57.940
1188,59.155,65.781,59.583,90.315,62.528,60.319,58.782,62.332,55.313,55.828,63.219,56.962,56.533,55.720,57.599
1189,58.819,65.007,60.352,88.648,62.301,60.123,59.271,61.976,55.371,55.142,63.387,57.002,56.557,55.964,57.717
1190,58.605,64.746,60.269,87.637,62.715,60.334,59.126,62.271,55.523,56.025,63.506,56.766,56.290,55.574,57.883
1191,59.031,65.553,62.864,89.997,62.392,60.586,59.047,62.414,55.213,55.640,63.653,57.221,56.802,55.465,57.973
1192,59.020,65.197,62.743,89.890,62.487,60.293,58.921,62.002,55.201,55.887,63.595,57.251,56.541,55.622,57.649
1193,59.103,65.082,61.804,87.302,62.635,60.419,58.935,62.569,55.172,56.048,63.538,57.268,56.280,55.741,57.613
1194,58.953,65.197,60.759,85.723,62.626,60.455,59.263,61.889,55.281,56.342,63.815,57.026,56.417,55.686,57.809
1195,59.004,65.056,60.140,90.273,62.328,60.063,59.001,62.276,54.747,56.851,63.894,57.562,56.617,55.814,57.591
1196,59.085,65.308,60.516,89.823,62.551,60.477,59.152,62.414,55.238,60.984,64.040,57.023,56.422,55.632,58.177
1197,59.083,65.430,59.968,87.467,62.213,60.755,58.957,62.416,55.147,63.754,63.376,57.017,56.683,55.844,57.736
1198,59.079,64.373,60.306,92.008,62.513,60.202,59.241,62.196,54.997,64.562,63.655,57.030,57.011,55.261,57.659
1199,58.650,64.703,60.336,90.787,62.326,60.335,59.222,62.245,55.164,65.105,63.476,56.877,56.794,55.715,57.608
1200,59.180,65.644,59.844,87.405,62.129,60.212,59.113,62.416,54.597,65.261,63.782,56.828,56.971,55.912,57.839
